index,codepoint,char,page,x,y,width,height,byte10,byte11,byte12,tail_hex
3253,27465,歉,0,960,255,14,16,0,12,14,000000
3254,27468,歌,0,210,1006,14,16,0,12,14,000000
3255,27470,歎,0,315,901,14,16,0,12,14,000000
3256,27472,歐,0,570,646,14,16,0,12,14,000000
3257,27475,歓,0,825,391,14,16,0,12,14,000000
3258,27476,歔,0,435,782,14,16,0,12,14,000000
3259,27481,歙,0,690,527,14,16,0,12,14,000000
3260,27483,歛,0,945,272,14,16,0,12,14,000000
3261,27487,歟,0,300,918,14,16,0,12,14,000000
3262,27489,歡,0,555,663,14,16,0,12,14,000000
3263,27490,止,0,810,408,14,16,0,12,14,000000
3264,27491,正,1,495,644,14,15,0,11,14,000000
3265,27492,此,0,420,799,14,16,0,12,14,000000
3266,27494,武,0,675,544,14,16,0,12,14,000000
3267,27497,歩,0,930,289,14,16,0,12,14,000000
3268,27498,歪,0,285,935,14,16,0,12,14,000000
3269,27503,歯,0,540,680,14,16,0,12,14,000000
3270,27507,歳,0,795,425,14,16,0,12,14,000000
3271,27508,歴,0,405,816,14,16,0,12,14,000000
3272,27512,歸,0,660,561,14,16,0,12,14,000000
3273,27513,歹,1,750,389,14,15,0,11,14,000000
3274,27515,死,0,915,306,14,16,0,12,14,000000
3275,27519,歿,0,270,952,14,16,0,12,14,000000
3276,27520,殀,0,525,697,14,16,0,12,14,000000
3277,27523,殃,0,780,442,14,16,0,12,14,000000
3278,27524,殄,0,390,833,14,16,0,12,14,000000
3279,27526,殆,0,645,578,14,16,0,12,14,000000
3280,27529,殉,0,900,323,14,16,0,12,14,000000
3281,27530,殊,0,510,714,14,16,0,12,14,000000
3282,27531,残,0,765,459,14,16,0,12,14,000000
3283,27533,殍,0,255,970,14,16,0,12,14,000000
3284,27541,殕,0,375,850,14,16,0,12,14,000000
3285,27542,殖,0,630,595,14,16,0,12,14,000000
3286,27544,殘,0,885,340,14,16,0,12,14,000000
3287,27550,殞,0,495,731,14,16,0,12,14,000000
3288,27556,殤,0,750,476,14,16,0,12,14,000000
3289,27562,殪,0,1005,221,14,16,0,12,14,000000
3290,27563,殫,0,360,867,14,16,0,12,14,000000
3291,27567,殯,0,615,612,14,16,0,12,14,000000
3292,27569,殱,0,870,357,14,16,0,12,14,000000
3293,27570,殲,0,480,748,14,16,0,12,14,000000
3294,27571,殳,0,735,493,14,16,0,12,14,000000
3295,27572,殴,0,990,238,14,16,0,12,14,000000
3296,27573,段,0,240,989,14,16,0,12,14,000000
3297,27575,殷,0,345,884,14,16,0,12,14,000000
3298,27578,殺,0,600,629,14,16,0,12,14,000000
3299,27579,殻,0,855,374,14,16,0,12,14,000000
3300,27580,殼,0,225,1005,14,16,0,12,14,000000
3301,27583,殿,0,465,765,14,16,0,12,14,000000
3302,27584,毀,0,720,510,14,16,0,12,14,000000
3303,27589,毅,0,975,255,14,16,0,12,14,000000
3304,27590,毆,0,330,901,14,16,0,12,14,000000
3305,27595,毋,0,585,646,14,16,0,12,14,000000
3306,27597,母,0,840,391,14,16,0,12,14,000000
3307,27598,毎,0,450,782,14,16,0,12,14,000000
3308,27602,毒,0,705,527,14,16,0,12,14,000000
3309,27603,毓,0,960,272,14,16,0,12,14,000000
3310,27604,比,0,315,918,14,16,0,12,14,000000
3311,27608,毘,0,570,663,14,16,0,12,14,000000
3312,27611,毛,0,825,408,14,16,0,12,14,000000
3313,27615,毟,0,435,799,14,16,0,12,14,000000
3314,27627,毫,0,690,544,14,16,0,12,14,000000
3315,27628,毬,0,945,289,14,16,0,12,14,000000
3316,27631,毯,0,300,935,14,16,0,12,14,000000
3317,27635,毳,0,555,680,14,16,0,12,14,000000
3318,27656,氈,0,810,425,14,16,0,12,14,000000
3319,27663,氏,0,420,816,14,16,0,12,14,000000
3320,27665,民,0,675,561,14,16,0,12,14,000000
3321,27667,氓,0,930,306,14,16,0,12,14,000000
3322,27668,气,0,285,952,14,16,0,12,14,000000
3323,27671,気,0,540,697,14,16,0,12,14,000000
3324,27675,氛,0,795,442,14,16,0,12,14,000000
3325,27683,氣,0,405,833,14,16,0,12,14,000000
3326,27684,氤,0,660,578,14,16,0,12,14,000000
3327,27700,水,0,915,323,14,16,0,12,14,000000
3328,27703,氷,0,270,969,14,16,0,12,14,000000
3329,27704,永,0,525,714,14,16,0,12,14,000000
3330,27710,氾,0,780,459,14,16,0,12,14,000000
3331,27712,汀,0,390,850,14,16,0,12,14,000000
3332,27713,汁,0,645,595,14,16,0,12,14,000000
3333,27714,求,0,900,340,14,16,0,12,14,000000
3334,27726,汎,0,510,731,14,16,0,12,14,000000
3335,27728,汐,0,765,476,14,16,0,12,14,000000
3336,27733,汕,0,255,987,14,16,0,12,14,000000
3337,27735,汗,0,375,867,14,16,0,12,14,000000
3338,27738,汚,0,630,612,14,16,0,12,14,000000
3339,27741,汝,0,885,357,14,16,0,12,14,000000
3340,27742,汞,0,495,748,14,16,0,12,14,000000
3341,27743,江,0,750,493,14,16,0,12,14,000000
3342,27744,池,0,1005,238,14,16,0,12,14,000000
3343,27746,汢,0,360,884,14,16,0,12,14,000000
3344,27752,汨,0,615,629,14,16,0,12,14,000000
3345,27754,汪,0,870,374,14,16,0,12,14,000000
3346,27760,汰,0,480,765,14,16,0,12,14,000000
3347,27762,汲,0,735,510,14,16,0,12,14,000000
3348,27763,汳,0,990,255,14,16,0,12,14,000000
3349,27770,決,0,240,1006,14,16,0,12,14,000000
3350,27773,汽,0,345,901,14,16,0,12,14,000000
3351,27774,汾,0,600,646,14,16,0,12,14,000000
3352,27777,沁,0,855,391,14,16,0,12,14,000000
3353,27778,沂,0,465,782,14,16,0,12,14,000000
3354,27779,沃,0,720,527,14,16,0,12,14,000000
3355,27784,沈,0,975,272,14,16,0,12,14,000000
3356,27788,沌,0,330,918,14,16,0,12,14,000000
3357,27789,沍,0,585,663,14,16,0,12,14,000000
3358,27792,沐,0,840,408,14,16,0,12,14,000000
3359,27794,沒,0,450,799,14,16,0,12,14,000000
3360,27795,沓,0,705,544,14,16,0,12,14,000000
3361,27798,沖,0,960,289,14,16,0,12,14,000000
3362,27801,沙,0,315,935,14,16,0,12,14,000000
3363,27802,沚,0,570,680,14,16,0,12,14,000000
3364,27803,沛,0,825,425,14,16,0,12,14,000000
3365,27809,没,0,435,816,14,16,0,12,14,000000
3366,27810,沢,0,690,561,14,16,0,12,14,000000
3367,27819,沫,0,945,306,14,16,0,12,14,000000
3368,27822,沮,0,300,952,14,16,0,12,14,000000
3369,27825,沱,0,555,697,14,16,0,12,14,000000
3370,27827,河,0,810,442,14,16,0,12,14,000000
3371,27832,沸,0,420,833,14,16,0,12,14,000000
3372,27833,油,0,675,578,14,16,0,12,14,000000
3373,27834,沺,0,930,323,14,16,0,12,14,000000
3374,27835,治,0,285,969,14,16,0,12,14,000000
3375,27836,沼,0,540,714,14,16,0,12,14,000000
3376,27837,沽,0,795,459,14,16,0,12,14,000000
3377,27838,沾,0,405,850,14,16,0,12,14,000000
3378,27839,沿,0,660,595,14,16,0,12,14,000000
3379,27841,況,0,915,340,14,16,0,12,14,000000
3380,27844,泄,0,270,986,14,16,0,12,14,000000
3381,27845,泅,0,525,731,14,16,0,12,14,000000
3382,27849,泉,0,780,476,14,16,0,12,14,000000
3383,27850,泊,0,390,867,14,16,0,12,14,000000
3384,27852,泌,0,645,612,14,16,0,12,14,000000
3385,27859,泓,0,900,357,14,16,0,12,14,000000
3386,27861,法,0,510,748,14,16,0,12,14,000000
3387,27863,泗,0,765,493,14,16,0,12,14,000000
3388,27865,泙,0,255,1004,14,16,0,12,14,000000
3389,27867,泛,0,375,884,14,16,0,12,14,000000
3390,27869,泝,0,630,629,14,16,0,12,14,000000
3391,27873,泡,0,885,374,14,16,0,12,14,000000
3392,27874,波,0,495,765,14,16,0,12,14,000000
3393,27875,泣,0,750,510,14,16,0,12,14,000000
3394,27877,泥,0,1005,255,14,16,0,12,14,000000
3395,27880,注,0,360,901,14,16,0,12,14,000000
3396,27882,泪,0,615,646,14,16,0,12,14,000000
3397,27887,泯,0,870,391,14,16,0,12,14,000000
3398,27888,泰,0,480,782,14,16,0,12,14,000000
3399,27889,泱,0,735,527,14,16,0,12,14,000000
3400,27891,泳,0,990,272,14,16,0,12,14,000000
3401,27915,洋,0,345,918,14,16,0,12,14,000000
3402,27916,洌,0,600,663,14,16,0,12,14,000000
3403,27922,洒,0,855,408,14,16,0,12,14,000000
3404,27927,洗,0,465,799,14,16,0,12,14,000000
3405,27929,洙,0,720,544,14,16,0,12,14,000000
3406,27931,洛,0,975,289,14,16,0,12,14,000000
3407,27934,洞,0,330,935,14,16,0,12,14,000000
3408,27935,洟,0,585,680,14,16,0,12,14,000000
3409,27941,津,0,840,425,14,16,0,12,14,000000
3410,27945,洩,0,450,816,14,16,0,12,14,000000
3411,27946,洪,0,705,561,14,16,0,12,14,000000
3412,27947,洫,0,960,306,14,16,0,12,14,000000
3413,27954,洲,0,315,952,14,16,0,12,14,000000
3414,27955,洳,0,570,697,14,16,0,12,14,000000
3415,27957,洵,0,825,442,14,16,0,12,14,000000
3416,27958,洶,0,435,833,14,16,0,12,14,000000
3417,27960,洸,0,690,578,14,16,0,12,14,000000
3418,27963,活,0,945,323,14,16,0,12,14,000000
3419,27965,洽,0,300,969,14,16,0,12,14,000000
3420,27966,派,0,555,714,14,16,0,12,14,000000
3421,27969,流,0,810,459,14,16,0,12,14,000000
3422,27972,浄,0,420,850,14,16,0,12,14,000000
3423,27973,浅,0,675,595,14,16,0,12,14,000000
3424,27993,浙,0,930,340,14,16,0,12,14,000000
3425,27994,浚,0,285,986,14,16,0,12,14,000000
3426,27996,浜,0,540,731,14,16,0,12,14,000000
3427,28003,浣,0,795,476,14,16,0,12,14,000000
3428,28004,浤,0,405,867,14,16,0,12,14,000000
3429,28006,浦,0,660,612,14,16,0,12,14,000000
3430,28009,浩,0,915,357,14,16,0,12,14,000000
3431,28010,浪,0,270,1003,14,16,0,12,14,000000
3432,28012,浬,0,525,748,14,16,0,12,14,000000
3433,28014,浮,0,780,493,14,16,0,12,14,000000
3434,28020,浴,0,390,884,14,16,0,12,14,000000
3435,28023,海,0,645,629,14,16,0,12,14,000000
3436,28024,浸,0,900,374,14,16,0,12,14,000000
3437,28025,浹,0,510,765,14,16,0,12,14,000000
3438,28037,涅,0,765,510,14,16,0,12,14,000000
3439,28040,消,0,375,901,14,16,0,12,14,000000
3440,28044,涌,0,630,646,14,16,0,12,14,000000
3441,28046,涎,0,885,391,14,16,0,12,14,000000
3442,28051,涓,0,495,782,14,16,0,12,14,000000
3443,28053,涕,0,750,527,14,16,0,12,14,000000
3444,28057,涙,0,1005,272,14,16,0,12,14,000000
3445,28059,涛,0,360,918,14,16,0,12,14,000000
3446,28060,涜,0,615,663,14,16,0,12,14,000000
3447,28079,涯,0,870,408,14,16,0,12,14,000000
3448,28082,液,0,480,799,14,16,0,12,14,000000
3449,28085,涵,0,735,544,14,16,0,12,14,000000
3450,28088,涸,0,990,289,14,16,0,12,14,000000
3451,28092,涼,0,345,935,14,16,0,12,14,000000
3452,28096,淀,0,600,680,14,16,0,12,14,000000
3453,28101,淅,0,855,425,14,16,0,12,14,000000
3454,28102,淆,0,465,816,14,16,0,12,14,000000
3455,28103,淇,0,720,561,14,16,0,12,14,000000
3456,28107,淋,0,975,306,14,16,0,12,14,000000
3457,28108,淌,0,330,952,14,16,0,12,14,000000
3458,28113,淑,0,585,697,14,16,0,12,14,000000
3459,28114,淒,0,840,442,14,16,0,12,14,000000
3460,28117,淕,0,450,833,14,16,0,12,14,000000
3461,28120,淘,0,705,578,14,16,0,12,14,000000
3462,28121,淙,0,960,323,14,16,0,12,14,000000
3463,28126,淞,0,315,969,14,16,0,12,14,000000
3464,28129,淡,0,570,714,14,16,0,12,14,000000
3465,28132,淤,0,825,459,14,16,0,12,14,000000
3466,28134,淦,0,435,850,14,16,0,12,14,000000
3467,28136,淨,0,690,595,14,16,0,12,14,000000
3468,28138,淪,0,945,340,14,16,0,12,14,000000
3469,28139,淫,0,300,986,14,16,0,12,14,000000
3470,28140,淬,0,555,731,14,16,0,12,14,000000
3471,28142,淮,0,810,476,14,16,0,12,14,000000
3472,28145,深,0,420,867,14,16,0,12,14,000000
3473,28147,淳,0,675,612,14,16,0,12,14,000000
3474,28149,淵,0,930,357,14,16,0,12,14,000000
3475,28151,混,0,285,1003,14,16,0,12,14,000000
3476,28153,淹,0,540,748,14,16,0,12,14,000000
3477,28154,淺,0,795,493,14,16,0,12,14,000000
3478,28155,添,0,405,884,14,16,0,12,14,000000
3479,28165,清,0,660,629,14,16,0,12,14,000000
3480,28167,渇,0,915,374,14,16,0,12,14,000000
3481,28168,済,0,525,765,14,16,0,12,14,000000
3482,28169,渉,0,780,510,14,16,0,12,14,000000
3483,28170,渊,0,390,901,14,16,0,12,14,000000
3484,28171,渋,0,645,646,14,16,0,12,14,000000
3485,28179,渓,0,900,391,14,16,0,12,14,000000
3486,28181,渕,0,510,782,14,16,0,12,14,000000
3487,28185,渙,0,765,527,14,16,0,12,14,000000
3488,28186,渚,0,375,918,14,16,0,12,14,000000
3489,28187,減,0,630,663,14,16,0,12,14,000000
3490,28189,渝,0,885,408,14,16,0,12,14,000000
3491,28191,渟,0,495,799,14,16,0,12,14,000000
3492,28192,渠,0,750,544,14,16,0,12,14,000000
3493,28193,渡,0,1005,289,14,16,0,12,14,000000
3494,28195,渣,0,360,935,14,16,0,12,14,000000
3495,28196,渤,0,615,680,14,16,0,12,14,000000
3496,28197,渥,0,870,425,14,16,0,12,14,000000
3497,28198,渦,0,480,816,14,16,0,12,14,000000
3498,28201,温,0,735,561,14,16,0,12,14,000000
3499,28203,渫,0,990,306,14,16,0,12,14,000000
3500,28204,測,0,345,952,14,16,0,12,14,000000
3501,28205,渭,0,600,697,14,16,0,12,14,000000
3502,28206,渮,0,855,442,14,16,0,12,14,000000
3503,28207,港,0,465,833,14,16,0,12,14,000000
3504,28216,游,0,720,578,14,16,0,12,14,000000
3505,28218,渺,0,975,323,14,16,0,12,14,000000
3506,28222,渾,0,330,969,14,16,0,12,14,000000
3507,28227,湃,0,585,714,14,16,0,12,14,000000
3508,28234,湊,0,840,459,14,16,0,12,14,000000
3509,28237,湍,0,450,850,14,16,0,12,14,000000
3510,28238,湎,0,705,595,14,16,0,12,14,000000
3511,28246,湖,0,960,340,14,16,0,12,14,000000
3512,28248,湘,0,315,986,14,16,0,12,14,000000
3513,28251,湛,0,570,731,14,16,0,12,14,000000
3514,28255,湟,0,825,476,14,16,0,12,14,000000
3515,28263,湧,0,435,867,14,16,0,12,14,000000
3516,28267,湫,0,690,612,14,16,0,12,14,000000
3517,28270,湮,0,945,357,14,16,0,12,14,000000
3518,28271,湯,0,300,1003,14,16,0,12,14,000000
3519,28274,湲,0,555,748,14,16,0,12,14,000000
3520,28278,湶,0,810,493,14,16,0,12,14,000000
3521,28286,湾,0,420,884,14,16,0,12,14,000000
3522,28287,湿,0,675,629,14,16,0,12,14,000000
3523,28288,満,0,930,374,14,16,0,12,14,000000
3524,28290,溂,0,540,765,14,16,0,12,14,000000
3525,28300,溌,0,795,510,14,16,0,12,14,000000
3526,28303,溏,0,405,901,14,16,0,12,14,000000
3527,28304,源,0,660,646,14,16,0,12,14,000000
3528,28310,準,0,915,391,14,16,0,12,14,000000
3529,28312,溘,0,525,782,14,16,0,12,14,000000
3530,28316,溜,0,780,527,14,16,0,12,14,000000
3531,28317,溝,0,390,918,14,16,0,12,14,000000
3532,28319,溟,0,645,663,14,16,0,12,14,000000
3533,28322,溢,0,900,408,14,16,0,12,14,000000
3534,28325,溥,0,510,799,14,16,0,12,14,000000
3535,28330,溪,0,765,544,14,16,0,12,14,000000
3536,28335,溯,0,375,935,14,16,0,12,14,000000
3537,28338,溲,0,630,680,14,16,0,12,14,000000
3538,28342,溶,0,885,425,14,16,0,12,14,000000
3539,28343,溷,0,495,816,14,16,0,12,14,000000
3540,28346,溺,0,750,561,14,16,0,12,14,000000
3541,28349,溽,0,1005,306,14,16,0,12,14,000000
3542,28354,滂,0,360,952,14,16,0,12,14,000000
3543,28356,滄,0,615,697,14,16,0,12,14,000000
3544,28357,滅,0,870,442,14,16,0,12,14,000000
3545,28361,滉,0,480,833,14,16,0,12,14,000000
3546,28363,滋,0,735,578,14,16,0,12,14,000000
3547,28364,滌,0,990,323,14,16,0,12,14,000000
3548,28369,滑,0,345,969,14,16,0,12,14,000000
3549,28371,滓,0,600,714,14,16,0,12,14,000000
3550,28372,滔,0,855,459,14,16,0,12,14,000000
3551,28373,滕,0,465,850,14,16,0,12,14,000000
3552,28381,滝,0,720,595,14,16,0,12,14,000000
3553,28382,滞,0,975,340,14,16,0,12,14,000000
3554,28396,滬,0,330,986,14,16,0,12,14,000000
3555,28399,滯,0,585,731,14,16,0,12,14,000000
3556,28402,滲,0,840,476,14,16,0,12,14,000000
3557,28404,滴,0,450,867,14,16,0,12,14,000000
3558,28407,滷,0,705,612,14,16,0,12,14,000000
3559,28408,滸,0,960,357,14,16,0,12,14,000000
3560,28414,滾,0,315,1003,14,16,0,12,14,000000
3561,28415,滿,0,570,748,14,16,0,12,14,000000
3562,28417,漁,0,825,493,14,16,0,12,14,000000
3563,28418,漂,0,435,884,14,16,0,12,14,000000
3564,28422,漆,0,690,629,14,16,0,12,14,000000
3565,28425,漉,0,945,374,14,16,0,12,14,000000
3566,28431,漏,0,555,765,14,16,0,12,14,000000
3567,28433,漑,0,810,510,14,16,0,12,14,000000
3568,28435,漓,0,420,901,14,16,0,12,14,000000
3569,28436,演,0,675,646,14,16,0,12,14,000000
3570,28437,漕,0,930,391,14,16,0,12,14,000000
3571,28448,漠,0,540,782,14,16,0,12,14,000000
3572,28450,漢,0,795,527,14,16,0,12,14,000000
3573,28451,漣,0,405,918,14,16,0,12,14,000000
3574,28459,漫,0,660,663,14,16,0,12,14,000000
3575,28460,漬,0,915,408,14,16,0,12,14,000000
3576,28465,漱,0,525,799,14,16,0,12,14,000000
3577,28466,漲,0,780,544,14,16,0,12,14,000000
3578,28472,漸,0,390,935,14,16,0,12,14,000000
3579,28478,漾,0,645,680,14,16,0,12,14,000000
3580,28479,漿,0,900,425,14,16,0,12,14,000000
3581,28481,潁,0,510,816,14,16,0,12,14,000000
3582,28485,潅,0,765,561,14,16,0,12,14,000000
3583,28500,潔,0,375,952,14,16,0,12,14,000000
3584,28504,潘,0,630,697,14,16,0,12,14,000000
3585,28507,潛,0,885,442,14,16,0,12,14,000000
3586,28508,潜,0,495,833,14,16,0,12,14,000000
3587,28511,潟,0,750,578,14,16,0,12,14,000000
3588,28516,潤,0,1005,323,14,16,0,12,14,000000
3589,28518,潦,0,360,969,14,16,0,12,14,000000
3590,28525,潭,0,615,714,14,16,0,12,14,000000
3591,28526,潮,0,870,459,14,16,0,12,14,000000
3592,28527,潯,0,480,850,14,16,0,12,14,000000
3593,28528,潰,0,735,595,14,16,0,12,14,000000
3594,28532,潴,0,990,340,14,16,0,12,14,000000
3595,28536,潸,0,345,986,14,16,0,12,14,000000
3596,28538,潺,0,600,731,14,16,0,12,14,000000
3597,28540,潼,0,855,476,14,16,0,12,14,000000
3598,28544,澀,0,465,867,14,16,0,12,14,000000
3599,28545,澁,0,720,612,14,16,0,12,14,000000
3600,28546,澂,0,975,357,14,16,0,12,14,000000
3601,28548,澄,0,330,1003,14,16,0,12,14,000000
3602,28550,澆,0,585,748,14,16,0,12,14,000000
3603,28558,澎,0,840,493,14,16,0,12,14,000000
3604,28561,澑,0,450,884,14,16,0,12,14,000000
3605,28567,澗,0,705,629,14,16,0,12,14,000000
3606,28577,澡,0,960,374,14,16,0,12,14,000000
3607,28579,澣,0,570,765,14,16,0,12,14,000000
3608,28580,澤,0,825,510,14,16,0,12,14,000000
3609,28586,澪,0,435,901,14,16,0,12,14,000000
3610,28593,澱,0,690,646,14,16,0,12,14,000000
3611,28595,澳,0,945,391,14,16,0,12,14,000000
3612,28601,澹,0,555,782,14,16,0,12,14,000000
3613,28608,激,0,810,527,14,16,0,12,14,000000
3614,28609,濁,0,420,918,14,16,0,12,14,000000
3615,28610,濂,0,675,663,14,16,0,12,14,000000
3616,28611,濃,0,930,408,14,16,0,12,14,000000
3617,28614,濆,0,540,799,14,16,0,12,14,000000
3618,28628,濔,0,795,544,14,16,0,12,14,000000
3619,28629,濕,0,405,935,14,16,0,12,14,000000
3620,28632,濘,0,660,680,14,16,0,12,14,000000
3621,28635,濛,0,915,425,14,16,0,12,14,000000
3622,28639,濟,0,525,816,14,16,0,12,14,000000
3623,28640,濠,0,780,561,14,16,0,12,14,000000
3624,28641,濡,0,390,952,14,16,0,12,14,000000
3625,28644,濤,0,645,697,14,16,0,12,14,000000
3626,28651,濫,0,900,442,14,16,0,12,14,000000
3627,28652,濬,0,510,833,14,16,0,12,14,000000
3628,28654,濮,0,765,578,14,16,0,12,14,000000
3629,28655,濯,0,375,969,14,16,0,12,14,000000
3630,28657,濱,0,630,714,14,16,0,12,14,000000
3631,28659,濳,0,885,459,14,16,0,12,14,000000
3632,28662,濶,0,495,850,14,16,0,12,14,000000
3633,28666,濺,0,750,595,14,16,0,12,14,000000
3634,28670,濾,0,1005,340,14,16,0,12,14,000000
3635,28673,瀁,0,360,986,14,16,0,12,14,000000
3636,28681,瀉,0,615,731,14,16,0,12,14,000000
3637,28683,瀋,0,870,476,14,16,0,12,14,000000
3638,28687,瀏,0,480,867,14,16,0,12,14,000000
3639,28689,瀑,0,735,612,14,16,0,12,14,000000
3640,28693,瀕,0,990,357,14,16,0,12,14,000000
3641,28696,瀘,0,345,1003,14,16,0,12,14,000000
3642,28698,瀚,0,600,748,14,16,0,12,14,000000
3643,28699,瀛,0,855,493,14,16,0,12,14,000000
3644,28701,瀝,0,465,884,14,16,0,12,14,000000
3645,28702,瀞,0,720,629,14,16,0,12,14,000000
3646,28703,瀟,0,975,374,14,16,0,12,14,000000
3647,28710,瀦,0,585,765,14,16,0,12,14,000000
3648,28711,瀧,0,840,510,14,16,0,12,14,000000
3649,28716,瀬,0,450,901,14,16,0,12,14,000000
3650,28720,瀰,0,705,646,14,16,0,12,14,000000
3651,28722,瀲,0,960,391,14,16,0,12,14,000000
3652,28734,瀾,0,570,782,14,16,0,12,14,000000
3653,28748,灌,0,825,527,14,16,0,12,14,000000
3654,28753,灑,0,435,918,14,16,0,12,14,000000
3655,28760,灘,0,690,663,14,16,0,12,14,000000
3656,28771,灣,0,945,408,14,16,0,12,14,000000
3657,28779,火,0,555,799,14,16,0,12,14,000000
3658,28783,灯,0,810,544,14,16,0,12,14,000000
3659,28784,灰,0,420,935,14,16,0,12,14,000000
3660,28792,灸,0,675,680,14,16,0,12,14,000000
3661,28796,灼,0,930,425,14,16,0,12,14,000000
3662,28797,災,0,540,816,14,16,0,12,14,000000
3663,28809,炉,0,795,561,14,16,0,12,14,000000
3664,28810,炊,0,405,952,14,16,0,12,14,000000
3665,28814,炎,0,660,697,14,16,0,12,14,000000
3666,28818,炒,0,915,442,14,16,0,12,14,000000
3667,28825,炙,0,525,833,14,16,0,12,14,000000
3668,28844,炬,0,780,578,14,16,0,12,14,000000
3669,28845,炭,0,390,969,14,16,0,12,14,000000
3670,28846,炮,0,645,714,14,16,0,12,14,000000
3671,28847,炯,0,900,459,14,16,0,12,14,000000
3672,28851,炳,0,510,850,14,16,0,12,14,000000
3673,28856,炸,0,765,595,14,16,0,12,14,000000
3674,28857,点,0,375,986,14,16,0,12,14,000000
3675,28858,為,0,630,731,14,16,0,12,14,000000
3676,28872,烈,0,885,476,14,16,0,12,14,000000
3677,28875,烋,0,495,867,14,16,0,12,14,000000
3678,28879,烏,0,750,612,14,16,0,12,14,000000
3679,28889,烙,0,1005,357,14,16,0,12,14,000000
3680,28893,烝,0,360,1003,14,16,0,12,14,000000
3681,28895,烟,0,615,748,14,16,0,12,14,000000
3682,28913,烱,0,870,493,14,16,0,12,14,000000
3683,28921,烹,0,480,884,14,16,0,12,14,000000
3684,28925,烽,0,735,629,14,16,0,12,14,000000
3685,28937,焉,0,990,374,14,16,0,12,14,000000
3686,28948,焔,0,600,765,14,16,0,12,14,000000
3687,28953,焙,0,855,510,14,16,0,12,14,000000
3688,28954,焚,0,465,901,14,16,0,12,14,000000
3689,28956,焜,0,720,646,14,16,0,12,14,000000
3690,28961,無,0,975,391,14,16,0,12,14,000000
3691,28966,焦,0,585,782,14,16,0,12,14,000000
3692,28982,然,0,840,527,14,16,0,12,14,000000
3693,28988,焼,0,450,918,14,16,0,12,14,000000
3694,29001,煉,0,705,663,14,16,0,12,14,000000
3695,29004,煌,0,960,408,14,16,0,12,14,000000
3696,29006,煎,0,570,799,14,16,0,12,14,000000
3697,29013,煕,0,825,544,14,16,0,12,14,000000
3698,29014,煖,0,435,935,14,16,0,12,14,000000
3699,29017,煙,0,690,680,14,16,0,12,14,000000
3700,29026,煢,0,945,425,14,16,0,12,14,000000
3701,29028,煤,0,555,816,14,16,0,12,14,000000
3702,29029,煥,0,810,561,14,16,0,12,14,000000
3703,29030,煦,0,420,952,14,16,0,12,14,000000
3704,29031,照,1,360,779,14,15,0,11,14,000000
3705,29033,煩,0,675,697,14,16,0,12,14,000000
3706,29036,煬,0,930,442,14,16,0,12,14,000000
3707,29038,煮,0,540,833,14,16,0,12,14,000000
3708,29053,煽,0,795,578,14,16,0,12,14,000000
3709,29060,熄,0,405,969,14,16,0,12,14,000000
3710,29064,熈,0,660,714,14,16,0,12,14,000000
3711,29066,熊,0,915,459,14,16,0,12,14,000000
3712,29071,熏,0,525,850,14,16,0,12,14,000000
3713,29076,熔,0,780,595,14,16,0,12,14,000000
3714,29077,熕,0,390,986,14,16,0,12,14,000000
3715,29087,熟,0,645,731,14,16,0,12,14,000000
3716,29096,熨,0,900,476,14,16,0,12,14,000000
3717,29100,熬,0,510,867,14,16,0,12,14,000000
3718,29105,熱,0,765,612,14,16,0,12,14,000000
3719,29113,熹,0,375,1003,14,16,0,12,14,000000
3720,29118,熾,0,630,748,14,16,0,12,14,000000
3721,29123,燃,0,885,493,14,16,0,12,14,000000
3722,29128,燈,0,495,884,14,16,0,12,14,000000
3723,29129,燉,0,750,629,14,16,0,12,14,000000
3724,29134,燎,0,1005,374,14,16,0,12,14,000000
3725,29136,燐,0,615,765,14,16,0,12,14,000000
3726,29138,燒,0,870,510,14,16,0,12,14,000000
3727,29140,燔,0,480,901,14,16,0,12,14,000000
3728,29141,燕,0,735,646,14,16,0,12,14,000000
3729,29143,燗,0,990,391,14,16,0,12,14,000000
3730,29151,營,0,600,782,14,16,0,12,14,000000
3731,29152,燠,0,855,527,14,16,0,12,14,000000
3732,29157,燥,0,465,918,14,16,0,12,14,000000
3733,29158,燦,0,720,663,14,16,0,12,14,000000
3734,29159,燧,0,975,408,14,16,0,12,14,000000
3735,29164,燬,0,585,799,14,16,0,12,14,000000
3736,29165,燭,0,840,544,14,16,0,12,14,000000
3737,29166,燮,0,450,935,14,16,0,12,14,000000
3738,29173,燵,0,705,680,14,16,0,12,14,000000
3739,29177,燹,0,960,425,14,16,0,12,14,000000
3740,29179,燻,0,570,816,14,16,0,12,14,000000
3741,29180,燼,0,825,561,14,16,0,12,14,000000
3742,29183,燿,0,435,952,14,16,0,12,14,000000
3743,29190,爆,0,690,697,14,16,0,12,14,000000
3744,29197,爍,0,945,442,14,16,0,12,14,000000
3745,29200,爐,0,555,833,14,16,0,12,14,000000
3746,29211,爛,0,810,578,14,16,0,12,14,000000
3747,29224,爨,0,420,969,14,16,0,12,14,000000
3748,29226,爪,0,675,714,14,16,0,12,14,000000
3749,29228,爬,0,930,459,14,16,0,12,14,000000
3750,29229,爭,0,540,850,14,16,0,12,14,000000
3751,29232,爰,0,795,595,14,16,0,12,14,000000
