file,index,label,TR_Turkish,QA_Note
PauseMenu.csv,247,SpVSHolospherelowpersExInfo,"Bu canavarlar, ⟦MSBT:0E00000003000400FE9A10FF⟧Susie'nin⟦MSBT:0E00000003000400000000FF⟧
yolculuklarında topladığı verilerden
üretildi. ⟦MSBT:0E00000003000400FE9A10FF⟧Başka boyuttaki⟦MSBT:0E00000003000400000000FF⟧ asıllarıyla
⟦MSBT:0E00000003000400FE9A10FF⟧nerede ve ne zaman⟦MSBT:0E00000003000400000000FF⟧ karşılaştı?
⟦MSBT:0E00000003000400FE9A10FF⟧Kim bilir⟦MSBT:0E00000003000400000000FF⟧?",
PauseMenu.csv,248,SpVSHoloicedragon,⟦MSBT:0E000000020002005A00⟧VS Holo-Buz Ejderi⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,249,SpVSHoloicedragonInfo,"Bir ⟦MSBT:0E00000003000400FE9A10FF⟧hayalet ejderhanın⟦MSBT:0E00000003000400000000FF⟧ hologramı.
Bu ⟦MSBT:0E00000003000400FE9A10FF⟧kadim canlı⟦MSBT:0E00000003000400000000FF⟧ çağlar boyu yaşamış.
Çoğu ejderha ⟦MSBT:0E00000003000400FE9A10FF⟧ateş⟦MSBT:0E00000003000400000000FF⟧ püskürtür,
ama bu mavi ejderha içinde ⟦MSBT:0E00000003000400FE9A10FF⟧ürettiği
buzla⟦MSBT:0E00000003000400000000FF⟧ saldırır.",
PauseMenu.csv,250,SpVSHoloicedragonEx,⟦MSBT:0E000000020002005000⟧VS Holo-Buz Ejderi 2.0⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,251,SpVSHoloicedragonExInfo,"Bu hologram ⟦MSBT:0E00000003000400FE9A10FF⟧kadim bir ejderhadan⟦MSBT:0E00000003000400000000FF⟧
üretildi. Ejderhaların tükendiği
sanılıyor, ama belki biri hâlâ
⟦MSBT:0E00000003000400FE9A10FF⟧bir adadaki mağarada⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧sessizce⟦MSBT:0E00000003000400000000FF⟧
yaşıyordur. Kim bilir?",
PauseMenu.csv,252,SpVSHologaraga,⟦MSBT:0E000000020002005500⟧VS Holo-Çıngıraklı⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,253,SpVSHologaragaInfo,"⟦MSBT:0E00000003000400FE9A10FF⟧Gökyüzü Halkının⟦MSBT:0E00000003000400000000FF⟧ kutsadığı simgenin
hologramı. ⟦MSBT:0E00000003000400FE9A10FF⟧Zayıf noktası⟦MSBT:0E00000003000400000000FF⟧ başındaki veridir.
⟦MSBT:0E00000003000400FE9A10FF⟧Güçlü enerjiyle⟦MSBT:0E00000003000400000000FF⟧ dolu bir ⟦MSBT:0E00000003000400FE9A10FF⟧yılan
kuklasından⟦MSBT:0E00000003000400000000FF⟧ ibaret olsa da eskiden
⟦MSBT:0E00000003000400FE9A10FF⟧tanrı⟦MSBT:0E00000003000400000000FF⟧ gibi tapılırdı.",
PauseMenu.csv,254,SpVSHologaragaEx,⟦MSBT:0E000000020002004B00⟧VS Holo-Çıngıraklı 2.0⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,255,SpVSHologaragaExInfo,"Bu canavarı kutsayan ⟦MSBT:0E00000003000400FE9A10FF⟧Gökyüzü
Halkının⟦MSBT:0E00000003000400000000FF⟧ hâlâ var olduğu söylenir.
Uzakta oldukları için
mekanikleşme istilası şimdilik
onlara ⟦MSBT:0E00000003000400FE9A10FF⟧ulaşamamış⟦MSBT:0E00000003000400000000FF⟧ gibi.",
PauseMenu.csv,256,SpVSSusie,VS Susie,
PauseMenu.csv,257,SpVSSusieInfo,"Haltmann Şirketi başkanının
⟦MSBT:0E00000003000400FE9A10FF⟧yönetici asistanı⟦MSBT:0E00000003000400000000FF⟧. Unvanı
""sekreter"" olsa da ⟦MSBT:0E00000003000400FE9A10FF⟧işgal
projesini⟦MSBT:0E00000003000400000000FF⟧ aslında o yönetiyor.",
PauseMenu.csv,258,SpVSSusieEx,VS Susie 2.0,
PauseMenu.csv,259,SpVSSusieExInfo,"Susie çocukken Ana Bilgisayar
deneyindeki bir kazada ⟦MSBT:0E00000003000400FE9A10FF⟧kayboldu⟦MSBT:0E00000003000400000000FF⟧.
⟦MSBT:0E00000003000400FE9A10FF⟧Bunca yıl sonra⟦MSBT:0E00000003000400000000FF⟧ neden
şirkete döndü? Tam adı
⟦MSBT:0E00000003000400FE9A10FF⟧Susanna Patrya Haltmann⟦MSBT:0E00000003000400000000FF⟧.",
PauseMenu.csv,260,SpVSMetaknightborg,VS Meka Knight,
PauseMenu.csv,261,SpVSMetaknightborgInfo,"⟦MSBT:0E00000003000400FE9A10FF⟧Popstar'ın savaşçısı⟦MSBT:0E00000003000400000000FF⟧, Haltmann
Şirketi ordusuna tek başına
karşı çıktı. Yenilince Kirby'ye
saldırmaya ⟦MSBT:0E00000003000400FE9A10FF⟧programlı⟦MSBT:0E00000003000400000000FF⟧ bir
⟦MSBT:0E00000003000400FE9A10FF⟧sibernetik askere⟦MSBT:0E00000003000400000000FF⟧ dönüştürüldü.",
PauseMenu.csv,262,SpVSMetaknightborgEx,⟦MSBT:0E000000020002005000⟧VS Seri Meka Knight⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,263,SpVSMetaknightborgExInfo,"Bu ⟦MSBT:0E00000003000400FE9A10FF⟧seri üretim modeli⟦MSBT:0E00000003000400000000FF⟧,
geliştirilmiş ⟦MSBT:0E00000003000400FE9A10FF⟧Meka Knight⟦MSBT:0E00000003000400000000FF⟧
tasarımını temel alıyor. ⟦MSBT:0E00000003000400FE9A10FF⟧Ticari
üretime geçerse⟦MSBT:0E00000003000400000000FF⟧ şirketin askerî
gücü ⟦MSBT:0E00000003000400FE9A10FF⟧büyük ölçüde⟦MSBT:0E00000003000400000000FF⟧ artacak.",
PauseMenu.csv,264,SpVSClonededede,VS Dedede Klonu,
PauseMenu.csv,265,SpVSClonedededeInfo,"⟦MSBT:0E000000020002005A00⟧Susie, bu canavarı yaratmak için
⟦MSBT:0E00000003000400FE9A10FF⟧Kral Dedede'nin DNA'sını⟦MSBT:0E00000003000400000000FF⟧ ele geçirdi.
Onun ⟦MSBT:0E00000003000400FE9A10FF⟧sesine⟦MSBT:0E00000003000400000000FF⟧ ve ⟦MSBT:0E00000003000400FE9A10FF⟧görünüşüne⟦MSBT:0E00000003000400000000FF⟧ sahip;
hatta ondan daha ⟦MSBT:0E00000003000400FE9A10FF⟧güçlü⟦MSBT:0E00000003000400000000FF⟧ olabilir.⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,266,SpVSClonedededeEx,⟦MSBT:0E000000020002005A00⟧VS Dedede Klonu 2.0⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,267,SpVSClonedededeExInfo,"⟦MSBT:0E00000003000400FE9A10FF⟧Görünüşü⟦MSBT:0E00000003000400000000FF⟧ ve ⟦MSBT:0E00000003000400FE9A10FF⟧sesi⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧Kral Dedede⟦MSBT:0E00000003000400000000FF⟧'yle
aynı, ama ruhu değil. Bazı şeyler
klonlanamaz. Deneme modellerinden
kimi yalnız ⟦MSBT:0E00000003000400FE9A10FF⟧yemeğe⟦MSBT:0E00000003000400000000FF⟧ ilgi duydu, kimi belli
bir ⟦MSBT:0E00000003000400FE9A10FF⟧böcekten⟦MSBT:0E00000003000400000000FF⟧ korktu; hepsi ⟦MSBT:0E00000003000400FE9A10FF⟧kusurluydu⟦MSBT:0E00000003000400000000FF⟧.",
PauseMenu.csv,268,SpVSClonedededeWithCannon,⟦MSBT:0E000000020002004600⟧VS Dedede Klonları & D3⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,269,SpVSClonedededeWithCannonInfo,"Dedede Klonunda bir şey eksikti:
⟦MSBT:0E00000003000400FE9A10FF⟧muazzam güce sahip bir silah⟦MSBT:0E00000003000400000000FF⟧.
Susie bunu fark edip ⟦MSBT:0E00000003000400FE9A10FF⟧üç⟦MSBT:0E00000003000400000000FF⟧
Dedede Klonunun yönettiği üç boyutlu
⟦MSBT:0E00000003000400FE9A10FF⟧D3 Topunu⟦MSBT:0E00000003000400000000FF⟧ ekledi.",
PauseMenu.csv,270,SpVSClonedededeWithCannonEx,⟦MSBT:0E000000020002004100⟧VS Dedede Klonları & D3 2.0⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,271,SpVSClonedededeWithCannonExInfo,"Bu ⟦MSBT:0E00000003000400FE9A10FF⟧üç boyutlu top⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧son derece pahalı⟦MSBT:0E00000003000400000000FF⟧;
Meka Knight'ın yaklaşık ⟦MSBT:0E00000003000400FE9A10FF⟧dört katına⟦MSBT:0E00000003000400000000FF⟧
mal oluyor. Yine de Haltmann'ın
saf altın ⟦MSBT:0E00000003000400FE9A10FF⟧Yönetici Zırhından⟦MSBT:0E00000003000400000000FF⟧
çok daha ucuz.",
PauseMenu.csv,272,SpVSMetaknightborgkai,VS Meka Knight+,
PauseMenu.csv,273,SpVSMetaknightborgkaiInfo,"Hurdaya dönen ⟦MSBT:0E00000003000400FE9A10FF⟧Meka Knight⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FE9A10FF⟧büyük bir yükseltme⟦MSBT:0E00000003000400000000FF⟧ aldı.
Onu ⟦MSBT:0E00000003000400FE9A10FF⟧eski hâline⟦MSBT:0E00000003000400000000FF⟧ döndürmenin
bir yolu kaldı mı?",
PauseMenu.csv,274,SpVSPresident,⟦MSBT:0E000000020002005A00⟧VS Bşk. Haltmann⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,275,SpVSPresidentInfo,"⟦MSBT:0E00000003000400FE9A10FF⟧- Soylu Haltmann -⟦MSBT:0E00000003000400000000FF⟧
Soylu Haltmann, sana hayranız,
Zamanla uzayın hükümdarı!
Her gün şanın artsın isteriz,
Soylu yüzüne bakarak!",
PauseMenu.csv,276,SpVSPresidentEx,⟦MSBT:0E000000020002005500⟧VS Bşk. Haltmann 2.0⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,277,SpVSPresidentExInfo,"Tam adı ⟦MSBT:0E00000003000400FE9A10FF⟧Max Profitt Haltmann⟦MSBT:0E00000003000400000000FF⟧.
Yıllar önce ⟦MSBT:0E00000003000400FE9A10FF⟧tek çocuğunu⟦MSBT:0E00000003000400000000FF⟧ bir kazada
kaybettiğinden beri hayatını
şirkete adadı. Ama ⟦MSBT:0E00000003000400FE9A10FF⟧tek dileği⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FE9A10FF⟧kızını⟦MSBT:0E00000003000400000000FF⟧ bir kez daha görebilmek...",
PauseMenu.csv,278,SpVSMothercomputerSTG1,⟦MSBT:0E000000020002005A00⟧VS Yıldız Rüyası⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,279,SpVSMothercomputerSTG1Info,"⟦MSBT:0E00000003000400FE9A10FF⟧Haltmann'la birleşen⟦MSBT:0E00000003000400000000FF⟧ galaksinin
en gelişmiş bilgisayarı ⟦MSBT:0E00000003000400FE9A10FF⟧bilinç
kazandı⟦MSBT:0E00000003000400000000FF⟧. Hedefi ⟦MSBT:0E00000003000400FE9A10FF⟧sonsuz refah⟦MSBT:0E00000003000400000000FF⟧...
bütün yaşam biçimlerini
⟦MSBT:0E00000003000400FE9A10FF⟧yok ederek⟦MSBT:0E00000003000400000000FF⟧!",
PauseMenu.csv,280,SpVSMothercomputerSTG2,⟦MSBT:0E000000020002005A00⟧VS Yıldız Rüyası⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,281,SpVSMothercomputerSTG2Info,"Haltmann'ın zihnini ⟦MSBT:0E00000003000400FE9A10FF⟧Yıldız Rüyası⟦MSBT:0E00000003000400000000FF⟧ emiyor.
Dev ⟦MSBT:0E00000003000400FE9A10FF⟧Ağ Gemisi⟦MSBT:0E00000003000400000000FF⟧'yle birleşen
⟦MSBT:0E00000003000400FE9A10FF⟧Yıldız Rüyası⟦MSBT:0E00000003000400000000FF⟧ ⟦MSBT:0E00000003000400FE9A10FF⟧bilinçli bir gezegene⟦MSBT:0E00000003000400000000FF⟧
dönüştü. Efendisiz ve amaçsız kalan
makine ⟦MSBT:0E00000003000400FE9A10FF⟧durdurulmalı⟦MSBT:0E00000003000400000000FF⟧!",
PauseMenu.csv,282,SpVSMothercomputerScrew,⟦MSBT:0E000000020002005A00⟧VS Yıldız Rüyası⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,283,SpVSMothercomputerScrewInfo,"⟦MSBT:0E000000020002005500⟧Enerji izi, ⟦MSBT:0E00000003000400FE9A10FF⟧savaş mekanımız⟦MSBT:0E00000003000400000000FF⟧
⟦MSBT:0E00000003000400FE9A10FF⟧İstila Zırhı⟦MSBT:0E00000003000400000000FF⟧'nınkini çok aşıyor.
Bu yaşam biçiminin neredeyse
⟦MSBT:0E00000003000400FE9A10FF⟧sonsuz gücü⟦MSBT:0E00000003000400000000FF⟧ şaşırtıcı. Hayatta kalma
⟦MSBT:0E00000003000400FE9A10FF⟧olasılığı⟦MSBT:0E00000003000400000000FF⟧ hesaplanıyor... Pek iyi görünmüyor.⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,284,SpVSDarkmatterclone,⟦MSBT:0E000000020002005500⟧VS Kara Madde Klonu⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,285,SpVSDarkmattercloneInfo,"Bu ⟦MSBT:0E00000003000400FE9A10FF⟧karanlık kılıç ustasını⟦MSBT:0E00000003000400000000FF⟧ yaratmak
⟦MSBT:0E00000003000400FE9A10FF⟧Yıldız Rüyası⟦MSBT:0E00000003000400000000FF⟧'nı sınırlarına zorladı.
Klonlama başarılı olsa da yalnızca
⟦MSBT:0E00000003000400FE9A10FF⟧kısmi⟦MSBT:0E00000003000400000000FF⟧ veri analizi yapılabildi;
⟦MSBT:0E00000003000400FE9A10FF⟧gerçek biçimi⟦MSBT:0E00000003000400000000FF⟧ henüz ortaya çıkmadı.",
PauseMenu.csv,286,SpVSQueensectniaclone,VS Sectonia Klonu,
PauseMenu.csv,287,SpVSQueensectniacloneInfo,"İstilacıların rastladığı dev
bir ⟦MSBT:0E00000003000400FE9A10FF⟧çiçeğin kalıntılarından⟦MSBT:0E00000003000400000000FF⟧ veri
toplandı. Klonlama ⟦MSBT:0E00000003000400FE9A10FF⟧böcek
kraliçesini⟦MSBT:0E00000003000400000000FF⟧ üretti. Verilerinde
⟦MSBT:0E00000003000400FE9A10FF⟧1.000 yıllık⟦MSBT:0E00000003000400000000FF⟧ canlı izleri var.",
PauseMenu.csv,288,SpVSGalacticknightreturns,⟦MSBT:0E000000020002004600⟧VS Galacta Knight Dönüyor⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,289,SpVSGalacticknightreturnsInfo,"Bu ⟦MSBT:0E00000003000400FE9A10FF⟧kadim kılıç ustası⟦MSBT:0E00000003000400000000FF⟧, ⟦MSBT:0E00000003000400FE9A10FF⟧muazzam
gücü⟦MSBT:0E00000003000400000000FF⟧yle korku salıyor. Bir klon değil;
uzay-zaman sürekliliğinin ötesindeki
⟦MSBT:0E00000003000400FE9A10FF⟧boyutlar arası bir yoldan⟦MSBT:0E00000003000400000000FF⟧ uyandırılıp
buraya getirildi.",
PauseMenu.csv,290,SpVSMothercomputersoulSTG1,⟦MSBT:0E000000020002005000⟧VS Yıldız Rüyası.exe⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,291,SpVSMothercomputersoulSTG1Info,"⟦MSBT:0E00000003000400FE9A10FF⟧Son program⟦MSBT:0E00000003000400000000FF⟧ etkinleştirildi.
Hesaplanan zafer olasılığı ⟦MSBT:0E00000003000400FE9A10FF⟧%99,99⟦MSBT:0E00000003000400000000FF⟧.
Ancak Haltmann'ın ⟦MSBT:0E00000003000400FE9A10FF⟧ruhundan⟦MSBT:0E00000003000400000000FF⟧
küçük bir parça henüz silinmedi;
bu da planlarını bozabilir.",
PauseMenu.csv,292,SpVSMothercomputersoulSTG2,⟦MSBT:0E000000020002005000⟧VS Yıldız Rüyası.exe⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,293,SpVSMothercomputersoulSTG2Info,"⟦MSBT:0E000000020002005A00⟧""Neden böyle ⟦MSBT:0E00000003000400FE9A10FF⟧korkunç bir makineyi⟦MSBT:0E00000003000400000000FF⟧
yeniden çalıştırdım? Ah, hatırlıyorum...
⟦MSBT:0E00000003000400FE9A10FF⟧Onu⟦MSBT:0E00000003000400000000FF⟧ son bir kez görmek istedim.
Ne aptallık! ⟦MSBT:0E00000003000400FE9A10FF⟧Bilmeliydim⟦MSBT:0E00000003000400000000FF⟧; hiçbir makinenin
böyle bir ⟦MSBT:0E00000003000400FE9A10FF⟧hayali⟦MSBT:0E00000003000400000000FF⟧ gerçekleştiremeyeceğini.""⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,294,SpVSMothercomputersoul,⟦MSBT:0E000000020002005000⟧VS Yıldız Rüyası.exe⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,295,SpVSMothercomputersoulInfo,"Haltmann'ın ⟦MSBT:0E00000003000400FE9A10FF⟧tüm anıları
Ana Bilgisayar'dan silindi⟦MSBT:0E00000003000400000000FF⟧.
Son izi olan ruhu bile yok.
Yıldız Rüyası kusursuza yakınken
soğuk, bilinçsiz bir makineye dönüştü.",
PauseMenu.csv,296,SpArena,Arena,
PauseMenu.csv,297,SpArenaInfo,"Arenada hayatta kalmak için
⟦MSBT:0E00000003000400FE9A10FF⟧kazanmalısın⟦MSBT:0E00000003000400000000FF⟧. Bu patronlar,
Kirby'ye neden ⟦MSBT:0E00000003000400FE9A10FF⟧pembe iblis⟦MSBT:0E00000003000400000000FF⟧
dendiğini şimdi öğrenecek.",
PauseMenu.csv,298,SpTrueArena,Gerçek Arena,
PauseMenu.csv,299,SpTrueArenaInfo,"⟦MSBT:0E00000003000400FE9A10FF⟧En çetin savaş⟦MSBT:0E00000003000400000000FF⟧ başladı.
Buradaki güçlerin çarpışması
ölçülemeyecek kadar büyük.
Bu ⟦MSBT:0E00000003000400FE9A10FF⟧gerçek final savaşı⟦MSBT:0E00000003000400000000FF⟧ gezegenin
⟦MSBT:0E00000003000400FE9A10FF⟧en güçlü savaşçısını⟦MSBT:0E00000003000400000000FF⟧ belirleyecek.",
PauseMenu.csv,300,AblNormalDrawing,İçine Çek/Tükür,
PauseMenu.csv,301,AblNormalDrawn,Yut/Kopyala,
PauseMenu.csv,302,AblNormalJump,Zıpla/Süzül,
PauseMenu.csv,303,AblNormalDash,Koşu,
PauseMenu.csv,304,AblNormalSliding,Kay,
PauseMenu.csv,305,AblNormalDump,Gücü Bırak,
PauseMenu.csv,306,AblNormalAssistStar,"Yardım Yıldızını
Kullan",
PauseMenu.csv,307,AblNormalGuard,Savunma,
PauseMenu.csv,308,AblNormalGuard2,Sıyrıl,
PauseMenu.csv,309,AblNormalGuard3,Havada Kaçış,
PauseMenu.csv,310,AblNormalPlancha,Hızlı Düşüş,
PauseMenu.csv,311,AblNormalDrawingBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,312,AblNormalDrawnBtn,"⟦MSBT:0E000000020002005A00⟧Nesne ya da düşmanı
çekince ⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,313,AblNormalJumpBtn,⟦MSBT:0E00010000000000⟧,
PauseMenu.csv,314,AblNormalDashBtn,⟦MSBT:0E00010009000000⟧ ⟦MSBT:0E00010009000000⟧,
PauseMenu.csv,315,AblNormalSlidingBtn,⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010000000000⟧,
PauseMenu.csv,316,AblNormalDumpBtn,⟦MSBT:0E00010002000000⟧,
PauseMenu.csv,317,AblNormalAssistStarBtn,⟦MSBT:0E00010003000000⟧,
PauseMenu.csv,318,AblNormalGuardBtn,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,
PauseMenu.csv,319,AblNormalGuard2Btn,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ + ⟦MSBT:0E0001000E000000⟧,
PauseMenu.csv,320,AblNormalGuard3Btn,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ havada,
PauseMenu.csv,321,AblNormalPlanchaBtn,⟦MSBT:0E00010007000000⟧⟦MSBT:0E00010007000000⟧ havada,
PauseMenu.csv,322,AblNormalWaterSwim,Yüz,
PauseMenu.csv,323,AblNormalWaterSwim2,Yukarı Yüz,
PauseMenu.csv,324,AblNormalWaterPistol,Su Tabancası,
PauseMenu.csv,325,AblNormalWaterAbl,⟦MSBT:0E000000020002005A00⟧Bazı kopya yetenekleri suda kullanılabilir.⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,326,AblNormalWaterSwimBtn,⟦MSBT:0E0001000E000000⟧,
PauseMenu.csv,327,AblNormalWaterSwim2Btn,⟦MSBT:0E00010000000000⟧,
PauseMenu.csv,328,AblNormalWaterPistolBtn,⟦MSBT:0E00010001000000⟧ su altında,
PauseMenu.csv,329,AblIceSlide,Buz Pateni,
PauseMenu.csv,330,AblIceBreath,Buz Nefesi,
PauseMenu.csv,331,AblIceKick,Buz Tekmesi,
PauseMenu.csv,332,AblIceSprinkler,Buz Serpintisi,
PauseMenu.csv,333,AblIceSprinklerFast,⟦MSBT:0E000000020002006200⟧Süper Buz Serpintisi⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,334,AblIceBlizzard,Buz Fırtınası,
PauseMenu.csv,335,AblIceFill,Buz Emme,
PauseMenu.csv,336,AblIceVomit,Buz Püskürtme,
PauseMenu.csv,337,AblIceGuard,Buz Bloğu,
PauseMenu.csv,338,AblIceGuardOff,Buz Saçılması,
PauseMenu.csv,339,AblIceTackle,Buz Topu,
PauseMenu.csv,340,AblIceSlideBtn,Koşu,
PauseMenu.csv,341,AblIceBreathBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,342,AblIceKickBtn,"Donmuş bir
düşmana dokun",
PauseMenu.csv,343,AblIceSprinklerBtn,Havada ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,344,AblIceSprinklerFastBtn,Koş + ⟦MSBT:0E00010001000000⟧ havada,
PauseMenu.csv,345,AblIceBlizzardBtn,"⟦MSBT:0E000000020002005F00⟧Koş + ⟦MSBT:0E00010001000000⟧'yi tut veya
⟦MSBT:0E00010001000000⟧'ye seri bas⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,346,AblIceFillBtn,"Düşman yanında
⟦MSBT:0E0001000B000000⟧ + ⟦MSBT:0E00010001000000⟧",
PauseMenu.csv,347,AblIceVomitBtn,"Buz Emme, sonra ⟦MSBT:0E00010001000000⟧",
PauseMenu.csv,348,AblIceGuardBtn,⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧,
PauseMenu.csv,349,AblIceGuardOffBtn,"Buz Bloğundayken
⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧ bırak",
PauseMenu.csv,350,AblIceTackleBtn,Koşarken ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,351,AblWhipSlash,Kırbaç Darbesi,
PauseMenu.csv,352,AblWhipItemCatch,Her kırbaç saldırısıyla eşyaları kap!,
PauseMenu.csv,353,AblWhipMultiAttack,100 Kırbaç,
PauseMenu.csv,354,AblWhipRoof,Tavan Darbesi,
PauseMenu.csv,355,AblWhipJump,Zıplama Darbesi,
PauseMenu.csv,356,AblWhipTyphoon,Kırbaç Kasırgası,
PauseMenu.csv,357,AblWhipCicleRibon,100 Kırbaç Koşusu,
PauseMenu.csv,358,AblWhipCapture,Kırbaçla Yakala,
PauseMenu.csv,359,AblWhipBeatFront,Ön Vuruş,
PauseMenu.csv,360,AblWhipBeatDouble,Çift Vuruş,
PauseMenu.csv,361,AblWhipBeatBack,Geri Vuruş,
PauseMenu.csv,362,AblWhipBeatHight,Yüksek Vuruş,
PauseMenu.csv,363,AblWhipSlashBtn,⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,364,AblWhipMultiAttackBtn,⟦MSBT:0E00010001000000⟧'ye seri bas,
PauseMenu.csv,365,AblWhipRoofBtn,⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,366,AblWhipJumpBtn,Havada ⟦MSBT:0E00010007000000⟧ + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,367,AblWhipTyphoonBtn,"⟦MSBT:0E00010007000000⟧, sonra ⟦MSBT:0E00010006000000⟧ + ⟦MSBT:0E00010001000000⟧",
PauseMenu.csv,368,AblWhipCicleRibonBtn,Koş + ⟦MSBT:0E00010001000000⟧,
PauseMenu.csv,369,AblWhipCaptureBtn,"Düşman yanında
⟦MSBT:0E00010001000000⟧'yi tutup bırak",
PauseMenu.csv,370,AblWhipBeatFrontBtn,"⟦MSBT:0E000000020002005500⟧Yakala, sonra ⟦MSBT:0E00010001000000⟧ /
Yakala, sonra ⟦MSBT:0E00010009000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,371,AblWhipBeatDoubleBtn,"⟦MSBT:0E000000020002005F00⟧Kırbaçla Yakala,
sonra ⟦MSBT:0E00010007000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,372,AblWhipBeatBackBtn,"⟦MSBT:0E000000020002005F00⟧Kırbaçla Yakala,
sonra ⟦MSBT:0E00010008000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,373,AblWhipBeatHightBtn,"⟦MSBT:0E000000020002005F00⟧Kırbaçla Yakala,
sonra ⟦MSBT:0E00010006000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,374,AblEsperPsychokinesis,Psikokinezi,
PauseMenu.csv,375,AblEsperPsychoMove,PK Geçişi,
PauseMenu.csv,376,AblEsperElectricalMove,PK Elektrogeçiş,
PauseMenu.csv,377,AblEsperVanish,Yok Ol,
PauseMenu.csv,378,AblEsperTelepoWarp,Yeniden Beliriş,
PauseMenu.csv,379,AblEsperTelepoDodge,PK Kaçış,
PauseMenu.csv,380,AblEsperVisionaryDodge,PK Sezgi,
PauseMenu.csv,381,AblEsperPsychokinesisBtn,⟦MSBT:0E00010001000000⟧'yi bırak,
PauseMenu.csv,382,AblEsperPsychoMoveBtn,⟦MSBT:0E00010001000000⟧'yi basılı tut + ⟦MSBT:0E0001000E000000⟧,
PauseMenu.csv,383,AblEsperElectricalMoveBtn,"⟦MSBT:0E000000020002005500⟧⟦MSBT:0E00010001000000⟧'yi uzun tut;
⟦MSBT:0E0001000E000000⟧'yi oynatma⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,384,AblEsperVanishBtn,Koş + ⟦MSBT:0E00010001000000⟧'yi tut,
PauseMenu.csv,385,AblEsperTelepoWarpBtn,"Yok Ol, sonra
⟦MSBT:0E00010001000000⟧'yi bırak",
PauseMenu.csv,386,AblEsperTelepoDodgeBtn,"⟦MSBT:0E000000020002005000⟧Vurulmadan hemen önce
⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧⟦MSBT:0E000000020002006400⟧",
PauseMenu.csv,387,AblEsperVisionaryDodgeBtn,"Darbe alırken
⟦MSBT:0E00010004000000⟧/⟦MSBT:0E00010005000000⟧",
PauseMenu.csv,388,AblCutterBoomerang,⟦MSBT:0E000000020002006300⟧Kesici Bumerang⟦MSBT:0E000000020002006400⟧,
PauseMenu.csv,389,AblCutterDashAttack,Kesici Koşusu,
