index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
39,ShopExplanationDialogText,"From here, you can go to
⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop ⟦MSBT:0E00000003000400000000FF⟧to check
out other Kirby games.","Depuis ce menu, vous pouvez
accéder au ⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop⟦MSBT:0E00000003000400000000FF⟧
pour en savoir plus sur les
précédents jeux Kirby.","Von hier aus gelangst du zum
⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop⟦MSBT:0E00000003000400000000FF⟧, wo du dir
andere Kirby-Spiele ansehen
kannst.","Da qui puoi accedere al
⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop⟦MSBT:0E00000003000400000000FF⟧ per dare
un'occhiata ad altri giochi
della serie Kirby.","Si quieres ver otros juegos de
Kirby, puedes acceder desde
aquí a ⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop⟦MSBT:0E00000003000400000000FF⟧.","ここでは ⟦MSBT:0E00000003000400FF4B32FF⟧ニンテンドーeショップ⟦MSBT:0E00000003000400000000FF⟧ で
かこのゲームを
みることが できます","From here, you can go to
⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop ⟦MSBT:0E00000003000400000000FF⟧to check
out other Kirby games.","Depuis ce menu, vous pouvez
accéder à ⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop⟦MSBT:0E00000003000400000000FF⟧
pour en savoir plus sur les
précédents jeux Kirby.","Si quieres ver otros juegos de
Kirby, puedes acceder desde
aquí a ⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop⟦MSBT:0E00000003000400000000FF⟧.","Buradan ⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop⟦MSBT:0E00000003000400000000FF⟧'a gidip
diğer Kirby oyunlarına
bakabilirsin.",
40,OptionShopBtnText,⟦MSBT:0E000000020002005F00⟧Other Games⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Autres jeux⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Andere Spiele⟦MSBT:0E000000020002006400⟧,Altri giochi,⟦MSBT:0E000000020002005A00⟧Otros juegos⟦MSBT:0E000000020002006400⟧,かこのゲーム,⟦MSBT:0E000000020002005F00⟧Other Games⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Autres jeux⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Otros juegos⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Diğer Oyunlar⟦MSBT:0E000000020002006400⟧,
41,OptionFileDeleteBtnText,⟦MSBT:0E000000020002005F00⟧Delete Data⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Effacer fichier⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Löschen⟦MSBT:0E000000020002006400⟧,Elimina dati,⟦MSBT:0E000000020002005F00⟧Borrar datos⟦MSBT:0E000000020002006400⟧,データをけす,⟦MSBT:0E000000020002005F00⟧Delete Data⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005500⟧Effacer fichier⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Borrar datos⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Verileri Sil⟦MSBT:0E000000020002006400⟧,
42,OptionEManualBtnText,⟦MSBT:0E000000020002005F00⟧Manual⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Aide⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Anleitung⟦MSBT:0E000000020002006400⟧,Manuale,Manual,せつめいしょ,⟦MSBT:0E000000020002005F00⟧Manual⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004B00⟧Aide⟦MSBT:0E000000020002006400⟧,Manual,⟦MSBT:0E000000020002005F00⟧Kılavuz⟦MSBT:0E000000020002006400⟧,
43,OptionHeaderText,⟦MSBT:0E000000020002005F00⟧Options⟦MSBT:0E000000020002006400⟧,Options,⟦MSBT:0E000000020002005F00⟧Optionen⟦MSBT:0E000000020002006400⟧,Opzioni,Opciones,オプション,⟦MSBT:0E000000020002005F00⟧Options⟦MSBT:0E000000020002006400⟧,Options,Opciones,⟦MSBT:0E000000020002005A00⟧Seçenekler⟦MSBT:0E000000020002006400⟧,
44,ShopHeaderText,Other Games,Autres jeux,Andere Spiele,Altri giochi,Otros juegos,かこのゲーム,Other Games,Autres jeux,Otros juegos,Diğer Oyunlar,
45,ConnectionConfigTitleText,Change network settings.,Partage des données,Netzwerk-Setup ändern,Impostazioni di rete,Cambia los ajustes de red.,⟦MSBT:0E000000000014000800100064304630573093305B30633066304430⟧通信設定の⟦MSBT:0E00000000000C00040008007830933053304630⟧変更ができます,Change network settings.,Partage des données,Cambia los ajustes de red.,Ağ ayarlarını değiştir.,
46,ConnectionConfigStreetPassBtnText,StreetPass,StreetPass,StreetPass,StreetPass,StreetPass,すれちがい通信,StreetPass,StreetPass,StreetPass,StreetPass,
47,ConnectionConfigPlayReportBtnText,Sending Play Data,Données d'util.,Spieldaten senden,⟦MSBT:0E000000020002005500⟧Invio dei dati di gioco⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧Envío de datos de juego⟦MSBT:0E000000020002006400⟧,プレイ状況送信,Sending Play Data,Données d'util.,⟦MSBT:0E000000020002005000⟧Envío de datos de juego⟦MSBT:0E000000020002006400⟧,Veri Gönderimi,
48,PlayReportDialogConfirmText,"⟦MSBT:0E000000020002004B00⟧You may choose to share information
about your gameplay with Nintendo
in order to help us develop future
products and services. Would you
like to share your gameplay
information with Nintendo?⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004E00⟧Vous pouvez partager avec Nintendo
des informations relatives à votre
utilisation de ce logiciel afin de nous
aider à développer de futurs produits
et services. Voulez-vous partager
ces informations avec Nintendo ?⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004200⟧Es besteht die Möglichkeit, Informationen
zu deinem Spielverhalten an Nintendo zu
senden, um uns bei der Entwicklung zu-
künftiger Produkte und Services zu unter-
stützen. Möchtest du Informationen zu
deinem Spielverhalten an Nintendo senden?⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004600⟧Puoi decidere se inviare o meno a
Nintendo informazioni relative all'uso
del software per aiutarci nello sviluppo
di nuovi prodotti e servizi. Vuoi
condividere con Nintendo le informazioni
relative all'uso del software?⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005500⟧¿Quieres compartir la información
sobre tu uso de este programa
con Nintendo? Así nos ayudarás
a mejorar nuestros productos
y servicios en el futuro.⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005A00⟧このソフトの すべてのセーブデータ
⟦MSBT:0E00000000000E0004000A005830873046307B304630⟧情報を ⟦MSBT:0E0000000000100006000C006B3093306630933069304630⟧任天堂に⟦MSBT:0E00000000000C00040008005D30463057309330⟧送信します。
⟦MSBT:0E00000000000C00040008005D30463057309330⟧送信された⟦MSBT:0E00000000000E0004000A005830873046307B304630⟧情報は、
⟦MSBT:0E0000000000100008000C008A30883046304D3084304F30⟧利用規約に ⟦MSBT:0E000000000008000200040082306830⟧基づき⟦MSBT:0E00000000000600020002006830⟧取り⟦MSBT:0E00000000000A0002000600423064304B30⟧扱います。
⟦MSBT:0E00000000000C00040008005D30463057309330⟧送信に ⟦MSBT:0E00000000000A0004000600693046304430⟧同意しますか？⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004100⟧You may choose to share information about
your gameplay with Nintendo in order to
help us develop future products and
services. Would you like to share your
gameplay information with Nintendo?⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004600⟧Vous pouvez partager des informations
concernant votre utilisation du jeu avec
Nintendo dans le but de nous aider dans
la conception de futurs jeux et services.
Voulez-vous partager vos informations
de jeu avec Nintendo?⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004100⟧Elige si quieres compartir con Nintendo
información sobre el uso de programas
en la consola para ayudarnos a ofrecer
productos y servicios nuevos.
¿Deseas compartir información sobre
el uso de programas con Nintendo?⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002004B00⟧Gelecekteki ürün ve hizmetleri
geliştirmemize yardımcı olmak için
oynanışınla ilgili bilgileri Nintendo ile
paylaşabilirsin. Oynanış bilgilerini
Nintendo ile paylaşmak ister misin?⟦MSBT:0E000000020002006400⟧",
49,PlayReportDialogCancelText,Stop sending game play data?,"⟦MSBT:0E000000020002005A00⟧Voulez-vous arrêter de partager
les données relatives à votre 
utilisation du logiciel ?⟦MSBT:0E000000020002006400⟧","Aufhören, Spieldaten
an Nintendo zu senden?","Vuoi disattivare l'invio
dei dati di gioco?","¿Quieres dejar de enviar
datos de juego?",⟦MSBT:0E000000020002005A00⟧プレイ⟦MSBT:0E00000000000E0004000A005830873046307B304630⟧情報の ⟦MSBT:0E00000000000C00040008005D30463057309330⟧送信をやめますか？⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧Stop sending gameplay information?⟦MSBT:0E000000020002006400⟧,"⟦MSBT:0E000000020002005A00⟧Voulez-vous arrêter de partager
les données concernant votre 
utilisation du jeu?⟦MSBT:0E000000020002006400⟧","¿Quieres dejar de enviar
datos de juego?","Oyun verisi gönderimi
durdurulsun mu?",
50,FileDeletedDialogText,Data has been deleted.,Les données ont été effacées.,Daten wurden gelöscht.,I dati sono stati eliminati.,Se han borrado los datos.,データを けしました,Data has been deleted.,Les données ont été effacées.,Se han borrado los datos.,Veriler silindi.,
