index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
161,Copyright,"HAL Laboratory, Inc. and Nintendo are 
the authors of this software for the purpose 
of copyright. All rights reserved. 
©2016 HAL Laboratory, Inc. / Nintendo","HAL Laboratory, Inc. et Nintendo sont
les auteurs de ce logiciel au regard
du droit d'auteur. Tous droits réservés. 
©2016 HAL Laboratory, Inc. / Nintendo","HAL Laboratory, Inc. and Nintendo are 
the authors of this software for the purpose 
of copyright. All rights reserved. 
©2016 HAL Laboratory, Inc. / Nintendo","HAL Laboratory, Inc. and Nintendo are 
the authors of this software for the purpose 
of copyright. All rights reserved. 
©2016 HAL Laboratory, Inc. / Nintendo","HAL Laboratory, Inc. and Nintendo are 
the authors of this software for the purpose 
of copyright. All rights reserved. 
©2016 HAL Laboratory, Inc. / Nintendo","制作・著作 株式会社ハル研究所／任天堂株式会社
©2016 HAL Laboratory, Inc. / Nintendo","HAL Laboratory, Inc. and Nintendo are 
the authors of this software for the purpose 
of copyright. All rights reserved. 
©2016 HAL Laboratory, Inc. / Nintendo","HAL Laboratory, Inc. and Nintendo are 
the authors of this software for the purpose 
of copyright. All rights reserved. 
©2016 HAL Laboratory, Inc. / Nintendo","HAL Laboratory, Inc. and Nintendo are 
the authors of this software for the purpose 
of copyright. All rights reserved. 
©2016 HAL Laboratory, Inc. / Nintendo","HAL Laboratory, Inc. ve Nintendo bu yazılımın
telif hakkı bakımından eser sahipleridir.
Tüm hakları saklıdır.
©2016 HAL Laboratory, Inc. / Nintendo",
162,NOALocalizationManagement,⟦MSBT:0E000000020002005000⟧NOA LOCALIZATION MANAGEMENT⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧NOA LOCALIZATION MANAGEMENT⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧NOA LOCALIZATION MANAGEMENT⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧NOA LOCALIZATION MANAGEMENT⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧NOA LOCALIZATION MANAGEMENT⟦MSBT:0E000000020002006400⟧,,⟦MSBT:0E000000020002005000⟧NOA LOCALIZATION MANAGEMENT⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧NOA LOCALIZATION MANAGEMENT⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧NOA LOCALIZATION MANAGEMENT⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧NOA YERELLEŞTİRME YÖNETİMİ⟦MSBT:0E000000020002006400⟧,
163,NOALocalizationManagement_00,NATE BIHLDORFF,NATE BIHLDORFF,NATE BIHLDORFF,NATE BIHLDORFF,NATE BIHLDORFF,,NATE BIHLDORFF,NATE BIHLDORFF,NATE BIHLDORFF,NATE BIHLDORFF,
164,NOALocalizationManagement_01,RICH AMTOWER,RICH AMTOWER,RICH AMTOWER,RICH AMTOWER,RICH AMTOWER,,RICH AMTOWER,RICH AMTOWER,RICH AMTOWER,RICH AMTOWER,
165,NOALocalizationManagement_02,SCOT RITCHEY,SCOT RITCHEY,SCOT RITCHEY,SCOT RITCHEY,SCOT RITCHEY,,SCOT RITCHEY,SCOT RITCHEY,SCOT RITCHEY,SCOT RITCHEY,
166,NOALocalization,NOA LOCALIZATION,NOA LOCALIZATION,NOA LOCALIZATION,NOA LOCALIZATION,NOA LOCALIZATION,,NOA LOCALIZATION,NOA LOCALIZATION,NOA LOCALIZATION,NOA YERELLEŞTİRME,
167,NOALocalization_00,ANNE-MARIE LAPERRIÈRE,ANNE-MARIE LAPERRIÈRE,ANNE-MARIE LAPERRIÈRE,ANNE-MARIE LAPERRIÈRE,ANNE-MARIE LAPERRIÈRE,,ANNE-MARIE LAPERRIÈRE,ANNE-MARIE LAPERRIÈRE,ANNE-MARIE LAPERRIÈRE,ANNE-MARIE LAPERRIÈRE,
168,NOALocalization_01,CÉSAR PÉREZ,CÉSAR PÉREZ,CÉSAR PÉREZ,CÉSAR PÉREZ,CÉSAR PÉREZ,,CÉSAR PÉREZ,CÉSAR PÉREZ,CÉSAR PÉREZ,CÉSAR PÉREZ,
169,NOALocalization_02,ERIC SMITH,ERIC SMITH,ERIC SMITH,ERIC SMITH,ERIC SMITH,,ERIC SMITH,ERIC SMITH,ERIC SMITH,ERIC SMITH,
170,NOALocalization_03,HÉLÈNE BISSON-PELLAND,HÉLÈNE BISSON-PELLAND,HÉLÈNE BISSON-PELLAND,HÉLÈNE BISSON-PELLAND,HÉLÈNE BISSON-PELLAND,,HÉLÈNE BISSON-PELLAND,HÉLÈNE BISSON-PELLAND,HÉLÈNE BISSON-PELLAND,HÉLÈNE BISSON-PELLAND,
171,NOALocalization_04,KENTO OIWA,KENTO OIWA,KENTO OIWA,KENTO OIWA,KENTO OIWA,,KENTO OIWA,KENTO OIWA,KENTO OIWA,KENTO OIWA,
172,NOAProductTesting,NOA PRODUCT TESTING,NOA PRODUCT TESTING,NOA PRODUCT TESTING,NOA PRODUCT TESTING,NOA PRODUCT TESTING,,NOA PRODUCT TESTING,NOA PRODUCT TESTING,NOA PRODUCT TESTING,NOA ÜRÜN TESTİ,
173,NOAProductTesting_00,MASAYASU NAKATA,MASAYASU NAKATA,MASAYASU NAKATA,MASAYASU NAKATA,MASAYASU NAKATA,,MASAYASU NAKATA,MASAYASU NAKATA,MASAYASU NAKATA,MASAYASU NAKATA,
174,NOAProductTesting_01,SETH HANSER,SETH HANSER,SETH HANSER,SETH HANSER,SETH HANSER,,SETH HANSER,SETH HANSER,SETH HANSER,SETH HANSER,
175,NOAProductTesting_02,Q DEQUINA,Q DEQUINA,Q DEQUINA,Q DEQUINA,Q DEQUINA,,Q DEQUINA,Q DEQUINA,Q DEQUINA,Q DEQUINA,
176,NOAProductTesting_03,BLANCA HERNANDEZ,BLANCA HERNANDEZ,BLANCA HERNANDEZ,BLANCA HERNANDEZ,BLANCA HERNANDEZ,,BLANCA HERNANDEZ,BLANCA HERNANDEZ,BLANCA HERNANDEZ,BLANCA HERNANDEZ,
177,NOAProductTesting_04,KERRIE LOW,KERRIE LOW,KERRIE LOW,KERRIE LOW,KERRIE LOW,,KERRIE LOW,KERRIE LOW,KERRIE LOW,KERRIE LOW,
178,NOAProductTesting_05,MICHAEL JACOBSON,MICHAEL JACOBSON,MICHAEL JACOBSON,MICHAEL JACOBSON,MICHAEL JACOBSON,,MICHAEL JACOBSON,MICHAEL JACOBSON,MICHAEL JACOBSON,MICHAEL JACOBSON,
179,NOAProductTesting_06,MADISON LEVITAN,MADISON LEVITAN,MADISON LEVITAN,MADISON LEVITAN,MADISON LEVITAN,,MADISON LEVITAN,MADISON LEVITAN,MADISON LEVITAN,MADISON LEVITAN,
180,NOAProductTesting_07,GORDON BROWN,GORDON BROWN,GORDON BROWN,GORDON BROWN,GORDON BROWN,,GORDON BROWN,GORDON BROWN,GORDON BROWN,GORDON BROWN,
181,NOAProductTesting_08,TOMOKO MIKAMI,TOMOKO MIKAMI,TOMOKO MIKAMI,TOMOKO MIKAMI,TOMOKO MIKAMI,,TOMOKO MIKAMI,TOMOKO MIKAMI,TOMOKO MIKAMI,TOMOKO MIKAMI,
182,NOAProductTesting_09,MANNA YAMASAKI,MANNA YAMASAKI,MANNA YAMASAKI,MANNA YAMASAKI,MANNA YAMASAKI,,MANNA YAMASAKI,MANNA YAMASAKI,MANNA YAMASAKI,MANNA YAMASAKI,
183,NOAProductTesting_10,ADAM RUTLEDGE,ADAM RUTLEDGE,ADAM RUTLEDGE,ADAM RUTLEDGE,ADAM RUTLEDGE,,ADAM RUTLEDGE,ADAM RUTLEDGE,ADAM RUTLEDGE,ADAM RUTLEDGE,
184,NOAProductTesting_11,PRODUCT TESTING TECHNICIANS,PRODUCT TESTING TECHNICIANS,PRODUCT TESTING TECHNICIANS,PRODUCT TESTING TECHNICIANS,PRODUCT TESTING TECHNICIANS,,PRODUCT TESTING TECHNICIANS,PRODUCT TESTING TECHNICIANS,PRODUCT TESTING TECHNICIANS,ÜRÜN TEST TEKNİSYENLERİ,
185,LocalisationProducer,⟦MSBT:0E000000020002005200⟧NOE LOCALISATION PRODUCERS⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005200⟧NOE LOCALISATION PRODUCERS⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005200⟧NOE LOCALISATION PRODUCERS⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005200⟧NOE LOCALISATION PRODUCERS⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005200⟧NOE LOCALISATION PRODUCERS⟦MSBT:0E000000020002006400⟧,,⟦MSBT:0E000000020002005200⟧NOE LOCALISATION PRODUCERS⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005200⟧NOE LOCALISATION PRODUCERS⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005200⟧NOE LOCALISATION PRODUCERS⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005200⟧NOE YERELLEŞTİRME YAPIMCILARI⟦MSBT:0E000000020002006400⟧,
186,LocalisationProducer_00,THEODOROS SPENIS,THEODOROS SPENIS,THEODOROS SPENIS,THEODOROS SPENIS,THEODOROS SPENIS,,THEODOROS SPENIS,THEODOROS SPENIS,THEODOROS SPENIS,THEODOROS SPENIS,
187,LocalisationProducer_01,HITOMI NAITOH,HITOMI NAITOH,HITOMI NAITOH,HITOMI NAITOH,HITOMI NAITOH,,HITOMI NAITOH,HITOMI NAITOH,HITOMI NAITOH,HITOMI NAITOH,
188,LocalisationProducer_02,LIAM HIGGINS,LIAM HIGGINS,LIAM HIGGINS,LIAM HIGGINS,LIAM HIGGINS,,LIAM HIGGINS,LIAM HIGGINS,LIAM HIGGINS,LIAM HIGGINS,
189,EuropeanTranslation,NOE TRANSLATION,NOE TRANSLATION,NOE TRANSLATION,NOE TRANSLATION,NOE TRANSLATION,,NOE TRANSLATION,NOE TRANSLATION,NOE TRANSLATION,NOE ÇEVİRİ,
190,EuropeanTranslation_00,ROBY LIEBETRUTH,ROBY LIEBETRUTH,ROBY LIEBETRUTH,ROBY LIEBETRUTH,ROBY LIEBETRUTH,,ROBY LIEBETRUTH,ROBY LIEBETRUTH,ROBY LIEBETRUTH,ROBY LIEBETRUTH,
191,EuropeanTranslation_01,GEMMA GOTCH,GEMMA GOTCH,GEMMA GOTCH,GEMMA GOTCH,GEMMA GOTCH,,GEMMA GOTCH,GEMMA GOTCH,GEMMA GOTCH,GEMMA GOTCH,
192,EuropeanTranslation_02,ZARRAH BEVAN,ZARRAH BEVAN,ZARRAH BEVAN,ZARRAH BEVAN,ZARRAH BEVAN,,ZARRAH BEVAN,ZARRAH BEVAN,ZARRAH BEVAN,ZARRAH BEVAN,
193,EuropeanTranslation_03,DANIELLE JORGENSON,DANIELLE JORGENSON,DANIELLE JORGENSON,DANIELLE JORGENSON,DANIELLE JORGENSON,,DANIELLE JORGENSON,DANIELLE JORGENSON,DANIELLE JORGENSON,DANIELLE JORGENSON,
194,EuropeanTranslation_04,PETE SHEPPARD,PETE SHEPPARD,PETE SHEPPARD,PETE SHEPPARD,PETE SHEPPARD,,PETE SHEPPARD,PETE SHEPPARD,PETE SHEPPARD,PETE SHEPPARD,
195,EuropeanTranslation_05,CLÉMENCE DIERYCK,CLÉMENCE DIERYCK,CLÉMENCE DIERYCK,CLÉMENCE DIERYCK,CLÉMENCE DIERYCK,,CLÉMENCE DIERYCK,CLÉMENCE DIERYCK,CLÉMENCE DIERYCK,CLÉMENCE DIERYCK,
196,EuropeanTranslation_06,ANTHONY FOUILLEN,ANTHONY FOUILLEN,ANTHONY FOUILLEN,ANTHONY FOUILLEN,ANTHONY FOUILLEN,,ANTHONY FOUILLEN,ANTHONY FOUILLEN,ANTHONY FOUILLEN,ANTHONY FOUILLEN,
197,EuropeanTranslation_07,ANNA TARANTINI,ANNA TARANTINI,ANNA TARANTINI,ANNA TARANTINI,ANNA TARANTINI,,ANNA TARANTINI,ANNA TARANTINI,ANNA TARANTINI,ANNA TARANTINI,
198,EuropeanTranslation_08,ALESSANDRO PAGANO,ALESSANDRO PAGANO,ALESSANDRO PAGANO,ALESSANDRO PAGANO,ALESSANDRO PAGANO,,ALESSANDRO PAGANO,ALESSANDRO PAGANO,ALESSANDRO PAGANO,ALESSANDRO PAGANO,
199,EuropeanTranslation_09,THOMAS ITO,THOMAS ITO,THOMAS ITO,THOMAS ITO,THOMAS ITO,,THOMAS ITO,THOMAS ITO,THOMAS ITO,THOMAS ITO,
200,EuropeanTranslation_10,DANIEL PESTKA,DANIEL PESTKA,DANIEL PESTKA,DANIEL PESTKA,DANIEL PESTKA,,DANIEL PESTKA,DANIEL PESTKA,DANIEL PESTKA,DANIEL PESTKA,
201,EuropeanTranslation_11,LAURA LÓPEZ HERNANZ,LAURA LÓPEZ HERNANZ,LAURA LÓPEZ HERNANZ,LAURA LÓPEZ HERNANZ,LAURA LÓPEZ HERNANZ,,LAURA LÓPEZ HERNANZ,LAURA LÓPEZ HERNANZ,LAURA LÓPEZ HERNANZ,LAURA LÓPEZ HERNANZ,
202,EuropeanTranslation_12,BELÉN WALLACE PUENTE,BELÉN WALLACE PUENTE,BELÉN WALLACE PUENTE,BELÉN WALLACE PUENTE,BELÉN WALLACE PUENTE,,BELÉN WALLACE PUENTE,BELÉN WALLACE PUENTE,BELÉN WALLACE PUENTE,BELÉN WALLACE PUENTE,
203,EuropeanTranslation_13,MIGUEL RODRÍGUEZ RAMOS,MIGUEL RODRÍGUEZ RAMOS,MIGUEL RODRÍGUEZ RAMOS,MIGUEL RODRÍGUEZ RAMOS,MIGUEL RODRÍGUEZ RAMOS,,MIGUEL RODRÍGUEZ RAMOS,MIGUEL RODRÍGUEZ RAMOS,MIGUEL RODRÍGUEZ RAMOS,MIGUEL RODRÍGUEZ RAMOS,
204,EuropeanQualityAssurance,NOE QUALITY ASSURANCE,NOE QUALITY ASSURANCE,NOE QUALITY ASSURANCE,NOE QUALITY ASSURANCE,NOE QUALITY ASSURANCE,,NOE QUALITY ASSURANCE,NOE QUALITY ASSURANCE,NOE QUALITY ASSURANCE,NOE KALİTE GÜVENCESİ,
205,EuropeanQualityAssurance_00,ANDREA DE BENEDETTO,ANDREA DE BENEDETTO,ANDREA DE BENEDETTO,ANDREA DE BENEDETTO,ANDREA DE BENEDETTO,,ANDREA DE BENEDETTO,ANDREA DE BENEDETTO,ANDREA DE BENEDETTO,ANDREA DE BENEDETTO,
206,EuropeanQualityAssurance_01,STEFFEN LOTZ,STEFFEN LOTZ,STEFFEN LOTZ,STEFFEN LOTZ,STEFFEN LOTZ,,STEFFEN LOTZ,STEFFEN LOTZ,STEFFEN LOTZ,STEFFEN LOTZ,
207,EuropeanQualityAssurance_02,LUKE BULLIMORE,LUKE BULLIMORE,LUKE BULLIMORE,LUKE BULLIMORE,LUKE BULLIMORE,,LUKE BULLIMORE,LUKE BULLIMORE,LUKE BULLIMORE,LUKE BULLIMORE,
208,EuropeanQualityAssurance_03,TIMOTHY FAULKNER,TIMOTHY FAULKNER,TIMOTHY FAULKNER,TIMOTHY FAULKNER,TIMOTHY FAULKNER,,TIMOTHY FAULKNER,TIMOTHY FAULKNER,TIMOTHY FAULKNER,TIMOTHY FAULKNER,
209,EuropeanQualityAssurance_04,OLIVER BATES,OLIVER BATES,OLIVER BATES,OLIVER BATES,OLIVER BATES,,OLIVER BATES,OLIVER BATES,OLIVER BATES,OLIVER BATES,
210,EuropeanQualityAssurance_05,JULIEN VERON,JULIEN VERON,JULIEN VERON,JULIEN VERON,JULIEN VERON,,JULIEN VERON,JULIEN VERON,JULIEN VERON,JULIEN VERON,
211,EuropeanQualityAssurance_06,LAURENT SIDDI,LAURENT SIDDI,LAURENT SIDDI,LAURENT SIDDI,LAURENT SIDDI,,LAURENT SIDDI,LAURENT SIDDI,LAURENT SIDDI,LAURENT SIDDI,
212,EuropeanQualityAssurance_07,STÉPHANE ZUSSY,STÉPHANE ZUSSY,STÉPHANE ZUSSY,STÉPHANE ZUSSY,STÉPHANE ZUSSY,,STÉPHANE ZUSSY,STÉPHANE ZUSSY,STÉPHANE ZUSSY,STÉPHANE ZUSSY,
213,EuropeanQualityAssurance_08,SASCHA MICHALKE,SASCHA MICHALKE,SASCHA MICHALKE,SASCHA MICHALKE,SASCHA MICHALKE,,SASCHA MICHALKE,SASCHA MICHALKE,SASCHA MICHALKE,SASCHA MICHALKE,
214,EuropeanQualityAssurance_09,MATTHIAS NOLL,MATTHIAS NOLL,MATTHIAS NOLL,MATTHIAS NOLL,MATTHIAS NOLL,,MATTHIAS NOLL,MATTHIAS NOLL,MATTHIAS NOLL,MATTHIAS NOLL,
215,EuropeanQualityAssurance_10,ZORAN TASEVSKI,ZORAN TASEVSKI,ZORAN TASEVSKI,ZORAN TASEVSKI,ZORAN TASEVSKI,,ZORAN TASEVSKI,ZORAN TASEVSKI,ZORAN TASEVSKI,ZORAN TASEVSKI,
216,EuropeanQualityAssurance_11,MATTEO ZUZZI,MATTEO ZUZZI,MATTEO ZUZZI,MATTEO ZUZZI,MATTEO ZUZZI,,MATTEO ZUZZI,MATTEO ZUZZI,MATTEO ZUZZI,MATTEO ZUZZI,
217,EuropeanQualityAssurance_12,VALERIA CASTELLINO,VALERIA CASTELLINO,VALERIA CASTELLINO,VALERIA CASTELLINO,VALERIA CASTELLINO,,VALERIA CASTELLINO,VALERIA CASTELLINO,VALERIA CASTELLINO,VALERIA CASTELLINO,
218,EuropeanQualityAssurance_13,GABRIELE CUSCINO,GABRIELE CUSCINO,GABRIELE CUSCINO,GABRIELE CUSCINO,GABRIELE CUSCINO,,GABRIELE CUSCINO,GABRIELE CUSCINO,GABRIELE CUSCINO,GABRIELE CUSCINO,
219,EuropeanQualityAssurance_14,DAVID MARTÍN NAVARRO,DAVID MARTÍN NAVARRO,DAVID MARTÍN NAVARRO,DAVID MARTÍN NAVARRO,DAVID MARTÍN NAVARRO,,DAVID MARTÍN NAVARRO,DAVID MARTÍN NAVARRO,DAVID MARTÍN NAVARRO,DAVID MARTÍN NAVARRO,
220,EuropeanQualityAssurance_15,DAVID GUTIÉRREZ VARONA,DAVID GUTIÉRREZ VARONA,DAVID GUTIÉRREZ VARONA,DAVID GUTIÉRREZ VARONA,DAVID GUTIÉRREZ VARONA,,DAVID GUTIÉRREZ VARONA,DAVID GUTIÉRREZ VARONA,DAVID GUTIÉRREZ VARONA,DAVID GUTIÉRREZ VARONA,
221,EuropeanQualityAssurance_16,MERCEDES DÓLERA HERNÁNDEZ,MERCEDES DÓLERA HERNÁNDEZ,MERCEDES DÓLERA HERNÁNDEZ,MERCEDES DÓLERA HERNÁNDEZ,MERCEDES DÓLERA HERNÁNDEZ,,MERCEDES DÓLERA HERNÁNDEZ,MERCEDES DÓLERA HERNÁNDEZ,MERCEDES DÓLERA HERNÁNDEZ,MERCEDES DÓLERA HERNÁNDEZ,
222,ScoreText,Score,⟦MSBT:0E000000020002005A00⟧Score⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Punkte⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002004100⟧Punteggio⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Puntos⟦MSBT:0E000000020002006400⟧,スコア,Score,⟦MSBT:0E000000020002005F00⟧Point.⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Puntos⟦MSBT:0E000000020002006400⟧,Puan,
223,BestScoreText,⟦MSBT:0E000000020002006400⟧Best⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Record⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005000⟧HiScore⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Record⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Récord⟦MSBT:0E000000020002006400⟧,ベスト,⟦MSBT:0E000000020002006400⟧Best⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Record⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧Récord⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005A00⟧En İyi⟦MSBT:0E000000020002006400⟧,
