index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
37,Boss06FirstAppearSusieSerif05,"I suppose you could never understand
the joy of a perfectly ordered life.","Mais ce n'est pas comme si vous étiez
capable d'y comprendre quelque chose.","Aber das ist etwas, wovon du wohl
keine Ahnung hast!","Non che tu capisca niente di
ordine e organizzazione.","Seguro que no tienes ni idea de lo que
hablo.","アナタには きっと、
りかい できないこと でしょうね。","But that's something you'd never
understand.","Mais ce n'est pas comme si vous étiez
capable d'y comprendre quelque chose.","Seguro que no tienes ni idea de lo que
hablo.","Kusursuz düzenli bir yaşamın
keyfini anlayamazsın.",
38,Boss06FirstAppearSusieSerif06,"Anyway, I have something
special for you today.",Enfin... J'ai un petit cadeau pour vous.,"Nun, heute habe ich etwas
Besonderes, ganz speziell für dich...","Beh, ho in serbo qualcosa di speciale
per te oggi. Un'anteprima...","En fin, hoy tengo un regalo muy
especial para ti.","では ⟦MSBT:0E00000000000A00040006004D3087304630⟧今日は、
そんな アナタのため とくべつに…","Well, I have something
special for you today.",Enfin... J'ai un petit cadeau pour vous.,"En fin, hoy tengo un regalo muy
especial para ti.","Bugün sana
özel bir şeyim var.",
39,Boss06FirstAppearSusieSerif07,"Have a sneak peek at our latest
product, fresh from the production line!","Je vous présente notre dernier joujou,
tout droit sorti de l'usine !","Ich stelle dir ein brandneues Produkt
vor. Noch nicht im Laden erhältlich!","Ecco il nostro nuovo prodotto, appena
uscito dalla catena di montaggio!","Te voy a enseñar un producto nuevo.
¡Recién salido de la cadena de montaje!","⟦MSBT:0E000000000008000200040055304D30⟧先ほど かんせいした、
⟦MSBT:0E000000000008000200040057309330⟧新せい⟦MSBT:0E000000000008000200040072309330⟧品を ごしょうかい しますわ。","Have a sneak peek at our latest
product, hot off the production line!","Je vous présente notre dernier joujou,
tout droit sorti de l'usine!","Te voy a enseñar un producto nuevo.
¡Recién salido de la fábrica!","Üretim bandından yeni çıkmış
en yeni ürünümüze bak!",
40,Boss06FirstAppearSusieSerif08,"It's been completely updated
with the newest technology.⟦MSBT:0E00000004000000⟧It's capable of working for
24 hours without recharging...⟦MSBT:0E00000004000000⟧And it's been programmed to be
a merciless fighting machine.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧We call it ⟦MSBT:0E00000003000400FF4B32FF⟧Mecha Knight+⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E00000004000000⟧I hope you like it.
Have a nice day! Buh-bye!","Ce prototype a été complètement
modernisé.⟦MSBT:0E00000004000000⟧Il a une impressionnante autonomie
de 24 heures...⟦MSBT:0E00000004000000⟧Et nous l'avons programmé pour en
faire une véritable machine de combat.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Nous l'avons sobrement baptisé
⟦MSBT:0E00000003000400FF4B32FF⟧Méca-Knight Version 2⟦MSBT:0E00000003000400000000FF⟧ !⟦MSBT:0E00000004000000⟧J'espère qu'il vous plaira.
Amusez-vous bien. Ciao !","Mit neuester Technologie haben wir
dieses Produkt optimiert...⟦MSBT:0E00000004000000⟧Nun kann es ohne Schlaf 24 Stunden
am Stück reibungslos funktionieren...⟦MSBT:0E00000004000000⟧Es ist darauf programmiert, eine
gnadenlose Kampfmaschine zu sein.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Und sein Name? Wir nennen die
Entwicklung ⟦MSBT:0E00000003000400FF4B32FF⟧Mecha-Knight+⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E00000004000000⟧Ich hoffe, sie gefällt dir!
Und damit: Einen angenehmen Tag!","Completamente aggiornato alla
versione più recente.⟦MSBT:0E00000004000000⟧È in grado di operare per 24 ore
senza bisogno di ricaricarsi...⟦MSBT:0E00000004000000⟧Ed è stato programmato per essere una
spietata macchina antipalline rosa.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Il suo nome è ⟦MSBT:0E00000003000400FF4B32FF⟧Mecha Knight+⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E00000004000000⟧Spero ti piaccia. Divertiti! Ih ih ih!","Este milagro de la ciencia, dotado de
la tecnología más moderna,⟦MSBT:0E00000004000000⟧es capaz de funcionar durante 24
horas sin descanso.⟦MSBT:0E00000004000000⟧Pero, por encima de todo, es una
máquina de combate despiadada.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Lo hemos llamado... ¡⟦MSBT:0E00000003000400FF4B32FF⟧Meca Knight +⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E00000004000000⟧¡Espero que te guste!","あのスクラップを わが⟦MSBT:0E000000000008000200040057308330⟧社の テクノロジーで
⟦MSBT:0E00000000000800020004004A304A30⟧大⟦MSBT:0E00000000000800020004004C305F30⟧型アップデート。⟦MSBT:0E00000004000000⟧ねむること なく
24⟦MSBT:0E00000000000A000400060058304B309330⟧時間 はたらき つづける…⟦MSBT:0E00000004000000⟧むじひな ⟦MSBT:0E00000000000800020004005B309330⟧戦とうロボに、
しあがりました。⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E00000000000600020002006A30⟧名づけて⟦MSBT:0E00000003000400FF4B32FF⟧「メタナイトボーグ⟦MSBT:0E00000000000800020004004B304430⟧改」⟦MSBT:0E00000003000400000000FF⟧。⟦MSBT:0E00000004000000⟧たっぷりと…
ごたんのう くださいませ！","It's been completely updated
with the newest technology.⟦MSBT:0E00000004000000⟧It's capable of working for
24 hours without recharging...⟦MSBT:0E00000004000000⟧And it's been programmed to be
a merciless fighting machine.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧We call it ⟦MSBT:0E00000003000400FF4B32FF⟧Mecha Knight+⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E00000004000000⟧I hope you like it.
Have a nice day! Buh-bye!","Ce prototype a été complètement
modernisé.⟦MSBT:0E00000004000000⟧Il a une impressionnante autonomie
de 24 heures...⟦MSBT:0E00000004000000⟧Et nous l'avons programmé pour en
faire une véritable machine de combat.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Nous l'avons sobrement baptisé
⟦MSBT:0E00000003000400FF4B32FF⟧Méca-Knight Version 2⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E00000004000000⟧J'espère qu'il vous plaira.
Amusez-vous bien. Ciao!","Este milagro de la ciencia, dotado de
la tecnología más moderna,⟦MSBT:0E00000004000000⟧es capaz de funcionar durante 24
horas sin descanso.⟦MSBT:0E00000004000000⟧Pero, por encima de todo, es una
máquina de combate despiadada.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Lo hemos llamado... ¡⟦MSBT:0E00000003000400FF4B32FF⟧Meca Knight +⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E00000004000000⟧¡Espero que te guste!","En yeni teknolojiyle
tamamen güncellendi.⟦MSBT:0E00000004000000⟧Şarj olmadan
24 saat çalışır...⟦MSBT:0E00000004000000⟧Acımasız bir
dövüş makinesi olarak programlandı.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Biz ona ⟦MSBT:0E00000003000400FF4B32FF⟧Meka Knight+⟦MSBT:0E00000003000400000000FF⟧ diyoruz!⟦MSBT:0E00000004000000⟧Umarım seversin.
İyi günler! Bay bay!",
41,Boss06LastAppearSusieSerif01,"Improbable...
No... Impossible!","Non...
C'est impossible !","Vollkommen... Nein,
absolut... unmöglich!","Improbabile...
No... Impossibile!","No me lo creo.
¡Es imposible!","エェ？
ウッソぉ～…","Improbable...
No... Impossible!","Non...
C'est impossible!","No puedo creerlo.
¡Es imposible!","Olamaz...
Hayır... İmkânsız!",
42,Boss06LastAppearSusieSerif02,"A machine developed by the Mother
Computer lost... Twice...!","Une création de l'ordinateur central
ne peut pas échouer... Pas deux fois !","Eine Maschine, die der Muttercomputer
entworfen hat, verliert zweimal...","Una macchina sviluppata dall'Unità
Madre è stata sconfitta. Due volte!","⟦MSBT:0E000000020002005F00⟧Que una máquina creada por el programa
infinito pierda en dos ocasiones...⟦MSBT:0E000000020002006400⟧","マザーコンピューターが ⟦MSBT:0E000000000008000200040064304F30⟧作ったマシンが
⟦MSBT:0E00000000000600020002006B30⟧二⟦MSBT:0E00000000000600020002006930⟧度も やぶれる なんて…","A machine made by the Mother
Computer lost... Twice!","Une création de l'ordinateur central
ne peut pas échouer... Pas deux fois!","⟦MSBT:0E000000020002005F00⟧Que una máquina creada por el programa
infinito pierda en dos ocasiones...⟦MSBT:0E000000020002006400⟧","Ana Bilgisayar'ın geliştirdiği makine
iki kez... yenildi...!",
43,Boss06LastAppearSusieSerif03,"I guess it's time to take matters
into my own extremities!","Bien. Il est temps que je m'occupe
de vous personnellement !","Es ist Zeit, dass ich mich selbst
um diese Sache kümmere!","Credo che sia ora di prendere
il robot per gli ingranaggi.","Supongo que es hora de que tome las
riendas de este asunto.","クゥ…ッ
ならば、このワタクシめが！","I guess it's time to take matters
into my own extremities!","Bien. Il est temps que je m'occupe
de vous personnellement!","Supongo que es hora de que tome las
riendas de este asunto.","Sanırım işi
kendi ellerime alma zamanı!",
44,Boss06LastAppearHartmannSerif04,"That's enough, Susie.","Assez, Susie.","Das reicht, Susi.","Basta così, Susie.","Ya basta, Susi.",もうよい、スージーよ。,"That's enough, Susie.","Assez, Susie.","Ya basta, Susi.","Yeter, Susie.",
45,Boss06LastAppearSusieSerif05,But...but s-sir...,Mais... Monsieur !,A-aber... Herr Präsident!,M-Ma... Signor presidente!,¡Se-señor!,しゃ、⟦MSBT:0E00000000000E0004000A0057308330613087304630⟧社長…っ！,M-Mr. Haltmann! Sir!,Mais... Monsieur!,¡Se-señor Haltmann!,A-ama efendim...,
46,Boss06LastAppearHartmannSerif06,"Hello. I must thank you for
looking after my secretary.","Salutations. J'espère que ma chère
assistante ne vous a pas ennuyé.","Guten Tag! Ich hoffe, meine Assis-
tentin war nicht zu aufdringlich.","Salve. Ti ringrazio per esserti
preso cura della mia assistente.","Gracias por entretener a nuestra
asistente ejecutiva.","これは、これは…
わが⟦MSBT:0E00000000000A0004000600723057308730⟧秘書が せわになった ようだな。","Hello. I must thank you for
looking after my secretary.","Salutations. J'espère que ma chère
assistante a été gentille avec vous.","Gracias por entretener a nuestra
asistente ejecutiva.","Merhaba. Sekreterimle
ilgilendiğin için teşekkür ederim.",
47,Boss06LastAppearHartmannSerif07,"Susie, dismissed. You're done here.","Pourquoi ne prendrais-tu pas le
reste de la journée, Susie ?","Susi, Sie sind bis auf Weiteres
freigestellt. ","Susie, sei congedata.","Susi, retírate. Me has decepcionado.","スージー。 キミには この⟦MSBT:0E00000000000A0004000600573054306830⟧仕事、
おりてもらう のである。","Susie, dismissed. You're done here.","Ça suffit pour aujourd'hui, Susie.","Susi, retírate. Me has decepcionado.","Susie, görevden alındın.
Burada işin bitti.",
48,Boss06LastAppearHartmannSerif08,You may step down now.,Tu peux disposer.,Und wegtreten!,"Puoi farti da parte, ora.",Yo me encargo a partir de ahora.,もう、⟦MSBT:0E00000000000600020002005530⟧下がってなさい。,You may step down now.,Tu peux disposer.,Yo me encargo a partir de ahora.,Şimdi çekilebilirsin.,
49,Boss06LastAppearSusieSerif09,"...Yes, sir.","... Oui, Monsieur.","J-Jawohl, Herr Präsident.",... Sissignore.,"Sí, claro, como usted diga...",…………はっ。,"...Yes, sir.","... Oui, Monsieur.","Sí, claro, como usted diga...","...Evet, efendim.",
50,Boss06LastAppearHartmannSerif10,Well then.,Très bien...,Also gut...,Bene.,Ejem...,"あー…
オッホン。",Well then...,Très bien...,Ejem...,Pekâlâ.,
51,Boss06LastAppearHartmannSerif11,"I am the president and CEO of
Haltmann Works Company.⟦MSBT:0E00000004000000⟧My subordinates call me...","Je suis le président directeur
général de Haltmann SA.⟦MSBT:0E00000004000000⟧Vous pouvez m'appeler...","Ich bin Präsident und Vorstands-
vorsitzender der Haltmann OHG.⟦MSBT:0E00000004000000⟧Meine Untergebenen nennen mich...","Sono il presidente e direttore
della Haltmann Works Company.⟦MSBT:0E00000004000000⟧I miei subordinati mi chiamano...","Soy el presidente de la Corporación
Haltmann.⟦MSBT:0E00000004000000⟧Mis subordinados me llaman...
¿A que no lo adivinas?","ワシがこの、
ハルトマンワークスカンパニーの⟦MSBT:0E00000004000000⟧⟦MSBT:0E00000000000E0004000A0057308330613087304630⟧社長にして トップであり
⟦MSBT:0E00000000000C00040008005530443053304630⟧最高せきにん⟦MSBT:0E000000000008000200040057308330⟧者でもある…","I am the president and CEO of
Haltmann Works Company.⟦MSBT:0E00000004000000⟧My subordinates call me...","Je suis le président-directeur
général de la Société Haltmann.⟦MSBT:0E00000004000000⟧Mes subordonnés m'appellent...","Soy el presidente de la Corporación
Haltmann.⟦MSBT:0E00000004000000⟧Mis subordinados me llaman...
¿A que no lo adivinas?","Ben Haltmann Şirketi'nin
başkanı ve CEO'suyum.⟦MSBT:0E00000004000000⟧Astlarım bana...",
52,Boss06LastAppearHartmannSerif12,⟦MSBT:0E00000003000400FF4B32FF⟧President Haltmann⟦MSBT:0E00000003000400000000FF⟧.,⟦MSBT:0E00000003000400FF4B32FF⟧Président Haltmann⟦MSBT:0E00000003000400000000FF⟧.,⟦MSBT:0E00000003000400FF4B32FF⟧Präsident Haltmann⟦MSBT:0E00000003000400000000FF⟧.,⟦MSBT:0E00000003000400FF4B32FF⟧Presidente Haltmann⟦MSBT:0E00000003000400000000FF⟧.,"En efecto.
⟦MSBT:0E00000003000400FF4B32FF⟧Presidente Haltmann.⟦MSBT:0E00000003000400000000FF⟧",⟦MSBT:0E00000003000400FF4B32FF⟧「プレジデント・ハルトマン」⟦MSBT:0E00000003000400000000FF⟧である。,⟦MSBT:0E00000003000400FF4B32FF⟧President Haltmann⟦MSBT:0E00000003000400000000FF⟧.,⟦MSBT:0E00000003000400FF4B32FF⟧Président Haltmann⟦MSBT:0E00000003000400000000FF⟧.,"En efecto.
⟦MSBT:0E00000003000400FF4B32FF⟧Presidente Haltmann.⟦MSBT:0E00000003000400000000FF⟧",⟦MSBT:0E00000003000400FF4B32FF⟧Başkan Haltmann⟦MSBT:0E00000003000400000000FF⟧.,
53,Boss06LastAppearHartmannSerif13,"Native pink creature!
Gaze upon this!","Regardez un peu ça, petite
créature rose et sphérique.","Nun, rosa Lebensform von diesem
Planeten... Schau dir das hier an.","Piccolo indigeno rosa!
Osserva tutto ciò!","Echa un vistazo a esto, mi
querida bola rosada.","ピンクの ゲンジュウ⟦MSBT:0E00000000000800020004007F309330⟧民よ、
⟦MSBT:0E00000000000600020002007F30⟧見るがいい。","Now...native pink thing.
Take a look at this.","Regardez un peu ça, petite créature
native rose et sphérique.","Echa un vistazo a esto, mi
querida bola rosa.","Yerli pembe yaratık!
Şuna bak!",
54,Boss06LastAppearHartmannSerif14,"Absolutely incredible!
⟦MSBT:0E00030003000000⟧Indeed. ⟦MSBT:0E00030003000000⟧It's ⟦MSBT:0E00030003000000⟧truly ⟦MSBT:0E00030003000000⟧marvellous!","Incroyable, n'est-ce pas ?
⟦MSBT:0E00030003000000⟧Oui... ⟦MSBT:0E00030003000000⟧Tout ⟦MSBT:0E00030003000000⟧simplement ⟦MSBT:0E00030003000000⟧merveilleux.","Absolut unglaublich.
⟦MSBT:0E00030003000000⟧Fürwahr. ⟦MSBT:0E00030003000000⟧Es ist ⟦MSBT:0E00030003000000⟧absolut ⟦MSBT:0E00030003000000⟧fantastisch!","Assolutamente incredibile!
⟦MSBT:0E00030003000000⟧Sì. ⟦MSBT:0E00030003000000⟧È ⟦MSBT:0E00030003000000⟧davvero ⟦MSBT:0E00030003000000⟧meraviglioso!","Increíble. ⟦MSBT:0E00030003000000⟧Realmente increíble. ⟦MSBT:0E00030003000000⟧
Es una ⟦MSBT:0E00030003000000⟧auténtica ⟦MSBT:0E00030003000000⟧maravilla.","すばらしい。
⟦MSBT:0E00030003000000⟧じぃ、⟦MSBT:0E00030003000000⟧つぅ、⟦MSBT:0E00030003000000⟧にぃ、⟦MSBT:0E00030003000000⟧すばらしいっ。","Absolutely incredible.
⟦MSBT:0E00030003000000⟧Indeed. ⟦MSBT:0E00030003000000⟧It's ⟦MSBT:0E00030003000000⟧truly ⟦MSBT:0E00030003000000⟧marvelous!","Incroyable, n'est-ce pas?
⟦MSBT:0E00030003000000⟧Oui... ⟦MSBT:0E00030003000000⟧Tout ⟦MSBT:0E00030003000000⟧simplement ⟦MSBT:0E00030003000000⟧merveilleux.","Increíble. ⟦MSBT:0E00030003000000⟧Realmente increíble. ⟦MSBT:0E00030003000000⟧
Es una ⟦MSBT:0E00030003000000⟧auténtica ⟦MSBT:0E00030003000000⟧maravilla.","İnanılmaz!
⟦MSBT:0E00030003000000⟧Evet. ⟦MSBT:0E00030003000000⟧Bu ⟦MSBT:0E00030003000000⟧gerçekten ⟦MSBT:0E00030003000000⟧harika!",
55,Boss06LastAppearHartmannSerif15,"We've analysed the most advanced
civilisations in the known universe.⟦MSBT:0E00000004000000⟧And with that knowledge,
we have reactivated this...","Nous avons étudié les civilisations
les plus avancées de l'univers.⟦MSBT:0E00000004000000⟧Et nous nous sommes servis de leurs
connaissances pour réactiver ceci.","⟦MSBT:0E000000020002005F00⟧Wir haben die fortschrittlichsten Zivi-
lisationen des Universums erforscht.⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00000004000000⟧Dank dieser Erkenntnisse konnten
wir es letztendlich reaktivieren...","Abbiamo analizzato le civiltà più
avanzate del mondo conosciuto.⟦MSBT:0E00000004000000⟧E, forti di tale conoscenza,
abbiamo riattivato...","Hemos estudiado a las civilizaciones
más avanzadas del universo⟦MSBT:0E00000004000000⟧y nuestras averiguaciones nos han
servido para reactivar esto...","これこそ、
⟦MSBT:0E00000000000A00040006004E3093304C30⟧銀河の かなたの⟦MSBT:0E00000000000C00040008007630933081304430⟧文明を ひもとき、⟦MSBT:0E00000004000000⟧わが⟦MSBT:0E000000000008000200040057308330⟧社の テクノロジーで
よみがえ らせた、","We've analyzed the most advanced
civilizations in the known universe.⟦MSBT:0E00000004000000⟧And with that knowledge,
we have reactivated this...","Nous avons étudié les civilisations
les plus avancées de l'univers.⟦MSBT:0E00000004000000⟧Et nous nous sommes servis de leurs
connaissances pour réactiver ceci.","Hemos estudiado a las civilizaciones
más avanzadas del universo⟦MSBT:0E00000004000000⟧y nuestras averiguaciones nos han
servido para reactivar esto...","Bilinen evrendeki en ileri
uygarlıkları analiz ettik.⟦MSBT:0E00000004000000⟧Ve bu bilgiyle,
bunu yeniden etkinleştirdik...",
56,Boss06LastAppearHartmannSerif16,"The mother computer...
⟦MSBT:0E00000003000400FF4B32FF⟧Star Dream⟦MSBT:0E00000003000400000000FF⟧.","L'ordinateur central...
L'⟦MSBT:0E00000003000400FF4B32FF⟧Idole des étoiles⟦MSBT:0E00000003000400000000FF⟧.","Das unendliche Betriebssystem...
⟦MSBT:0E00000003000400FF4B32FF⟧Sternentraum⟦MSBT:0E00000003000400000000FF⟧.","L'Unità Madre...
⟦MSBT:0E00000003000400FF4B32FF⟧Sogno Stellare⟦MSBT:0E00000003000400000000FF⟧.","El programa infinito:
⟦MSBT:0E00000003000400FF4B32FF⟧Sueño Estelar.⟦MSBT:0E00000003000400000000FF⟧","マザーコンピューター…
⟦MSBT:0E00000003000400FF4B32FF⟧「⟦MSBT:0E00000000000800020004007B305730⟧星の⟦MSBT:0E000000000008000200040086308130⟧夢」⟦MSBT:0E00000003000400000000FF⟧である。","The Mother Computer...
⟦MSBT:0E00000003000400FF4B32FF⟧Star Dream⟦MSBT:0E00000003000400000000FF⟧.","L'ordinateur central...
L'⟦MSBT:0E00000003000400FF4B32FF⟧Idole des étoiles⟦MSBT:0E00000003000400000000FF⟧.","El programa infinito:
⟦MSBT:0E00000003000400FF4B32FF⟧Sueño Estelar.⟦MSBT:0E00000003000400000000FF⟧","Ana bilgisayar...
⟦MSBT:0E00000003000400FF4B32FF⟧Yıldız Rüyası⟦MSBT:0E00000003000400000000FF⟧.",
57,Boss06LastAppearHartmannSerif17,"So!
⟦MSBT:0E00030003000000⟧Allow ⟦MSBT:0E00030003000000⟧me ⟦MSBT:0E00030003000000⟧to ⟦MSBT:0E00030003000000⟧elaborate.","Bien...
⟦MSBT:0E00030003000000⟧Comment ⟦MSBT:0E00030003000000⟧vous ⟦MSBT:0E00030003000000⟧expliquer ?","Nun...
⟦MSBT:0E00030003000000⟧Das ⟦MSBT:0E00030003000000⟧bedarf ⟦MSBT:0E00030003000000⟧weiterer ⟦MSBT:0E00030003000000⟧Erklärung.","Dunque!
⟦MSBT:0E00030003000000⟧Lascia ⟦MSBT:0E00030003000000⟧che ⟦MSBT:0E00030003000000⟧ti ⟦MSBT:0E00030003000000⟧spieghi.","¿Sorprendido?
Permíteme⟦MSBT:0E00030003000000⟧ que ⟦MSBT:0E00030003000000⟧te ⟦MSBT:0E00030003000000⟧lo ⟦MSBT:0E00030003000000⟧aclare.","あー…
⟦MSBT:0E00030003000000⟧つぅ、⟦MSBT:0E00030003000000⟧まぁ、⟦MSBT:0E00030003000000⟧りぃ、⟦MSBT:0E00030003000000⟧だ。","Well...
⟦MSBT:0E00030003000000⟧Allow ⟦MSBT:0E00030003000000⟧me ⟦MSBT:0E00030003000000⟧to ⟦MSBT:0E00030003000000⟧elaborate.","Bien...
⟦MSBT:0E00030003000000⟧Comment ⟦MSBT:0E00030003000000⟧vous ⟦MSBT:0E00030003000000⟧expliquer?","¿Sorprendido?
Permíteme⟦MSBT:0E00030003000000⟧ que ⟦MSBT:0E00030003000000⟧te ⟦MSBT:0E00030003000000⟧lo ⟦MSBT:0E00030003000000⟧aclare.","Yani!
⟦MSBT:0E00030003000000⟧İzin ⟦MSBT:0E00030003000000⟧ver ⟦MSBT:0E00030003000000⟧de ⟦MSBT:0E00030003000000⟧açıklayayım.",
58,Boss06LastAppearHartmannSerif18,"In compliance with the business
plan drafted by Star Dream...","Pour répondre aux exigences
dictées par l'Idole des étoiles...","In Übereinstimmung mit dem Kodex,
den die Sternentraum erstellt hat,","In conformità con il piano aziendale
redatto da Sogno Stellare...","Sueño Estelar tiene un plan que
debemos cumplir.","この ⟦MSBT:0E00000000000800020004007B305730⟧星の⟦MSBT:0E000000000008000200040086308130⟧夢がしめす、カンペキな
⟦MSBT:0E0000000000100006000C0051304430483044305B309330⟧経営戦りゃくに したがい…","In compliance with the business
plan drafted by Star Dream...","Pour répondre aux exigences
dictées par l'Idole des étoiles...","Sueño Estelar tiene un plan que
debemos cumplir.","Yıldız Rüyası'nın hazırladığı iş
planına göre...",
59,Boss06LastAppearHartmannSerif19,"Effective today, you are...","Nous n'avons pas d'autre choix que
de mettre un terme...","ist heute ein besonderer Tag.
Heute endet nämlich","A partire da oggi, sei...","Y en ese plan no hay espacio para
ti, así que...",⟦MSBT:0E00000000000C00040008007B30933058306430⟧本日づけで、キミには…,"effective today, you are...","Nous n'avons pas d'autre choix que
de mettre un terme...","Y en ese plan no hay espacio para
ti, así que...",Bugün itibarıyla...,
60,Boss06LastAppearHartmannSerif20,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧terminated!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧À votre existence !⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧deine Existenz!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧Terminato!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧¡Debes desaparecer!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧⟦MSBT:0E00000000000600020002004D30⟧消えて もらうのであーる！⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧terminated!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧À votre existence!⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧¡Debes desaparecer!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002008200⟧işin bitti!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,
61,Boss06LastDeadHartmannSerif001,Ugh...,Argh...,Urgh...,Ugh...,Vaya...,ぐぬぅぉぉっ…,Ugh...,Argh...,Vaya...,Ugh...,
62,Boss06LastDeadHartmannSerif002,"You! All of you ungrateful natives
need to be taught your place!","Bande de créatures ingrates !
Je vais vous apprendre le respect !","Ihr undankbaren Eingeborenen wisst
einfach nicht, was sich gehört!","Voi irriconoscenti indigeni dovete
imparare a stare al vostro posto!","En este planeta sois todos unos
desagradecidos. ¡Empezando por ti!","なーんたる ⟦MSBT:0E000000000008000200040072309330⟧品のない
ゲンジュウ⟦MSBT:0E00000000000800020004007F309330⟧民めっ！","You ungrateful native!
You need to be taught your place!","Créature native ingrate!
Je vais t'apprendre le respect!","En este planeta todos son unos
desagradecidos. ¡Empezando por ti!","Siz! Nankör yerliler,
haddinizi bilmelisiniz!",
63,Boss06LastDeadHartmannSerif003,"⟦MSBT:0E00030003000000⟧Savages! ⟦MSBT:0E00030003000000⟧Savages!
⟦MSBT:0E00030003000000⟧Savages! ⟦MSBT:0E00030003000000⟧Savages!","⟦MSBT:0E00030003000000⟧Barbares ! ⟦MSBT:0E00030003000000⟧Barbares !
⟦MSBT:0E00030003000000⟧BARBARES ! ⟦MSBT:0E00030003000000⟧BARBARES !","⟦MSBT:0E00030003000000⟧Barbaren! ⟦MSBT:0E00030003000000⟧Barbaren!
⟦MSBT:0E00030003000000⟧Barbaren! ⟦MSBT:0E00030003000000⟧Barbaren!","⟦MSBT:0E00030003000000⟧Selvaggi! ⟦MSBT:0E00030003000000⟧Selvaggi!
⟦MSBT:0E00030003000000⟧Selvaggi! ⟦MSBT:0E00030003000000⟧Selvaggi!","⟦MSBT:0E00030003000000⟧¡Salvajes! ⟦MSBT:0E00030003000000⟧¡Salvajes!
⟦MSBT:0E00030003000000⟧¡Salvajes! ⟦MSBT:0E00030003000000⟧¡Salvajes!","⟦MSBT:0E00030003000000⟧ヤバン！ ⟦MSBT:0E00030003000000⟧ヤバン！
⟦MSBT:0E00030003000000⟧ヤバン！ ⟦MSBT:0E00030003000000⟧ヤッバーン！","⟦MSBT:0E00030003000000⟧Savages! ⟦MSBT:0E00030003000000⟧Savages!
⟦MSBT:0E00030003000000⟧Savages! ⟦MSBT:0E00030003000000⟧Savages!","⟦MSBT:0E00030003000000⟧Barbares! ⟦MSBT:0E00030003000000⟧Barbares!
⟦MSBT:0E00030003000000⟧BARBARES! ⟦MSBT:0E00030003000000⟧BARBARES!","⟦MSBT:0E00030003000000⟧¡Salvajes! ⟦MSBT:0E00030003000000⟧¡Salvajes!
⟦MSBT:0E00030003000000⟧¡Salvajes! ⟦MSBT:0E00030003000000⟧¡Salvajes!","⟦MSBT:0E00030003000000⟧Vahşi! ⟦MSBT:0E00030003000000⟧Vahşi!
⟦MSBT:0E00030003000000⟧Vahşi! ⟦MSBT:0E00030003000000⟧Vahşi!",
