index,label,English,French,German,Italian,Spanish,Turkish
138,SelfPraise_tsuma_1_02,"You don't meet many girls like my
{TAG_1} often.{TAG_2}I'm not just saying it because I'm her husband,
but I think she could be a model with her looks.","Ma femme, {TAG_1},
est vraiment quelqu'un d'exceptionnel.{TAG_2}Je pense qu'elle pourrait être mannequin.
Et je ne dis pas ça parce que je suis son mari !","Frauen wie meine {TAG_1} trifft man
wirklich nicht besonders oft.{TAG_2}Klingt komisch, wenn ihr Mann das sagt... Aber
sie könnte doch Model sein, findest du nicht?","Non se ne incontrano molte di ragazze
come {TAG_1}.{TAG_2}Non lo dico perché siamo sposati, ma penso
proprio che potrebbe fare la modella.","No se encuentran a chicas como
{TAG_1} así como así.{TAG_2}No lo digo porque sea su marido,
pero creo que es la mujer más bella del mundo.","{TAG_1} gibisi kolay kolay bulunmaz.{TAG_2}
Bunu eşi olduğum için söylemiyorum
ama bence görünüşüyle model bile olabilir."
139,SelfPraise_tsuma_2_00,"Many people are kind but {TAG_1}
is one of the kindest I ever met!{TAG_2}She never refuses someone in need. She even
gave an old lady her coat once when it was cold.","Il y a beaucoup de personnes gentilles, mais
{TAG_1} est la plus gentille de toutes !{TAG_2}Elle est toujours prête à aider. Elle a même donné
son manteau à quelqu'un un jour de grand froid.","Nette Menschen gibt es viele, aber
{TAG_1} ist die Netteste von allen!{TAG_2}Nie weist sie jemanden zurück, der Hilfe braucht,
verteilt im Winter sogar heißen Tee an Bedürftige.","Se ne incontrano di persone gentili, ma
{TAG_1} le supera tutte!{TAG_2}Aiuta sempre la gente in difficoltà. Una volta ha
dato il suo cappotto a una vecchietta infreddolita.","Hay mucha gente amable, pero {TAG_1}
¡es la persona más agradable que he conocido en mi vida!{TAG_2}Siempre ayuda a quien lo necesita. Incluso le dio su abrigo
a una señora que tenía frío.","İyi insan çoktur ama {TAG_1} tanıdığım en iyi kalpli kişilerden biri!{TAG_2}
Yardıma ihtiyacı olan kimseyi geri çevirmez.
Hatta soğuk bir günde yaşlı bir kadına montunu bile vermişti."
140,SelfPraise_tsuma_2_01,"{TAG_1} is a great cook and she
always makes special meals for me.{TAG_2}One time, she even made me a steak in the
shape of a heart with our names on it!","{TAG_1} sait très bien cuisiner et
me prépare toujours de bons petits plats.{TAG_2}Un jour, elle a même fait un steak en forme
de cœur avec nos prénoms écrits dessus !","{TAG_1} ist eine tolle Köchin und
macht mir immer die fantastischsten Sachen.{TAG_2}Einmal hat sie sogar ein herzförmiges Steak
mit unseren Namen darauf für mich gemacht!","{TAG_1} è una cuoca sopraffina
e mi prepara sempre dei manicaretti deliziosi.{TAG_2}Una volta ha persino cucinato una bistecca
a forma di cuore con le nostre iniziali!","{TAG_1} cocina muy bien y siempre
me prepara platos deliciosos.{TAG_2}¡Incluso una vez preparó un filete con forma de
corazón y escribió nuestros nombres sobre él!","{TAG_1} harika yemek yapar ve bana hep özel yemekler hazırlar.{TAG_2}
Bir keresinde üstünde isimlerimizin yazdığı
kalp biçiminde biftek bile yapmıştı!"
141,SelfPraise_tsuma_2_02,"She always helps me iron my clothes and
does a much better job than me.{TAG_1}She's such a tidy person, she would vacuum
me if I let her.","Elle m'aide à repasser mes vêtements et fait
ça bien mieux que moi.{TAG_1}Elle aime tellement la propreté qu'elle pourrait
m'aspirer, si je la laissais faire.","Sie hilft mir immer, meine Sachen zu bügeln,
und macht es sogar noch besser als ich.{TAG_1}Sie ist so eine ordentliche Person, da macht
es sogar mir richtig Spaß, ihr zu helfen.","Mi aiuta sempre a stirare i vestiti e lo fa in
modo impeccabile, molto meglio di me.{TAG_1}È una persona così pulita e ordinata che passerebbe
l'aspirapolvere anche su di me se potesse.","Siempre me ayuda a planchar la ropa y
la deja impecable.{TAG_1}Es una persona tan ordenada, que hasta me
pasaría la aspiradora si fuera necesario.","Kıyafetlerimi ütülememe hep yardım eder;
benden çok daha iyi ütüler.{TAG_1}
O kadar düzenlidir ki izin versem beni bile süpürür."
142,SelfPraise_tsuma_4_00,"And that's why {TAG_1} is my
ideal wife!","Enfin bref, {TAG_1}
est la femme de ma vie.","Deshalb ist {TAG_1} für mich
die ideale Frau.","Ecco perché {TAG_1} è la moglie
perfetta!","¡Y por eso, {TAG_1} es 
la esposa perfecta!",İşte bu yüzden {TAG_1} benim için ideal eş!
143,SelfPraise_tsuma_4_01,"And that's why I'm so lucky that she is
my wife!","Et c'est pour ça que je suis le plus
heureux des hommes !","Deshalb bin ich so froh, dass
sie meine Frau ist.","E per questo motivo mi sento davvero fortunato
ad averla come moglie!","¡Y por eso, me siento tan afortunado de
tenerla como esposa!","İşte bu yüzden onunla evli olduğum
için kendimi çok şanslı hissediyorum!"
144,SelfPraise_tsuma_4_02,"I couldn't be happier to be with
{TAG_1}!","Je suis si heureux qu{TAG_1}{TAG_2} soit
à mes côtés !","Ich könnte mit keiner Frau glücklicher sein
als mit {TAG_1}!","{TAG_1} mi rende felice come
nessun'altra potrebbe fare!","¡No hay nada que me haga más feliz que estar
junto a {TAG_1}!","{TAG_1} ile birlikte olduğum
için daha mutlu olamazdım!"
145,SelfPraise_kodomo_1_00,"I don't know who {TAG_1} is more
like but {TAG_2} is totally adorable!{TAG_3}{TAG_4} is already so talented and can remember
things better than me!","Je ne sais pas à qui {TAG_1} ressemble
le plus, mais une chose est sûre, {TAG_2} est adorable !{TAG_3}{TAG_4} est si {TAG_5} qu'{TAG_6} peut mémoriser les
choses beaucoup plus rapidement que moi !","Ich weiß nicht, wem {TAG_1} mehr
ähnelt, aber {TAG_2} ist total goldig!{TAG_3}{TAG_4} ist schon begabt, kann sich Dinge fast
noch besser merken als ich.","Non so a chi somigli {TAG_1},
ma è davvero adorabile!{TAG_2}Promette bene e ha già molta più memoria
di me!","No sé a quién ha salido {TAG_1},
pero ¡es una monada!{TAG_2}¡Es muy inteligente y tiene mejor memoria
que yo!","{TAG_1} kime daha çok çekti bilmiyorum ama {TAG_2} inanılmaz
sevimli!{TAG_3}{TAG_4} şimdiden çok yetenekli;
bazı şeyleri benden bile iyi hatırlıyor!"
146,SelfPraise_kodomo_1_01,"{TAG_1} is cuter than any other
child around, isn't {TAG_2}?{TAG_3}Everyone thinks their child is cute, but I have
no doubt mine is THE CUTEST EVER!","{TAG_1} est plus {TAG_2}
que n'importe quel autre enfant.{TAG_3}Tout le monde pense que son enfant est mignon,
mais le mien est le plus mignon du monde entier !","{TAG_1} ist das süßeste Kind hier
auf der Insel, oder?{TAG_2}Andere halten ihre Kinder auch für süß... Aber
meins ist nun mal das süßeste von allen!","{TAG_1} è {TAG_2}
dell'isola, vero?{TAG_3}Tutti i genitori credono che i loro figli siano i più
carini, lo so... ma {TAG_4} è davvero CARINISSIM{TAG_5}!","{TAG_1} es {TAG_2} de la isla,
¿verdad?{TAG_3}Todo el mundo cree que sus hijos son
los más guapos, ¡pero mi {TAG_4} les gana a todos!","{TAG_1} çevredeki bütün çocuklardan daha sevimli, değil
mi {TAG_2}?{TAG_3}Herkes kendi çocuğunu sevimli bulur ama benimkinin
DÜNYANIN EN SEVİMLİSİ olduğuna hiç şüphem yok!"
147,SelfPraise_kodomo_1_02,"{TAG_1}'s smile is so adorable!
And {TAG_2}'s a real go-getter, just like me.{TAG_3}{TAG_4} likes everything we give {TAG_5}
and never makes a fuss.","{TAG_1} est si {TAG_2} quand {TAG_3}
sourit ! Et {TAG_4} est aussi courageu{TAG_5} que moi !{TAG_6}En plus, {TAG_7} aime tout et ne fait jamais
de caprices.","{TAG_1} hat so ein schönes Lächeln!
Und {TAG_2} ist ein richtiges Temperamentbündel.{TAG_3}{TAG_4} isst alles, was wir {TAG_5} geben und ist
ansonsten ein richtiger kleiner Engel.","Il sorriso di {TAG_1} è irresistibile! E il suo
carattere è dinamico e positivo proprio come il mio.{TAG_2}Non fa mai i capricci e {TAG_3} piace tutto quello
che {TAG_4} diamo.","¡Tiene una sonrisa adorable! Y sabe apañárselas
muy bien, igual que yo.{TAG_1}Además, se come todo lo que le damos
sin rechistar.","{TAG_1} gülünce insanın içi eriyor!{TAG_2}
de tıpkı benim gibi girişken.{TAG_3}{TAG_4}, verdiğimiz
her şeyi seviyor ve {TAG_5} hiç huysuzluk etmiyor."
148,SelfPraise_kodomo_2_00,"I played the piano and {TAG_1} was
so into it, I'm sure {TAG_2}'s a musical genius already.{TAG_3}{TAG_4} sleeps like an angel and hardly ever cries
at night.","{TAG_1} était enchant{TAG_2} quand j'ai joué du piano.
Je suis {TAG_3} qu'{TAG_4} deviendra {TAG_5} gran{TAG_6} musicie{TAG_7}.{TAG_8}{TAG_9} dort toujours à poings fermés et pleure très
rarement durant la nuit.","{TAG_1} hat mir beim Klavierspielen so 
intensiv zugehört... {TAG_2} wird bestimmt {TAG_3}.{TAG_4}{TAG_5} schläft wie ein Engel und weckt uns 
nachts niemals... Na gut, so gut wie nie... ","Ho suonato il pianoforte l'altro giorno e
{TAG_1} sembrava molto interessat{TAG_2}.{TAG_3}Credo abbia un certo talento per la musica. Inoltre
dorme come un angioletto e non piange mai di notte.","El otro día me puse a tocar el piano y
me miraba con tanta atención,{TAG_1}que seguro que tiene talento para la música. Además, por
las noches duerme como un angelito y nunca llora.","Piyano çaldım, {TAG_1} kendini müziğe öyle kaptırdı
ki {TAG_2} şimdiden bir müzik dehası bence.{TAG_3}
{TAG_4} melek gibi uyuyor ve geceleri neredeyse hiç ağlamıyor."
149,SelfPraise_kodomo_2_01,"I'm sure {TAG_1}'s going to be athletic just like me.
{TAG_2}'s much more active than kids {TAG_3} age.{TAG_4}Some kids grow fast, but {TAG_5}
is growing like a weed in fertiliser!","Et {TAG_1} est for{TAG_2} en sport et aussi beaucoup plus
acti{TAG_3} que les autres enfants de son âge.{TAG_4}Certains enfants grandissent plus vite que d'autres,
et le mien sera dans le peloton de tête !","Ich wette, {TAG_1} wird mal so
sportlich wie ich.{TAG_2}{TAG_3} ist viel aktiver als Kinder in {TAG_4} Alter. Und
{TAG_5} wächst auch viel schneller als die anderen!","{TAG_1} diventerà una persona sportiva
come me, non ho dubbi. Ha molta più energia degli altri.{TAG_2}C'è chi ha uno sviluppo rapido, ma {TAG_3} cresce a vista
d'occhio. Di questo passo toccherà il soffitto con la testa!","Seguro que de mayor será tan atlétic{TAG_1} como yo.
Tiene mucha más energía que otros niños de su edad.{TAG_2}Los bebés crecen muy rápido, pero ¡ninguno
tanto como {TAG_3}!","{TAG_1} kesin benim gibi atletik olacak.{TAG_2}, {TAG_3} yaşıtlarından
çok daha hareketli.{TAG_4}Bazı çocuklar hızlı büyür
ama {TAG_5} resmen gübrelenmiş ot gibi boy atıyor!"
150,SelfPraise_kodomo_2_02,"Also, {TAG_1}'s smarter than the other kids. Actually,
{TAG_2} is getting smarter than me already!{TAG_3}{TAG_4} just looks more mature and intelligent
than other kids. {TAG_5}'s just cool all round!","De plus, {TAG_1} me ressemble, est plus intelligen{TAG_2}
que les autres enfants et même plus que moi !{TAG_3}{TAG_4} a l'air plus mature et plus vi{TAG_5} que les
autres enfants. {TAG_6} est juste parfai{TAG_7} !","Außerdem ist {TAG_1} klüger als andere Kinder. Und
klüger als mancher Erwachsene, glaube ich!{TAG_2}{TAG_3} sieht auch reifer, klüger aus als andere
Kinder. {TAG_4} ist einfach cool!","Inoltre, {TAG_1} è più intelligente della media. In effetti,
è già più intelligente di me!{TAG_2}Non solo, ma sembra anche più matur{TAG_3} e consapevole
rispetto {TAG_4}. È un tipo davvero tosto!","Además, {TAG_1} es más inteligente que los
otros niños. De hecho, ¡ya es más inteligente que yo!{TAG_2}No solo eso, también es más madur{TAG_3} y más
segur{TAG_4} de sí mism{TAG_5} que los demás.","Üstelik {TAG_1} diğer çocuklardan daha zeki.
Hatta {TAG_2} şimdiden beni geçmeye başladı!{TAG_3}{TAG_4}, yaşıtlarından
daha olgun ve akıllı görünüyor. {TAG_5} baştan aşağı havalı!"
151,SelfPraise_kodomo_4_00,"I am sure {TAG_1} is going to be
a genius.","Pour parler franchement, je pense
qu{TAG_1}{TAG_2} sera un génie !","Ich bin sicher, {TAG_1} wird
eines Tages ein großes Genie!","{TAG_1} diventerà un genio.
Questo è poco ma sicuro.","¡Seguro que mi {TAG_1}
será un genio!",{TAG_1} kesin bir dâhi olacak.
152,SelfPraise_kodomo_4_01,"I am just so lucky that {TAG_1} is
my kid.","Je suis si fi{TAG_1} d'avoir {TAG_2}
comme {TAG_3} !","Ich bin so froh, dass ich so ein prächtiges
Kind wie {TAG_1} habe.","Il fatto che {TAG_1} sia {TAG_2}
mi riempie di gioia.","¡Me alegro tanto de que {TAG_1}
sea mi hij{TAG_2}!",{TAG_1} benim çocuğum olduğu için çok şanslıyım.
153,SelfPraise_kodomo_4_02,"Without doubt, {TAG_1} is the most
adorable child in the world.","Quoi qu'on en dise, {TAG_1} est
{TAG_2} plus migno{TAG_3} au monde !","Ganz ohne Frage ist {TAG_1}
der allersüßeste Spatz der Welt!","{TAG_1} è {TAG_2} più adorabile
del mondo. Chi può negarlo?	",¡{TAG_1} es {TAG_2} del mundo!,Hiç şüphesiz {TAG_1} dünyanın en sevimli çocuğu.
154,SelfPraise_common_3_00,Blah blah blah blah blah{TAG_1}Something something something{TAG_2}Blather blather blather{TAG_3}Yap yap yap yap yap,Blabla blabla blabla blablabla.{TAG_1}Et patati et patata et patati et patata.{TAG_2}Blabla blabla blabla blablabla.{TAG_3}Et patati et patata et patati et patata.,"Bla, Bla... Bla, Blubb...
Bla, Bla... Bla, Blubb...{TAG_1}Rhabarber, Rhabarber...
Rhabarber, Rhabarber...{TAG_2}Liber, Laber, Laber, Blubb...
Blubb, Liber, Laber, Bla...{TAG_3}Sabbel, Gesabbel, Bla...
Sabbel, Gesabbel, Bla...","Bla bla bla bla bla
Bla bla bla bla bla{TAG_1}Parlott, parlott, parlott
Parlott, parlott, parlott{TAG_2}Bla bla bla bla bla
Bla bla bla bla bla{TAG_3}Parlott, parlott, parlott
Parlott, parlott, parlott","Bla, bla, bla, bla, bla,
bla, bla, bla, bla, bla.{TAG_1}Patatín, patatán, patatín,
patatán, patatín, patatán.{TAG_2}Bla, bla, bla, bla, bla,
bla, bla, bla, bla, bla.{TAG_3}Y tal y cual, y tal y cual,
y tal y cual, y tal y cual.","Falan filan
falan filan{TAG_1}Şöyle
böyle bir şeyler{TAG_2}
Laf laf laf{TAG_3}Dır
dır dır dır dır"
155,SelfPraise_common_3_01,Blah blah blah blah blah{TAG_1}Something something something{TAG_2}Blather blather blather{TAG_3}Yap yap yap yap yap,Blabla blabla blabla blablabla.{TAG_1}Et patati et patata et patati et patata.{TAG_2}Blabla blabla blabla blablabla.{TAG_3}Et patati et patata et patati et patata.,"Bla, Bla... Bla, Blubb...
Bla, Bla... Bla, Blubb...{TAG_1}Rhabarber, Rhabarber...
Rhabarber, Rhabarber...{TAG_2}Liber, Laber, Laber, Blubb...
Blubb, Liber, Laber, Bla...{TAG_3}Sabbel, Gesabbel, Bla...
Sabbel, Gesabbel, Bla...","Bla bla bla bla bla
Bla bla bla bla bla{TAG_1}Parlott, parlott, parlott
Parlott, parlott, parlott{TAG_2}Bla bla bla bla bla
Bla bla bla bla bla{TAG_3}Parlott, parlott, parlott
Parlott, parlott, parlott","Bla, bla, bla, bla, bla,
bla, bla, bla, bla, bla.{TAG_1}Patatín, patatán, patatín,
patatán, patatín, patatán.{TAG_2}Bla, bla, bla, bla, bla,
bla, bla, bla, bla, bla.{TAG_3}Y tal y cual, y tal y cual,
y tal y cual, y tal y cual.","Falan filan
falan filan{TAG_1}Şöyle
böyle bir şeyler{TAG_2}
Laf laf laf{TAG_3}Dır
dır dır dır dır"
156,SelfPraise_common_3_02,Blah blah blah blah blah{TAG_1}Something something something{TAG_2}Blather blather blather{TAG_3}Yap yap yap yap yap,Blabla blabla blabla blablabla.{TAG_1}Et patati et patata et patati et patata.{TAG_2}Blabla blabla blabla blablabla.{TAG_3}Et patati et patata et patati et patata.,"Bla, Bla... Bla, Blubb...
Bla, Bla... Bla, Blubb...{TAG_1}Rhabarber, Rhabarber...
Rhabarber, Rhabarber...{TAG_2}Liber, Laber, Laber, Blubb...
Blubb, Liber, Laber, Bla...{TAG_3}Sabbel, Gesabbel, Bla...
Sabbel, Gesabbel, Bla...","Bla bla bla bla bla
Bla bla bla bla bla{TAG_1}Parlott, parlott, parlott
Parlott, parlott, parlott{TAG_2}Bla bla bla bla bla
Bla bla bla bla bla{TAG_3}Parlott, parlott, parlott
Parlott, parlott, parlott","Bla, bla, bla, bla, bla,
bla, bla, bla, bla, bla.{TAG_1}Patatín, patatán, patatín,
patatán, patatín, patatán.{TAG_2}Bla, bla, bla, bla, bla,
bla, bla, bla, bla, bla.{TAG_3}Y tal y cual, y tal y cual,
y tal y cual, y tal y cual.","Falan filan
falan filan{TAG_1}Şöyle
böyle bir şeyler{TAG_2}
Laf laf laf{TAG_3}Dır
dır dır dır dır"
157,ThrowFight_00_00,"You're so into yourself, {TAG_1}!","Arrête de faire {TAG_1}, {TAG_2} !","Du bist SO egoistisch, {TAG_1}!","Ti dai troppe arie, {TAG_1}!","¡Eres tan creíd{TAG_1}, {TAG_2}!","Kendine ne kadar hayransın, {TAG_1}!"
158,ThrowFight_00_01,YOU'RE INTO YOURSELF MORE!,"Non, c'est plutôt à toi d'arrêter de faire {TAG_1} !",Und DU bist VIEL egoistischer!,E tu te ne dai ancora di più!,¡Pues anda que tú!,ASIL SEN KENDİNE DAHA ÇOK HAYRANSIN!
159,ThrowFight_01_00,"You're mean, {TAG_1}!","T'es si {TAG_1}, {TAG_2} !","Du bist SO gemein, {TAG_1}!","Sei cattiv{TAG_1}, {TAG_2}!","¡Eres muy mal{TAG_1}, {TAG_2}!","Çok kötüsün, {TAG_1}!"
160,ThrowFight_01_01,"No, YOU'RE meaner!",C'est plutôt toi qui es trop {TAG_1} !,Und DU bist VIEL gemeiner!,Tu lo sei di più!,¡Eso lo serás tú!,"Hayır, ASIL SEN daha kötüsün!"
161,ThrowFight_02_00,"You're such a goody two-shoes
{TAG_1}!","Arrête de faire l'innocen{TAG_1}, {TAG_2} !","Du bist SO heuchlerisch, {TAG_1}!","Fai sempre {TAG_1},
{TAG_2}!","¡Siempre vas de perdonavidas,
{TAG_1}!","Ne kadar da uslu çocuk numarası yapıyorsun,
{TAG_1}!"
162,ThrowFight_02_01,"Speak for yourself, goody two-shoes!",C'est {TAG_1} qui le dit qui l'est !,Das musst DU gerade sagen!,Parla per te!,¡Mira quién fue a hablar!,"Sen de kendine bak, uslu çocuk!"
163,ThrowFight_03_00,"You're a liar, {TAG_1}!",{TAG_1} ! Espèce de {TAG_2} !,"Du bist SO verlogen, {TAG_1}!","Sei {TAG_1}, {TAG_2}!","¡Eres un{TAG_1} mentiros{TAG_2}, {TAG_3}!","Yalancısın, {TAG_1}!"
164,ThrowFight_03_01,If I'm a liar then what are you?,C'est {TAG_1} qui le dit qui l'est !,"Wenn ich verlogen bin, was bist dann du?!",Senti chi parla!,"¡El que lo dice, lo es!",Ben yalancıysam sen nesin?
165,ThrowFight_04_00,"You're cold-blooded, {TAG_1}!","Quel{TAG_1} sans-cœur tu fais, {TAG_2} !","Du bist so gefühlskalt, {TAG_1}!","Hai un cuore di pietra, {TAG_1}!","¡No tienes sentimientos,
{TAG_1}!","Taş kalplisin, {TAG_1}!"
166,ThrowFight_04_01,"I know you are, but what am I?","Ouais, tu l'es sûrement plus que moi !","Und du? Weißt du denn
überhaupt, was Gefühle SIND?",E tu sei senza cuore!,¡Tú sí que no los tienes!,Sensin o! Ben neyim?
167,ThrowFight_05_00,"Your mother's so ugly her face could sink a
thousand ships!","Ta mère est tellement laide qu'elle fait fuir
les fantômes !","Deine Mutter ist so hässlich, dass sie
mit ihrem Gesicht die Eier abschreckt!","La tua faccia è così brutta che farebbe
piangere una cipolla!","¡Tu madre es tan fea que rompe el espejo
cuando se mira!","Annen o kadar çirkin ki yüzü bin gemiyi
batırır!"
168,ThrowFight_05_01,"YOUR mother's so ugly even her reflection
runs away!","Ta mère est tellement laide qu'elle fait même
peur à son propre reflet !","Und DEINE Mutter ist so hässlich, die braucht
sogar für ihr Spiegelbild einen Waffenschein!","La tua faccia è così brutta che lo specchio
preferisce rifletterne un'altra!",¡Pues la tuya es tan fea que da miedo!,"ASIL SENİN annen o kadar çirkin ki aynadaki
yansıması bile kaçıyor!"
169,ThrowFight_06_00,"You're not nice, {TAG_1}!","Pourquoi tu es si {TAG_1}, {TAG_2} ?","Du bist nicht nett, {TAG_1}!","Non sei affatto carin{TAG_1}, {TAG_2}!","¡Eres muy desagradable, {TAG_1}!","Hiç iyi değilsin, {TAG_1}!"
170,ThrowFight_06_01,"Well, you're horrible, {TAG_1}!","C'est plutôt toi qui es {TAG_1} de dire ça,
{TAG_2} !","Und du bist echt scheußlich,
{TAG_1}!","Tu, invece, sei proprio orribile,
{TAG_1}!",¡Y tú eres horrible!,"Sen de berbatsın, {TAG_1}!"
171,ThrowFight_07_00,"You've got a huge head, {TAG_1}!","T'as une tête énorme, {TAG_1} !","Du hast'n viel zu großen Kopf,
{TAG_1}!","Che testone che hai, {TAG_1}!","¡Menudo cabezón tienes,
{TAG_1}!","Kafan kocaman, {TAG_1}!"
172,ThrowFight_07_01,"Well, YOU'VE got a massive head,
{TAG_1}!","Et toi, t'as une tête géante, {TAG_1} !","Und DU hast einen RIESIGEN Kopf,
{TAG_1}!","{TAG_1}, pensa alla tua testa! È così grande
che un pidocchio impiega 365 giorni a girarla tutta!",¡Pues anda que tú! ¡Cabezabuque!,"Asıl SENİN kafan dev gibi,
{TAG_1}!"
173,ThrowFight_08_00,"You're good-looking, {TAG_1}!","T'es {TAG_1}, {TAG_2} !","Du siehst scharf aus, {TAG_1}!","Quanto sei carin{TAG_1}, {TAG_2}!","¡Qué guap{TAG_1} eres,
{TAG_2}!","Yakışıklısın, {TAG_1}!"
174,ThrowFight_08_01,"No, YOU'RE good-looking, {TAG_1}!
{TAG_2}Whoops?","C'est {TAG_1} qui le dit qui l'est !{TAG_2}Hein, qu'est-ce que t'as dit ?","Und du siehst RATTENSCHARF aus,
{TAG_1}!{TAG_2}...Hups?","No, no, sei tu a essere tanto carin{TAG_1},
{TAG_2}!{TAG_3}Ehm... l'ho detto ad alta voce?","¡No, tú eres mucho más guap{TAG_1},
{TAG_2}!{TAG_3}Eh... Espera un momento...","Hayır, ASIL SEN yakışıklısın, {TAG_1}!
{TAG_2}Eyvah?"
175,ThrowFight_09_00,"{TAG_1}, you are so silly!","{TAG_1}, espèce d'imbécile !","{TAG_1}, du bist so doof!","{TAG_1}, sei così sciocc{TAG_2}!","¡Eres tan tont{TAG_1}, {TAG_2}!","{TAG_1}, çok saçmasın!"
176,ThrowFight_09_01,What you say is what you are!,C'est {TAG_1} qui le dit qui l'est !,"Was man sagt, das ist man selber!",Chi lo dice agli altri è il primo a esserlo!,"¡El que lo dice lo es,
multiplicado por tres!",Ne diyorsan kendinsin!
177,ThrowFight_10_00,"You're a potato, {TAG_1}!","{TAG_1}, espèce de patate !","Du bist so eine Kartoffel, {TAG_1}!","Sembri una patata, {TAG_1}!","¡Eres una patata, {TAG_1}!","Patatessin, {TAG_1}!"
178,ThrowFight_10_01,WHAT YOU SAY IS WHAT YOU ARE!,C'est {TAG_1} qui le dit qui l'est !,"WAS MAN SAGT, DAS IST MAN SELBER!",Tu sembri una patata!,¿Patata? ¡Patata lo serás tú!,NE DİYORSAN KENDİNSİN!
179,ThrowFight_11_00,"{TAG_1}, you're so unreasonable!","{TAG_1}, espèce de tête de cochon !","{TAG_1}, sei doch mal vernünftig!","{TAG_1}, con te non si riesce
a ragionare!","¡{TAG_1}, no hay quien
razone contigo!","Hiç mantıklı değilsin, {TAG_1}!"
180,ThrowFight_11_01,"No I'm not! You don't know what you're talking
about. You're the unreasonable one!","C'est plutôt toi, la tête de cochon,
{TAG_1} !","Als ob du in der Lage wärest, den Begriff
„Vernunft“ überhaupt zu definieren, du {TAG_1}!","No, non è vero! Non capisco di cosa stai
parlando. Sei tu a essere intrattabile!","¡Y un jamón con melón! Contigo sí que
no se puede razonar.","Hayır, ben değilim! Sen ne dediğini bilmiyorsun.
Mantıksız olan sensin!"
181,ThrowFight_12_00,You're such a stinky smelly pants!,"{TAG_1}, tu es une vraie brute !","Mir wird echt schlecht, wenn ich an dich denke!",Ti puzzano i piedi!,"¡Te huelen los pies, {TAG_1}!",Kokmuş çorap gibisin!
182,ThrowFight_12_01,You've gone too far this time!,"Tu vas un peu trop loin, non ?!",Hey! Jetzt gehst du aber klar zu weit!,E a te puzza l'alito!,¡Y a ti los sobacos!,Bu sefer fazla ileri gittin!
183,ThrowFight_13_00,You should listen when somebody is talking!,Tu devrais écouter ce que te disent les gens !,"Du hörst nie zu, wenn jemand mit dir spricht!",Ascoltami quando ti parlo!,"¡Cuando alguien habla, hay que callarse
y escuchar!",Biri konuşurken dinlemelisin!
184,ThrowFight_13_01,You're not listening either!,"Tu n'écoutes pas non plus, toi !",Du hörst doch selbst nie zu!,Ma se tu non stai mai a sentire nessuno!,¡Pues aplícate el cuento!,Sen de dinlemiyorsun!
185,ThrowFight_14_00,This is a great way to relieve stress!,C'est un bon moyen de déstresser !,Streit ist toll zum Stressabbau. Oder?,Questo è un ottimo modo per rilassarsi!,¡Esto es ideal para liberar estrés!,Stres atmanın harika bir yolu bu!
186,ThrowFight_14_01,Isn't it?,"Oui, c'est vrai !","Doch, tatsächlich!",Vero?,¿A que sí?,Değil mi?
187,ThrowFight_15_00,Don't throw any expensive stuff!,Ne jette pas de trucs chers !,Wirf aber keine teuren Sachen!,Non buttarmi addosso oggetti costosi!,¡No tires objetos caros!,Pahalı şeyleri sakın fırlatma!
188,ThrowFight_15_01,I'm choosing carefully!,Mais je fais attention !,Ich pass schon auf!,"Non preoccuparti, scelgo sempre
con molta attenzione!","¡Los elijo con cuidado, no te preocupes!",Dikkatle seçiyorum!
189,ThrowFight_16_00,That's dangerous!,C'est dangereux !,"Hey, das ist gefährlich!",È pericoloso!,"¡Oye, eso es peligroso!",Bu tehlikeli!
190,ThrowFight_16_01,You're setting a bad example for children!,Tu donnes le mauvais exemple aux enfants !,"Wehe, wenn die Kinder das nachmachen!",Sei un cattivo esempio per i bimbi!,¡Estás dando mal ejemplo a los niños!,Çocuklara kötü örnek oluyorsun!
191,ThrowFight_17_00,"You're such a stubborn head,
{TAG_1}!","T'es une vraie tête de mule, {TAG_1} !","Du bist so ein Sturkopf,
{TAG_1}!","Che testa dura che hai,
{TAG_1}!","¡Eres un{TAG_1} cabezota, {TAG_2}!","Ne kadar inatçı bir kafasın,
{TAG_1}!"
192,ThrowFight_17_01,"Sticks and stones may break my bones but
WHAT YOU SAY IS WHAT YOU ARE!","Non, TU es une vraie tête de mule !","Ich hab's schon mal gesagt und sag's noch mal:
Was man sagt, das ist man selber!","Di' quello che vuoi, tanto non ti sto ascoltando,
testa di mulo!","¡Di lo que quieras, no te estoy escuchando!","Taş değse canımı yakar ama
NE DİYORSAN KENDİNSİN!"
193,ThrowFight_18_00,Aaaaargh!,Aaaaaargh !,AAAAARGH!,Aaargh!,¡Aaaaaaah!,Aaaaaaah!
194,ThrowFight_18_01,Grrrrr!,Grrrrr !,GRRRRR!,Grrr!,¡Grrrrrr!,Grrrrr!
195,ThrowFight_19_00,Take that and that and that and that!,Prends ça ! Et ça ! Et ça !,Nimm das! Und das! Und das!,Prendi questo e questo e anche quest'altro!,"¡Toma, toma y toma!","Al sana, al sana, al sana, al sana!"
196,ThrowFight_19_01,Got it! Got it! Got it! Got it!,J'attrape ! Je l'ai ! J'attrape !,Hab ich! Das auch! Das auch!,Preso! Preso! Preso!,"¡No se me ha dado ninguno!
Apuntas de pena.",Aldım! Aldım! Aldım! Aldım!
