index,id,English,French,Japanese,German,Spanish,Italian,Turkish
176,593,Watch out! This Stan clone is more berserk than the real one. Charge whip its aura and avoid its rush attack.,Ce Stan cloné est plus fou que le vrai ! Donne lui un Coup de fouet sur l'aura et évite son attaque.,[!TR] Watch out! This Stan clone is more berserk than the real one. Charge whip its aura and avoid its rush attack.,Dieser Stan-Klon ist sehr hitzig. Greif die Aura mit der Superpeitsche an + weiche dem Ansturm aus.,¡Cuidado! Este clon de Stan está más enloquecido que el verdadero. Azota su aura y evita su ataque rápido.,Attento a questo clone di Stan. Usa la frusta caricata sull'aura ed evita il suo attacco rapido.,Dikkat! Bu Stan klonu gerçeğinden bile daha kudurmuş. Aurasına Yüklü Kırbaç vur ve hücumundan kaç.
177,594,Dark Soos,Mousse obscur,[!TR] Dark Soos,Dunkler Soos,Soos Oscuro,Soos Oscuro,Karanlık Soos
178,595,Dark Jeff imbued this Soos clone with a ridiculously powerful beam attack. Stay out of range and wait for the right time to strike!,Son attaque de rayon est ridiculement puissante. Ne t'approche pas trop et attends le bon moment pour agir !,[!TR] Dark Jeff imbued this Soos clone with a ridiculously powerful beam attack. Stay out of range and wait for the right time to strike!,Der Dunkle Jeff hat diesen Soos-Klon mit einem Strahlenangriff ausgestattet. Bleib außer Reichweite!,"El clon de Soos con ataca rayos poderosísimos. ¡Permanece fuera de su alcance, espera el momento para atacar!",Il clone di Soos ha un raggio potentissimo. Resta fuori dalla sua portata e colpiscilo per tempo!,"Karanlık Jeff bu Soos klonuna saçma derecede güçlü bir ışın vermiş. Menzilinden uzak dur, saldırmak için doğru anı bekle!"
179,596,Dark Wendy,Wendy obscure,[!TR] Dark Wendy,Dunkle Wendy,Wendy Oscura,Wendy Oscura,Karanlık Wendy
180,597,"This Wendy clone is so cool, it hurts! Avoid the downpour of throwing axes and Charge Whip its aura away!",Cette Wendy clonée est trop cool ! Évite le déluge de haches et donne un Coup de fouet sur son aura.,"[!TR] This Wendy clone is so cool, it hurts! Avoid the downpour of throwing axes and Charge Whip its aura away!",Dieser Wendy-Klon ist gefährlich! Weiche den Äxten aus und erledige die Aura mit der Superpeitsche!,¡Este clon de Wendy es tan guay que duele! ¡Evita esta lluvia de hachas y azota su aura!,Il clone di Wendy è tagliente! Evita le asce e usa la frusta caricata per neutralizzarle l'aura!,Bu Wendy klonu acı verecek kadar havalı! Yağan baltalardan kaç ve aurasını Yüklü Kırbaçla dağıt!
181,598,Dark Waddles,Waddles obscur,[!TR] Dark Waddles,Dunkler Schwabbel,Bamboleos Oscuro,Dondolo Oscuro,Karanlık Paytak
182,599,"This clone of Waddles flops around like a possessed side of bacon. Wait until it pounces, then Charge Whip its aura away!",Il est comme du bacon possédé. Attends qu'il saute pour donner un Coup de fouet sur son aura !,"[!TR] This clone of Waddles flops around like a possessed side of bacon. Wait until it pounces, then Charge Whip its aura away!",Dieser Schwabbel-Klon eiert herum wie besessener Speck. Warte auf seinen Sprung und brich dann die Aura!,El clon de Bamboleos se sacude como beicon poseído. ¡Espera hasta que salte y después azota su aura!,Il clone di Dondolo saltella impazzito. Usa la frusta caricata sull'aura quando smette col balzo!,"Bu Paytak klonu ele geçirilmiş bir domuz pastırması gibi debeleniyor. Üstüne atlamasını bekle, sonra aurasını Yüklü Kırbaçla dağıt!"
183,600,"New Quest Received!
[C:FF1D337A]Lake[C:]","Nouvelle quête débloquée ! 
[C:FF1D337A]Lac[C:]","[!TR] New Quest Received!
[C:FF1D337A]Lake[C:]","Neue Quest erhalten!
[C:FF1D337A]See[C:]","¡Nueva misión recibida! 
[C:FF1D337A]Lago[C:]","Nuova missione ricevuta!
[C:FF1D337A]Lago[C:]","Yeni Görev Alındı!
[C:FF1D337A]Göl[C:]"
184,601,"Quest Completed!
[C:FF1D337A]Lake[C:]","Quête terminée ! 
[C:FF1D337A]Lac[C:]","[!TR] Quest Completed!
[C:FF1D337A]Lake[C:]","Quest abgeschlossen!
[C:FF1D337A]See[C:]","¡Misión completada! 
[C:FF1D337A]Lago[C:]","Missione completata!
[C:FF1D337A]Lago[C:]","Görev Tamamlandı!
[C:FF1D337A]Göl[C:]"
185,602,"New Quest Received!
[C:FF1D337A]Deep Forest[C:]","Nouvelle quête débloquée ! 
[C:FF1D337A]Forêt profonde[C:]","[!TR] New Quest Received!
[C:FF1D337A]Deep Forest[C:]","Neue Quest erhalten!
[C:FF1D337A]Finsterwald[C:]","¡Nueva misión recibida! 
[C:FF1D337A]Bosque Profundo[C:]","Nuova missione ricevuta!
[C:FF1D337A]Foresta Profonda[C:]","Yeni Görev Alındı!
[C:FF1D337A]Derin Orman[C:]"
186,603,"Quest Completed!
[C:FF1D337A]Deep Forest[C:]","Quête terminée ! 
[C:FF1D337A]Forêt profonde[C:]","[!TR] Quest Completed!
[C:FF1D337A]Deep Forest[C:]","Quest abgeschlossen!
[C:FF1D337A]Finsterwald[C:]","¡Misión completada! 
[C:FF1D337A]Bosque Profundo[C:]","Missione completata!
[C:FF1D337A]Foresta Profonda[C:]","Görev Tamamlandı!
[C:FF1D337A]Derin Orman[C:]"
187,604,"New Quest Received!
[C:FF1D337A]Caverns[C:]","Nouvelle quête débloquée ! 
[C:FF1D337A]Grottes[C:]","[!TR] New Quest Received!
[C:FF1D337A]Caverns[C:]","Neue Quest erhalten!
[C:FF1D337A]Höhlen[C:]","¡Nueva misión recibida! 
[C:FF1D337A]Cavernas[C:]","Nuova missione ricevuta!
[C:FF1D337A]Caverne[C:]","Yeni Görev Alındı!
[C:FF1D337A]Mağaralar[C:]"
188,605,"Quest Completed!
[C:FF1D337A]Caverns[C:]","Quête terminée ! 
[C:FF1D337A]Grottes[C:]","[!TR] Quest Completed!
[C:FF1D337A]Caverns[C:]","Quest abgeschlossen!
[C:FF1D337A]Höhlen[C:]","¡Misión completada! 
[C:FF1D337A]Cavernas[C:]","Missione completata!
[C:FF1D337A]Caverne[C:]","Görev Tamamlandı!
[C:FF1D337A]Mağaralar[C:]"
189,606,"New Quest Received!
[C:FF1D337A]Old Mines[C:]","Nouvelle quête débloquée ! 
[C:FF1D337A]Vieilles mines[C:]","[!TR] New Quest Received!
[C:FF1D337A]Old Mines[C:]","Neue Quest erhalten!
[C:FF1D337A]Alte Minen[C:]","¡Nueva misión recibida! 
[C:FF1D337A]Viejas Minas[C:]","Nuova missione ricevuta!
[C:FF1D337A]Vecchia Miniera[C:]","Yeni Görev Alındı!
[C:FF1D337A]Eski Madenler[C:]"
190,607,"Quest Completed!
[C:FF1D337A]Old Mines[C:]","Quête terminée ! 
[C:FF1D337A]Vieilles mines[C:]","[!TR] Quest Completed!
[C:FF1D337A]Old Mines[C:]","Quest abgeschlossen!
[C:FF1D337A]Alte Minen[C:]","¡Misión completada! 
[C:FF1D337A]Viejas Minas[C:]","Missione completata!
[C:FF1D337A]Vecchia Miniera[C:]","Görev Tamamlandı!
[C:FF1D337A]Eski Madenler[C:]"
191,608,Mystery Shack,Cabane aux mystères,[!TR] Mystery Shack,Mystery Shack,Cabaña del Misterio,Il Regno del Mistero,Gizemli Kulübe
192,609,Gnome Forest,Forêt des gnomes,[!TR] Gnome Forest,Zwergenwald,Bosque de los Gnomos,Foresta degli Gnomi,Cüce Ormanı
193,610,Main Street,Rue principale,[!TR] Main Street,Hauptstraße,Calle Principal,Main Street,Ana Cadde
194,611,Junkyard,Bric-à-brac,[!TR] Junkyard,Schrottplatz,Vertedero,Deposito rottami,Hurdalık
195,612,Lake,Lac,[!TR] Lake,See,Lago,Lago,Göl
196,613,Deep Forest,Forêt profonde,[!TR] Deep Forest,Finsterwald,Bosque Profundo,Foresta Profonda,Derin Orman
197,614,Old Mines,Vieilles mines,[!TR] Old Mines,Alte Minen,Viejas Minas,Vecchia Miniera,Eski Madenler
198,615,Caverns,Grottes,[!TR] Caverns,Höhlen,Cavernas,Caverne,Mağaralar
199,616,Secret Forest,Forêt secrète,[!TR] Secret Forest,Geheimwald,Bosque Secreto,Foresta Segreta,Gizli Orman
200,617,Secret Tunnel,Tunnel secret,[!TR] Secret Tunnel,Geheimtunnel,Túnel Secreto,Tunnel Segreto,Gizli Tünel
201,618,Secret Volcano,Volcan secret,[!TR] Secret Volcano,Geheimvulkan,Volcán Secreto,Vulcano Segreto,Gizli Volkan
202,619,Secret Lake,Lac secret,[!TR] Secret Lake,Geheimsee,Lago Secreto,Lago Segreto,Gizli Göl
203,621,Talk to Stan.,Parle à Stan.,[!TR] Talk to Stan.,Sprich mit Stan.,Habla con Stan.,Parla con Stan.,Stan'le konuş.
204,623,Collect all the Mystery Junk at the Lake.,Récupère tout le bric-à-brac mystérieux au lac.,[!TR] Collect all the Mystery Junk at the Lake.,Sammle den Mystery-Kram am See ein.,Recoge toda la Basura Misteriosa en el Lago.,Raccogli tutta la Robaccia Misteriosa nel Lago.,Göldeki tüm Gizemli Hurdaları topla.
205,625,Bring the Water Gemulet to Jeff.,Apporte la Gemulette de l'eau à Jeff.,[!TR] Bring the Water Gemulet to Jeff.,Bring Jeff das Wasser-Juwulett.,Lleva el Gemuleto de Agua a Jeff.,Porta il Gemuleto dell'Acqua a Jeff.,Su Gemuleti'ni Jeff'e götür.
206,627,Talk to Stan in the Mystery Shack.,Parle à Stan à la Cabane aux mystères.,[!TR] Talk to Stan in the Mystery Shack.,Sprich mit Stan in der Mystery Shack.,Habla con Stan en la Cabaña del Misterio.,Parla con Stan nel Regno del Mistero.,Gizemli Kulübe'de Stan'le konuş.
207,629,Talk to Stan.,Parle à Stan.,[!TR] Talk to Stan.,Sprich mit Stan.,Habla con Stan.,Parla con Stan.,Stan'le konuş.
208,631,Collect all the Mystery Junk in the Deep Forest.,Récupère tout le bric-à-brac mystérieux dans la Forêt profonde.,[!TR] Collect all the Mystery Junk in the Deep Forest.,Sammle den Mystery-Kram im Finsterwald ein.,Recoge toda la Basura Misteriosa en el Bosque Profundo.,Raccogli tutta la Robaccia Misteriosa nella Foresta Profonda.,Derin Orman'daki tüm Gizemli Hurdaları topla.
209,633,Bring the Earth Gemulet to Jeff.,Apporte la Gemulette de la terre à Jeff.,[!TR] Bring the Earth Gemulet to Jeff.,Bring Jeff das Erd-Juwulett.,Lleva el Gemuleto de Tierra a Jeff.,Porta il Gemuleto della Terra a Jeff.,Toprak Gemuleti'ni Jeff'e götür.
210,635,Talk to Stan in the Mystery Shack.,Parle à Stan à la Cabane aux mystères.,[!TR] Talk to Stan in the Mystery Shack.,Sprich mit Stan in der Mystery Shack.,Habla con Stan en la Cabaña del Misterio.,Parla con Stan nel Regno del Mistero.,Gizemli Kulübe'de Stan'le konuş.
211,637,Talk to Stan.,Parle à Stan.,[!TR] Talk to Stan.,Sprich mit Stan.,Habla con Stan.,Parla con Stan.,Stan'le konuş.
212,639,Collect all the Mystery Junk in the Caverns.,Récupère tout le bric-à-brac mystérieux dans les grottes.,[!TR] Collect all the Mystery Junk in the Caverns.,Sammle den Mystery-Kram in den Höhlen ein.,Recoge toda la Basura Misteriosa en las Cavernas.,Raccogli tutta la Robaccia Misteriosa nelle Caverne.,Mağaralardaki tüm Gizemli Hurdaları topla.
213,641,Bring the Fire Gemulet to Jeff.,Apporte la Gemulette du feu à Jeff.,[!TR] Bring the Fire Gemulet to Jeff.,Bring Jeff das Feuer-Juwulett.,Lleva el Gemuleto de Fuego a Jeff.,Porta il Gemuleto del Fuoco a Jeff.,Ateş Gemuleti'ni Jeff'e götür.
214,643,Escape to the Shack!,Sauve-toi à la Cabane !,[!TR] Escape to the Shack!,Fliehe zur Shack!,¡Escapa a la Cabaña!,Fuggi al negozio!,Kulübeye kaç!
215,785,Collect all the Mystery Junk in the Gnome Forest.,Récupère tout le bric-à-brac mystérieux dans la Forêt des gnomes.,[!TR] Collect all the Mystery Junk in the Gnome Forest.,Sammle den Mystery-Kram im Zwergenwald ein.,Recoge toda la Basura Misteriosa en el Bosque de los Gnomos.,Raccogli tutta la Robaccia Misteriosa nella Foresta degli Gnomi.,Cüce Ormanı'ndaki tüm Gizemli Hurdaları topla.
216,787,Find Stan in the Gnome Forest.,Trouve Stan dans la Forêt des gnomes.,[!TR] Find Stan in the Gnome Forest.,Finde Stan im Zwergenwald.,Encuentra a Stan en el Bosque de los Gnomos.,Trova Stan nella Foresta degli Gnomi.,Cüce Ormanı'nda Stan'i bul.
217,789,Talk to Stan in the Mystery Shack.,Parle à Stan à la Cabane aux mystères.,[!TR] Talk to Stan in the Mystery Shack.,Sprich mit Stan in der Mystery Shack.,Habla con Stan en la Cabaña del Misterio.,Parla con Stan nel Regno del Mistero.,Gizemli Kulübe'de Stan'le konuş.
218,792,"New Quest Received!
[C:FF1D337A]Gnome Forest[C:]","Nouvelle quête débloquée ! 
[C:FF1D337A]Forêt des gnomes[C:]","[!TR] New Quest Received!
[C:FF1D337A]Gnome Forest[C:]","Neue Quest erhalten!
[C:FF1D337A]Zwergenwald[C:]","¡Nueva misión recibida! 
[C:FF1D337A]Bosque de los Gnomos[C:]","Nuova missione ricevuta!
[C:FF1D337A]Foresta degli Gnomi[C:]","Yeni Görev Alındı!
[C:FF1D337A]Cüce Ormanı[C:]"
219,793,"Quest Completed!
[C:FF1D337A]Gnome Forest[C:]","Quête terminée ! 
[C:FF1D337A]Forêt des gnomes[C:]","[!TR] Quest Completed!
[C:FF1D337A]Gnome Forest[C:]","Quest abgeschlossen!
[C:FF1D337A]Zwergenwald[C:]","¡Misión completada! 
[C:FF1D337A]Bosque de los Gnomos[C:]","Missione completata!
[C:FF1D337A]Foresta degli Gnomi[C:]","Görev Tamamlandı!
[C:FF1D337A]Cüce Ormanı[C:]"
220,801,Now saving...,Sauvegarde en cours…,[!TR] Now saving...,Speichervorgang ...,Guardando...,Salvataggio...,Kaydediliyor...
221,802,Total time :,Temps total :,[!TR] Total time :,Gesamtzeit:,Tiempo total:,Tempo totale:,Toplam süre:
222,803,You will lose all your game progress if you delete this file. Do you want to continue?,"Si tu supprimes ce fichier, tu vas perdre ta progression. Poursuivre ?",[!TR] You will lose all your game progress if you delete this file. Do you want to continue?,"Wenn du diese Datei löschst, verlierst du deinen gesamten Spielfortschritt. Möchtest du wirklich fortfahren?",Se perderá todo el progreso del juego si eliminas este archivo. ¿Quieres continuar?,Eliminando questo file perderai tutti i progressi di gioco. Vuoi continuare?,Bu dosyayı silersen tüm oyun ilerlemen kaybolacak. Devam etmek istiyor musun?
223,807,Get the Water Gemulet.,Obtiens la Gemulette de l'eau.,[!TR] Get the Water Gemulet.,Hol dir das Wasser-Juwulett.,Consigue el Gemuleto de Agua.,Prendi il Gemuleto dell'Acqua.,Su Gemuleti'ni al.
224,818,The save data could not be accessed. Please turn the power off and reinsert the Game Card.,Impossible d'accéder aux données sauvegardées. Éteins la console et réinsère la carte de jeu.,[!TR] The save data could not be accessed. Please turn the power off and reinsert the Game Card.,Es konnte nicht auf die Speicherdaten zugegriffen werden. Bitte schalte das System aus und stecke die Karte erneut ein.,"No se puede acceder a los datos guardados. Por favor, apaga la consola y reinserta la tarjeta DS.",Impossibile accedere ai dati salvati. Spegnere la console e reinserire la scheda di gioco.,Kayıt verilerine erişilemedi. Lütfen konsolu kapatıp Oyun Kartını yeniden tak.
225,819,Not enough space.,Espace insuffisant.,[!TR] Not enough space.,Nicht genug Speicherplatz.,No hay espacio suficiente.,Spazio insufficiente.,Yeterli alan yok.
226,820,Meet Stan at the cave entrance.,Retrouve Stan à l'entrée de la grotte.,[!TR] Meet Stan at the cave entrance.,Triff Stan am Höhleneingang.,Ve a ver a Stan a la entrada de la cueva.,Trova Stan all'ingresso della caverna.,Mağara girişinde Stan'le buluş.
227,828,???,??,[!TR] ???,???,???,???,???
228,829,Dark Gnome,Gnome obscur,[!TR] Dark Gnome,Dunkler Zwerg,Gnomo Oscuro,Gnomo Oscuro,Karanlık Cüce
229,830,Gnome,Gnome,[!TR] Gnome,Zwerg,Gnomo,Gnomo,Cüce
230,831,Dark Jeff,Jeff obscur,[!TR] Dark Jeff,Dunkler Jeff,Jeff Oscuro,Jeff Oscuro,Karanlık Jeff
231,832,??,??,[!TR] ??,??,??,??,??
232,840,Talk to Soos in the Gift Shop.,Parle à Mousse dans la boutique de souvenirs.,[!TR] Talk to Soos in the Gift Shop.,Sprich mit Soos im Geschenkeladen.,Habla con Soos en la Tienda de Souvenirs.,Parla con Soos nel negozio di souvenir.,Hediyelik Eşya Dükkânı'nda Soos'la konuş.
233,841,Find the battery and give it to Soos.,Trouve la pile et donne-la à Mousse.,[!TR] Find the battery and give it to Soos.,Finde die Batterie und bring sie zu Soos.,Encuentra la Pila y dásela a Soos.,Trova la batteria e dalla a Soos.,Pili bul ve Soos'a ver.
234,842,Talk to Stan.,Parle à Stan.,[!TR] Talk to Stan.,Sprich mit Stan.,Habla con Stan.,Parla con Stan.,Stan'le konuş.
235,844,Go to the Gnome Forest and find the flying beast.,Va à la Forêt des gnomes et trouve le truc volant.,[!TR] Go to the Gnome Forest and find the flying beast.,Geh zum Zwergenwald und finde das fliegende Ding.,Ve al Bosque de los Gnomos y encuentra el artilugio volador.,Vai alla Foresta degli Gnomi e trova l'aggeggio volante.,Cüce Ormanı'na git ve uçan yaratığı bul.
236,864,Gemulets,Gemulettes,[!TR] Gemulets,Juwulette,Gemuletos,Gemuleti,Gemuletler
237,865,Mystery Junk,Bric-à-brac mystérieux,[!TR] Mystery Junk,Mystery-Kram,Basura Misteriosa,Robaccia Misteriosa,Gizemli Hurda
238,866,Tools,Outils,[!TR] Tools,Werkzeuge,Herramientas,Attrezzi,Aletler
239,882,Locate the cries for help.,Trouve d'où viennent les appels à l'aide.,[!TR] Locate the cries for help.,"Finde heraus, wo die Hilferufe herkommen.",Localiza los gritos de auxilio.,Scopri da dove vengono le grida d'aiuto.,Yardım çığlıklarının kaynağını bul.
240,883,Talk to Jeff the Gnome.,Parle à Jeff le gnome.,[!TR] Talk to Jeff the Gnome.,Sprich mit Jeff dem Zwerg.,Habla con Jeff el Gnomo.,Parla con Jeff lo gnomo.,Cüce Jeff'le konuş.
241,884,Find Shmebulock and get the Gnome Weapons.,Trouve Shmebulock et obtiens les armes des gnomes.,[!TR] Find Shmebulock and get the Gnome Weapons.,Finde Shmebulock und erlange die Zwergenwaffen.,Encuentra a Shmebulock y consigue las Armas de Gnomos.,Trova Shmebulock e prendi le armi degli gnomi.,Shmebulock'u bul ve Cüce Silahlarını al.
242,909,Quest Log,Journal de quêtes,[!TR] Quest Log,Quest -Tagebuch,Registro de misiones,Registro missioni,Görev Günlüğü
243,940,Punch Shmebulock.,Frappe Shmebulock.,[!TR] Punch Shmebulock.,Haue Shmebulock.,Golpea a Shmebulock.,Prendi a pugni Shmebulock.,Shmebulock'a yumruk at.
244,941,Whip Shmebulock.,Fouette Shmebulock.,[!TR] Whip Shmebulock.,Peitsche Shmebulock.,Azota a Shmebulock.,Prendi a frustate Shmebulock.,Shmebulock'u kırbaçla.
245,942,Defeat the Gnome.,Terrasse le gnome.,[!TR] Defeat the Gnome.,Besiege den Zwerg.,Vence al Gnomo.,Sconfiggi lo gnomo.,Cüceyi yen.
246,943,Explore Town,Explorer la ville,[!TR] Explore Town,Stadt erkunden,Explorar ciudad,Esplora città,Kasabayı Keşfet
247,944,Find and collect Stan's lost blueprints.,Trouve les plans que Stan a perdus et récupère-les.,[!TR] Find and collect Stan's lost blueprints.,Finde und sammle Stans verlorene Baupläne.,Encuentra y recoge los planos perdidos de Stan.,Trova e raccogli i progetti perduti di Stan.,Stan'in kayıp planlarını bul ve topla.
248,945,Find all of Soos' lost floppy disks and return them to him.,Trouve toutes les disquettes que Mousse a perdues et rapporte-les-lui.,[!TR] Find all of Soos' lost floppy disks and return them to him.,Finde Soos' verlorene Floppy Disks und bring sie zu ihm zurück.,Encuentra todos los disquetes perdidos de Soos y devuélveselos.,Trova tutti i dischetti perduti di Soos e riportaglieli.,Soos'un tüm kayıp disketlerini bulup ona geri ver.
249,946,Find all of Wendy's lost cassettes and return them to her.,Trouve toutes les cassettes que Wendy a perdues et rapporte-les-lui.,[!TR] Find all of Wendy's lost cassettes and return them to her.,Finde Wendys verlorene Kassetten und bring sie zu ihr zurück.,Encuentra todos los casetes perdidos de Wendy y devuélveselos.,Trova tutte le cassette perdute di Wendy e riportagliele.,Wendy'nin tüm kayıp kasetlerini bulup ona geri ver.
250,947,Find all of Waddles' lost pig snacks and return them to him.,Trouve tous les en-cas que Waddles a perdus et rapporte-les-lui.,[!TR] Find all of Waddles' lost pig snacks and return them to him.,Finde Schwabbels verlorene Schweinesnacks und bring sie zu ihm zurück.,Encuentra todos los aperitivos de cerdo perdidos de Bamboleos y devuélveselos.,Trova tutti gli stuzzichini per maiali che Dondolo ha perduto e riportaglieli.,Paytak'ın tüm kayıp domuz atıştırmalıklarını bulup ona geri ver.
251,948,Find all of Robbie's lost lyrics and return them to him.,Trouve toutes les paroles que Robbie a perdues et rapporte-les-lui.,[!TR] Find all of Robbie's lost lyrics and return them to him.,Finde Robbies verlorene Songtexte und bring sie zu ihm zurück.,Encuentra todas las letras de canciones perdidas de Robbie y devuélveselas.,Trova tutte le strofe perdute di Robbie e riportagliele.,Robbie'nin tüm kayıp şarkı sözlerini bulup ona geri ver.
252,949,Find all of Candy's lost Monster-Mon fanfic novels and return them to her.,Trouve tous les romans de fanfiction de Monster-Mon que Candy a perdus et rapporte-les-lui.,[!TR] Find all of Candy's lost Monster-Mon fanfic novels and return them to her.,"Finde Candys verlorene Monstermon-Fanfic-
Romane und bring sie zu ihr zurück.",Encuentra todos los fanfics de Monstermon perdidos de Candy y devuélveselos.,Trova tutte le fanfiction sui Monster-Mon che Candy ha perduto e riportagliele.,Candy'nin tüm kayıp Monster-Mon hayran romanlarını bulup ona geri ver.
253,950,Find all of Grenda's lost dumbbells and return them to her.,Trouve tous les haltères que Grenada a perdus et rapporte-les-lui.,[!TR] Find all of Grenda's lost dumbbells and return them to her.,Finde Grendas verlorene Hanteln und bring sie zu ihr zurück.,Encuentra todas las mancuernas perdidas de Grenda y devuélveselas.,Trova tutti i manubri perduti di Grenda e riportaglieli.,Grenda'nın tüm kayıp dambıllarını bulup ona geri ver.
254,951,Find all of Pacifica's Dad's lost hunting trophies and return them to her.,Trouve tous les trophées de finaliste que Pacifica a perdus et rapporte-les-lui.,[!TR] Find all of Pacifica's Dad's lost hunting trophies and return them to her.,Finde Pacificas verlorene Vizemeister-Trophäen und bring sie zu ihr zurück.,Encuentra todos los trofeos de segundo premio perdidos de Pacífica y devuélveselos.,Trova tutti i trofei per il secondo posto che Pacifica ha perduto e riportaglieli.,Pacifica'nın babasına ait tüm kayıp av kupalarını bulup ona geri ver.
255,952,Find all of Jeff's lost diary pages and return them to him.,Trouve toutes les pages du journal intime de Jeff qu'il a perdues et rapporte-les-lui.,[!TR] Find all of Jeff's lost diary pages and return them to him.,Finde Jeffs verlorene Tagebuchseiten und bring sie zu ihm zurück.,Encuentra todas las páginas de diario perdidas de Jeff y devuélveselas.,Trova tutte le pagine del diario che Jeff ha perduto e riportagliele.,Jeff'in tüm kayıp günlük sayfalarını bulup ona geri ver.
256,953,Find all of Shmebulock's lost philosophy books and return them to him.,Trouve tous les livres de philosophie que Shmebulock a perdus et rapporte-les-lui.,[!TR] Find all of Shmebulock's lost philosophy books and return them to him.,Finde Shmebulocks verlorene Philosophie-Bücher und bring sie zu ihm zurück.,Encuentra todas los libros de filosofía perdidos de Shmebulock y devuélveselos.,Trova tutti i libri di filosofia perduti di Shmebulock e riportaglieli.,Shmebulock'un tüm kayıp felsefe kitaplarını bulup ona geri ver.
257,1081,Collect all the Mystery Junk in the Old Mines.,Récupère tout le bric-à-brac mystérieux dans les Vieilles mines.,[!TR] Collect all the Mystery Junk in the Old Mines.,Sammle den Mystery-Kram in den alten Minen ein.,Recoge toda la Basura Misteriosa en las Viejas Minas.,Raccogli tutta la Robaccia Misteriosa nella Vecchia Miniera.,Eski Madenler'deki tüm Gizemli Hurdaları topla.
258,1082,Meet Stan at the cave entrance.,Retrouve Stan à l'entrée de la grotte.,[!TR] Meet Stan at the cave entrance.,Triff Stan am Höhleneingang.,Ve a ver a Stan a la entrada de la cueva.,Trova Stan all'ingresso della caverna.,Mağara girişinde Stan'le buluş.
259,1084,Get the Wind Gemulet.,Obtiens la Gemulette du vent.,[!TR] Get the Wind Gemulet.,Hol dir das Wind-Juwulett.,Consigue el Gemuleto de Viento.,Prendi il Gemuleto del Vento.,Rüzgâr Gemuleti'ni al.
260,1085,Bring the Wind Gemulet to Jeff.,Apporte la Gemulette du vent à Jeff.,[!TR] Bring the Wind Gemulet to Jeff.,Bring Jeff das Wind-Juwulett.,Lleva el Gemuleto de Viento a Jeff.,Porta il Gemuleto del Vento a Jeff.,Rüzgâr Gemuleti'ni Jeff'e götür.
261,1094,Talk to Stan in the Mystery Shack.,Parle à Stan à la Cabane aux mystères.,[!TR] Talk to Stan in the Mystery Shack.,Sprich mit Stan in der Mystery Shack.,Habla con Stan en la Cabaña del Misterio.,Parla con Stan nel Regno del Mistero.,Gizemli Kulübe'de Stan'le konuş.
262,1124,Meet Stan at the cave entrance.,Retrouve Stan à l'entrée de la grotte.,[!TR] Meet Stan at the cave entrance.,Triff Stan am Höhleneingang.,Ve a ver a Stan a la entrada de la cueva.,Trova Stan all'ingresso della caverna.,Mağara girişinde Stan'le buluş.
263,1125,Get the Earth Gemulet.,Obtiens la Gemulette de la terre.,[!TR] Get the Earth Gemulet.,Hol dir das Erd-Juwulett.,Consigue el Gemuleto de Tierra.,Prendi il Gemuleto della Terra.,Toprak Gemuleti'ni al.
264,1166,Meet Stan at the cave entrance.,Retrouve Stan à l'entrée de la grotte.,[!TR] Meet Stan at the cave entrance.,Triff Stan am Höhleneingang.,Ve a ver a Stan a la entrada de la cueva.,Trova Stan all'ingresso della caverna.,Mağara girişinde Stan'le buluş.
265,1167,Get the Fire Gemulet.,Obtiens la Gemulette du feu.,[!TR] Get the Fire Gemulet.,Hol dir das Feuer-Juwulett.,Consigue el Gemuleto de Fuego.,Prendi il Gemuleto del Fuoco.,Ateş Gemuleti'ni al.
266,1168,Talk to Soos.,Parle à Mousse.,[!TR] Talk to Soos.,Sprich mit Soos.,Habla con Soos.,Parla con Soos.,Soos'la konuş.
267,1169,Defeat every enemy to escape the Museum.,Terrasse tous les ennemis pour fuir du musée.,[!TR] Defeat every enemy to escape the Museum.,"Besiege jeden Feind, um aus dem Museum zu fliehen.",Vence a todos los enemigos para escapar del Museo.,Sconfiggi tutti i nemici per fuggire dal Museo.,Müzeden kaçmak için tüm düşmanları yen.
268,1170,Retrieve the Gemulet Shards and rescue everyone!,Récupère les fragments de Gemulette et sauve tout le monde.,[!TR] Retrieve the Gemulet Shards and rescue everyone!,Hol dir die Juwulettscherben zurück und rette alle!,¡Recupera las Esquirlas de Gemuleto y rescata a todo el mundo!,Recupera i frammenti dei gemuleti e salva tutti!,Gemulet Parçalarını geri al ve herkesi kurtar!
269,1171,Defeat Dark Jeff!,Terrasse le Jeff obscur.,[!TR] Defeat Dark Jeff!,Besiege den Dunklen Jeff.,Vence a Jeff Oscuro.,Sconfiggi il Jeff Oscuro.,Karanlık Jeff'i yen!
270,1173,Defeat Gremularth!,Bats Gremularth !,[!TR] Defeat Gremularth!,Besiege Gremularth!,¡Vence a Gremularth!,Sconfiggi Gremularth!,Gremularth'ı yen!
271,1174,Bring the Gemulets to the Mystery Shack.,Apporte les Gemulettes à la Cabane aux mystères.,[!TR] Bring the Gemulets to the Mystery Shack.,Bring die Juwulette zur Mystery Shack.,Lleva los Gemuletos a la Cabaña del Misterio.,Porta i gemuleti al Regno del Mistero.,Gemuletleri Gizemli Kulübe'ye götür.
