index,id,English,French,Japanese,German,Spanish,Italian,Turkish
615,1757,"Uh ... Ha-Ha, just … try harder next time!","Euh... Ha-ha, eh bien... fais plus d'efforts la prochaine fois !","[!TR] Eh... ¡Ja, ja! ¡Inténtalo mejor la próxima vez!",Ähm ... Haha ... Na ja ... streng dich einfach etwas an!,"Eh... ¡Ja, ja! ¡Inténtalo mejor la próxima vez!","Uh... Ah ah, beh... Devi impegnarti di più!","Ee... Ha-ha, şey... bir dahaki sefere daha çok çabala!"
616,1760,It must be hoarding the [C:FF337215]Fire Gemulet[C:]!,Elle doit y conserver la [C:FF337215]Gemulette du feu[C:] !,[!TR] ¡Debe estar guardando el [C:FF337215]Gemuleto de Fuego[C:]!,Sie hortet sicher das [C:FF337215]Feuer-Juwulett[C:]!,¡Debe estar guardando el [C:FF337215]Gemuleto de Fuego[C:]!,Deve custodire il [C:FF337215]Gemuleto del Fuoco[C:]!,[C:FF337215]Ateş Gemuleti'ni[C:] saklıyor olmalı!
617,1761,"If you keep finding more stuff like this, I'll be able to TRIPLE the admission price!","Si vous me rapportez d'autres trucs semblables, je pourrai TRIPLER le prix d'entrée !","[!TR] Si seguís encontrando más cosas como estas, ¡pronto podré cobrar la entrada el TRIPLE de cara!","Wenn ihr noch mehr von solchem Zeug findet, kann ich den Eintrittspreis VERDREIFACHEN!","Si seguís encontrando más cosas como estas, ¡pronto podré cobrar la entrada el TRIPLE de cara!","Se continuerete a trovare roba di questo genere, potrò TRIPLICARE il biglietto d'ingresso!",Böyle şeylerden daha çok bulursanız giriş ücretini ÜÇ KATINA çıkarabilirim!
618,1763,Imagine the upgrades I could make to the WORLD!!,Imaginez les améliorations dont le MONDE pourrait bénéficier !,[!TR] ¡Imaginad las mejoras que puedo hacerle al MUNDO!,"Und denkt nur, wie ich die ganze WELT verändern könnte!!",¡Imaginad las mejoras que puedo hacerle al MUNDO!,Immaginate come potrei potenziare IL MONDO!,DÜNYAYA yapabileceğim geliştirmeleri bir düşünün!!
619,1764,You should probably talk to him.,Vous devriez probablement lui parler.,[!TR] Deberíais hablar con él.,Ihr solltet besser mit ihm reden.,Deberíais hablar con él.,Forse dovreste parlargli.,Bence onunla konuşsanız iyi olur.
620,1765,"An era of limitless prosperity, where Gnome Gold flows like water and water flows like chocolate.","Une ère de prospérité illimitée, ou l'or gnome coule comme l'eau et l'eau coule comme le chocolat.","[!TR] Una era de prosperidad ilimitada, donde el Oro Gnomo fluye como el agua y el agua fluye como el chocolate.","Eine Ära grenzenlosen Wohlstands, in der Zwergengold wie Wasser und Wasser wie Schokolade fließt.","Una era de prosperidad ilimitada, donde el Oro Gnomo fluye como el agua y el agua fluye como el chocolate.","Un'epoca di prosperità illimitata, dove l'Oro degli Gnomi scorre come acqua e l'acqua scorre come cioccolato.","Cüce Altınının su gibi, suyun da çikolata gibi aktığı sınırsız refah çağı."
621,1767,Meet me back here when you've found 'em all!,Rejoignez-moi ici une fois que vous les aurez tous retrouvés !,[!TR] ¡Reuníos conmigo aquí cuando los hayáis encontrado todos!,"Wir treffen uns wieder hier, wenn ihr alles gefunden habt!",¡Reuníos conmigo aquí cuando los hayáis encontrado todos!,Tornate qui quando l'avrete trovata tutta!,Hepsini bulunca burada buluşalım!
622,1768,"Oh, and one more thing…","Oh, et une dernière chose...","[!TR] Oh, y una última cosa...","Oh, und noch etwas ...","Oh, y una última cosa...","Oh, un'ultima cosa...","Ha, bir şey daha..."
623,1769,I'm proud of you little monsters.,"Je suis fier de vous, mes petits monstres.","[!TR] Estoy orgulloso de vosotros, pequeños monstruitos.","Ich bin stolz auf euch, ihr kleinen Monster.","Estoy orgulloso de vosotros, pequeños monstruitos.",Sono fiero di voi mostriciattoli.,Sizinle gurur duyuyorum küçük canavarlar.
624,1770,Now DON'T MESS THIS UP!,"Alors, NE GÂCHEZ PAS TOUT !",[!TR] Y esta vez... ¡NO OS LA CARGUÉIS!,Jetzt VERSAUT ES NICHT!,Y esta vez... ¡NO OS LA CARGUÉIS!,Ora non ROVINATE TUTTO!,Şimdi SAKIN BATIRMAYIN!
625,1773,"I'll close up the Shack and meet you over there. Gnome Gold, here I come!","Je ferme la Cabane et je vous rejoins là-bas. Or gnome, me voilà !","[!TR] Cerraré la Cabaña y me reuniré con vosotros allí. ¡Oro Gnomo, allá voy!","Ich schließe die Shack ab und komme dann nach. Zwergengold, jetzt komme ich!","Cerraré la Cabaña y me reuniré con vosotros allí. ¡Oro Gnomo, allá voy!","Chiudo il negozio e vi raggiungo là. Oro degli Gnomi, arrivo!","Kulübeyi kapatıp orada buluşurum. Cüce Altını, geliyorum!"
626,1775,"Who knows? Now that I have the Gemulets, WHO CARES!","Qui sait ? Maintenant que j'ai les Gemulettes, ÇA N'A PLUS AUCUNE IMPORTANCE !","[!TR] ¿Quién sabe? Ahora que tengo los Gemuletos, ¡¿A QUIÉN LE IMPORTA?!","Wer weiß? Jetzt habe ich das Juwulett, WEN SCHERT'S!","¿Quién sabe? Ahora que tengo los Gemuletos, ¡¿A QUIÉN LE IMPORTA?!","E che ne so? Ora che ho i gemuleti, CHI SE NE FREGA!","Kim bilir? Gemuletler artık bende, KİMİN UMRUNDA!"
627,1776,What?,Quoi ?,[!TR] ¿Qué?,Was?,¿Qué?,Cosa?,Ne?
628,1779,I want to swim a few laps in it before I take it home.,Je veux m'y plonger avant de le rapporter chez moi.,[!TR] Quiero echarme unos largos en el oro antes de llevármelo a casa.,"Ich möchte ein paar Runden darin schwimmen, bevor ich's mitnehme.",Quiero echarme unos largos en el oro antes de llevármelo a casa.,Voglio nuotarci dentro per qualche minuto prima di portarlo a casa.,Eve götürmeden önce içinde birkaç tur yüzmek istiyorum.
629,1780,Vn'lhv w'xuq e'odfn dqg iruhv'wv eohhg! Rqh wuxh o'hdghu qrz fdq ohd'g!!!!!!!,"Flhxa gh vxlh, iruhwv gh vdqj! Xq yudl fkhi vxujlw pdlqwhqdqw !!!!!!!",[!TR] ¡Orv flhorv vh yxhoyhq qhjurv b orv ervtxhv vdqjudq! ¡Ho yhugdghur olghu jrehuqdud!,Ghu Klppho zlug vfkzduc xqg glh Zdoghu ohlghq! Hlq zdkuhu Dqixkuhu zlug xqv ohlwhq!,¡Orv flhorv vh yxhoyhq qhjurv b orv ervtxhv vdqjudq! ¡Ho yhugdghur olghu jrehuqdud!,"Qhur vld lo flhor, lqvdqjxlqdwd od iruhvwd! Xq vror uhjqdqwh vxsuhpr rud uhvwd!",JRNOHU NDUDUVLQ YH RUPDQODU NDQDVLQ! DUWLN WHN JHUFHN OLGHU KXNPHWVLQ!!!!!!!
630,1781,…,...,[!TR] ...,...,...,…,...
631,1784,"What is that, Yiddish?","C'est quoi ça, du chinois ?",[!TR] ¿Qué es eso? ¿Árabe?,Was ist das? Swahili?,¿Qué es eso? ¿Árabe?,"Che cos'è, Yiddish?","Bu ne, Yidişçe mi?"
632,1789,UHO'HDVH WK'H VSL'ULW! UHO'H'DVH W'KH VSL'ULW!,OLEHUHC O'HVSULW ! OLEHUHC O'HVSULW !,[!TR] ¡OLEHUDG HO HVSÍULWX! ¡OLEHUDG HO HVSÍULWX!,JLE GHQ JHLVW IUHL! JLE GHQ JHLVW IUHL!,¡OLEHUDG HO HVSÍULWX! ¡OLEHUDG HO HVSÍULWX!,"OLEHUDWL, VSLULWR! OLEHUDWL, VSLULWR!",UXKX VHUEHVW ELUDN! UXKX VHUEHVW ELUDN!
633,1790,[s:1.5]AHHH![s:],[s:1.5]AHHH ![s:],[!TR] [s:1.5]¡AHHH![s:],[s:1.5]AHHH![s:],[s:1.5]¡AHHH![s:],[s:1.5]AAAH![s:],[s:1.5]AAAH![s:]
634,1791,IT WORKED! How's my noise level now? Deafening? GOOD!,"ÇA A MARCHÉ ! Et là, je fais toujours trop de bruit ? Oui ? PARFAIT !",[!TR] ¡FUNCIONA! ¿Qué tal mi nivel de ruido ahora? ¿Ensordecedor? ¡BIEN!,PERFEKT! Wie ist meine Stimme jetzt? Ohrenbetäubend? GUT!,¡FUNCIONA! ¿Qué tal mi nivel de ruido ahora? ¿Ensordecedor? ¡BIEN!,"HA FUNZIONATO! Com'è il mio tono di voce, adesso? Assordante? BENE!",İŞE YARADI! Sesim şimdi nasıl? Kulak mı sağır ediyor? GÜZEL!
635,1792,Any reasonable person knows gnomes trade in the currency of Thimbleberries!,Toute personne sensée sait que les gnomes utilisent des baies dés à coudre comme devise !,[!TR] ¡Cualquier persona sensata sabe que los gnomos compran con Bayas de Dedal!,"Jeder weiß doch, dass Zwerge Zimthimbeeren als Währung haben!",¡Cualquier persona sensata sabe que los gnomos compran con Bayas de Dedal!,Chiunque abbia un minimo di cultura sa che la valuta degli gnomi è la fragolina di bosco!,Aklı başında herkes cücelerin Yüksük Meyvesiyle alışveriş yaptığını bilir!
636,1794,"...I tried telling hilarious, work-appropriate jokes...",Je me suis essayé à raconter des blagues tordantes sur le boulot...,[!TR] Intenté contar chistes geniales adecuados para el trabajo...,... und meine total lustigen und jugendfreien Witze ...,Intenté contar chistes geniales adecuados para el trabajo...,Ho raccontato splendide battute consone a un contesto lavorativo...,"...iş yerine uygun, kahkaha garantili şakalar anlatmayı denedim..."
637,1795,...but still they mocked me. I was the laughing stock of the Gnome Kingdom.,Mais ils ont continué de se moquer de moi. J'étais la risée de tout le Royaume des gnomes.,[!TR] Pero aun así se burlaban de mí. Era el hazmerreír del Reino de los Gnomos.,"... hat sie nicht davon abgehalten, mich zum Gespött des Zwergenreichs zu machen.",Pero aun así se burlaban de mí. Era el hazmerreír del Reino de los Gnomos.,Ma si facevano sempre beffe di me. Ero la barzelletta del Regno degli Gnomi.,...ama yine de benimle dalga geçtiler. Cüce Krallığı'nın maskarasıydım.
638,1796,Until I discovered an ANCIENT PROPHECY.,Jusqu'à ce que je découvre une ANCIENNE PROPHÉTIE.,[!TR] Hasta que descubrí una ANTIGUA PROFECÍA.,Dann fand ich eine URALTE PROPHEZEIUNG.,Hasta que descubrí una ANTIGUA PROFECÍA.,Finché non ho scoperto una ANTICA PROFEZIA.,Ta ki KADİM BİR KEHANET bulana kadar.
639,1801,Soos! Jeff the Gnome bamboozled us!,Mousse ! Jeff le gnome nous a embobinés !,[!TR] ¡Soos! ¡Jeff el Gnomo nos ha timado!,Soos! Jeff der Zwerg hat uns reingelegt!,¡Soos! ¡Jeff el Gnomo nos ha timado!,Soos! Jeff lo gnomo ci ha abbindolati!,Soos! Cüce Jeff bizi oyuna getirdi!
640,1802,Roger that. I combined some of that magical plant essence with the glow tube you found.,Compris. J'ai combiné une partie de l'essence de la plante magique avec le tube scintillant que vous avez trouvé.,[!TR] Recibido. He combinado la esencia de esa planta mágica con el tubo brillante que encontrasteis.,Kapiert. Ich hab was von dieser magischen Pflanzenessenz mit eurem Leuchtröhrchen kombiniert.,Recibido. He combinado la esencia de esa planta mágica con el tubo brillante que encontrasteis.,Ricevuto. Ho combinato alcune di quelle essenze vegetali magiche con il tubo luminescente che avete trovato.,Anlaşıldı. Şu sihirli bitki özünü bulduğunuz ışıklı tüple birleştirdim.
641,1804,"Your new flashlight casts some kind of magic beam, but I didn't have time to test it. I'm not concerned.","Voici une nouvelle lampe de poche qui projette un rayon magique, mais je n'ai pas eu le temps de la tester. Ça m'inquiète un peu.","[!TR] Vuestra nueva linterna lanza una especie de rayo mágico, pero no he podido probarlo. No me preocupa.","Die neue Taschenlampe wirft jetzt einen magischen Strahl. Hab's noch nicht ausprobiert, aber das sollte hinhauen.","Vuestra nueva linterna lanza una especie de rayo mágico, pero no he podido probarlo. No me preocupa.","La tua nuova torcia proietta una specie di raggio magico. Non ho avuto modo di provarla, ma non mi preoccupo.",Yeni el feneriniz sihirli bir ışın atıyor ama test etmeye vaktim olmadı. Dert etmiyorum.
642,1806,"There's no time to convince him, Mabel! We have to go!","On n'a pas le temps de discuter, Mabel ! On doit y aller !","[!TR] ¡No hay tiempo para convencerlo, Mabel! ¡Tenemos que irnos!","Uns fehlt die Zeit, ihn zu überzeugen, Mabel! Los jetzt!","¡No hay tiempo para convencerlo, Mabel! ¡Tenemos que irnos!","Non abbiamo tempo per convincerlo, Mabel! Dobbiamo andare!",Onu ikna edecek zaman yok Mabel! Gitmeliyiz!
643,1823,I really appreciate all the hard work you've put in for me.,J'apprécie vraiment tout le travail que vous avez abattu pour moi.,[!TR] Aprecio mucho todo el trabajo duro que habéis hecho por mí.,"Ich bin dankbar für all die Arbeit, die ihr mir erspart habt.",Aprecio mucho todo el trabajo duro que habéis hecho por mí.,Apprezzo molto gli sforzi che avete fatto per me.,Benim için verdiğiniz bütün emeği gerçekten takdir ediyorum.
644,1825,"As a reward, you can hang out in here with my new minions. FOREVER!","En récompense, vous pouvez rester là-dedans avec mes nouveaux sbires. POUR TOUJOURS !","[!TR] Como recompensa, podéis quedaros aquí con mis nuevos esbirros. ¡PARA SIEMPRE!",Zur Belohnung lass ich euch hier mit meinen neuen Untergebenen. FÜR IMMER!,"Como recompensa, podéis quedaros aquí con mis nuevos esbirros. ¡PARA SIEMPRE!","Per ripagarvi, potete stare qui con i miei nuovi lacchè, PER SEMPRE!",Ödül olarak yeni yardakçılarımla burada takılabilirsiniz. SONSUZA KADAR!
645,1826,You can't trap us in our own house!,Tu ne peux pas nous emprisonner dans notre propre maison !,[!TR] ¡No puedes atraparnos en nuestra propia casa!,Du kannst uns nicht in unserem Haus einsperren!,¡No puedes atraparnos en nuestra propia casa!,Non puoi intrappolarci in casa nostra!,Bizi kendi evimizde hapsedemezsin!
646,1831,"HALT! I'm not here for vengeance, Dipper.","ATTENDS ! Je ne suis pas là pour me venger, Dipper.","[!TR] ¡ALTO! No estoy aquí para vengarme, Dipper.","AUFHÖREN! Ich will mich nicht rächen, Dipper.","¡ALTO! No estoy aquí para vengarme, Dipper.","ALT! Non sono qui per vendetta, Dipper.",DUR! İntikam için gelmedim Dipper.
647,1832,You're not? Even after we beat you up and ripped a magic stone from your chest cavity?,Ah bon ? Même si on t'a frappé avant de t'arracher une pierre magique de la poitrine ?,[!TR] ¿No? ¿Incluso después de que te machacásemos y te sacásemos una piedra mágica del esternón?,"Nein? Auch nicht, nachdem wir dich erledigt und einen magischen Stein aus deiner Brust gerissen haben?",¿No? ¿Incluso después de que te machacásemos y te sacásemos una piedra mágica del esternón?,Davvero? Anche dopo che ti ho battuto e ti ho strappato una pietra magica dal petto?,Değil mi? Seni dövüp göğsünden sihirli taş koparmamıza rağmen mi?
648,1835,There are bigger issues now. Issues over which we must UNITE!,"Mais il y a des problèmes plus importants à régler et pour ça, on doit être UNIS !",[!TR] Pero hay cosas más importantes. ¡Cosas por las que debemos UNIRNOS!,Aber wir haben jetzt dringendere Probleme. Wir müssen uns ZUSAMMENTUN!,Pero hay cosas más importantes. ¡Cosas por las que debemos UNIRNOS!,"Ma ci sono problemi più gravi, per cui dobbiamo UNIRE LE FORZE!",Artık daha büyük sorunlar var. Onlara karşı BİRLEŞMELİYİZ!
649,1838,Why are you using so many words now when you didn't say anything before?,"Pourquoi est-ce que tu parles autant maintenant, alors que jusque-là, tu n'ouvrais pas la bouche ?",[!TR] ¿Por qué usas tantas palabras ahora cuando antes no dijiste nada?,"Warum benutzt du jetzt so viele Wörter, obwohl du vorher gar nichts gesagt hast?",¿Por qué usas tantas palabras ahora cuando antes no dijiste nada?,Perché ora usi tanti paroloni mentre prima non dicevi niente?,Önceden hiç konuşmazken şimdi niye bu kadar çok kelime kullanıyorsun?
650,1842,It's complicated. Jeff is tampering with some extremely dark forces.,Ce n'est pas simple. Jeff se fait manipuler par des forces obscures extrêmement puissantes.,[!TR] Es complicado. Jeff está jugando con fuerzas extremadamente oscuras.,Es ist kompliziert. Jeff pfuscht mit sehr dunklen Mächten herum.,Es complicado. Jeff está jugando con fuerzas extremadamente oscuras.,È complicato. Jeff sta manipolando delle forze molto oscure.,Karmaşık. Jeff son derece karanlık güçlerle oynuyor.
651,1844,"When I'm trying to protect Gemulets, I tend to go into a blind, incoherent rage.","Quand je tente de protéger les Gemulettes, je suis généralement pris d'une rage aveugle et incohérente.","[!TR] Cuando intento proteger los Gemuletos, tiendo a entrar en una rabia ciega e incoherente.","Wenn ich Juwulette beschützen will, verfalle ich leicht in eine blinde Wut.","Cuando intento proteger los Gemuletos, tiendo a entrar en una rabia ciega e incoherente.","Quando cerco di proteggere i gemuleti, mi faccio trascinare da una furia incontrollabile.",Gemuletleri korurken kör ve anlamsız bir öfkeye kapılabiliyorum.
652,1848,I would never say that. We are extremely different in every conceivable way.,Je ne dirais pas tout à fait ça. On est extrêmement différents dans tous les domaines possibles.,[!TR] Nunca diría eso. Somos totalmente diferentes en cualquier aspecto imaginable.,Das würde ich nicht gerade sagen. Wir sind absolut verschieden. Auf jede denkbare Art.,Nunca diría eso. Somos totalmente diferentes en cualquier aspecto imaginable.,"Non direi proprio. Anzi, siamo radicalmente differenti in ogni modo concepibile.",Bunu asla söylemezdim. Aklına gelebilecek her konuda birbirimizden tamamen farklıyız.
653,1895,"Anyway, it gets worse. Jeff has broken off a [C:FF337215]Shard[C:] from each Gemulet...",Mais ça se corse. Jeff a décroché un [C:FF337215]fragment[C:] de chaque Gemulette...,"[!TR] En fin, la cosa no acaba ahí. Jeff ha partido una [C:FF337215]Esquirla[C:] de cada Gemuleto...",Aber es wird noch schlimmer. Jeff hat von jedem Juwulett eine [C:FF337215]Scherbe[C:] abgebrochen ...,"En fin, la cosa no acaba ahí. Jeff ha partido una [C:FF337215]Esquirla[C:] de cada Gemuleto...","Comunque, le cose stanno anche peggio. Jeff ha staccato un [C:FF337215]frammento[C:] da ciascun gemuleto...","Neyse, daha da kötüsü var. Jeff her Gemulet'ten bir [C:FF337215]Parça[C:] kopardı..."
654,1897,Did you say something about [C:FF337215]Shards[C:]?,Tu as parlé de [C:FF337215]fragments[C:] ?,[!TR] ¿Has dicho algo de [C:FF337215]Esquirlas[C:]?,Hast du etwas über [C:FF337215]Scherben[C:] gesagt?,¿Has dicho algo de [C:FF337215]Esquirlas[C:]?,Hai detto qualcosa su dei [C:FF337215]frammenti[C:]?,[C:FF337215]Parçalardan[C:] mı bahsettin?
655,1898,"Now, go to the [C:FF1D337A]Gnome Forest[C:].","Maintenant, allez dans la [C:FF1D337A]Forêt des gnomes[C:].","[!TR] Ahora, id al [C:FF1D337A]Bosque de los Gnomos[C:].",Und jetzt geht zum [C:FF1D337A]Zwergenwald[C:].,"Ahora, id al [C:FF1D337A]Bosque de los Gnomos[C:].","Ora, tornate alla [C:FF1D337A]Foresta degli Gnomi[C:].",Şimdi [C:FF1D337A]Cüce Ormanı'na[C:] gidin.
656,1899,"Only then can you enter Jeff's new lair on [C:FF1D337A]Main Street[C:], and confront him for a final showdown.","Après cela, vous pourrez accéder au nouveau repaire de Jeff, dans la [C:FF1D337A]rue principale[C:], et l'affronter dans un dernier combat.",[!TR] Solo entonces podréis entrar en la nueva guarida de Jeff en la [C:FF1D337A]Calle Principal[C:] y confrontarlo definitivamente.,Nur dann könnt ihr Jeffs neues Versteck auf der [C:FF1D337A]Hauptstraße[C:] betreten und ihn für einen letzten Kampf stellen.,Solo entonces podréis entrar en la nueva guarida de Jeff en la [C:FF1D337A]Calle Principal[C:] y confrontarlo definitivamente.,Solo allora potrete entrare nella nuova tana di Jeff su [C:FF1D337A]Main Street[C:] e affrontarlo nello scontro finale.,Ancak o zaman [C:FF1D337A]Ana Cadde'deki[C:] Jeff'in yeni inine girip son hesaplaşmada karşısına çıkabilirsiniz.
657,1900,I'm heading back to my lair to play some board games until Gravity Falls is saved. Good luck!,Je vais retourner dans mon antre pour jouer aux échecs jusqu'à la libération de Gravity Falls. Bonne chance !,[!TR] Me vuelvo a mi guarida a jugar a juegos de mesa hasta que Gravity Falls se salve. ¡Buena suerte!,"Ich gehe wieder in mein Versteck Brettspiele spielen, bis Gravity Falls gerettet ist. Viel Glück!",Me vuelvo a mi guarida a jugar a juegos de mesa hasta que Gravity Falls se salve. ¡Buena suerte!,Ora tornerò al mio covo e alla mia collezione di giochi in scatola finché Gravity Falls non sarà salva. Buona fortuna!,Esrarengiz Kasaba kurtulana kadar inime dönüp kutu oyunu oynayacağım. Bol şans!
658,1902,Let's get to the [C:FF1D337A]Gnome Forest[C:] and find out. C'mon!,Allons dans la [C:FF1D337A]Forêt des gnomes[C:] pour tirer ça au clair. Allez !,[!TR] Vamos al [C:FF1D337A]Bosque de los Gnomos[C:] para descubrirlo. ¡Venga!,Gehen wir zum [C:FF1D337A]Zwergenwald[C:] und finden es heraus. Na los!,Vamos al [C:FF1D337A]Bosque de los Gnomos[C:] para descubrirlo. ¡Venga!,Andiamo a scoprirlo nella [C:FF1D337A]Foresta degli Gnomi[C:]. Forza!,[C:FF1D337A]Cüce Ormanı'na[C:] gidip öğrenelim. Hadi!
659,1903,"If we want to open the gates, we have to collect the [C:FF337215]Shards[C:] or Gems or Amulets -- or whatever Jeff said.","Pour pouvoir ouvrir les portes, on doit récupérer les [C:FF337215]fragments[C:], ou les gemmes ou les amulettes... ou ce que Jeff a dit.",[!TR] Si queremos abrir las puertas tenemos que conseguir las [C:FF337215]Esquirlas[C:] o Gemas o Amuletos... o lo que sea que dijese Jeff.,"Wenn wir die Tore öffnen wollen, müssen wir die [C:FF337215]Scherben[C:] sammeln. Oder die Juwelen oder die Amulette, oder was Jeff gesagt hat.",Si queremos abrir las puertas tenemos que conseguir las [C:FF337215]Esquirlas[C:] o Gemas o Amuletos... o lo que sea que dijese Jeff.,"Se vogliamo aprire le porte, dobbiamo raccogliere i [C:FF337215]frammenti[C:]! O le gemme, o gli amuleti, quello che diceva Jeff.","Kapıları açmak için [C:FF337215]Parçaları[C:] ya da taşları, muskaları... Jeff ne dediyse onları toplamalıyız."
660,1905,"It's an illusion, Mabel! A dark projection created by Jeff's magic.","C'est une illusion, Mabel ! Une sombre projection créée par la magie de Jeff.","[!TR] ¡Es una ilusión, Mabel! Una proyección oscura creada por la magia de Jeff.","Es ist eine Illusion, Mabel! Eine dunkle Projektion durch Jeffs Magie.","¡Es una ilusión, Mabel! Una proyección oscura creada por la magia de Jeff.","È un'illusione, Mabel! Una proiezione oscura creata dalla magia di Jeff.",Bu bir yanılsama Mabel! Jeff'in büyüsünün yarattığı karanlık bir yansıma.
661,1908,That's my pig!,C'est mon cochon !,[!TR] ¡Ese es mi cerdo!,Das ist mein Schwein!,¡Ese es mi cerdo!,Bravo il mio porcello!,İşte benim domuzum!
662,1910,"One second I was playing my game, riding a SwordEagle through Sword-Earth, and the next I woke up here!","J'étais en train de jouer, je volais sur le dos d'un SabreAigle au-dessus de SabreTerre et l'instant d'après je me réveille ici !","[!TR] ¡Estaba jugando a mi juego, montando en un Águila Espada en Tierra Espadas, y de repente me desperté aquí!","Ich habe gerade gespielt, dass ich mit einem Schwertadler durch Schwerterde fliege, und dann wache ich hier auf!","¡Estaba jugando a mi juego, montando en un Águila Espada en Tierra Espadas, y de repente me desperté aquí!","Un secondo fa stavo giocando, cavalcavo una SpadAquila in volo sulla Terra di Spada, e ora mi ritrovo qui!","Bir saniye önce oyunumda KılıçDünya'da KılıçKartal'a biniyordum, sonra bir baktım buradayım!"
663,1911,"Whoa. For once, reality is STRANGER than what's in my head.","Ça alors ! Pour une fois, la réalité est PLUS ÉTRANGE que ce que j'ai dans la tête.","[!TR] Guau. Por una vez, la realidad es MÁS rara que lo que lo que hay en mi cabeza.",Wow. Endlich ist die Realität mal SCHRÄGER als meine Fantasie.,"Guau. Por una vez, la realidad es MÁS rara que lo que lo que hay en mi cabeza.",Wow. Per una volta la realtà è PIÙ STRANA di quello che ho nella testa.,Vay. İlk kez gerçeklik kafamın içindekinden DAHA TUHAF.
664,1912,"You stay here, Soos! We have to go save Stan!","Ne bouge pas, Mousse ! On doit aller sauver Stan !","[!TR] ¡Quédate aquí, Soos! ¡Tenemos que ir a salvar a Stan!","Du bleibst hier, Soos! Wir müssen Stan retten!","¡Quédate aquí, Soos! ¡Tenemos que ir a salvar a Stan!","Tu resta qui, Soos! Dobbiamo andare a salvare Stan!",Sen burada kal Soos! Stan'i kurtarmalıyız!
665,1913,What if we just left him there?,Et si on le laissait là ?,[!TR] ¿Y si lo dejamos ahí?,"Was, wenn wir ihn einfach dalassen?",¿Y si lo dejamos ahí?,E se lo lasciassimo laggiù?,Ya onu orada bıraksak?
666,1914,Eh. He buys our food. We should probably free him.,Hé ! C'est quand même lui qui nous achète à manger. On devrait le libérer.,[!TR] Eh. Nos compra la comida. Quizá deberíamos liberarlo.,Äh. Er kauft unser Essen. Holen wir ihn lieber raus.,Eh. Nos compra la comida. Quizá deberíamos liberarlo.,"Eh. È lui che paga per il cibo, dovremmo liberarlo.",Eh. Yemeğimizi o alıyor. Galiba kurtarsak iyi olur.
667,1915,KIDS! You saved me! I swear I'll never make you do another menial task again!,LES ENFANTS ! Vous m'avez sauvé ! Je promets de vous dispenser de corvées jusqu'à la fin des temps !,[!TR] ¡NIÑOS! ¡Me habéis salvado! ¡Juro que no volveré a encargaros ninguna tarea doméstica!,KINDER! Ihr habt mich gerettet! Ihr müsst nie wieder niedere Aufgaben erledigen!,¡NIÑOS! ¡Me habéis salvado! ¡Juro que no volveré a encargaros ninguna tarea doméstica!,RAGAZZI! Mi avete salvato! Giuro che non vi sfrutterò più per i lavoretti tediosi!,ÇOCUKLAR! Beni kurtardınız! Bir daha size angarya yaptırmayacağıma yemin ederim!
668,1916,Good! I'll round up the others and find refuge at the shack.,Bien ! Je vais rassembler les autres et trouver me réfugier dans la Cabane.,[!TR] ¡Bien! Reuniré a los demás y nos refugiaremos en la Cabaña.,Gut! Ich trommle die anderen zusammen und wir verstecken uns im Shack.,¡Bien! Reuniré a los demás y nos refugiaremos en la Cabaña.,"Bene! Ora raduno gli altri, ci rifugeremo al negozio.",Güzel! Diğerlerini toplayıp Kulübeye sığınacağım.
669,1919,"Bring it, Jeff! My sweater sleeve's got a date with your FACE!","Vas-y, Jeff ! La manche de mon pull a rendez-vous avec ta TÊTE !","[!TR] ¡Venga, Jeff! ¡Las mangas de mi jersey tienen una cita con tu CARA!","Komm schon, Jeff! Meine Pulli-Ärmel haben ein Date mit deinem GESICHT!","¡Venga, Jeff! ¡Las mangas de mi jersey tienen una cita con tu CARA!","Fatti sotto, Jeff! La manica della mia maglia ha un appuntamento con la tua FACCIA!",Gel bakalım Jeff! Kazağımın kolunun SURATINLA randevusu var!
670,1926,This ends ... NOW!,Tout est fini... MAINTENANT !,[!TR] Esto se acaba... ¡AHORA!,Jetzt ist ... SCHLUSS!,Esto se acaba... ¡AHORA!,Questa storia finisce... ORA!,Bu iş... ŞİMDİ biter!
671,1927,HAH! I made you into heroes. I can UNMAKE you just as easily!,Ha ha ha ! J'ai fait de vous des héros ! Je peux vous DÉTRUIRE tout aussi vite !,[!TR] ¡Ja! Yo os hice héroes. ¡Puedo DESHACEROS igual de rápido!,HAH! Ich hab euch zu Helden gemacht. Ich kann euch auch wieder VERNICHTEN!,¡Ja! Yo os hice héroes. ¡Puedo DESHACEROS igual de rápido!,"AH! Io vi ho fatto eroi, io vi DISFO con la stessa facilità!",HAH! Sizi kahraman yapan benim. Aynı kolaylıkla YOK da edebilirim!
