index,codepoint,char,page,x,y,width,height,byte10,byte11,byte12,tail_hex
1049,21696,哀,0,140,294,13,13,0,9,12,000000
1050,21697,品,0,154,280,13,13,0,9,12,000000
1051,21705,哉,0,168,266,13,13,0,9,12,000000
1052,21729,員,0,182,252,13,13,0,9,12,000000
1053,21736,哨,0,196,238,13,13,0,9,12,000000
1054,21737,哩,0,210,224,13,13,0,9,12,000000
1055,21746,哲,0,224,210,13,13,0,9,12,000000
1056,21764,唄,0,238,196,13,13,0,9,12,000000
1057,21766,唆,0,252,182,13,13,0,9,12,000000
1058,21767,唇,0,266,168,13,13,0,9,12,000000
1059,21776,唐,0,280,154,13,13,0,9,12,000000
1060,21782,唖,0,294,140,13,13,0,9,12,000000
1061,21807,唯,0,308,126,13,13,0,9,12,000000
1062,21809,唱,0,322,112,13,13,0,9,12,000000
1063,21822,唾,0,336,98,13,13,0,9,12,000000
1064,21828,啄,0,350,84,13,13,0,9,12,000000
1065,21830,商,0,364,70,13,13,0,9,12,000000
1066,21839,問,0,379,56,13,13,0,9,12,000000
1067,21843,啓,0,393,42,13,13,0,9,12,000000
1068,21892,善,0,407,28,13,13,0,9,12,000000
1069,21897,喉,0,421,14,13,13,0,9,12,000000
1070,21899,喋,0,14,421,13,13,0,9,12,000000
1071,21914,喚,0,28,407,13,13,0,9,12,000000
1072,21916,喜,0,436,0,13,13,0,9,12,000000
1073,21917,喝,0,0,437,13,13,0,9,12,000000
1074,21927,喧,0,42,406,13,13,0,9,12,000000
1075,21930,喪,0,56,392,13,13,0,9,12,000000
1076,21931,喫,0,70,378,13,13,0,9,12,000000
1077,21932,喬,0,84,364,13,13,0,9,12,000000
1078,21936,喰,0,98,350,13,13,0,9,12,000000
1079,21942,営,0,112,336,13,13,0,9,12,000000
1080,21987,嗣,0,126,322,13,13,0,9,12,000000
1081,22022,嘆,0,140,308,13,13,0,9,12,000000
1082,22025,嘉,0,154,294,13,13,0,9,12,000000
1083,22039,嘗,0,168,280,13,13,0,9,12,000000
1084,22040,嘘,0,182,266,13,13,0,9,12,000000
1085,22057,嘩,0,196,252,13,13,0,9,12,000000
1086,22065,嘱,0,210,238,13,13,0,9,12,000000
1087,22082,噂,0,224,224,13,13,0,9,12,000000
1088,22092,噌,0,238,210,13,13,0,9,12,000000
1089,22107,噛,0,252,196,13,13,0,9,12,000000
1090,22120,器,0,266,182,13,13,0,9,12,000000
1091,22132,噴,0,280,168,13,13,0,9,12,000000
1092,22136,噸,0,294,154,13,13,0,9,12,000000
1093,22138,噺,0,308,140,13,13,0,9,12,000000
1094,22151,嚇,0,322,126,13,13,0,9,12,000000
1095,22178,嚢,0,336,112,13,13,0,9,12,000000
1096,22234,囚,0,350,98,13,13,0,9,12,000000
1097,22235,四,0,364,84,13,13,0,9,12,000000
1098,22238,回,0,378,70,13,13,0,9,12,000000
1099,22240,因,0,393,56,13,13,0,9,12,000000
1100,22243,団,0,407,42,13,13,0,9,12,000000
1101,22256,困,0,421,28,13,13,0,9,12,000000
1102,22258,囲,0,435,14,13,13,0,9,12,000000
1103,22259,図,0,14,435,13,13,0,9,12,000000
1104,22266,固,0,28,421,13,13,0,9,12,000000
1105,22269,国,0,450,0,13,13,0,9,12,000000
1106,22275,圃,0,0,451,13,13,0,9,12,000000
1107,22287,圏,0,42,420,13,13,0,9,12,000000
1108,22290,園,0,56,406,13,13,0,9,12,000000
1109,22303,土,0,70,392,13,13,0,9,12,000000
1110,22311,圧,0,84,378,13,13,0,9,12,000000
1111,22312,在,0,98,364,13,13,0,9,12,000000
1112,22317,圭,0,112,350,13,13,0,9,12,000000
1113,22320,地,0,126,336,13,13,0,9,12,000000
1114,22338,坂,0,140,322,13,13,0,9,12,000000
1115,22343,均,0,154,308,13,13,0,9,12,000000
1116,22346,坊,0,168,294,13,13,0,9,12,000000
1117,22352,坐,0,182,280,13,13,0,9,12,000000
1118,22353,坑,0,196,266,13,13,0,9,12,000000
1119,22372,坤,0,210,252,13,13,0,9,12,000000
1120,22374,坦,0,224,238,13,13,0,9,12,000000
1121,22378,坪,0,238,224,13,13,0,9,12,000000
1122,22402,垂,0,252,210,13,13,0,9,12,000000
1123,22411,型,0,266,196,13,13,0,9,12,000000
1124,22434,垢,0,280,182,13,13,0,9,12,000000
1125,22435,垣,0,294,168,13,13,0,9,12,000000
1126,22475,埋,0,308,154,13,13,0,9,12,000000
1127,22478,城,0,322,140,13,13,0,9,12,000000
1128,22492,埜,0,336,126,13,13,0,9,12,000000
1129,22495,域,0,350,112,13,13,0,9,12,000000
1130,22496,埠,0,364,98,13,13,0,9,12,000000
1131,22516,埴,0,378,84,13,13,0,9,12,000000
1132,22519,執,0,392,70,13,13,0,9,12,000000
1133,22521,培,0,407,56,13,13,0,9,12,000000
1134,22522,基,0,421,42,13,13,0,9,12,000000
1135,22524,埼,0,435,28,13,13,0,9,12,000000
1136,22528,堀,0,449,14,13,13,0,9,12,000000
1137,22530,堂,0,14,449,13,13,0,9,12,000000
1138,22533,堅,0,28,435,13,13,0,9,12,000000
1139,22534,堆,0,464,0,13,13,0,9,12,000000
1140,22549,堕,0,0,465,13,13,0,9,12,000000
1141,22564,堤,0,42,434,13,13,0,9,12,000000
1142,22570,堪,0,56,420,13,13,0,9,12,000000
1143,22576,堰,0,70,406,13,13,0,9,12,000000
1144,22577,報,0,84,392,13,13,0,9,12,000000
1145,22580,場,0,98,378,13,13,0,9,12,000000
1146,22581,堵,0,112,364,13,13,0,9,12,000000
1147,22586,堺,0,126,350,13,13,0,9,12,000000
1148,22592,塀,0,140,336,13,13,0,9,12,000000
1149,22593,塁,0,154,322,13,13,0,9,12,000000
1150,22602,塊,0,168,308,13,13,0,9,12,000000
1151,22609,塑,0,182,294,13,13,0,9,12,000000
1152,22612,塔,0,196,280,13,13,0,9,12,000000
1153,22615,塗,0,210,266,13,13,0,9,12,000000
1154,22616,塘,0,224,252,13,13,0,9,12,000000
1155,22617,塙,0,238,238,13,13,0,9,12,000000
1156,22618,塚,0,252,224,13,13,0,9,12,000000
1157,22622,塞,0,266,210,13,13,0,9,12,000000
1158,22633,塩,0,280,196,13,13,0,9,12,000000
1159,22635,填,0,294,182,13,13,0,9,12,000000
1160,22645,塵,0,308,168,13,13,0,9,12,000000
1161,22654,塾,0,322,154,13,13,0,9,12,000000
1162,22659,境,0,336,140,13,13,0,9,12,000000
1163,22675,墓,0,350,126,13,13,0,9,12,000000
1164,22679,増,0,364,112,13,13,0,9,12,000000
1165,22684,墜,0,378,98,13,13,0,9,12,000000
1166,22696,墨,0,392,84,13,13,0,9,12,000000
1167,22707,墳,0,406,70,13,13,0,9,12,000000
1168,22718,墾,0,421,56,13,13,0,9,12,000000
1169,22721,壁,0,435,42,13,13,0,9,12,000000
1170,22727,壇,0,449,28,13,13,0,9,12,000000
1171,22730,壊,0,463,14,13,13,0,9,12,000000
1172,22732,壌,0,14,463,13,13,0,9,12,000000
1173,22741,壕,0,28,449,13,13,0,9,12,000000
1174,22763,士,0,478,0,13,13,0,9,12,000000
1175,22764,壬,0,0,479,13,13,0,9,12,000000
1176,22766,壮,0,42,448,13,13,0,9,12,000000
1177,22768,声,0,56,434,13,13,0,9,12,000000
1178,22769,壱,0,70,420,13,13,0,9,12,000000
1179,22770,売,0,84,406,13,13,0,9,12,000000
1180,22775,壷,0,98,392,13,13,0,9,12,000000
1181,22793,変,0,112,378,13,13,0,9,12,000000
1182,22799,夏,0,126,364,13,13,0,9,12,000000
1183,22805,夕,0,602,490,12,13,0,9,12,000000
1184,22806,外,0,140,350,13,13,0,9,12,000000
1185,22809,夙,0,154,336,13,13,0,9,12,000000
1186,22810,多,0,168,322,13,13,0,9,12,000000
1187,22812,夜,0,182,308,13,13,0,9,12,000000
1188,22818,夢,0,196,294,13,13,0,9,12,000000
1189,22823,大,0,210,280,13,13,0,9,12,000000
1190,22825,天,0,224,266,13,13,0,9,12,000000
1191,22826,太,0,238,252,13,13,0,9,12,000000
1192,22827,夫,0,252,238,13,13,0,9,12,000000
1193,22830,央,0,266,224,13,13,0,9,12,000000
1194,22833,失,0,280,210,13,13,0,9,12,000000
1195,22839,夷,0,294,196,13,13,0,9,12,000000
1196,22852,奄,0,308,182,13,13,0,9,12,000000
1197,22855,奇,0,322,168,13,13,0,9,12,000000
1198,22856,奈,0,336,154,13,13,0,9,12,000000
1199,22857,奉,0,350,140,13,13,0,9,12,000000
1200,22863,奏,0,364,126,13,13,0,9,12,000000
1201,22865,契,0,378,112,13,13,0,9,12,000000
1202,22868,奔,0,392,98,13,13,0,9,12,000000
1203,22871,套,0,406,84,13,13,0,9,12,000000
1204,22885,奥,0,420,70,13,13,0,9,12,000000
1205,22888,奨,0,435,56,13,13,0,9,12,000000
1206,22890,奪,0,449,42,13,13,0,9,12,000000
1207,22894,奮,0,463,28,13,13,0,9,12,000000
1208,22899,女,0,477,14,13,13,0,9,12,000000
1209,22900,奴,0,14,477,13,13,0,9,12,000000
1210,22909,好,0,28,463,13,13,0,9,12,000000
1211,22914,如,0,492,0,13,13,0,9,12,000000
1212,22915,妃,0,0,493,13,13,0,9,12,000000
1213,22916,妄,0,42,462,13,13,0,9,12,000000
1214,22922,妊,0,56,448,13,13,0,9,12,000000
1215,22931,妓,0,70,434,13,13,0,9,12,000000
1216,22934,妖,0,84,420,13,13,0,9,12,000000
1217,22937,妙,0,98,406,13,13,0,9,12,000000
1218,22949,妥,0,112,392,13,13,0,9,12,000000
1219,22952,妨,0,126,378,13,13,0,9,12,000000
1220,22956,妬,0,140,364,13,13,0,9,12,000000
1221,22969,妹,0,154,350,13,13,0,9,12,000000
1222,22971,妻,0,168,336,13,13,0,9,12,000000
1223,22974,妾,0,182,322,13,13,0,9,12,000000
1224,22985,姉,0,196,308,13,13,0,9,12,000000
1225,22987,始,0,210,294,13,13,0,9,12,000000
1226,22992,姐,0,224,280,13,13,0,9,12,000000
1227,22993,姑,0,238,266,13,13,0,9,12,000000
1228,22995,姓,0,252,252,13,13,0,9,12,000000
1229,22996,委,0,266,238,13,13,0,9,12,000000
1230,23013,姥,0,280,224,13,13,0,9,12,000000
1231,23014,姦,0,294,210,13,13,0,9,12,000000
1232,23018,姪,0,308,196,13,13,0,9,12,000000
1233,23019,姫,0,322,182,13,13,0,9,12,000000
1234,23030,姶,0,336,168,13,13,0,9,12,000000
1235,23035,姻,0,350,154,13,13,0,9,12,000000
1236,23039,姿,0,364,140,13,13,0,9,12,000000
1237,23041,威,0,378,126,13,13,0,9,12,000000
1238,23043,娃,0,392,112,13,13,0,9,12,000000
1239,23064,娘,0,406,98,13,13,0,9,12,000000
1240,23072,娠,0,420,84,13,13,0,9,12,000000
1241,23081,娩,0,434,70,13,13,0,9,12,000000
1242,23087,娯,0,449,56,13,13,0,9,12,000000
1243,23100,娼,0,463,42,13,13,0,9,12,000000
1244,23105,婁,0,477,28,13,13,0,9,12,000000
1245,23110,婆,0,491,14,13,13,0,9,12,000000
1246,23130,婚,0,14,491,13,13,0,9,12,000000
1247,23142,婦,0,28,477,13,13,0,9,12,000000
1248,23167,婿,0,506,0,13,13,0,9,12,000000
1249,23186,媒,0,0,507,13,13,0,9,12,000000
1250,23195,媛,0,42,476,13,13,0,9,12,000000
1251,23233,嫁,0,56,462,13,13,0,9,12,000000
1252,23241,嫉,0,70,448,13,13,0,9,12,000000
1253,23244,嫌,0,84,434,13,13,0,9,12,000000
1254,23265,嫡,0,98,420,13,13,0,9,12,000000
1255,23305,嬉,0,112,406,13,13,0,9,12,000000
1256,23330,嬢,0,126,392,13,13,0,9,12,000000
1257,23340,嬬,0,140,378,13,13,0,9,12,000000
1258,23344,嬰,0,154,364,13,13,0,9,12,000000
1259,23376,子,0,168,350,13,13,0,9,12,000000
1260,23380,孔,0,182,336,13,13,0,9,12,000000
1261,23383,字,0,196,322,13,13,0,9,12,000000
1262,23384,存,0,210,308,13,13,0,9,12,000000
1263,23388,孜,0,224,294,13,13,0,9,12,000000
1264,23389,孝,0,238,280,13,13,0,9,12,000000
1265,23391,孟,0,252,266,13,13,0,9,12,000000
1266,23395,季,0,266,252,13,13,0,9,12,000000
1267,23396,孤,0,280,238,13,13,0,9,12,000000
1268,23398,学,0,294,224,13,13,0,9,12,000000
1269,23403,孫,0,308,210,13,13,0,9,12,000000
1270,23429,宅,0,322,196,13,13,0,9,12,000000
1271,23431,宇,0,336,182,13,13,0,9,12,000000
1272,23432,守,0,350,168,13,13,0,9,12,000000
1273,23433,安,0,364,154,13,13,0,9,12,000000
1274,23435,宋,0,378,140,13,13,0,9,12,000000
1275,23436,完,0,392,126,13,13,0,9,12,000000
1276,23437,宍,0,406,112,13,13,0,9,12,000000
1277,23439,宏,0,420,98,13,13,0,9,12,000000
1278,23445,宕,0,434,84,13,13,0,9,12,000000
1279,23447,宗,0,448,70,13,13,0,9,12,000000
1280,23448,官,0,463,56,13,13,0,9,12,000000
1281,23449,宙,0,477,42,13,13,0,9,12,000000
1282,23450,定,0,491,28,13,13,0,9,12,000000
1283,23451,宛,0,505,14,13,13,0,9,12,000000
1284,23452,宜,0,14,505,13,13,0,9,12,000000
1285,23453,宝,0,28,491,13,13,0,9,12,000000
1286,23455,実,0,520,0,13,13,0,9,12,000000
1287,23458,客,0,0,521,13,13,0,9,12,000000
1288,23459,宣,0,42,490,13,13,0,9,12,000000
1289,23460,室,0,56,476,13,13,0,9,12,000000
1290,23461,宥,0,70,462,13,13,0,9,12,000000
1291,23470,宮,0,84,448,13,13,0,9,12,000000
1292,23472,宰,0,98,434,13,13,0,9,12,000000
1293,23475,害,0,112,420,13,13,0,9,12,000000
1294,23476,宴,0,126,406,13,13,0,9,12,000000
1295,23477,宵,0,140,392,13,13,0,9,12,000000
1296,23478,家,0,154,378,13,13,0,9,12,000000
1297,23481,容,0,168,364,13,13,0,9,12,000000
1298,23487,宿,0,182,350,13,13,0,9,12,000000
1299,23490,寂,0,196,336,13,13,0,9,12,000000
1300,23492,寄,0,210,322,13,13,0,9,12,000000
1301,23493,寅,0,224,308,13,13,0,9,12,000000
1302,23494,密,0,238,294,13,13,0,9,12,000000
1303,23500,富,0,252,280,13,13,0,9,12,000000
1304,23506,寒,0,266,266,13,13,0,9,12,000000
1305,23507,寓,0,280,252,13,13,0,9,12,000000
1306,23515,寛,0,294,238,13,13,0,9,12,000000
1307,23517,寝,0,308,224,13,13,0,9,12,000000
1308,23519,察,0,322,210,13,13,0,9,12,000000
1309,23521,寡,0,336,196,13,13,0,9,12,000000
1310,23527,寧,0,350,182,13,13,0,9,12,000000
1311,23529,審,0,364,168,13,13,0,9,12,000000
1312,23534,寮,0,378,154,13,13,0,9,12,000000
1313,23541,寵,0,392,140,13,13,0,9,12,000000
1314,23544,寸,0,406,126,13,13,0,9,12,000000
1315,23546,寺,0,420,112,13,13,0,9,12,000000
1316,23550,対,0,434,98,13,13,0,9,12,000000
1317,23551,寿,0,448,84,13,13,0,9,12,000000
1318,23553,封,0,462,70,13,13,0,9,12,000000
1319,23554,専,0,477,56,13,13,0,9,12,000000
1320,23556,射,0,491,42,13,13,0,9,12,000000
1321,23558,将,0,505,28,13,13,0,9,12,000000
1322,23561,尉,0,519,14,13,13,0,9,12,000000
1323,23562,尊,0,14,519,13,13,0,9,12,000000
1324,23563,尋,0,28,505,13,13,0,9,12,000000
1325,23566,導,0,534,0,13,13,0,9,12,000000
1326,23567,小,0,0,535,13,13,0,9,12,000000
1327,23569,少,0,42,504,13,13,0,9,12,000000
1328,23574,尖,0,56,490,13,13,0,9,12,000000
1329,23578,尚,0,70,476,13,13,0,9,12,000000
1330,23588,尤,0,84,462,13,13,0,9,12,000000
1331,23597,尭,0,98,448,13,13,0,9,12,000000
1332,23601,就,0,112,434,13,13,0,9,12,000000
1333,23610,尺,0,126,420,13,13,0,9,12,000000
1334,23611,尻,0,140,406,13,13,0,9,12,000000
1335,23612,尼,0,154,392,13,13,0,9,12,000000
1336,23613,尽,0,168,378,13,13,0,9,12,000000
1337,23614,尾,0,182,364,13,13,0,9,12,000000
1338,23615,尿,0,196,350,13,13,0,9,12,000000
1339,23616,局,0,210,336,13,13,0,9,12,000000
1340,23621,居,0,224,322,13,13,0,9,12,000000
1341,23624,屈,0,238,308,13,13,0,9,12,000000
1342,23626,届,0,252,294,13,13,0,9,12,000000
1343,23627,屋,0,266,280,13,13,0,9,12,000000
1344,23629,屍,0,280,266,13,13,0,9,12,000000
1345,23633,屑,0,294,252,13,13,0,9,12,000000
1346,23637,展,0,308,238,13,13,0,9,12,000000
1347,23646,属,0,322,224,13,13,0,9,12,000000
1348,23648,屠,0,336,210,13,13,0,9,12,000000
1349,23649,屡,0,350,196,13,13,0,9,12,000000
1350,23652,層,0,364,182,13,13,0,9,12,000000
1351,23653,履,0,378,168,13,13,0,9,12,000000
1352,23663,屯,0,392,154,13,13,0,9,12,000000
1353,23665,山,0,406,140,13,13,0,9,12,000000
1354,23696,岐,0,420,126,13,13,0,9,12,000000
1355,23713,岡,0,434,112,13,13,0,9,12,000000
1356,23720,岨,0,448,98,13,13,0,9,12,000000
1357,23721,岩,0,462,84,13,13,0,9,12,000000
1358,23724,岬,0,476,70,13,13,0,9,12,000000
1359,23729,岱,0,491,56,13,13,0,9,12,000000
1360,23731,岳,0,505,42,13,13,0,9,12,000000
1361,23736,岸,0,519,28,13,13,0,9,12,000000
1362,23776,峠,0,533,14,13,13,0,9,12,000000
1363,23777,峡,0,14,533,13,13,0,9,12,000000
1364,23784,峨,0,28,519,13,13,0,9,12,000000
1365,23791,峯,0,548,0,13,13,0,9,12,000000
1366,23792,峰,0,0,549,13,13,0,9,12,000000
1367,23798,島,0,42,518,13,13,0,9,12,000000
1368,23803,峻,0,56,504,13,13,0,9,12,000000
1369,23815,崇,0,70,490,13,13,0,9,12,000000
1370,23822,崎,0,84,476,13,13,0,9,12,000000
1371,23830,崖,0,98,462,13,13,0,9,12,000000
1372,23849,崩,0,112,448,13,13,0,9,12,000000
1373,23888,嵐,0,126,434,13,13,0,9,12,000000
1374,23913,嵩,0,140,420,13,13,0,9,12,000000
1375,23919,嵯,0,154,406,13,13,0,9,12,000000
1376,23947,嶋,0,168,392,13,13,0,9,12,000000
1377,23994,嶺,0,182,378,13,13,0,9,12,000000
1378,24012,巌,0,196,364,13,13,0,9,12,000000
1379,24029,川,0,616,476,12,13,0,9,12,000000
1380,24030,州,0,210,350,13,13,0,9,12,000000
1381,24033,巡,0,224,336,13,13,0,9,12,000000
1382,24035,巣,0,238,322,13,13,0,9,12,000000
1383,24037,工,0,252,308,13,13,0,9,12,000000
1384,24038,左,0,266,294,13,13,0,9,12,000000
1385,24039,巧,0,280,280,13,13,0,9,12,000000
1386,24040,巨,0,294,266,13,13,0,9,12,000000
1387,24046,差,0,308,252,13,13,0,9,12,000000
1388,24049,己,0,322,238,13,13,0,9,12,000000
1389,24051,巳,0,336,224,13,13,0,9,12,000000
1390,24052,巴,0,350,210,13,13,0,9,12,000000
1391,24055,巷,0,364,196,13,13,0,9,12,000000
1392,24059,巻,0,378,182,13,13,0,9,12,000000
1393,24061,巽,0,392,168,13,13,0,9,12,000000
1394,24062,巾,0,406,154,13,13,0,9,12,000000
1395,24066,市,0,420,140,13,13,0,9,12,000000
1396,24067,布,0,434,126,13,13,0,9,12,000000
1397,24070,帆,0,448,112,13,13,0,9,12,000000
1398,24076,希,0,462,98,13,13,0,9,12,000000
1399,24086,帖,0,476,84,13,13,0,9,12,000000
1400,24093,帝,0,490,70,13,13,0,9,12,000000
1401,24101,帥,0,505,56,13,13,0,9,12,000000
1402,24107,師,0,519,42,13,13,0,9,12,000000
1403,24109,席,0,533,28,13,13,0,9,12,000000
1404,24111,帯,0,547,14,13,13,0,9,12,000000
1405,24112,帰,0,14,547,13,13,0,9,12,000000
1406,24115,帳,0,28,533,13,13,0,9,12,000000
1407,24120,常,0,562,0,13,13,0,9,12,000000
1408,24125,帽,0,0,563,13,13,0,9,12,000000
1409,24133,幅,0,42,532,13,13,0,9,12,000000
1410,24140,幌,0,56,518,13,13,0,9,12,000000
1411,24149,幕,0,70,504,13,13,0,9,12,000000
1412,24161,幡,0,84,490,13,13,0,9,12,000000
1413,24163,幣,0,98,476,13,13,0,9,12,000000
1414,24178,干,0,112,462,13,13,0,9,12,000000
1415,24179,平,0,126,448,13,13,0,9,12,000000
1416,24180,年,0,140,434,13,13,0,9,12,000000
1417,24184,幸,0,154,420,13,13,0,9,12,000000
1418,24185,幹,0,168,406,13,13,0,9,12,000000
1419,24187,幻,0,182,392,13,13,0,9,12,000000
1420,24188,幼,0,196,378,13,13,0,9,12,000000
1421,24189,幽,0,210,364,13,13,0,9,12,000000
1422,24190,幾,0,224,350,13,13,0,9,12,000000
1423,24193,庁,0,238,336,13,13,0,9,12,000000
1424,24195,広,0,252,322,13,13,0,9,12,000000
1425,24196,庄,0,266,308,13,13,0,9,12,000000
1426,24199,庇,0,280,294,13,13,0,9,12,000000
1427,24202,床,0,294,280,13,13,0,9,12,000000
1428,24207,序,0,308,266,13,13,0,9,12,000000
1429,24213,底,0,322,252,13,13,0,9,12,000000
1430,24214,庖,0,336,238,13,13,0,9,12,000000
1431,24215,店,0,350,224,13,13,0,9,12,000000
1432,24218,庚,0,364,210,13,13,0,9,12,000000
1433,24220,府,0,378,196,13,13,0,9,12,000000
1434,24230,度,0,392,182,13,13,0,9,12,000000
1435,24231,座,0,406,168,13,13,0,9,12,000000
1436,24235,庫,0,420,154,13,13,0,9,12,000000
1437,24237,庭,0,434,140,13,13,0,9,12,000000
1438,24245,庵,0,448,126,13,13,0,9,12,000000
1439,24246,庶,0,462,112,13,13,0,9,12,000000
1440,24247,康,0,476,98,13,13,0,9,12,000000
1441,24248,庸,0,490,84,13,13,0,9,12,000000
1442,24259,廃,0,504,70,13,13,0,9,12,000000
1443,24265,廉,0,519,56,13,13,0,9,12,000000
1444,24266,廊,0,533,42,13,13,0,9,12,000000
1445,24275,廓,0,547,28,13,13,0,9,12,000000
1446,24287,廟,0,561,14,13,13,0,9,12,000000
1447,24288,廠,0,14,561,13,13,0,9,12,000000
1448,24310,延,0,28,547,13,13,0,9,12,000000
1449,24311,廷,0,576,0,13,13,0,9,12,000000
1450,24314,建,0,0,577,13,13,0,9,12,000000
1451,24315,廻,0,42,546,13,13,0,9,12,000000
1452,24316,廼,0,56,532,13,13,0,9,12,000000
1453,24319,廿,0,70,518,13,13,0,9,12,000000
1454,24321,弁,0,84,504,13,13,0,9,12,000000
1455,24324,弄,0,98,490,13,13,0,9,12,000000
1456,24330,弊,0,112,476,13,13,0,9,12,000000
1457,24335,式,0,126,462,13,13,0,9,12,000000
1458,24336,弐,0,140,448,13,13,0,9,12,000000
1459,24339,弓,0,154,434,13,13,0,9,12,000000
1460,24340,弔,0,168,420,13,13,0,9,12,000000
1461,24341,引,0,630,462,12,13,0,9,12,000000
1462,24343,弗,0,182,406,13,13,0,9,12,000000
1463,24344,弘,0,196,392,13,13,0,9,12,000000
1464,24347,弛,0,210,378,13,13,0,9,12,000000
1465,24351,弟,0,224,364,13,13,0,9,12,000000
1466,24357,弥,0,238,350,13,13,0,9,12,000000
1467,24358,弦,0,252,336,13,13,0,9,12,000000
1468,24359,弧,0,266,322,13,13,0,9,12,000000
1469,24369,弱,0,280,308,13,13,0,9,12,000000
1470,24373,張,0,294,294,13,13,0,9,12,000000
1471,24375,強,0,308,280,13,13,0,9,12,000000
1472,24380,弼,0,322,266,13,13,0,9,12,000000
1473,24382,弾,0,336,252,13,13,0,9,12,000000
1474,24394,彊,0,350,238,13,13,0,9,12,000000
1475,24403,当,0,364,224,13,13,0,9,12,000000
1476,24418,形,0,378,210,13,13,0,9,12,000000
1477,24422,彦,0,392,196,13,13,0,9,12,000000
1478,24425,彩,0,406,182,13,13,0,9,12,000000
1479,24426,彪,0,420,168,13,13,0,9,12,000000
1480,24427,彫,0,434,154,13,13,0,9,12,000000
1481,24428,彬,0,448,140,13,13,0,9,12,000000
1482,24432,彰,0,462,126,13,13,0,9,12,000000
1483,24433,影,0,476,112,13,13,0,9,12,000000
1484,24441,役,0,490,98,13,13,0,9,12,000000
1485,24444,彼,0,504,84,13,13,0,9,12,000000
1486,24448,往,0,518,70,13,13,0,9,12,000000
1487,24449,征,0,533,56,13,13,0,9,12,000000
1488,24452,径,0,547,42,13,13,0,9,12,000000
1489,24453,待,0,561,28,13,13,0,9,12,000000
1490,24459,律,0,575,14,13,13,0,9,12,000000
1491,24460,後,0,14,575,13,13,0,9,12,000000
1492,24464,徐,0,28,561,13,13,0,9,12,000000
1493,24466,徒,0,590,0,13,13,0,9,12,000000
1494,24467,従,0,0,591,13,13,0,9,12,000000
1495,24471,得,0,42,560,13,13,0,9,12,000000
1496,24481,御,0,56,546,13,13,0,9,12,000000
1497,24489,復,0,70,532,13,13,0,9,12,000000
1498,24490,循,0,84,518,13,13,0,9,12,000000
1499,24494,微,0,98,504,13,13,0,9,12,000000
1500,24499,徳,0,112,490,13,13,0,9,12,000000
1501,24500,徴,0,126,476,13,13,0,9,12,000000
1502,24505,徹,0,140,462,13,13,0,9,12,000000
1503,24509,徽,0,154,448,13,13,0,9,12,000000
1504,24515,心,0,168,434,13,13,0,9,12,000000
1505,24517,必,0,182,420,13,13,0,9,12,000000
1506,24524,忌,0,196,406,13,13,0,9,12,000000
1507,24525,忍,0,210,392,13,13,0,9,12,000000
1508,24535,志,0,224,378,13,13,0,9,12,000000
1509,24536,忘,0,238,364,13,13,0,9,12,000000
1510,24537,忙,0,252,350,13,13,0,9,12,000000
1511,24540,応,0,266,336,13,13,0,9,12,000000
1512,24544,忠,0,280,322,13,13,0,9,12,000000
1513,24555,快,0,294,308,13,13,0,9,12,000000
1514,24565,念,0,308,294,13,13,0,9,12,000000
1515,24573,忽,0,322,280,13,13,0,9,12,000000
1516,24594,怒,0,336,266,13,13,0,9,12,000000
1517,24598,怖,0,350,252,13,13,0,9,12,000000
1518,24604,怜,0,364,238,13,13,0,9,12,000000
1519,24605,思,0,378,224,13,13,0,9,12,000000
1520,24608,怠,0,392,210,13,13,0,9,12,000000
1521,24613,急,0,406,196,13,13,0,9,12,000000
1522,24615,性,0,420,182,13,13,0,9,12,000000
1523,24616,怨,0,434,168,13,13,0,9,12,000000
1524,24618,怪,0,448,154,13,13,0,9,12,000000
1525,24623,怯,0,462,140,13,13,0,9,12,000000
1526,24651,恋,0,476,126,13,13,0,9,12,000000
1527,24656,恐,0,490,112,13,13,0,9,12,000000
1528,24658,恒,0,504,98,13,13,0,9,12,000000
1529,24661,恕,0,518,84,13,13,0,9,12,000000
1530,24674,恢,0,532,70,13,13,0,9,12,000000
1531,24677,恥,0,547,56,13,13,0,9,12,000000
1532,24680,恨,0,561,42,13,13,0,9,12,000000
1533,24681,恩,0,575,28,13,13,0,9,12,000000
1534,24685,恭,0,589,14,13,13,0,9,12,000000
1535,24687,息,0,14,589,13,13,0,9,12,000000
1536,24688,恰,0,28,575,13,13,0,9,12,000000
1537,24693,恵,0,604,0,13,13,0,9,12,000000
1538,24713,悉,0,0,605,13,13,0,9,12,000000
1539,24716,悌,0,42,574,13,13,0,9,12,000000
1540,24724,悔,0,56,560,13,13,0,9,12,000000
1541,24735,悟,0,70,546,13,13,0,9,12,000000
1542,24736,悠,0,84,532,13,13,0,9,12,000000
1543,24739,患,0,98,518,13,13,0,9,12,000000
1544,24742,悦,0,112,504,13,13,0,9,12,000000
1545,24745,悩,0,126,490,13,13,0,9,12,000000
1546,24746,悪,0,140,476,13,13,0,9,12,000000
1547,24754,悲,0,154,462,13,13,0,9,12,000000
1548,24758,悶,0,168,448,13,13,0,9,12,000000
1549,24764,悼,0,182,434,13,13,0,9,12,000000
1550,24773,情,0,196,420,13,13,0,9,12,000000
1551,24775,惇,0,210,406,13,13,0,9,12,000000
