index,id,en,fr,de,it,es,tr
373,0x82B62196,Disable the barrier,Désactiver le champ de force,Barriere deaktivieren,Disattiva la barriera,Desactiva la barrera,Bariyeri devre dışı bırak
374,0x83670EDF,#0xCDC673FF#$VALUE of $COMPLETEDVALUE hunters caught#PREVIOUS#,#0xCDC673FF#Chasseurs pris : $VALUE of $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Jägern gefangen#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE cacciatori catturati#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE cazadores#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE avcı yakalandı#PREVIOUS#
375,0x8370BF55,Kingdom's Grave,Le Tombeau des rois,Königsgrab,Tomba del Reame,Tumba del Reino,Krallık Mezarı
376,0x8374CDAD,Deliver the cores,Récupérer les gemmes de rage,Kerne abliefern,Consegna i nuclei,Entrega los núcleos,Çekirdekleri teslim et
377,0x8377C471,#0xCDC673FF#Throne room entered!#PREVIOUS#,#0xCDC673FF#Dans la salle du trône !#PREVIOUS#,#0xCDC673FF#Thronsaal betreten!#PREVIOUS#,#0xCDC673FF#Sei nella sala del trono!#PREVIOUS#,#0xCDC673FF#¡Entraste en la sala!#PREVIOUS#,#0xCDC673FF#Taht odasına girildi!#PREVIOUS#
378,0x83A97D1E,Rescue Adrian from the malfunctioning Archangel in the Shattered Labs.,Sauvez Adrian de l'Archange défectueux dans les Laboratoires dévastés.,Rette Adrian vor dem defekten Erzengel in den zerschmetterten Laboren.,Salva Adrian dall'Arcangelo ribelle nei Laboratori devastati.,Rescata a Adrian del arcángel maligno en los laboratorios destruidos.,Parçalanmış Laboratuvarlar'daki arızalı Başmelek'ten Adrian'ı kurtar.
379,0x83D01D5F,Defeat Spider Queen.,Éliminer la Reine araignée,Spinnenkönigin besiegen,Sconfiggi la regina ragno,Derrota a la araña reina,Örümcek Kraliçe'yi yen.
380,0x840E0C42,#0xCDC673FF#White Eye slain!#PREVIOUS#,#0xCDC673FF#Pâlœil vaincu !#PREVIOUS#,#0xCDC673FF#Weißauge besiegt!#PREVIOUS#,#0xCDC673FF#Occhiobianco sconfitto!#PREVIOUS#,#0xCDC673FF#¡Ojo Blanco caído!#PREVIOUS#,#0xCDC673FF#Ak Göz yenildi!#PREVIOUS#
381,0x84242E0A,#0xCDC673FF#Choice learned!#PREVIOUS#,#0xCDC673FF#Choix découvert !#PREVIOUS#,#0xCDC673FF#Wahl herausgefunden!#PREVIOUS#,#0xCDC673FF#Scelta scoperta!#PREVIOUS#,#0xCDC673FF#¡Ya sabes a quién eligió!#PREVIOUS#,#0xCDC673FF#Seçim öğrenildi!#PREVIOUS#
382,0x8476871B,Survive the wisp attack,Survivre à l'attaque des Feux follets,Irrlicht-Angriff überleben,Sopravvivi all'attacco dei fuochi fatui,Sobrevive al ataque de los fatuos,Işık ruhlarının saldırısından sağ çık
383,0x848E32B4,Return the venom sacs to Doctor Skalding.,Rapporter les poches de venin au docteur Skalding,Doktor Skalding Giftsäcke übergeben,Porta le sacche di veleno al dottor Skalding,Lleva las glándulas de veneno al doctor Skalding,Zehir keselerini Doktor Skalding'e götür.
384,0x85710E2B,Ashura of Pain,Asura de la douleur,Ashura des Schmerzes,Ashura del dolore,Ashura del dolor,Acının Ashurası
385,0x85BA201A,Key of Light,Clef de lumière,Schlüssel des Lichts,Chiave della luce,Llave de la luz,Işık Anahtarı
386,0x85DE684C,Return to Nexus,Retourner à Nexus,Nach Nexus zurückkehren,Torna a Nexus,Vuelve a Nexus.,Nexus'a dön
387,0x85E3FF20,Defeat Renald,Vaincre Rénald,Renald besiegen,Sconfiggi Renald,Derrota a Renald,Renald'ı yen
388,0x865A49C8,#0xCDC673FF#Fironel found!#PREVIOUS#,#0xCDC673FF#Fironelle trouvée !#PREVIOUS#,#0xCDC673FF#Fironel gefunden!#PREVIOUS#,#0xCDC673FF#Hai trovato Fironel!#PREVIOUS#,#0xCDC673FF#¡Fironel encontrada!#PREVIOUS#,#0xCDC673FF#Fironel bulundu!#PREVIOUS#
389,0x867B0B5C,Infuse the crystal with the Ruinscar's power within the Elder Forest.,Utilisez le pouvoir de la Faille de Ruin pour charger le cristal dans la Forêt ancestrale.,Lade den Kristall im Ältestenwald mit der Macht der Ruinennarbe auf.,Infondi il potere della Cicatrice della rovina nel cristallo all'interno della Foresta degli Antichi.,Imbuye el cristal con el poder de la ruinabrecha del Bosque Antiguo.,Kadim Orman'daki Yıkım Yarası'nın gücünü kristale aktar.
390,0x8681B629,#0xCDC673FF#Sweet release of death!#PREVIOUS#,#0xCDC673FF#Il repose en paix !#PREVIOUS#,#0xCDC673FF#Süße Erlösung des Todes!#PREVIOUS#,#0xCDC673FF#Il sollievo della morte!#PREVIOUS#,#0xCDC673FF#¡Descansa en paz!#PREVIOUS#,#0xCDC673FF#Ölümün tatlı huzuru!#PREVIOUS#
391,0x86B97959,"In Kingdom's Grave, search for evidence of the outcome of the ancient love triangle.",Fouillez le Tombeau des rois pour trouver un indice sur le dénouement de ce triangle amoureux.,Suche in Königsgrab nach Hinweisen über den Ausgang der Dreiecksbeziehung.,Cerca delle prove dell'esito di un antico triangolo amoroso a Tomba del Reame.,"En Tumba del Reino, busca pruebas del resultado de un antiguo triángulo amoroso.",Krallık Mezarı'nda kadim aşk üçgeninin nasıl sonuçlandığına dair kanıt ara.
392,0x8718FB6C,Gather spectre roots for the Goblin Shaman at Predators' Peak.,Rassemblez des racines spectrales pour le shaman gobelin de la Cime des prédateurs.,Sammle an der Jägerspitze Schemenwurzeln für den Goblin-Schamanen.,Raccogli radici spettrali per il Goblin sciamano al Picco del predatore.,Obtén las raíces espectrales para el chamán goblin en el Pico de los Depredadores.,Yırtıcı Zirvesi'ndeki Goblin Şamanı için hayalet kökleri topla.
393,0x87764BE4,$VALUE of $COMPLETEDVALUE ore collected,Morceaux de minerai récupérés : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Erz beschafft,$VALUE di $COMPLETEDVALUE minerali raccolti,$VALUE de $COMPLETEDVALUE minerales obtenidos.,$VALUE/$COMPLETEDVALUE cevher toplandı
394,0x87966C0D,Infuse the crystal,Charger le cristal,Kristall aufladen,Infondi il cristallo,Imbuye el cristal,Kristali güçlendir
395,0x87972FC4,Defend James,Défendre James,James verteidigen,Difendi James,Defiende a James,James'i koru
396,0x883DEC48,Follow clues to find the keys to a pirate's treasure chest in the Deep!,Suivez les indices pour retrouver les clefs d'un coffre au trésor pirate dans les Bas-fonds !,"Folge den Hinweisen, um die Schlüssel für eine Schatztruhe in der Tiefe zu finden.","Segui gli indizi per trovare le chiavi di uno scrigno del tesoro dei pirati, nell'Abisso!",¡Sigue las pistas para encontrar las llaves del cofre del tesoro pirata en las Profundidades!,Derinlik'teki bir korsan hazine sandığının anahtarlarını bulmak için ipuçlarını takip et!
397,0x88AAFC99,Find the third key.,Retrouver la troisième clef,Finde den dritten Schlüssel,Trova la terza chiave,Encuentra la tercera llave,Üçüncü anahtarı bul.
398,0x88BCA876,#0xCDC673FF#Medals found!#PREVIOUS#,#0xCDC673FF#Médailles trouvées !#PREVIOUS#,#0xCDC673FF#Medaillen gefunden!#PREVIOUS#,#0xCDC673FF#Medaglie trovate!#PREVIOUS#,#0xCDC673FF#¡Medallas encontradas!#PREVIOUS#,#0xCDC673FF#Madalyalar bulundu!#PREVIOUS#
399,0x8905D23B,Discover the Ruinscar's location,Découvrir l'emplacement de la Faille de Ruin,Ruinennarbe finden,Scopri dove si trova la Cicatrice della rovina,Encuentra la ubicación de la ruinabrecha,Yıkım Yarası'nın yerini keşfet
400,0x892D02DE,Open the vault door,Ouvrir la porte de la grotte,Kavernentür öffnen,Apri la porta della cripta,Abre la puerta de la cámara,Kasa kapısını aç
401,0x89A57714,Lost to the Tide,Disparu en mer,Verloren an die Gezeiten,Disperso nella marea,Perdido en la marea,Gelgitte Kayıp
402,0x89E633ED,$VALUE of $COMPLETEDVALUE Clues Found,Indices trouvés : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Spuren gefunden,$VALUE di $COMPLETEDVALUE indizi trovati,$VALUE de $COMPLETEDVALUE pistas encontradas,$VALUE/$COMPLETEDVALUE ipucu bulundu
403,0x8A878D65,#0xCDC673FF#Returned!#PREVIOUS#,#0xCDC673FF#Katrina trouvée !#PREVIOUS#,#0xCDC673FF#Zurückgekehrt!#PREVIOUS#,#0xCDC673FF#Hai fatto ritorno!#PREVIOUS#,#0xCDC673FF#¡Has vuelto!#PREVIOUS#,#0xCDC673FF#Geri dönüldü!#PREVIOUS#
404,0x8A949447,Access Denied,Accès interdit,Kein Zutritt,Accesso negato,Acceso denegado,Erişim Reddedildi
405,0x8B517DDF,Disable the wards,Désactiver les champs de force,Schutzvorrichtungen deaktivieren,Disattiva le difese,Desactiva los sellos,Mühürleri devre dışı bırak
406,0x8BA6445B,Lure and defeat the primal guardian in the Beastlands to free Michadele,Débusquez et éliminez le Gardien archéen dans les Terres sauvages pour libérer Michadèle.,"Besiege in den Bestienlanden den Urwächter, um Michadele zu befreien",Attira e sconfiggi la Primeva guardiana nelle Terre bestiali per liberare Michadele.,Haz salir y derrota al guardián primario en Bestialandia para liberar a Michadele.,Michadele'yi kurtarmak için Canavar Diyarı'ndaki kadim muhafızı tuzağa çekip yen
407,0x8BAAC055,Primal Hostility,Hostilité archéenne,Urfeindschaft,Primeva nemica,Hostilidad primaria,Kadim Düşmanlık
408,0x8BDFFE0C,Defeat the Ashura of Pain,Éliminer l'Asura de la douleur,Ashura des Schmerzes besiegen,Sconfiggi l'Ashura del dolore,Derrota al ashura del dolor,Acının Ashurası’nı yen
409,0x8D4A0C33,#0xCDC673FF#Ambush survived!#PREVIOUS#,#0xCDC673FF#Embuscade surmontée !#PREVIOUS#,#0xCDC673FF#Hinterhalt überlebt!#PREVIOUS#,#0xCDC673FF#Imboscata superata!#PREVIOUS#,#0xCDC673FF#¡Emboscada superada!#PREVIOUS#,#0xCDC673FF#Pusudan sağ çıkıldı!#PREVIOUS#
410,0x8D7D858F,Scatter petals on web.,Répandre les pétales sur la toile,Blütenblätter auf das Netz streuen,Spargi i petali sulla ragnatela,Echa los pétalos en la tela de araña,Ağın üzerine yapraklar serp.
411,0x8E59D247,$VALUE of $COMPLETEDVALUE amber cores.,Cœurs d'ambre : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Bernsteinkernen besorgt,$VALUE di $COMPLETEDVALUE nuclei d'ambra,$VALUE de $COMPLETEDVALUE núcleos de ámbar,$VALUE/$COMPLETEDVALUE kehribar çekirdeği.
412,0x8ED60F2A,Dead Ore Alive,Gare aux Golems,Erzliche Grüße,Vivi o morti,Por un puñado de minerales,Ölü Cevher Canlı
413,0x8F3E27EA,#0xCDC673FF#Elder found!#PREVIOUS#,#0xCDC673FF#Ancien trouvé !#PREVIOUS#,#0xCDC673FF#Ältesten gefunden!#PREVIOUS#,#0xCDC673FF#Antico trovato!#PREVIOUS#,#0xCDC673FF#¡Anciano encontrado!#PREVIOUS#,#0xCDC673FF#Kadim bulundu!#PREVIOUS#
414,0x8FE632ED,#0xCDC673FF#Ore returned!#PREVIOUS#,#0xCDC673FF#Minerai rapporté !#PREVIOUS#,#0xCDC673FF#Erz zurückgebracht!#PREVIOUS#,#0xCDC673FF#Minerale restituito!#PREVIOUS#,#0xCDC673FF#¡Mineral devuelto!#PREVIOUS#,#0xCDC673FF#Cevher geri verildi!#PREVIOUS#
415,0x905204B8,$VALUE of $COMPLETEDVALUE Crystals Activated,Cristaux activés : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE Kristallen aktiviert,$VALUE di $COMPLETEDVALUE cristalli attivati,$VALUE de $COMPLETEDVALUE cristales activados,$VALUE/$COMPLETEDVALUE kristal etkinleştirildi
416,0x90E1DE2E,Speak with Michadele,S'adresser à Michadèle,Mit Michadele reden,Parla con Michadele,Habla con Michadele,Michadele ile konuş
417,0x91D25412,Discover who Lianelle chose,Découvrir sur qui s'est porté le choix de Lianelle,"Herausfinden, für wen sich Lianelle entschieden hat",Scopri chi è stato il prescelto di Lianelle,Averigua a quién eligió Lianelle,Lianelle'in kimi seçtiğini öğren
418,0x92165839,Breach the throne room,Pénétrer dans la salle du trône,In Thronsaal eindringen,Penetra nella sala del trono,Irrumpe en la sala del trono,Taht odasına gir
419,0x921D0B50,Defeat the Spectral Knight.,Éliminer le Chevalier spectral.,Spektralritter besiegen,Sconfiggi il Cavaliere spettrale,Derrota al caballero espectral,Hayalet Şövalye'yi yen.
420,0x9274BA0F,"In the Undersprawl, hunt down the Skeleton Bandit and retrieve his helmet for the Orphan Girl in Nexus.",Traquez le Brigand squelette dans les Profondeurs et récupérez son casque pour la petite orpheline de Nexus.,Stelle in den Tiefenstollen den Skelett-Banditen und bring seinen Helm dem Waisenmädchen in Nexus.,Dai la caccia allo scheletro bandito nel Caos profondo e recupera il suo elmo per l'orfana di Nexus.,"En Bajomundo, dale caza al esqueleto bandido y recupera su yelmo para la huérfana de Nexus.",Derin Dehlizler'de İskelet Haydut'u avla ve miğferini Nexus'taki Yetim Kız için al.
421,0x93CFFB46,Return to Branston,Revenir auprès de Branston,Zu Branston zurückkehren,Torna da Branston,Vuelve con Branston,Branston'a dön
422,0x946869C9,"In the Rimefell, open the goblins' treasure vault.",Ouvrez la salle au trésor des Gobelins du Givremont.,Öffne in der Reifpassage die Schatzkammer der Goblins.,Apri la cripta del tesoro dei Goblin a Vilbrina.,Abre la cámara del tesoro de los goblins en Rimefell.,Kırağı Tepesi'nde goblinlerin hazine kasasını aç.
423,0x946C8895,#0xCDC673FF#Remains destroyed!#PREVIOUS#,#0xCDC673FF#Restes détruits !#PREVIOUS#,#0xCDC673FF#Überreste zerstört!#PREVIOUS#,#0xCDC673FF#Resti distrutti!#PREVIOUS#,#0xCDC673FF#¡Restos destruidos!#PREVIOUS#,#0xCDC673FF#Kalıntılar yok edildi!#PREVIOUS#
424,0x94D768FF,$VALUE of $COMPLETEDVALUE mystic ice,Morceaux de glace mystique : $VALUE sur $COMPLETEDVALUE,$VALUE von $COMPLETEDVALUE mystischem Eis besorgt,$VALUE di $COMPLETEDVALUE ghiaccio mistico,$VALUE de $COMPLETEDVALUE piezas de hielo místico,$VALUE/$COMPLETEDVALUE mistik buz
425,0x95066316,If You Want Something Done,Bons à rien,Wenn etwas erledigt werden muss,Se vuoi che qualcosa sia fatto bene...,Si quieres que se haga algo bien...,İşini Kendin Görmek İstiyorsan
426,0x952EF60E,#0xCDC673FF#Song learned!#PREVIOUS#,#0xCDC673FF#Mélodie apprise !#PREVIOUS#,#0xCDC673FF#Lied gelernt!#PREVIOUS#,#0xCDC673FF#Canzone imparata!#PREVIOUS#,#0xCDC673FF#¡Canción aprendida!#PREVIOUS#,#0xCDC673FF#Şarkı öğrenildi!#PREVIOUS#
427,0x9569B764,Defeat Adrian,Vaincre Adrian,Adrian besiegen,Sconfiggi Adrian,Derrota a Adrian,Adrian'ı yen
428,0x9575D3CC,Deliver a final message to Katrina in Nexus for her father.,Rapportez les dernières paroles de son père à Katrina dans la cité de Nexus.,Überbringe Katrina in Nexus eine letzte Botschaft ihres Vaters.,"Consegna un ultimo messaggio a Katrina, a Nexus, per conto di suo padre.",Llévale el mensaje final a Katrina en Nexus de parte de su padre.,Babası adına Nexus'taki Katrina'ya son bir mesaj ilet.
429,0x9588A5D0,#0xCDC673FF#Labs found!#PREVIOUS#,#0xCDC673FF#Laboratoires trouvés !#PREVIOUS#,#0xCDC673FF#Laboratorien gefunden!#PREVIOUS#,#0xCDC673FF#Laboratori trovati!#PREVIOUS#,#0xCDC673FF#¡Laboratorios hallados!#PREVIOUS#,#0xCDC673FF#Laboratuvarlar bulundu!#PREVIOUS#
430,0x96950E64,Activate the chamber,Activer la chambre,Kammer aktivieren,Attiva la camera,Activa la cámara,Odayı etkinleştir
431,0x96CC151D,I may have something of yours…,Accédez au laboratoire d'Eckhardt et retrouvez la cargaison de potions perdue.,"Ich habe vielleicht etwas, das Euch gehört ...",Potrei avere qualcosa che ti appartiene...,Puede que tenga algo tuyo...,Sana ait bir şey bende olabilir…
432,0x970EACE5,#0xCDC673FF#Cores delivered!#PREVIOUS#,#0xCDC673FF#Gemmes récupérées !#PREVIOUS#,#0xCDC673FF#Kerne abgeliefert!#PREVIOUS#,#0xCDC673FF#Nuclei consegnati!#PREVIOUS#,#0xCDC673FF#¡Núcleos entregados!#PREVIOUS#,#0xCDC673FF#Çekirdekler teslim edildi!#PREVIOUS#
433,0x994EF66A,#0xCDC673FF#$VALUE of $COMPLETEDVALUE elements gathered#PREVIOUS#,#0xCDC673FF#Éléments : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Elementen gesammelt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE elementi raccolti#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE elementos reunidos#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE element toplandı#PREVIOUS#
434,0x99CAA268,Find a safe location in Nexus for the brain,Trouver un endroit sûr pour le cerveau,In Nexus sicheren Platz für das Gehirn finden,Trova un luogo sicuro a Nexus per il cervello,Busca un lugar seguro en Nexus para el cerebro,Beyin için Nexus'ta güvenli bir yer bul
435,0x9A6E6890,Waterlogged Relics,Reliques détrempées,Wasserdurchtränkte Relikte,Reliquie fradice,Reliquias empapadas,Sırılsıklam Kalıntılar
436,0x9A7EE7F9,Save Our Swag,Butin convoité,Beuterettung,Salva le nostre cose,Salva nuestras cosas,Eşyalarımızı Kurtarın
437,0x9A85FCFF,Defeat Fironel and the Wyvern in a duel for Ataraxis' crystal.,Vainquez Fironelle et sa Guivre pour récupérer le cristal d'Ataraxis.,Besiege Fironel und den Wyvern im Duell um Ataraxis' Kristall.,Sconfiggi Fironel e la viverna in un duello per il cristallo di Ataraxis.,Derrota a Fironel y al wivern en un duelo por el cristal de Ataraxis.,Ataraxis'in kristali için Fironel ve Wyvern'i düelloda yen.
438,0x9AEC9F96,#0xCDC673FF#Crate found!#PREVIOUS#,#0xCDC673FF#Caisse trouvée !#PREVIOUS#,#0xCDC673FF#Kiste gefunden!#PREVIOUS#,#0xCDC673FF#Cassa trovata!#PREVIOUS#,#0xCDC673FF#¡Caja encontrada!#PREVIOUS#,#0xCDC673FF#Sandık bulundu!#PREVIOUS#
439,0x9B2B4D21,Hungry Hungry Hippode,Hippode glouton,Hungriger Hippode,Ippodonte affamato,Hippode glotón,Aç Hippode
440,0x9BA16D6C,Damned Bats!,Maudites bestioles,Verdammte Fledermäuse!,Maledetti pipistrelli!,¡Malditos murciélagos!,Lanet Olası Yarasalar!
441,0x9BCF72A1,#0xCDC673FF#Michadele slain!#PREVIOUS#,#0xCDC673FF#Michadèle vaincue !#PREVIOUS#,#0xCDC673FF#Michadele besiegt!#PREVIOUS#,#0xCDC673FF#Michadele sconfitta!#PREVIOUS#,#0xCDC673FF#¡Michadele derrotada!#PREVIOUS#,#0xCDC673FF#Michadele öldürüldü!#PREVIOUS#
442,0x9BF0246C,#0xCDC673FF#Roots returned!#PREVIOUS#,#0xCDC673FF#Racines remises !#PREVIOUS#,#0xCDC673FF#Wurzeln übergeben!#PREVIOUS#,#0xCDC673FF#Radici consegnate!#PREVIOUS#,#0xCDC673FF#¡Raíces entregadas!#PREVIOUS#,#0xCDC673FF#Kökler geri verildi!#PREVIOUS#
443,0x9BF18A83,Read the journal page.,Lire la page du journal,Lies die Tagebuchseite.,Leggi la pagina del diario.,Lee la página del diario.,Günlük sayfasını oku.
444,0x9C0990DE,#0xCDC673FF#Ashes scattered!#PREVIOUS#,#0xCDC673FF#Cendres dispersées !#PREVIOUS#,#0xCDC673FF#Asche verstreut!#PREVIOUS#,#0xCDC673FF#Ceneri disperse!#PREVIOUS#,#0xCDC673FF#¡Cenizas dispersadas!#PREVIOUS#,#0xCDC673FF#Küller saçıldı!#PREVIOUS#
445,0x9C48580F,Find pieces of goblin technology for the Curator in Nexus. Each piece you find will reward you with more gold!,"Retrouvez plusieurs équipements technologiques gobelins pour le conservateur de Nexus. Pour chaque équipement rapporté, vous recevrez une récompense sonnante et trébuchante !","Finde Goblin-Technologien für den Kurator in Nexus. Für jedes Teil, das du findest, bekommst du mehr Gold!",Trova degli esempi di tecnologia goblin per il custode di Nexus. Ogni pezzo che troverai ti frutterà più oro!,Encuentra las piezas de tecnología para el guardián de Nexus. ¡Cada pieza te recompensará con más oro!,Nexus'taki Küratör için goblin teknolojisi parçaları bul. Bulduğun her parça daha fazla altın kazandırır!
446,0x9C79C5E8,#0xCDC673FF#$VALUE of $COMPLETEDVALUE clues found#PREVIOUS#,#0xCDC673FF#Indices trouvés : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Spuren gefunden#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE indizi trovati#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE pistas#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE ipucu bulundu#PREVIOUS#
447,0x9C893491,Find a map of ancient ruins in the Sorcerers' Vault and bring it to Nolan Hart in Nexus.,"Trouvez la carte des ruines anciennes dans l'Arche des sorciers, puis revenez à Nexus pour la remettre à Nolan Hart.",Finde im Magiergewölbe eine Karte alter Ruinen und bring sie zu Nolan Hart nach Nexus.,Trova una mappa delle antiche rovine nella Cripta del mago e portala a Nolan Hart a Nexus.,Busca un mapa de las antiguas ruinas en la Cámara de los hechiceros y llévaselo a Nolan Hart en Nexus.,Büyücülerin Kasası'nda kadim harabelerin haritasını bul ve Nexus'taki Nolan Hart'a götür.
448,0x9C9E0DC8,#0xCDC673FF#Knight defeated!#PREVIOUS#,#0xCDC673FF#Chevalier éliminé !#PREVIOUS#,#0xCDC673FF#Ritter besiegt!#PREVIOUS#,#0xCDC673FF#Cavaliere sconfitto!#PREVIOUS#,#0xCDC673FF#¡Caballero derrotado!#PREVIOUS#,#0xCDC673FF#Şövalye yenildi!#PREVIOUS#
449,0x9CD60E66,Infuse the crystal,Charger le cristal,Kristall aufladen,Infondi il cristallo,Imbuye el cristal,Kristali güçlendir
450,0x9D0B5A95,Unlock the door,Déverrouiller la porte,Tor öffnen,Apri la porta,Abre la puerta,Kapının kilidini aç
451,0x9D2EFE23,Price of Admission,Passage,Eintrittspreis,Il prezzo del biglietto,Precio de admisión,Giriş Bedeli
452,0x9D42AD86,#0xCDC673FF#Blackfin slain!#PREVIOUS#,#0xCDC673FF#Lamenoir vaincu !#PREVIOUS#,#0xCDC673FF#Schwarzflosse besiegt!#PREVIOUS#,#0xCDC673FF#Pinnanera sconfitto!#PREVIOUS#,#0xCDC673FF#¡Aleta Negra caído!#PREVIOUS#,#0xCDC673FF#Karayüzgeç yenildi!#PREVIOUS#
453,0x9DB2DBB9,Find a way to harm the knight.,Trouver un moyen de blesser le chevalier,"Finde einen Weg, den Ritter zu verwunden",Trova un modo per ferire il cavaliere,Busca un modo de dañar al caballero,Şövalyeye zarar vermenin bir yolunu bul.
454,0x9E073505,#0xCDC673FF#Damage taken!#PREVIOUS#,#0xCDC673FF#Raclée prise !#PREVIOUS#,#0xCDC673FF#Schaden erlitten!#PREVIOUS#,#0xCDC673FF#Danni subiti!#PREVIOUS#,#0xCDC673FF#¡Daño recibido!#PREVIOUS#,#0xCDC673FF#Hasar alındı!#PREVIOUS#
455,0x9E0B1386,Summon the Leviathan,Invoquer le Léviathan,Leviathan beschwören,Richiama il leviatano,Invoca al leviatán,Leviathan'ı çağır
456,0x9E0E2EE0,Defeat the Hippode,Éliminer l'Hippode,Hippoden besiegen,Sconfiggi l'ippodonte,Derrota al hippode,Hippode'u yen
457,0x9E4234F5,#0xCDC673FF#Ruinscar found!#PREVIOUS#,#0xCDC673FF#Faille de Ruin trouvée !#PREVIOUS#,#0xCDC673FF#Ruinennarbe gefunden!#PREVIOUS#,#0xCDC673FF#Cicatrice della rovina trovata!#PREVIOUS#,#0xCDC673FF#¡Ruinabrecha encontrada!#PREVIOUS#,#0xCDC673FF#Yıkım Yarası bulundu!#PREVIOUS#
458,0x9EC74AB1,#0xCDC673FF#Helmet found!#PREVIOUS#,#0xCDC673FF#Casque trouvé !#PREVIOUS#,#0xCDC673FF#Helm gefunden!#PREVIOUS#,#0xCDC673FF#Elmo trovato!#PREVIOUS#,#0xCDC673FF#¡Yelmo encontrado!#PREVIOUS#,#0xCDC673FF#Miğfer bulundu!#PREVIOUS#
459,0x9ECD8F2A,Find a new crystal for Ataraxis at the Crystal Path.,Trouvez un nouveau cristal pour Ataraxis sur la Voie cristalline.,Finde am Kristallpfad einen neuen Kristall für Ataraxis.,Trova un nuovo cristallo per Ataraxis lungo il Sentiero di cristallo.,Busca un nuevo cristal para Ataraxis en el Camino de Cristal.,Kristal Yolu'nda Ataraxis için yeni bir kristal bul.
460,0x9F0AEC65,#0xCDC673FF#$VALUE of $COMPLETEDVALUE spectre roots#PREVIOUS#,#0xCDC673FF#Racines : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Wurzeln gesammelt#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE radici spettrali#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE raíces espectrales#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE hayalet kökü#PREVIOUS#
461,0xA0A888F8,You still need to find the #0x98B7D4FF#key#PREVIOUS# to the chest. Perhaps one of the nearby monsters has scavenged it…,Vous n'avez toujours pas la #0x98B7D4FF#clef#PREVIOUS# du coffre. Peut-être l'un des monstres des environs l'a-t-il volée ?,Ihr müsst noch immer den #0x98B7D4FF#Schlüssel#PREVIOUS# zur Truhe finden. Vielleicht hat ihn eines der Monster in der Nähe ...,Devi ancora trovare la #0x98B7D4FF#chiave#PREVIOUS# della cassa. Forse l'ha presa uno dei mostri nei dintorni...,Sigues necesitando la #0x98B7D4FF#llave#PREVIOUS# del cofre. Quizás uno de los monstruos cercanos la cogió.,Sandığın #0x98B7D4FF#anahtarını#PREVIOUS# hâlâ bulman gerekiyor. Yakındaki yaratıklardan biri onu almış olabilir…
462,0xA0A9795C,#0xCDC673FF#$VALUE of $COMPLETEDVALUE ore collected#PREVIOUS#,#0xCDC673FF#Minerai : $VALUE sur $COMPLETEDVALUE#PREVIOUS#,#0xCDC673FF#$VALUE von $COMPLETEDVALUE Erz beschafft#PREVIOUS#,#0xCDC673FF#$VALUE di $COMPLETEDVALUE minerali raccolti#PREVIOUS#,#0xCDC673FF#$VALUE de $COMPLETEDVALUE minerales obtenidos#PREVIOUS#,#0xCDC673FF#$VALUE/$COMPLETEDVALUE cevher toplandı#PREVIOUS#
463,0xA0BD9B30,Caged and Confused,En proie au désespoir,Eingesperrt und verwirrt,Una situazione difficile,Enjaulado y confuso,Kafeste ve Şaşkın
464,0xA12269C4,Find the missing husband,Retrouver l'homme disparu,Verschwundenen Ehemann finden,Trova il marito scomparso,Encuentra al marido desaparecido,Kayıp kocayı bul
465,0xA17F3B91,#0xCDC673FF#Bandit King slain!#PREVIOUS#,#0xCDC673FF#Roi brigand vaincu !#PREVIOUS#,#0xCDC673FF#Banditenkönig besiegt!#PREVIOUS#,#0xCDC673FF#Re dei banditi sconfitto!#PREVIOUS#,#0xCDC673FF#¡Rey Bandido caído!#PREVIOUS#,#0xCDC673FF#Haydut Kral öldürüldü!#PREVIOUS#
