index,id,en,fr,de,it,es,tr
355,0x5BE1524D,Tibur Raider,Voleur tiburien,Tibur-Räuber,Tibur bandito,Tibur pirata,Tibur Akıncısı
356,0x5BEB66E0,Scrapper,Bagarreur,Schläger,Attaccabrighe,Luchador,Kavgacı
357,0x5C8F66E5,Glowing Missive,Message scintillant,Glühendes Sendschreiben,Missiva lucente,Misiva resplandeciente,Parlayan Mektup
358,0x5D1F2951,Learned Laborer,Ouvrier érudit,Fachkundiger Arbeiter,Lavoratore istruito,Trabajador instruido,Bilgili İşçi
359,0x5D3922F4,Wraith,Spectre,Geist,Presenza,Espectro,Tayf
360,0x5DA8DFA0,Loose Column,Colonne branlante,Lockere Säule,Colonna sconnessa,Columna suelta,Gevşek Sütun
361,0x5DD83BAD,Krakenspawn,Krakenard,Krakenbrut,Krakeniano,Krakeniano,Krakenli
362,0x5E2A9C6D,Char Imp,Diablotin des charbons,Kohlenkobold,Folletto carbonizzato,Diablillo carbonilla,Köz Şeytancığı
363,0x5E2DCE11,Tibur Slaver,Esclavagiste tiburien,Tibur-Sklavenhändler,Tibur schiavista,Tibur esclavista,Tibur Köle Taciri
364,0x5E52F1F0,Wanted Poster,Avis de recherche,Steckbrief,Manifesto ricercato,Cartel de búsqueda,Aranıyor İlanı
365,0x5F03086A,Paleontologist Greneta,Grenéta le paléontologue,Paläontologin Greneta,Greneta il paleontologo,Paleontóloga Greneta,Paleontolog Greneta
366,0x5F7AAC71,Banshee Wraith,Spectre banshee,Todesfee-Geist,Presenza banshee,Espectro banshee,Banshee Tayfı
367,0x5F91FF62,Spider Hatchling,Jeune araignée,Spinnenbrut,Piccolo di ragno,Cría de araña,Yavru Örümcek
368,0x601970B8,Goblin Chieftain,Chef gobelin,Goblin-Häuptling,Capotribù dei Goblin,Jefe goblin,Goblin Reisi
369,0x606FC4C8,"Marid, Chosen of Agmera","Marid, enfant d'Agméra","Marid, Auserwählter von Agmera","Marid, grande di Agmera","Marid, elegido de Agmera","Marid, Agmera'nın Seçilmişi"
370,0x606FC4C9,"Nautis, Chosen of Agmera","Nautis, enfant d'Agméra","Nautis, Auserwählter von Agmera","Nautis, grande di Agmera","Nautis, elegido de Agmera","Nautis, Agmera'nın Seçilmişi"
371,0x606FC4CA,"Luxus, Chosen of Agmera","Luxus, enfant d'Agméra","Luxus, Auserwählter von Agmera","Luxus, grande di Agmera","Luxus, elegido de Agmera","Luxus, Agmera'nın Seçilmişi"
372,0x606FC4CB,"Obscea, Chosen of Agmera","Obscea, enfant d'Agméra","Obscea, Auserwählter von Agmera","Obscea, grande di Agmera","Obscea, elegido de Agmera","Obscea, Agmera'nın Seçilmişi"
373,0x606FC4CC,"Oclodo, Chosen of Agmera","Oclodo, enfant d'Agméra","Oclodo, Auserwählter von Agmera","Oclodo, grande di Agmera","Oclodo, elegido de Agmera","Oclodo, Agmera'nın Seçilmişi"
374,0x606FC4CD,"Septus, Chosen of Agmera","Septus, enfant d'Agméra","Septus, Auserwählter von Agmera","Septus, grande di Agmera","Septus, elegido de Agmera","Septus, Agmera'nın Seçilmişi"
375,0x606FC4CE,"Urobus, Chosen of Agmera","Urobus, enfant d'Agméra","Urobus, Auserwählter von Agmera","Urobus, grande di Agmera","Urobus, elegido de Agmera","Urobus, Agmera'nın Seçilmişi"
376,0x606FC4CF,"Thanus, Chosen of Agmera","Thanys, enfant d'Agméra","Thanus, Auserwählter von Agmera","Thanus, grande di Agmera","Thanus, elegido de Agmera","Thanus, Agmera'nın Seçilmişi"
377,0x606FC4D0,"Kranis, Chosen of Agmera","Kranis, enfant d'Agméra","Kranis, Auserwählter von Agmera","Kranis, grande di Agmera","Kranis, elegido de Agmera","Kranis, Agmera'nın Seçilmişi"
378,0x606FC4D1,"Xanus, Chosen of Agmera","Xanys, enfant d'Agméra","Xanus, Auserwählter von Agmera","Xanus, grande di Agmera","Xanus, elegido de Agmera","Xanus, Agmera'nın Seçilmişi"
379,0x606FC4E7,"Wesius, Chosen of Agmera","Wesius, enfant d'Agméra","Wesius, Auserwählter von Agmera","Wesius, grande di Agmera","Wesius, elegido de Agmera","Wesius, Agmera'nın Seçilmişi"
380,0x606FC4E8,"Nerid, Chosen of Agmera","Nerid, enfant d'Agméra","Nerid, Auserwählter von Agmera","Nerid, grande di Agmera","Nerid, elegido de Agmera","Nerid, Agmera'nın Seçilmişi"
381,0x606FC4E9,"Phanus, Chosen of Agmera","Phanys, enfant d'Agméra","Phanus, Auserwählter von Agmera","Phanus, grande di Agmera","Phanus, elegido de Agmera","Phanus, Agmera'nın Seçilmişi"
382,0x61AC46B4,Irritable Guardsman,Garde royal irascible,Nervöser Wachmann,Guardia irascibile,Guardia irritable,Asabi Muhafız
383,0x61FD8097,Mia Moursey,Mia Moursey,Mia Moursey,Mia Moursey,Mia Moursey,Mia Moursey
384,0x6239AA8D,"Nif, the Life-Taker","Nif, le Voleur de vie","Nif, der Lebensender","Nif, l'assassino","Nif, el asesino","Nif, Can Alan"
385,0x6239AA8E,"Sif, the Ever-Hunter","Sif, le Chasseur éternel","Sif, der Immerjagende","Sif, il cacciatore","Sif, el cazador eterno","Sif, Ebedî Avcı"
386,0x6239AA8F,"Mak, the Tidal-King","Mak, le Roi des marées","Mak, der Gezeitenkönig","Mak, il re della marea","Mak, rey de las mareas","Mak, Gelgit Kralı"
387,0x6239AA90,"Jun, the Ocean-Lord","Jun, le Seigneur de l'océan","Jun, der Ozeanfürst","Jun, il signore dell'oceano","Jun, señor de los océanos","Jun, Okyanus Lordu"
388,0x6239AA91,"Kae, the Water-Watcher","Kae, le Garde-côte","Kae, der Wasserwächter","Kae, l'osservatore dell'acqua","Kae, vigilante de las aguas","Kae, Suların Gözcüsü"
389,0x6239AA92,"Che, the Deep-Warrior","Che, le Guerrier des Bas-fonds","Che, der Tiefenkrieger","Che, il guerriero degli abissi","Che, guerrero de las profundidades","Che, Derinlik Savaşçısı"
390,0x6239AA93,"Ols, the Wave-Breaker","Ols, le Briseur de vagues","Ols, der Wellenbrecher","Ols, l'infrangi-onde","Ols, rompeolas","Ols, Dalga Kıran"
391,0x6239AA94,"Xen, the Shell-Crusher","Xen, le Destructeur de carapaces","Xen, der Panzerbrecher","Xen, il frantuma-gusci","Xen, aplasta conchas","Xen, Kabuk Kıran"
392,0x6239AA95,"Nuk, the Brine-Hunter","Nuk, le Chasseur des mers","Nuk, der Meeresjäger","Nuk, il distruttore dell'acqua","Nuk, cazador de salmuera","Nuk, Tuzlu Su Avcısı"
393,0x6239AA96,"Vir, the Blaze-Lurker","Vir, le Rôdeur flamboyant","Vir, der Glutschleicher","Vir, la fiamma sopita","Vir, acechador llameante","Vir, Alev Pusucusu"
394,0x6239AAAC,"Kir, the Venom-Claw","Kir, la Pince empoisonnée","Kir, die Giftklaue","Kir, la chela velenosa","Kir, garra venenosa","Kir, Zehir Pençesi"
395,0x6239AAAD,"Phe, the Blade-Claw","Phe, la Pince tranchante","Phe, die Klingenklaue","Phe, la chela affilata","Phe, garra cuchilla","Phe, Kılıç Pençesi"
396,0x6239AAAE,"Arh, the Sea-Terror","Arh, la Terreur des mers","Arh, der Seeschrecken","Arh, il terrore del mare","Arh, terror de los mares","Arh, Deniz Dehşeti"
397,0x62A54D85,Ickthid Bruiser,Cogneur poissard,Ickthid-Rabauke,Ickthide potente,Ickthid matón,Ickthid Zorbası
398,0x62A6BB84,Krakenspawn Magus,Mage krakenard,Krakenbrut-Magus,Gran sacerdote dei Krakeniani,Magus krakeniano,Krakenli Magus
399,0x62D8C2D2,Krakenspawn Prime,Primat krakenard,Krakenbrut-Primus,Krakeniano primario,Krakeniano primordial,Baş Krakenli
400,0x633EBE0A,Nervous Guardsman,Garde royal suspicieux,Nervöser Wachmann,Guardia nervosa,Guardia nervioso,Gergin Muhafız
401,0x637586A2,Spurthigh Crusher,Briseur jaillissant,Spornschenkel-Brecher,Distruttore corazzato,Aplastadora escamosa,Mahmuzbacak Ezici
402,0x651DA440,Ruinscar Dowsing Rod,Rhabdomancie pour Failles de Ruin,Ruinennarben-Wünschelrute,Bacchetta da rabdomante della Cicatrice della rovina,Báculo de detección de ruinabrechas,Yıkımyarası Arama Çubuğu
403,0x6524C76E,Tanglebone Skeleton,Squelette cagneux,Wirrknochen-Skelett,Scheletro aggrovigliato,Esqueleto huesoduro,Dolaşık Kemik İskelet
404,0x6561A055,Steward Angel,Ange serviteur,Vogt-Engel,Angelo servitore,Ángel auxiliar,Vekil Melek
405,0x65F330B4,Abominable Brute Yeti,Abominable brute yéti,Entsetzlicher Yeti-Schläger,Yeti abominevole bruto,Yeti bruto abominable,İğrenç Yeti Vahşisi
406,0x65F92175,Captain Rutgren,Capitaine Rutgren,Kapitän Rutgren,Capitano Rutgren,Capitán Rutgren,Kaptan Rutgren
407,0x669371F0,"Shrin Ragemaw, Tibur Corsair","Shrin Grognerage, le corsaire tiburien","Shrin Zornschlund, Tibur-Korsar","Shrin Faucirabbiose, Tibur corsaro","Shrin Mandibulafuria, tibur corsario","Shrin Öfkeçene, Tibur Korsanı"
408,0x669371F1,"Glirn Ragemaw, Tibur Corsair","Glirn Grognerage, le corsaire tiburien","Glirn Zornschlund, Tibur-Korsar","Glirn Faucirabbiose, Tibur corsaro","Glirn Mandibulafuria, tibur corsario","Glirn Öfkeçene, Tibur Korsanı"
409,0x669371F2,"Vrang Ragemaw, Tibur Corsair","Vrang Grognerage, le corsaire tiburien","Vrang Zornschlund, Tibur-Korsar","Vrang Faucirabbiose, Tibur corsaro","Vrang Mandibulafuria, tibur corsario","Vrang Öfkeçene, Tibur Korsanı"
410,0x669371F3,"Durm Ragemaw, Tibur Corsair","Durm Grognerage, le corsaire tiburien","Durm Zornschlund, Tibur-Korsar","Durm Faucirabbiose, Tibur corsaro","Durm Mandibulafuria, tibur corsario","Durm Öfkeçene, Tibur Korsanı"
411,0x669371F4,"Krarg Ragemaw, Tibur Corsair","Krarg Grognerage, le corsaire tiburien","Krarg Zornschlund, Tibur-Korsar","Krarg Faucirabbiose, Tibur corsaro","Krarg Mandibulafuria, tibur corsario","Krarg Öfkeçene, Tibur Korsanı"
412,0x669371F5,"Nurj Ragemaw, Tibur Corsair","Nurj Grognerage, le corsaire tiburien","Nurj Zornschlund, Tibur-Korsar","Nurj Faucirabbiose, Tibur corsaro","Nurj Mandibulafuria, tibur corsario","Nurj Öfkeçene, Tibur Korsanı"
413,0x669371F6,"Mresk Ragemaw, Tibur Corsair","Mresk Grognerage, le corsaire tiburien","Mresk Zornschlund, Tibur-Korsar","Mresk Faucirabbiose, Tibur corsaro","Mresk Mandibulafuria, tibur corsario","Mresk Öfkeçene, Tibur Korsanı"
414,0x669371F7,"Surnk Ragemaw, Tibur Corsair","Surnk Grognerage, le corsaire tiburien","Surnk Zornschlund, Tibur-Korsar","Surnk Faucirabbiose, Tibur corsaro","Surnk Mandibulafuria, tibur corsario","Surnk Öfkeçene, Tibur Korsanı"
415,0x669371F8,"Trej Ragemaw, Tibur Corsair","Trej Grognerage, le corsaire tiburien","Trej Zornschlund, Tibur-Korsar","Trej Faucirabbiose, Tibur corsaro","Trej Mandibulafuria, tibur corsario","Trej Öfkeçene, Tibur Korsanı"
416,0x669371F9,"Vrurt Ragemaw, Tibur Corsair","Vrurt Grognerage, le corsaire tiburien","Vrurt Zornschlund, Tibur-Korsar","Vrurt Faucirabbiose, Tibur corsaro","Vrurt Mandibulafuria, tibur corsario","Vrurt Öfkeçene, Tibur Korsanı"
417,0x6693720F,"Crom Ragemaw, Tibur Corsair","Crom Grognerage, le corsaire tiburien","Crom Zornschlund, Tibur-Korsar","Crom Faucirabbiose, Tibur corsaro","Crom Mandibulafuria, tibur corsario","Crom Öfkeçene, Tibur Korsanı"
418,0x66937210,"Scrav Ragemaw, Tibur Corsair","Scrav Grognerage, le corsaire tiburien","Scrav Zornschlund, Tibur-Korsar","Scrav Faucirabbiose, Tibur corsaro","Scrav Mandibulafuria, tibur corsario","Scrav Öfkeçene, Tibur Korsanı"
419,0x66937211,"Urack Ragemaw, Tibur Corsair","Urack Grognerage, le corsaire tiburien","Urack Zornschlund, Tibur-Korsar","Urack Faucirabbiose, Tibur corsaro","Urack Mandibulafuria, tibur corsario","Urack Öfkeçene, Tibur Korsanı"
420,0x6761C8F1,Emotionless Guardsman,Garde royal impassible,Gefühlloser Wachmann,Guardia indifferente,Guardia sin emociones,Duygusuz Muhafız
421,0x678876D6,Hellmouth,Dévorace,Höllenmund,Bocca infernale,Boca infernal,Cehennem Ağzı
422,0x686AB7C4,Bloodoak,Chêne-de-sang,Bluteiche,Quercia sanguinaria,Roble sangriento,Kan Meşesi
423,0x6884E279,Impatient Longshoreman,Docker impatient,Ungeduldiger Hafenarbeiter,Scaricatore di porto impaziente,Estibador impaciente,Sabırsız Liman İşçisi
424,0x6889B0B3,Shaw's Alchitect Magicware,Shaw - Artefacts des Alchitectes,Shaws Alchitektenhandel,Magie dell'Alchitect di Shaw,Equipo mágico de alquitecto de Shaw,Shaw'ın Alkimimar Büyü Eşyaları
425,0x6980FB95,Sawtooth Tibur,Tiburien dents-de-scie,Sägezahn-Tibur,Tibur dente di sega,Tibur dientes de sierra,Testere Dişli Tibur
426,0x699DC566,Vinache the Minstrel,Vinache le ménestrel,Vinache der Minnesänger,Vinache il menestrello,Vinache el trovador,Ozan Vinache
427,0x69F20716,Control Crystal,Cristal de commande,Steuerkristall,Cristallo del controllo,Cristal de control,Kontrol Kristali
428,0x6A906564,Flaying Angel,Ange écorcheur,Schinder-Engel,Angelo torturatore,Ángel azotador,Deriyüzen Melek
429,0x6B10F45E,Kamikaze Ghoul,Goule kamikaze,Kamikaze-Ghul,Ghoul kamikaze,Necrófago kamikaze,Kamikaze Gulyabani
430,0x6BEBDE14,Hedge Wolf,Loup des fourrés,Stachelwolf,Lupo delle siepi,Lobo de la floresta,Çalılık Kurdu
431,0x6C4B16B2,Wolf,Loup,Wolf,Lupo,Lobo,Kurt
432,0x6E1BD6B5,Goblin Chieftain,Chef gobelin,Goblin-Häuptling,Capotribù dei Goblin,Jefe goblin,Goblin Reisi
433,0x6E7A0FFB,Control Panel,Panneau de commande,Schalttafel,Pannello di controllo,Panel de control,Kontrol Paneli
434,0x6E7D9394,Ashura of Torment,Asura du supplice,Ashura der Folter,Ashura del tormento,Ashura del tormento,Azabın Ashurası
435,0x6EF94659,Foreign Sailor,Marin étranger,Ausländischer Seemann,Marinaio straniero,Marinero extranjero,Yabancı Denizci
436,0x6F229BAC,Tree Carving,Écorce ciselée,Baumschnitzerei,Incisione sull'albero,Grabado en el árbol,Ağaç Oyması
437,0x6FBFA026,"Jaxeck, Ashura of Loss","Jaxeck, Asura du désespoir","Jaxeck, Ashura des Verlustes","Jaxeck, Ashura della perdita","Jaxeck, ashura de la pérdida","Jaxeck, Kaybın Ashurası"
438,0x6FBFA027,"Takex, Ashura of Loss","Takex, Asura du désespoir","Takex, Ashura des Verlustes","Takex, Ashura della perdita","Takex, ashura de la pérdida","Takex, Kaybın Ashurası"
439,0x6FBFA028,"Xelock, Ashura of Loss","Xelock, Asura du désespoir","Xelock, Ashura des Verlustes","Xelock, Ashura della perdita","Xelock, ashura de la pérdida","Xelock, Kaybın Ashurası"
440,0x6FBFA029,"Wyserax, Ashura of Loss","Wyserax, Asura du désespoir","Wyserax, Ashura des Verlustes","Wyserax, Ashura della perdita","Wyserax, ashura de la pérdida","Wyserax, Kaybın Ashurası"
441,0x6FBFA02A,"Diyaxis, Ashura of Loss","Diyaxis, Asura du désespoir","Diyaxis, Ashura des Verlustes","Diyaxis, Ashura della perdita","Diyaxis, ashura de la pérdida","Diyaxis, Kaybın Ashurası"
442,0x6FBFA02B,"Mnexsod, Ashura of Loss","Mnexsod, Asura du désespoir","Mnexsod, Ashura des Verlustes","Mnexsod, Ashura della perdita","Mnexsod, ashura de la pérdida","Mnexsod, Kaybın Ashurası"
443,0x6FBFA02C,"Gohux, Ashura of Loss","Gohux, Asura du désespoir","Gohux, Ashura des Verlustes","Gohux, Ashura della perdita","Gohux, ashura de la pérdida","Gohux, Kaybın Ashurası"
444,0x6FBFA02D,"Luxnis, Ashura of Loss","Luxnis, Asura du désespoir","Luxnis, Ashura des Verlustes","Luxnis, Ashura della perdita","Luxnis, ashura de la pérdida","Luxnis, Kaybın Ashurası"
445,0x6FBFA02E,"Xilercha, Ashura of Loss","Xilercha, Asura du désespoir","Xilercha, Ashura des Verlustes","Xilercha, Ashura della perdita","Xilercha, ashura de la pérdida","Xilercha, Kaybın Ashurası"
446,0x6FBFA02F,"Craxiel, Ashura of Loss","Craxiel, Asura du désespoir","Craxiel, Ashura des Verlustes","Craxiel, Ashura della perdita","Craxiel, ashura de la pérdida","Craxiel, Kaybın Ashurası"
447,0x6FBFA045,"Cojaxub, Ashura of Loss","Cojaxub, Asura du désespoir","Cojaxub, Ashura des Verlustes","Cojaxub, Ashura della perdita","Cojaxub, ashura de la pérdida","Cojaxub, Kaybın Ashurası"
448,0x6FBFA046,"Wxalt, Ashura of Loss","Wxalt, Asura du désespoir","Wxalt, Ashura des Verlustes","Wxalt, Ashura della perdita","Wxalt, ashura de la pérdida","Wxalt, Kaybın Ashurası"
449,0x6FBFA047,"Palerax, Ashura of Loss","Palerax, Asura du désespoir","Palerax, Ashura des Verlustes","Palerax, Ashura della perdita","Palerax, ashura de la pérdida","Palerax, Kaybın Ashurası"
450,0x707B29D9,Crystal Wraith,Spectre de cristal,Kristall-Geist,Presenza di cristallo,Espectro de cristal,Kristal Tayf
451,0x707C45A5,Shallow Grave,Tombe peu profonde,Oberflächliches Grab,Tomba poco profonda,Tumba poco profunda,Sığ Mezar
452,0x709A550B,Rusty Ritual Dagger,Dague rituelle rouillée,Rostiger Ritualdolch,Pugnale rituale arrugginito,Daga ritual oxidada,Paslı Ayin Hançeri
453,0x712852EC,Phantom Wraith,Spectre fantomatique,Phantom-Geist,Presenza eterea,Espectro fantasmal,Hayalet Tayf
454,0x7147EF68,Harried Woodsman,Garde forestier inquiet,Gehetzter Förster,Boscaiolo ansioso,Leñador apresurado,Telaşlı Oduncu
455,0x7147FC63,Accessible Wood,Bois accessible,Erreichbares Holz,Legno da esaminare,Madera accesible,Erişilebilir Odun
456,0x718CA179,Ashen Fiend,Démon livide,Aschenunhold,Spirito maligno delle ceneri,Demonio ceniciento,Kül İblisi
457,0x719D1A31,Shimmering Portal,Portail miroitant,Schimmerndes Portal,Portale lucente,Portal brillante,Parıldayan Geçit
458,0x71D0A676,Nether Imp,Diablotin des limbes,Niederkobold,Folletto degli inferi,Diablillo del inframundo,Öte Âlem Şeytancığı
459,0x71E7816E,Yellow Crystal,Cristal jaune,Gelber Kristall,Cristallo giallo,Cristal amarillo,Sarı Kristal
460,0x720145A6,Gravemoss Ghoul,Goule des cimetières,Grabmoos-Ghul,Ghoul del muschio tombale,Necrófago musgoso,Mezaryosunu Gulyabani
461,0x720475D4,Crab Swarm,Nuée de crabes,Krabbenschwarm,Sciame di granchi,Plaga de cangrejos,Yengeç Sürüsü
462,0x72E23E99,Brain in a Jar,Cerveau en bocal,Gehirn im Glas,Cervello nel vaso,Cerebro en un frasco,Kavanozda Beyin
463,0x732B2131,Branston the Warlock,Branston le sorcier,Branston der Hexer,Branston lo stregone,Branston el brujo,Kara Büyücü Branston
464,0x741D8B28,Blade Devil,Diable des lames,Klingenteufel,Diavolo affilato,Diablo cuchilla,Bıçak İblisi
465,0x744F9C43,Michadele the Enflamed,Michadèle l'enflammée,"Michadele, die Entflammte",Michadele la furiosa,Michadele la inflamada,Alevlenmiş Michadele
466,0x746DDBF7,Ruined Debris,Ruines,Trümmer,Detriti in rovina,Ruinas,Harabe Enkazı
467,0x74E37248,Tom Miner's crate of vintage rocks,Caisse de rochers de Tom Miner,Tom Miners Kiste mit Jahrgangsfelsen,Cassa di rocce preziose di Tom Miner,Caja de rocas de Tom Miner,Tom Miner'ın eski kaya kasası
468,0x7546A879,Ruinlord Ataraxis,"Ataraxis, seigneur de Ruin",Ruinlord Ataraxis,Signore della rovina Ataraxis,Señor de la Ruina Ataraxis,Yıkım Lordu Ataraxis
469,0x7599639C,Celdria,Celdria,Celdria,Celdria,Celdria,Celdria
470,0x75F1D4E5,Ickthid Defender,Défenseur poissard,Ickthid-Verteidiger,Ickthide difensore,Ickthid defensor,Ickthid Savunucusu
471,0x76230CBC,Hedge Wolf Packlord,Chef de meute des fourrés,Stachelwolf-Rudelführer,Lupo delle siepi alfa,Líder de la manada de la floresta,Çalılık Kurdu Sürü Lideri
472,0x76CAE990,Professorial Wizard,Magicien professionnel,Habilitierter Zauberer,Mago professore,Mago profesional,Bilgin Büyücü
473,0x76DE99D4,Warden Angel,Ange protecteur,Hüter-Engel,Angelo guardiano,Ángel custodio,Muhafız Melek
474,0x76EE6C70,Ickthid Fodder,Simple poissard,Kanonenfutter-Ickthid,Ickthide semplice,Carnaza ickthid,Ickthid Yemi
475,0x771F8BC3,Phantom Shield Bearer,Défenseur fantôme,Phantom-Schildträger,Portatore dello scudo fantasma,Portaescudos fantasma,Hayalet Kalkan Taşıyıcısı
476,0x7726C57C,Half Eaten Body,Corps à moitié dévoré,Halb gefressene Leiche,Corpo dilaniato,Cuerpo medio comido,Yarı Yenmiş Ceset
477,0x7744A233,"Wrexl, Goblin Hurtbringer","Wrexl, le rosseur gobelin","Wrexl, Goblin-Schmerzbereiter","Wrexl, Goblin distruttore","Wrexl, goblin combatiente","Wrexl, Goblin Acı Getiren"
478,0x777425AD,Engraved Stone Slab,Plaque de pierre gravée,Gravierte Steinplatte,Lastra di pietra scolpita,Lápida grabada,Oyma Taş Levha
479,0x779F7293,Vindicator,Rugisseur,Verteidiger,Vendicatore,Justiciero,Haklayıcı
480,0x77E322EB,Would-Be Adventurer,Aventurier en herbe,Möchtegern-Abenteurer,Aspirante avventuriero,Aspirante a aventurero,Sözde Maceracı
481,0x77E322EC,Aspiring Hero,Héros en devenir,Aufstrebender Held,Aspirante eroe,Aspirante a héroe,Kahraman Adayı
482,0x77E5C416,Blocked Passage,Passage bloqué,Blockierter Weg,Passaggio bloccato,Pasillo bloqueado,Tıkalı Geçit
483,0x7813883C,Pirate Treasure Chest,Coffre au trésor pirate,Piraten-Schatztruhe,Forziere del pirata,Cofre del tesoro pirata,Korsan Hazine Sandığı
484,0x78D3B2BC,Spurthigh Snapper,Claquebec jaillissant,Spornschenkel-Schnapper,Morditore corazzato,Tortuga escamosa,Mahmuzbacak Isırgan
485,0x79471CDD,Talkative Common Woman,Citoyenne bavarde,Gesprächige Frau,Donna comune ciarliera,Mujer parlanchina,Konuşkan Halktan Kadın
486,0x79D527A4,"Snotlust, Ickthid Brute","Morvur, la brute poissarde","Snotlust, Ickthid-Schläger","Snotlust, Ickthide bruto","Morrolujurioso, ickthid bruto","Snotlust, Ickthid Vahşisi"
487,0x79D527A5,"Grogfrog, Ickthid Brute","Crapotin, la brute poissarde","Grogfrog, Ickthid-Schläger","Grogfrog, Ickthide bruto","Ranafea, ickthid bruto","Grogfrog, Ickthid Vahşisi"
488,0x79D527A6,"Greatfoot, Ickthid Brute","Panar, la brute poissarde","Greatfoot, Ickthid-Schläger","Greatfoot, Ickthide bruto","Piezaco, ickthid bruto","Greatfoot, Ickthid Vahşisi"
489,0x79D527A7,"Bullywog, Ickthid Brute","Takin, la brute poissarde","Bullywog, Ickthid-Schläger","Bullywog, Ickthide bruto","Negracomatón, ickthid bruto","Bullywog, Ickthid Vahşisi"
490,0x79D527A8,"Tough-gill, Ickthid Brute","Branchy, la brute poissarde","Tough-gill, Ickthid-Schläger","Tough-gill, Ickthide bruto","Agalladura, ickthid bruto","Tough-gill, Ickthid Vahşisi"
491,0x79D527A9,"Gerplunk, Ickthid Brute","Fraka, la brute poissarde","Gerplunk, Ickthid-Schläger","Gerplunk, Ickthide bruto","Gerplunk, ickthid bruto","Gerplunk, Ickthid Vahşisi"
492,0x79D527AA,"Chomper, Ickthid Brute","Gobfor, la brute poissarde","Chomper, Ickthid-Schläger","Chomper, Ickthide bruto","Zampador, ickthid bruto","Chomper, Ickthid Vahşisi"
493,0x79D527AB,"Nemotoad, Ickthid Brute","Némodi, la brute poissarde","Nemotoad, Ickthid-Schläger","Nemotoad, Ickthide bruto","Nemosapo, ickthid bruto","Nemotoad, Ickthid Vahşisi"
494,0x79D527AC,"Chilleye, Ickthid Brute","Friskœil, la brute poissarde","Chilleye, Ickthid-Schläger","Chilleye, Ickthide bruto","Ojofrío, ickthid bruto","Chilleye, Ickthid Vahşisi"
495,0x79D527AD,"Hotfoot, Ickthid Brute","Ripaton, la brute poissarde","Hotfoot, Ickthid-Schläger","Hotfoot, Ickthide bruto","Patacaliente, ickthid bruto","Hotfoot, Ickthid Vahşisi"
496,0x79D527C3,"Slobberjaw, Ickthid Brute","Vilebav, la brute poissarde","Slobberjaw, Ickthid-Schläger","Slobberjaw, Ickthide bruto","Mandibubaboso, ickthid bruto","Slobberjaw, Ickthid Vahşisi"
497,0x79D527C4,"Razorwog, Ickthid Brute","Scabrut, la brute poissarde","Razorwog, Ickthid-Schläger","Razorwog, Ickthide bruto","Negracocuchilla, ickthid bruto","Razorwog, Ickthid Vahşisi"
498,0x79D527C5,"Puddlespook, Ickthid Brute","Clohak, la brute poissarde","Puddlespook, Ickthid-Schläger","Puddlespook, Ickthide bruto","Espantacharco, ickthid bruto","Puddlespook, Ickthid Vahşisi"
499,0x7A2307B8,Charade,Charade,Scharade,Charade,Charade,Charade
500,0x7AAC497B,Ashura of Pain,Asura de la douleur,Ashura des Schmerzes,Ashura del dolore,Ashura del dolor,Acının Ashurası
501,0x7ABCF09F,King Keltas,Roi Keltas,König Keltas,Re Keltas,Rey Keltas,Kral Keltas
502,0x7B65A1EB,Archmage Rigel,Rigel l'archimage,Erzmagier Rigel,Arcimago Rigel,Archimago Rigel,Başbüyücü Rigel
503,0x7B7F7209,Hexing Imp,Diablotin envoûtant,Hexerkobold,Folletto del malocchio,Diablillo maldecidor,Lanetçi Şeytancık
504,0x7C0C9F37,Prejudiced Laborer,Ouvrier xénophobe,Voreingenommener Arbeiter,Lavoratore prevenuto,Trabajador con prejuicios,Önyargılı İşçi
505,0x7C0D5EE3,Cleansing Angel,Ange purificateur,Läuternder Engel,Angelo pulitore,Ángel purificador,Arındırıcı Melek
506,0x7C163CE1,Skeletal Bandit,Brigand-squelette,Skelettierter Bandit,Bandito scheletrico,Esqueleto bandido,İskelet Haydut
507,0x7C9632D8,Solrian the Enslaved,Solrian l'asservi,"Solrian, der Versklavte",Solrian lo schiavo,Solrian el esclavizado,Köleleştirilmiş Solrian
508,0x7D5D7E97,Howlfrost the Abominable,Givrurlant l'abominable,"Heulfrost, der Abscheuliche",Howlfrost l'Abominevole,Aullidofrío el abominable,İğrenç Howlfrost
509,0x7D604E76,Enraged Yeti,Yéti enragé,Wütender Yeti,Yeti furioso,Yeti enfurecido,Öfkeli Yeti
510,0x7D91260A,Dread Wisp,Feu follet redoutable,Schreckensirrlicht,Fuoco fatuo del terrore,Fatuo terrorífico,Dehşet Işık Ruhu
511,0x7D9CE2D2,Specter Wraith,Spectre sépulcral,Schemen-Geist,Presenza spettrale,Espectro sepulcral,Spektral Tayf
512,0x7DB6907D,Ancient Chest,Coffre ancien,Alte Truhe,Forziere antico,Cofre antiguo,Kadim Sandık
513,0x7DF0C0AE,King Marcus,Roi Marcus,König Marcus,Re Marcus,Rey Marcus,Kral Marcus
514,0x7E1C0FEF,Helljaw,Croquenfer,Höllenkiefer,Mascella infernale,Fauce infernal,Cehennem Çenesi
515,0x7EA68966,Experimental Tibur,Tiburien expérimental,Experimenteller Tibur,Tibur sperimentale,Tibur experimental,Deneysel Tibur
