target_language,target_rbin_indices,target_rbin_hashes,target_message_indices,ctd_name,ctd_file_id,message_id,layout_index,wait_frames,source_fr,source_en,source_de,match_status,target_variant_count,translation
en,107,0x81FE34FD,102,ctit300.ctd,0x28960000,0x28960066,0,0,"Invoque deux anneaux de cristaux
lumineux rotatifs qui infligent des
dégâts aux ennemis. (Sora uniquement)","Summon two rings of revolving light crystals
that deal damage to enemies.
(Sora only)","Beschwöre zwei Ringe aus sich drehenden
Lichtkristallen herauf, die Gegnern bei
Kontakt Schaden zufügen. (Nur Sora.)",matched_fr_en_de,1,"Düşmanlara hasar veren, dönen iki ışık kristali
halkası çağır.
(Yalnızca Sora)"
en,107,0x81FE34FD,103,ctit300.ctd,0x28960000,0x28960067,0,0,"Invoque trois anneaux de cristaux
lumineux qui infligent des dégâts aux
ennemis. 2 emplacements. (Sora)","Summon three rings of revolving light
crystals that deal damage to enemies.
Uses two slots. (Sora only)","Beschwöre drei Ringe aus drehend. Licht-
kristallen herauf, die Gegnern Schaden
zufügen. 2 Slots. (Nur Sora.)",matched_fr_en_de,1,"Düşmanlara hasar veren, dönen üç ışık kristali
halkası çağır.
İki yuva kullanır. (Yalnızca Sora)"
en,107,0x81FE34FD,104,ctit300.ctd,0x28960000,0x28960068,0,0,"Génère des faisceaux lumineux infligeant
des dégâts aux ennemis et restaurant
tes HP. 2 emplacements. (Sora)","Unleash a colonnade of light that deals
damage to enemies while restoring your HP.
Uses two slots. (Sora only)","Erzeuge einen Säulengang aus Licht, der
den Gegn. Schaden zufügt, währ. er deine
HP wiederherstellt. 2 Slots. (Nur Sora.)",matched_fr_en_de,1,"Düşmanlara hasar verirken HP'ni yenileyen
bir ışık sütunları dizisi sal.
İki yuva kullanır. (Yalnızca Sora)"
en,107,0x81FE34FD,105,ctit300.ctd,0x28960000,0x28960069,0,0,"Utilise  pour générer une tornade. Tes
ennemis subiront des dégâts en continu
dans le vortex. 2 emplacements. (Sora)","Use  to control a whirlwind. Drag foes
into the vortex for continual damage.
Uses two slots. (Sora only)","Steuere mit  einen Wirbelwind, der
Gegn. hochwirbelt. Sie erleiden so kon-
tinuierl. Schaden. 2 Slots. (Nur Sora.)",matched_fr_en_de,1,"Bir kasırgayı kontrol etmek için  kullan. Düşmanları
girdaba çekerek sürekli hasar ver.
İki yuva kullanır. (Yalnızca Sora)"
en,107,0x81FE34FD,106,ctit300.ctd,0x28960000,0x2896006A,0,0,"Fais tomber des météores sur l'ensemble
de la zone pour provoquer une puissante
explosion. 2 emplacements. (Riku)","Bring meteors crashing down on the
whole area, triggering a mighty explosion.
Uses two slots. (Riku only)","Lasse Meteoriten auf das ganze Gebiet
fallen, die eine gewaltige Explosion
auslösen. 2 Slots. (Nur Sora.)",matched_fr_en_de,1,"Tüm alana meteorlar yağdırarak muazzam bir patlama yarat.
İki yuva kullanır. (Yalnızca Riku)"
en,107,0x81FE34FD,107,ctit300.ctd,0x28960000,0x2896006B,0,0,"Rapetisse tes ennemis et diminue leur
Force et Défense de moitié. Touche-les
pour leur infliger des dégâts.","Temporarily reduce the size of enemies,
halving their Strength and Defense.
Just touching mini-foes will deal damage.","Schrumpfe die Gegner kurzfristig und
halbiere ihren Angriffs- und Abwehrwert.
Schade ihnen mit nur einer Berührung.",matched_fr_en_de,1,"Düşmanları geçici olarak küçültüp Güç ve Savunmalarını
yarıya indir. Küçülenlere yalnızca dokunmak bile hasar verir."
en,107,0x81FE34FD,108,ctit300.ctd,0x28960000,0x2896006C,0,0,"Aveugle les ennemis alentour
pour les empêcher de t'attaquer.","Blind surrounding enemies and stop them
from attacking you.","Stürze die Gegner im Umkreis
in Dunkelheit. So können sie dich
nicht mehr angreifen.",matched_fr_en_de,1,"Çevrendeki düşmanları kör ederek sana
saldırmalarını engelle."
en,107,0x81FE34FD,109,ctit300.ctd,0x28960000,0x2896006D,0,0,"Transforme les ennemis à proximité
en bombes qui infligeront des dégâts
aux ennemis adjacents en explosant.","Turn nearby foes into ticking time bombs.
When they go off, they will damage
surrounding enemies.","Verwandle die Gegner im Umkreis in
tickende Zeitbomben. Wenn sie explo-
dieren, fügen sie Gegnern Schaden zu.",matched_fr_en_de,1,"Yakındaki düşmanları saatli bombalara dönüştür.
Patladıklarında çevredeki düşmanlara hasar verirler."
en,107,0x81FE34FD,110,ctit300.ctd,0x28960000,0x2896006E,0,0,"Étourdis les ennemis alentour
pour qu'ils s'attaquent entre eux.","Confuse surrounding enemies and cause
them to attack each other.","Verwirre die Gegner im Umkreis.
Verwirrte Gegner greifen sich
gegenseitig an.",matched_fr_en_de,1,"Çevredeki düşmanların kafasını karıştırarak
birbirlerine saldırmalarını sağla."
en,107,0x81FE34FD,111,ctit300.ctd,0x28960000,0x2896006F,0,0,"Aveugle les ennemis se trouvant
autour de la cible verrouillée,
les empêchant ainsi de se déplacer.","Bind any enemies grouped around your
lock-on target, forcing them to stay in
one place.","Fessle Gegner im Umkreis des
anvisierten Gegners, sodass sie sich
nicht mehr bewegen können.",matched_fr_en_de,1,"Kilitlendiğin hedefin çevresindeki düşmanları bağlayarak
oldukları yerde kalmaya zorla."
en,107,0x81FE34FD,112,ctit300.ctd,0x28960000,0x28960070,0,0,"Les assaillants touchés par ton poison
subissent des dégâts continus pendant
un certain laps de temps.","Launch a glob of poison at enemies.
Poisoned foes will take continual damage
for a limited time.","Feure einen Giftklumpen auf deine
Gegner. Vergiftete Gegner nehmen eine
Zeit lang kontinuierlich Schaden.",matched_fr_en_de,1,"Düşmanlara zehir topağı fırlat. Zehirlenenler
sınırlı bir süre boyunca sürekli hasar alır."
en,107,0x81FE34FD,113,ctit300.ctd,0x28960000,0x28960071,0,0,"Ralentis les déplacements
des ennemis se trouvant
autour de la cible verrouillée.","Manipulate time to slow down the
movement of any enemies grouped around
your lock-on target.","Manipuliere die Zeit, um die Bewegung 
der Gegner im Umkreis des anvisierten 
Gegners zu verlangsamen.",matched_fr_en_de,1,"Zamanı yönlendirerek kilitlendiğin hedefin çevresindeki
düşmanların hareketlerini yavaşlat."
en,107,0x81FE34FD,114,ctit300.ctd,0x28960000,0x28960072,0,0,"Endors les ennemis proches pendant un
court instant. Si tu t'endors, la
vitesse de la jauge de Passage augmente.","Put nearby enemies to sleep for a
short time. If you are put to sleep,
the Drop Gauge's speed will increase.","Schicke die Gegner schlafen. Wirst du in
den Schlaf geschickt, wird die Geschwin-
digkeit der Sturzanzeige beschleunigt.",matched_fr_en_de,1,"Yakındaki düşmanları kısa süreliğine uyut. Sen uyutulursan
Geçiş Göstergesi daha hızlı tükenir."
en,107,0x81FE34FD,115,ctit300.ctd,0x28960000,0x28960073,0,0,"Endors tes ennemis sur un plus grand
rayon. Si tu t'endors, la vitesse de la
jauge de Passage augmente.","Put enemies in a larger radius to sleep.
If you are put to sleep, the Drop Gauge's
speed will increase.","Schicke d. Gegn. im mittl. Radius schla-
fen. Wirst du schlafen geschickt, wird
die Geschw. d. Sturzanz. beschleunigt.",matched_fr_en_de,1,"Daha geniş bir alandaki düşmanları uyut. Sen uyutulursan
Geçiş Göstergesi daha hızlı tükenir."
en,107,0x81FE34FD,116,ctit300.ctd,0x28960000,0x28960074,0,0,"Endors les ennemis sur un large rayon
pendant longtemps. Si tu t'endors, la
vitesse de la jauge de Passage augmente.","Put enemies within a wide radius to sleep
for a long time. If you are put to sleep,
the Drop Gauge's speed will increase.","Schicke d. Gegn. im großen Radius schla-
fen. Wirst du schlafen geschickt, wird
d. Geschw. d. Sturzanzeige beschleunigt.",matched_fr_en_de,1,"Çok geniş bir alandaki düşmanları uzun süre uyut.
Sen uyutulursan Geçiş Göstergesi daha hızlı tükenir."
en,107,0x81FE34FD,117,ctit300.ctd,0x28960000,0x28960075,0,0,"Stoppe les déplacements de tous les
ennemis alentour.","Manipulate time to bring surrounding
enemies' movement to a complete halt.","Manipuliere die Zeit, um die Bewegung
der Gegner im Umkreis anzuhalten.",matched_fr_en_de,1,"Zamanı yönlendirerek çevrendeki düşmanların
hareketlerini tamamen durdur."
en,107,0x81FE34FD,118,ctit300.ctd,0x28960000,0x28960076,0,0,"Rends-toi invisible aux yeux de tes
ennemis pour les empêcher de t'infliger
des dégâts.","Make yourself invisible to foes and
harder to hit.","Werde für Gegner unsichtbar
und schwerer zu treffen.",matched_fr_en_de,1,Düşmanlara görünmez ol ve vurulmanı zorlaştır.
en,107,0x81FE34FD,119,ctit300.ctd,0x28960000,0x28960077,0,0,"Peut être utilisée une fois pour
régénérer une petite partie de tes HP
et de ceux de tes Esprits.","Can be used once to restore a small
amount of HP to yourself and Spirits.","Regeneriere die eigenen HP und die HP
von Geistern ein wenig.
Einmalige Anwendung.",matched_fr_en_de,1,"Bir kez kullanılarak senin ve Ruhlarının HP'sini
az miktarda yeniler."
en,107,0x81FE34FD,120,ctit300.ctd,0x28960000,0x28960078,0,0,"Peut être utilisée une fois pour
régénérer une grande partie de tes HP
et de ceux de tes Esprits.","Can be used once to restore a large
amount of HP to yourself and Spirits.","Regeneriere die eigenen HP und die HP
von Geistern spürbar.
Einmalige Anwendung.",matched_fr_en_de,1,"Bir kez kullanılarak senin ve Ruhlarının HP'sini
büyük miktarda yeniler."
en,107,0x81FE34FD,121,ctit300.ctd,0x28960000,0x28960079,0,0,"Peut être utilisée une fois pour
régénérer tous tes HP et ceux
de tes Esprits.","Can be used once to completely restore HP
to yourself and Spirits.","Regeneriere die eigenen HP und die HP
von Geistern vollständig.
Einmalige Anwendung.",matched_fr_en_de,1,"Bir kez kullanılarak senin ve Ruhlarının HP'sini
tamamen yeniler."
en,107,0x81FE34FD,122,ctit300.ctd,0x28960000,0x2896007A,0,0,"Remonte légèrement le niveau de la
jauge de Passage et réinitialise le
temps entre deux passages. (1 utilis.)","Can be used once to restore a small
portion of the Drop Gauge and reset
drop speed.","Stelle einen kleinen Teil der Sturzanz.
wieder her und setze das Sturztempo
zurück. Einmalige Anwendung.",matched_fr_en_de,1,"Bir kez kullanılarak Geçiş Göstergesi'nin küçük bir
bölümünü yeniler ve geçiş hızını sıfırlar."
en,107,0x81FE34FD,123,ctit300.ctd,0x28960000,0x2896007B,0,0,"Remonte considérablement le niveau de
la jauge de Passage et réinitialise le
temps entre deux passages. (1 utilis.)","Can be used once to restore a large
portion of the Drop Gauge and reset
drop speed.","Stelle einen großen Teil der Sturzanz.
wieder her und setze das Sturztempo
zurück. Einmalige Anwendung.",matched_fr_en_de,1,"Bir kez kullanılarak Geçiş Göstergesi'nin büyük bir
bölümünü yeniler ve geçiş hızını sıfırlar."
en,107,0x81FE34FD,124,ctit300.ctd,0x28960000,0x2896007C,0,0,"Peut être utilisé une fois pour
annuler l'effet de toutes
les altérations d'état.","Can be used once to eliminate all
negative status effects.","Hebe alle Zustandsveränderungen auf.
Einmalige Anwendung.",matched_fr_en_de,1,"Bir kez kullanılarak tüm olumsuz durum
etkilerini giderir."
en,107,0x81FE34FD,125,ctit300.ctd,0x28960000,0x2896007D,0,0,"Toi et tes Esprits récupérez vos HP.
Le niveau de Fusion augmente. Annule
les altérations d'état. (1 utilis.)","Can be used once to fully restore you and
your Spirits' HP and charge all Link Gauges.
Also eliminates all negative status effects.","Fülle deine HP- und Link-Anz. und die
deines Geistes auf, hebe alle Zustands-
veränderungen auf. Einmalige Anwendung.",matched_fr_en_de,1,"Bir kez kullanılarak senin ve Ruhlarının HP'sini tamamen yeniler,
tüm Bağlantı Göstergelerini doldurur ve olumsuz durumları giderir."
en,107,0x81FE34FD,126,ctit300.ctd,0x28960000,0x2896007E,0,0,"Régénère tous tes HP et les jauges de
Fusion et commandes. Réinitialise la
jauge de Pass. Annule les altér. d'état.","Can be used once to fully restore HP, charge
Link Gauges/command gauges, reset the Drop
Gauge, and eliminate negative status effects.","Fülle HP- und Link-Anzeigen und Komman-
doleisten auf, setze Sturzanz. zurück,
hebe Zustandsveränd. auf. Einmalige Anw.",matched_fr_en_de,1,"Bir kez kullanılarak HP'yi tamamen yeniler; Bağlantı/komut
göstergelerini doldurur, Geçiş Göstergesi'ni sıfırlar
ve olumsuz durumları giderir."
en,107,0x81FE34FD,127,ctit300.ctd,0x28960000,0x2896007F,0,0,"Peut être utilisé une fois pour
régénérer partiellement la jauge
de Fusion de tes Esprits.","Can be used once to partially fill your
Spirits' Link Gauges.","Fülle die Link-Anzeige deines Geistes
teilweise auf. Einmalige Anwendung.",matched_fr_en_de,1,"Bir kez kullanılarak Ruhlarının Bağlantı
Göstergelerini kısmen doldurur."
en,107,0x81FE34FD,128,ctit300.ctd,0x28960000,0x28960080,0,0,"Augmente tes défenses contre
les attaques physiques.","Boost your defenses against
physical attacks.","Verbessere deine Abwehr gegen
physische Angriffe.",matched_fr_en_de,1,"Fiziksel saldırılara karşı
savunmanı artır."
en,107,0x81FE34FD,129,ctit300.ctd,0x28960000,0x28960081,0,0,"Augmente tes défenses contre
les attaques magiques.","Boost your defenses against
magic attacks.","Verbessere deine Abwehr gegen
magische Angriffe.",matched_fr_en_de,1,"Büyülü saldırılara karşı
savunmanı artır."
en,107,0x81FE34FD,130,ctit300.ctd,0x28960000,0x28960082,0,0,"Restaure progressivement tes HP
pendant un certain laps de temps.","Gradually restore HP over a
period of time.","Stelle eine Zeit lang kontinuierlich
HP wieder her.",matched_fr_en_de,1,"Belirli bir süre boyunca
HP'yi yavaş yavaş yenile."
en,107,0x81FE34FD,131,ctit300.ctd,0x28960000,0x28960083,0,0,"Augmente la vitesse des combos
utilisant la commande Attaquer pendant
un certain laps de temps.","For a limited time, speed up combos
that use the Attack command.","Beschleunige eine Zeit lang Kombos
mit dem Angriffskommando.",matched_fr_en_de,1,"Sınırlı bir süre boyunca Saldırı komutuyla
yapılan komboları hızlandır."
en,107,0x81FE34FD,132,ctit300.ctd,0x28960000,0x28960084,0,0,"Restaure tes HP à chaque combo
pendant un certain laps de temps
quand tu utilises la commande Attaquer.","For a limited time, recover HP with each
combo hit when using the Attack command.","Stelle eine Zeit lang mit jedem
Kombotreffer HP wieder her, wenn
du das Angriffskommando benutzt.",matched_fr_en_de,1,"Sınırlı bir süre boyunca Saldırı komutuyla yapılan
kombolarda her isabette HP yenile."
en,107,0x81FE34FD,133,ctit300.ctd,0x28960000,0x28960085,0,0,"Frappe deux fois à chaque combo
pendant un certain laps de temps
quand tu utilises la commande Attaquer. ","For a limited time, strike twice per
combo hit when using the Attack command.","Schlage eine Zeit lang zweimal zu,
wenn du das Angriffskommando benutzt.",matched_fr_en_de,1,"Sınırlı bir süre boyunca Saldırı komutuyla yapılan
kombolarda her isabette iki kez vur."
en,107,0x81FE34FD,134,ctit300.ctd,0x28960000,0x28960086,0,0,"Restaure complètement tes HP
la première fois que ta jauge se vide,
pendant un certain temps. (1 utilis.)","For a limited time, ensure you make a
full recovery the first time you run out
of HP. Works only once per use.","Stelle eine Zeit lang sicher, dass du
das 1. Mal, wenn deine HP auf 0 sinken,
vollständig geheilt wirst. Einm. Anw.",matched_fr_en_de,1,"Sınırlı bir süre boyunca HP'n ilk kez tükendiğinde
tamamen iyileşmeni garanti eder. Her kullanımda yalnızca bir kez işler."
en,107,0x81FE34FD,135,ctit300.ctd,0x28960000,0x28960087,0,0,"Augmente la Force et la Magie
pendant un certain laps de temps.","Boost your Strength and Magic for a
limited time.","Verbessere eine Zeit lang deine
Angriffs- und Magiewerte.",matched_fr_en_de,1,Sınırlı bir süre boyunca Güç ve Büyünü artır.
en,107,0x81FE34FD,136,ctit300.ctd,0x28960000,0x28960088,0,0,DUMMY HELP,DUMMY HELP,DUMMY HELP,matched_fr_en_de,1,YER TUTUCU YARDIM
en,107,0x81FE34FD,137,ctit300.ctd,0x28960000,0x28960089,0,0,AIDE : ATTAQUE,ATTACK HELP,ANGRIFF – INFO,matched_fr_en_de,1,SALDIRI YARDIMI
en,107,0x81FE34FD,138,ctit300.ctd,0x28960000,0x2896008A,0,0,AIDE : SAUVEGARDE,SAVE HELP,SPEICHERN – INFO,matched_fr_en_de,1,KAYDETME YARDIMI
en,107,0x81FE34FD,139,ctit300.ctd,0x28960000,0x2896008B,0,0,AIDE : PARLER,TALK HELP,SPRECHEN – INFO,matched_fr_en_de,1,KONUŞMA YARDIMI
en,107,0x81FE34FD,140,ctit300.ctd,0x28960000,0x2896008C,0,0,AIDE : OUVRIR ,OPEN HELP,ÖFFNEN – INFO,matched_fr_en_de,1,AÇMA YARDIMI
en,107,0x81FE34FD,141,ctit300.ctd,0x28960000,0x2896008D,0,0,AIDE : EXAMINER,EXAMINE HELP,UNTERSUCHEN – INFO,matched_fr_en_de,1,İNCELEME YARDIMI
en,107,0x81FE34FD,142,ctit300.ctd,0x28960000,0x2896008E,0,0,AIDE : BOUTIQUE,SHOP HELP,LADEN – INFO,matched_fr_en_de,1,DÜKKÂN YARDIMI
en,107,0x81FE34FD,143,ctit300.ctd,0x28960000,0x2896008F,0,0,AIDE : SECOURIR,RESCUE HELP,RETTEN – INFO,matched_fr_en_de,1,KURTARMA YARDIMI
en,107,0x81FE34FD,144,ctit300.ctd,0x28960000,0x28960090,0,0,DUMMY HELP,DUMMY HELP,DUMMY HELP,matched_fr_en_de,1,YER TUTUCU YARDIM
en,107,0x81FE34FD,145,ctit300.ctd,0x28960000,0x28960091,0,0,DUMMY HELP,DUMMY HELP,DUMMY HELP,matched_fr_en_de,1,YER TUTUCU YARDIM
en,107,0x81FE34FD,146,ctit300.ctd,0x28960000,0x28960092,0,0,DUMMY HELP,DUMMY HELP,DUMMY HELP,matched_fr_en_de,1,YER TUTUCU YARDIM
en,107,0x81FE34FD,147,ctit300.ctd,0x28960000,0x28960093,0,0,DUMMY HELP,DUMMY HELP,DUMMY HELP,matched_fr_en_de,1,YER TUTUCU YARDIM
en,107,0x81FE34FD,148,ctit300.ctd,0x28960000,0x28960094,0,0,DUMMY HELP,DUMMY HELP,DUMMY HELP,matched_fr_en_de,1,YER TUTUCU YARDIM
en,107,0x81FE34FD,149,ctit300.ctd,0x28960000,0x28960095,0,0,DUMMY HELP,DUMMY HELP,DUMMY HELP,matched_fr_en_de,1,YER TUTUCU YARDIM
en,107,0x81FE34FD,150,ctit300.ctd,0x28960000,0x28960096,0,0,DUMMY HELP,DUMMY HELP,DUMMY HELP,matched_fr_en_de,1,YER TUTUCU YARDIM
en,107,0x81FE34FD,151,ctit300.ctd,0x28960000,0x28960097,0,0,DUMMY HELP,DUMMY HELP,DUMMY HELP,matched_fr_en_de,1,YER TUTUCU YARDIM
en,107,0x81FE34FD,152,ctit300.ctd,0x28960000,0x28960098,0,0,AIDE : SAUT DEBUG,DEBUG JUMP HELP,DEBUG-SPRUNG – INFO,matched_fr_en_de,1,HATA AYIKLAMA SIÇRAMA YARDIMI
en,107,0x81FE34FD,153,ctit300.ctd,0x28960000,0x28960099,0,0,AIDE : ? ? ?,HELP FOR ? ? ?,INFO FÜR ? ? ?,matched_fr_en_de,1,? ? ? YARDIMI
en,107,0x81FE34FD,154,ctit300.ctd,0x28960000,0x2896009A,0,0,"Chevauche le Miaou Waou et bondis pour
terrasser tes ennemis.
Utilise  pour te diriger.","Bounce around on Meow Wow's back
and trounce the enemy. Use  to steer.","Hüpfe auf dem Rücken der Wundermieze
umher und verprügele den Gegner. 
Benutze  zum Lenken.",matched_fr_en_de,1,"Meow Wow'un sırtında zıplayarak düşmanları ez.
Yön vermek için  kullan."
en,107,0x81FE34FD,155,ctit300.ctd,0x28960000,0x2896009B,0,0,"Grimpe sur le Boulobêê et renverse
tes ennemis.
Utilise  pour te diriger.","Hop onto Tama Sheep and bowl over
enemies. Use  to steer.","Steige auf das Tamaschaf und wirf
die Gegner um. 
Benutze  zum Lenken.",matched_fr_en_de,1,"Tama Sheep'in üstüne atlayıp düşmanları devir.
Yön vermek için  kullan."
en,107,0x81FE34FD,156,ctit300.ctd,0x28960000,0x2896009C,0,0,"Fonce sur tes ennemis à califourchon sur
le Bélin. Utilise  pour te diriger
et  pour lancer une attaque vrillée.","Crash into enemies astride Yoggy Ram.
Use  to steer and  to add a
spin attack.","Ramme auf dem Rücken des Yagibocks
Gegner. Benutze  zum Lenken und  
für einen Drehangriff.",matched_fr_en_de,1,"Yoggy Ram'e binip düşmanlara çarp. Yön vermek için ,
dönüş saldırısı eklemek için  kullan."
en,107,0x81FE34FD,157,ctit300.ctd,0x28960000,0x2896009D,0,0,"Pars à la conquête du ciel avec
le Vampory. Utilise  pour te diriger
et  pour attaquer.","Take to the skies with Komory Bat's help.
Use  to steer and  to attack.","Schwinge dich mit dem Vampkomori in
die Höhen. Benutze  zum Lenken und 
zum Angreifen.",matched_fr_en_de,1,"Komory Bat'in yardımıyla göklere çık.
Yön vermek için , saldırmak için  kullan."
en,107,0x81FE34FD,158,ctit300.ctd,0x28960000,0x2896009E,0,0,"Brandis le Barbilion comme une massue.
Utilise  pour le diriger.","Swing Pricklemane around like a
morning star. Use  to move.","Schwinge den Zottellöwen wie einen
Morgenstern umher. 
Benutze  zum Bewegen.",matched_fr_en_de,1,"Pricklemane'i dikenli bir gürz gibi savur.
Hareket etmek için  kullan."
en,107,0x81FE34FD,159,ctit300.ctd,0x28960000,0x2896009F,0,0,"Transforme le Zarpent en une boule
de feu. Utilise  pour diriger sa
trajectoire après l'avoir lancé.","Turn Hebby Repp into a fireball you
can throw at enemies. Use  to control
Hebby Repp after the throw.","Verwandle d. Echstremisten in e. Feuer-
ball, d. du auf Gegn. werf. kannst.
Benutze , um ihn danach zu steuern.",matched_fr_en_de,1,"Hebby Repp'i düşmanlara fırlatabileceğin bir ateş topuna
dönüştür. Fırlattıktan sonra onu kontrol etmek için  kullan."
en,107,0x81FE34FD,160,ctit300.ctd,0x28960000,0x289600A0,0,0,"Synchronise tes attaques avec celles
du Général Coa. Appuie sur  pour
effectuer une frappe.","Sync up with Sir Kyroo to unleash a
series of fast and powerful strikes.
Press  to perform each strike.","Koordiniere deine Beweg. mit Sir Kairu,
um mehrere schnelle kräft. Schläge aus-
zuf. Drücke , um jed. Schlag auszuf.",matched_fr_en_de,1,"Sir Kyroo ile uyum sağlayarak hızlı ve güçlü darbelerden
oluşan bir seri başlat. Her darbe için  tuşuna bas."
en,107,0x81FE34FD,161,ctit300.ctd,0x28960000,0x289600A1,0,0,"Utilise  pour te diriger. La bulle
du Salamortel grossit au contact
des ennemis.","Attack from inside Toximander's poison
bubble. Use  to move. The bubble will
grow as you touch enemies.","Greife aus der Giftblase der Giftechse
an. Benutze  zum Bewegen. Mit jedem
berührten Gegner wächst die Blase.",matched_fr_en_de,1,"Toximander'ın zehir balonunun içinden saldır. Hareket etmek
için  kullan. Düşmanlara dokundukça balon büyür."
en,107,0x81FE34FD,162,ctit300.ctd,0x28960000,0x289600A2,0,0,"Utilise la Lame Fatale pour projeter
un jet d'eau. Contrôles-en la
trajectoire avec .","Make Fin Fatale fire a stream of water.
Use  to control the stream's direction.","Lasse die Flossfatale einen Wasser-
schwall hervorstoßen. Benutze , um
die Richtung des Schwalls zu steuern.",matched_fr_en_de,1,"Fin Fatale'in tazyikli su püskürtmesini sağla.
Akışın yönünü kontrol etmek için  kullan."
en,107,0x81FE34FD,163,ctit300.ctd,0x28960000,0x289600A3,0,0,"Utilise  pour diriger ton Hypercampe
et maintiens  pour générer un barrage
de bulles.","Snipe enemies from astride Tatsu Steed.
Use  to turn and hold  to fire a
barrage of bubbles.","Schieße vom Rücken des Tatsupferds
auf Gegner. Benutze , um zu drehen,
und , um Blasen zu schießen.",matched_fr_en_de,1,"Tatsu Steed'e binerek düşmanları uzaktan vur. Dönmek için ,
balon yağdırmak için  tuşunu basılı tut."
en,107,0x81FE34FD,164,ctit300.ctd,0x28960000,0x289600A4,0,0,"Appuie au bon moment sur les boutons
correspondant aux icônes pour envoyer
valser tes ennemis.","Bust a mew with Necho Cat.
Press the buttons shown at the right
time to dance enemies to their doom.","Schwing das Tanzbein mit der Nekokatze. 
Drücke die Knöpfe zur rechten Zeit, um
die Gegner in ihr Verderben zu tanzen.",matched_fr_en_de,1,"Necho Cat ile dansı patlat. Sağdaki düğmelere
tam zamanında basıp düşmanları dansla mahvet."
en,107,0x81FE34FD,165,ctit300.ctd,0x28960000,0x289600A5,0,0,"Sur le dos de la Girafoudre, fonce
sur les ennemis pour leur infliger
des dégâts. Utilise  pour te diriger.","Race around on Thunderaffe's back and
crash into enemies to deal damage.
Use  to steer.","Flitze auf dem Rücken des Giraufbolds
umher und ramme Gegner, um Schaden
auszuteilen. Benutze  zum Lenken.",matched_fr_en_de,1,"Thunderaffe'in sırtında hızla dolaşıp düşmanlara çarparak
hasar ver. Yön vermek için  kullan."
en,107,0x81FE34FD,166,ctit300.ctd,0x28960000,0x289600A6,0,0,"Attaque les ennemis tandis que le
Kooma Panda te fait tournoyer dans
les airs. Utilise  pour te diriger.","Attack foes while Kooma Panda
swings you around. Use  to steer.","Greife Gegner an, während der
Kumapanda um dich herumschwingt. 
Benutze  zum Lenken.",matched_fr_en_de,1,"Kooma Panda seni savururken düşmanlara saldır.
Yön vermek için  kullan."
en,107,0x81FE34FD,167,ctit300.ctd,0x28960000,0x289600A7,0,0,"Fonce sur l'ennemi avec ton Pégastuce.
Utilise  pour te diriger et 
pour lancer une attaque planée.","Hitch a ride on Pegaslick and
charge your enemies. Use  to steer
and  to add a glide attack.","Lass dich vom Pegasmart mitnehmen und
greife deine Gegner an. Benutze  zum
Lenken und  für einen Gleitangriff.",matched_fr_en_de,1,"Pegaslick'e binip düşmanlara hücum et. Yön vermek için ,
süzülme saldırısı eklemek için  kullan."
en,107,0x81FE34FD,168,ctit300.ctd,0x28960000,0x289600A8,0,0,"Chevauche l'Alcipingou et glisse en
direction des ennemis pour leur infliger
des dégâts. Utilise  pour te diriger.","Slide around atop Iceguin Ace and
crash into enemies to deal damage.
Use  to steer.","Gleite auf dem Eisassguin umher und
ramme Gegner, um Schaden auszuteilen.
Benutze  zum Lenken.",matched_fr_en_de,1,"Iceguin Ace'in üstünde kayıp düşmanlara çarparak
hasar ver. Yön vermek için  kullan."
en,107,0x81FE34FD,169,ctit300.ctd,0x28960000,0x289600A9,0,0,"Pars à la conquête du ciel avec la
Choumirette. Utilise  pour te diriger
et  pour attaquer.","Take to the skies with Peepsta Hoo's
help. Use  to steer and  to attack.","Schwinge dich mit dem Huhu in
die Höhen.  Benutze  zum Lenken
und  zum Angreifen.",matched_fr_en_de,1,"Peepsta Hoo'nun yardımıyla göklere çık.
Yön vermek için , saldırmak için  kullan."
en,107,0x81FE34FD,170,ctit300.ctd,0x28960000,0x289600AA,0,0,"Grimpe sur le Briscargot et renverse
les ennemis. Utilise  pour te diriger.","Hop onto Escarglow and bowl over
enemies. Use  to steer.","Steige auf die Glühschneck und wirf
die Gegner um. Benutze  zum Lenken.",matched_fr_en_de,1,"Escarglow'un üstüne atlayıp düşmanları devir.
Yön vermek için  kullan."
en,107,0x81FE34FD,171,ctit300.ctd,0x28960000,0x289600AB,0,0,"Utilise  pour orienter le réticule de
visée et appuie sur  pour verrouiller
et lancer des projectiles autoguidés.","Snipe enemies from astride KO Kabuto.
Aim with  and successfully lock on
with  to fire homing projectiles.","Schieße vom Rücken des Tsunokäfers auf
Gegn. Ziele mit  und visiere den Gegn.
an, um Zielflugprojektile zu schießen.",matched_fr_en_de,1,"KO Kabuto'ya binerek düşmanları uzaktan vur.  ile nişan al;
 ile başarıyla kilitlenip güdümlü mermiler fırlat."
