index,id,en,fr,de,it,es,tr
1197,0x7EFA9501,INVENTORY,INVENTAIRE,INVENTAR,INVENTARIO,INVENTARIO,ENVANTER
1198,0x7F1113B0,TOGGLE LOCK,BLOQUER OUI/NON,"SPERRE
(EIN/AUS)",BLOCCA / SBLOCCA,"BLOQUEAR
SÍ/NO",KİLİDİ AÇ/KAPAT
1199,0x7F11A09E,MUTE,RENDRE MUET,"STUMM
SCHALTEN","DISATTIVA
VOCE",SILENCIAR,SESSİZ
1200,0x7F14A99B,Development Director,Directeur développement,Development Director,Direttore sviluppo,Director de desarrollo,Geliştirme Direktörü
1201,0x7F2B5734,Skill not yet purchased.,Talent non acquis,Talent noch nicht gekauft.,Abilità non ancora acquistata,Habilidad no comprada todavía.,Yetenek henüz satın alınmadı.
1202,0x7F6657E1,WEAPONS,ARMES,WAFFEN,ARMI,ARMAS,SİLAHLAR
1203,0x7F837103,Head of Localisation,Directrice localisation,Head of Localisation,Direttore localizzazione,Jefa de localización,Yerelleştirme Başkanı
1204,0x7F878E59,"#0xC9C85BFF#POWER:#PREVIOUS# Smite deals a decisive blow, dealing more damage to enemies at low health. It also deals bonus damage to stunned enemies.",#0xC9C85BFF#POUVOIR#PREVIOUS# Châtiment : inflige un coup décisif provoquant plus de dégâts si la vie des ennemis est faible ou s'ils sont étourdis.,"#0xC9C85BFF#KRAFT:#PREVIOUS# ""Zermalmen"" fügt Gegnern mit niedriger Gesundheit größeren Schaden zu. Betäubte Gegner erleiden zusätzlichen Schaden.","#0xC9C85BFF#POTERE:#PREVIOUS# Impatto infligge un colpo decisivo, che causa danni aggiuntivi a nemici con poca salute. Inoltre, provoca danni bonus ai nemici storditi.",#0xC9C85BFF#PODER:#PREVIOUS# Fulminar asesta un golpe decisivo y causa más daño a los enemigos con poca salud. También causa daño extra a los enemigos aturdidos.,"#0xC9C85BFF#GÜÇ:#PREVIOUS# Ezici Darbe, canı azalmış düşmanlara daha fazla hasar veren kesin bir vuruştur. Sersemlemiş düşmanlara da bonus hasar verir."
1205,0x7F8C0A53,Smite,Châtiment,Zermalmen,Impatto,Fulminar,Ezici Darbe
1206,0x7FAEEAA9,I'll return later.,Je reviendrai plus tard.,Ich komme später wieder.,Tornerò più tardi.,Volveré más tarde.,Sonra dönerim.
1207,0x7FF33870,"#0xF5F325FF#{{0x25CF}}Galeburst#PREVIOUS#
Chance when hit by enemy to create a burst of wind that knocks away foes","#0xF5F325FF#{{0x25CF}}Éclat venteux#PREVIOUS#
Possibilité de créer une bourrasque repoussant vos ennemis lorsque vous êtes touché.","#0xF5F325FF#{{0x25CF}}Sturmexplosion#PREVIOUS#
Chance, den Gegner im Falle eines erlittenen Treffers, mit einem Windstoß zurückzuwerfen.","#0xF5F325FF#{{0x25CF}}Burrascoso#PREVIOUS#
Possibilità di creare una raffica di vento che spazza via gli avversari, quando si viene colpiti.","#0xF5F325FF#{{0x25CF}}Ráfaga explosiva#PREVIOUS#
Probabilidad al recibir un golpe de crear viento que empuja a los enemigos.","#0xF5F325FF#{{0x25CF}}Fırtına Patlaması#PREVIOUS#
Vurulduğunda düşmanları geri savuran bir rüzgâr patlaması oluşturma şansı"
1208,0x7FF7B46A,#0xF5F325FF#{{0x25CF}}Galeburst#PREVIOUS#,#0xF5F325FF#{{0x25CF}}Éclat venteux#PREVIOUS#,#0xF5F325FF#{{0x25CF}}Sturmexplosion#PREVIOUS#,#0xF5F325FF#{{0x25CF}}Burrascoso#PREVIOUS#,#0xF5F325FF#{{0x25CF}}Ráfaga explosiva#PREVIOUS#,#0xF5F325FF#{{0x25CF}}Fırtına Patlaması#PREVIOUS#
1209,0x800ED638,"#0x0EDDF5FF#POWER:#PREVIOUS# Rupture Blade is a ricocheting projectile that wounds enemies that it slices, dealing damage over time.","#0x0EDDF5FF#POUVOIR#PREVIOUS# Lame de rupture : vous permet de tirer un projectile qui ricoche contre les ennemis qu'il blesse par ses lames, infligeant ainsi des dégâts de manière progressive.","#0x0EDDF5FF#KRAFT:#PREVIOUS# ""Rupturklinge"" ist ein abprallendes Projektil, das getroffene Gegner verletzt und Schaden über Zeit verursacht.","#0x0EDDF5FF#POTERE:#PREVIOUS# Lama distruttiva è un proiettile rimbalzante che ferisce i nemici, causando dei tagli che provocano danni nel tempo.",#0x0EDDF5FF#PODER:#PREVIOUS# Cuchilla rompedora es un proyectil que rebota y hiere a los enemigos a los que corta. Causa daño recurrente.,"#0x0EDDF5FF#GÜÇ:#PREVIOUS# Yarılma Bıçağı, sekerek ilerleyen ve kestiği düşmanları yaralayıp zamanla hasar veren bir mermidir."
1210,0x80135232,Rupture Blade,Lame de rupture,Rupturklinge,Lama distruttiva,Cuchilla rompedora,Yarılma Bıçağı
1211,0x8026E918,Life President,Président à vie,Life President,Presidente a vita,Presidente vitalicio,Ömür Boyu Başkan
1212,0x8033A54F,Wayfarer's Brigadine,Espauliers du voyageur,Brigantine des Wanderers,Brigantina del viaggiatore,Brigandina de viajero,Gezgin Brigandin
1213,0x8033A550,Searover's Brigadine,Espauliers de nocher,Brigantine des Seevagabunden,Brigantina del veleggiatore,Brigandina de pirata,Deniz Gezgini Brigandin
1214,0x8033A551,Leather Brigadine,Brigandine de cuir,Leder-Brigantine,Brigantina di pelle,Brigandina de cuero,Deri Brigandin
1215,0x8033A552,Mercenary Brigadine,Brigandine de mercenaire,Söldner-Brigantine,Brigantina del mercenario,Brigandina de mercenario,Paralı Asker Brigandin
1216,0x8033A553,Sellsword Brigadine,Brigandine de nervi,Mietschwert-Brigantine,Brigantina del soldato di ventura,Brigandina de esbirro,Kiralık Kılıç Brigandin
1217,0x8033A554,Duelist's Brigadine,Brigandine de duelliste,Brigantine des Duellanten,Brigantina del duellante,Brigandina de duelista,Düellocu Brigandin
1218,0x8033A555,Adventurer's Brigadine,Brigandine d'aventurier,Brigantine des Abenteurers,Brigantina dell'avventuriero,Brigandina de aventurero,Maceracı Brigandin
1219,0x8033A556,Elfmail Brigadine,Brigandine de métal elfique,Elfenstahl-Brigantine,Brigantina elfica,Brigandina de malla élfica,Elf Zırhı Brigandin
1220,0x8033A557,Primalhide Brigadine,Brigandine de peau d'Archéen,Urfell-Brigantine,Brigantina di primeve,Brigandina de piel de primario,Kadim Post Brigandin
1221,0x8033A56D,Bulletdancer Brigadine,Brigandine de fine gâchette,Kugeltänzer-Brigantine,Brigantina del ballerino,Brigandina de balarrápida,Mermi Dansçısı Brigandin
1222,0x8033A56E,Ruinwalker Brigadine,Brigandine de sillonneur de Ruin,Ruinenschreiter-Brigantine,Brigantina della rovina,Brigandina de caminante de Ruina,Yıkım Gezgini Brigandin
1223,0x8033A56F,Pathfinder Brigadine,Brigandine du baroudeur,Pfadfinder-Brigantine,Brigantina del ricognitore,Brigandina de rastreador,Yol Bulucu Brigandin
1224,0x8033A570,Northwarden Brigadine,Brigandine de Gardien du nord,Nordhüter-Brigantine,Brigantina del guardiano del nord,Brigandina de custodio del norte,Kuzey Muhafızı Brigandin
1225,0x8033A571,Polarhunt Brigadine,Brigandine de chasseur des neiges,Polarjagd-Brigantine,Brigantina della caccia polare,Brigandina de caza polar,Kutup Avı Brigandin
1226,0x8033A572,Spellweave Brigadine,Brigandine ensorcelée,Zauberwirker-Brigantine,Brigantina incantata,Brigandina encantada,Büyü Dokuması Brigandin
1227,0x8033A573,Royalguard Brigadine,Brigandine de garde royal,Königswachen-Brigantine,Brigantina della guardia reale,Brigandina de guardia real,Kraliyet Muhafızı Brigandin
1228,0x8033A574,Bladeflair Brigadine,Brigandine de fine lame,Klingengespür-Brigantine,Brigantina dell'eleganza,Brigandina de hojabella,Kılıç Parıltısı Brigandin
1229,0x8033A575,Wildstep Brigadine,Brigandine de pionnier,Wildschritt-Brigantine,Brigantina selvaggia,Brigandina de pasoloco,Vahşi Adım Brigandin
1230,0x8033A576,Deviliron Brigadine,Brigandine en fer maléfique,Teufelseisen-Brigantine,Brigantina di ferro maledetto,Brigandina de demonio,İblis Demiri Brigandin
1231,0x8033A58C,Feyweave Brigadine,Brigandine des damnés,Feengewebe-Brigantine,Brigantina della visione,Brigandina de fata,Peri Dokuması Brigandin
1232,0x8033A58D,Agmeran Brigadine,Brigandine d'Agméra,Agmeranische Brigantine,Brigantina di Agmera,Brigandina de Agmera,Agmera Brigandin
1233,0x8033A58E,Voidstar Brigadine,Brigandine de l'étoile du Néant,Nichtsstern-Brigantine,Brigantina della stella del Vuoto,Brigandina Vacío estelar,Boşluk Yıldızı Brigandin
1234,0x8033A58F,Preymark Brigadine,Brigandine du destructeur,Opfermal-Brigantine,Brigantina della preda,Brigandina marcapresa,Av İşareti Brigandin
1235,0x8033A590,Noblestar Brigadine,Brigandine du firmament,Edelstern-Brigantine,Brigantina della nobile stella,Brigandina noblestrella,Soylu Yıldız Brigandin
1236,0x8033A591,Antlerking Brigadine,Brigandine du cerf-roi,Geweihkönig-Brigantine,Brigantina del re dei cervi,Brigandina rey astado,Boynuz Kralı Brigandin
1237,0x8033A592,Faithcrest Brigadine,Brigandine aux armoiries célestes,Glaubenswappen-Brigantine,Brigantina della fede,Brigandina cresta de fe,İnanç Arması Brigandin
1238,0x8033A593,Forestknight Brigadine,Brigandine de chevalier forestier,Waldritter-Brigantine,Brigantina del cavaliere della foresta,Brigandina caballero del bosque,Orman Şövalyesi Brigandin
1239,0x8033A594,Ashthrone Brigadine,Brigandine de Cendreval,Aschenthron-Brigantine,Brigantina di Ashthrone,Brigandina de Tronoceniza,Ashthrone Brigandin
1240,0x8033A595,Deephome Brigadine,Brigandine d'Hypogée,Tiefenheim-Brigantine,Brigantina di Deephome,Brigandina de Refugio Profundo,Derinyurt Brigandin
1241,0x8033A5AB,Salveran Brigadine,Brigandine salvérane,Salveranische Brigantine,Brigantina di Salvera,Brigandina de Salvera,Salvera Brigandin
1242,0x8033A5AC,Nexus Brigadine,Brigandine de Nexus,Nexus-Brigantine,Brigantina di Nexus,Brigandina de Nexus,Nexus Brigandin
1243,0x804C5B2D,Damage significantly increased,Dégâts grandement accrus,Schaden deutlich erhöht.,Danno incrementato notevolmente,Daño muy aumentado.,Hasar önemli ölçüde arttı
1244,0x8096BEA3,"The SD Card is not present. As a result, SpotPass cannot be used.","Pas de carte SD. Pour cette raison, SpotPass ne peut pas être utilisé.",Die SD Card ist nicht vorhanden. Infolgedessen kann SpotPass nicht verwendet werden.,Nessuna scheda SD trovata. Non sarà quindi possibile utilizzare SpotPass.,SpotPass no se puede usar porque no se encuentra la tarjeta SD.,SD Kartı takılı değil. Bu nedenle SpotPass kullanılamaz.
1245,0x80E02FD3,Damage and duration increased,Dégâts et durée accrus,Schaden und Dauer erhöht.,Danno e durata incrementati,Daño y duración aumentados.,Hasar ve süre arttı
1246,0x810083F5,Skill not yet purchased.,Talent non acquis,Talent noch nicht gekauft.,Abilità non ancora acquistata,Habilidad no comprada todavía.,Yetenek henüz satın alınmadı.
1247,0x813C66F8,"#0xC9C85BFF#POWER:#PREVIOUS# Sacred Circle marks an area on the battlefield as holy, restoring health to you and any allies inside of it.","#0xC9C85BFF#POUVOIR#PREVIOUS# Cercle sacré : dessine une zone sacrée sur le champ de bataille, qui restaure votre vie et celle des alliés situés à l'intérieur de cette zone.","#0xC9C85BFF#KRAFT:#PREVIOUS# ""Heiliger Zirkel"" markiert auf dem Schlachtfeld einen heiligen Bereich, in dem deine und die Gesundheit deiner Verbündeten regeneriert wird.","#0xC9C85BFF#POTERE:#PREVIOUS# Cerchio sacro rende sacra una zona del campo di battaglia, ripristinando la tua salute e quella degli alleati al suo interno.",#0xC9C85BFF#PODER:#PREVIOUS# Círculo sagrado consagra una zona del campo de batalla y recupera tu salud y la de los aliados en su interior.,"#0xC9C85BFF#GÜÇ:#PREVIOUS# Kutsal Çember, savaş alanında kutsal bir bölge oluşturur; içindeki senin ve müttefiklerinin canını yeniler."
1248,0x8140868B,Duncan Kershaw,Duncan Kershaw,Duncan Kershaw,Duncan Kershaw,Duncan Kershaw,Duncan Kershaw
1249,0x8140E2F2,Sacred Circle,Cercle sacré,Heiliger Zirkel,Cerchio sacro,Círculo sagrado,Kutsal Çember
1250,0x818D667C,Frédérick April,Frédérick April,Frédérick April,Frédérick April,Frédérick April,Frédérick April
1251,0x81A196B3,Your attempt to unlink your Nintendo 3DS system to your website account has failed. Would you like to retry?,La tentative d'annulation de l'association de votre console Nintendo 3DS à votre compte en ligne a échoué. Souhaitez-vous essayer à nouveau ?,Das Trennen der Verknüpfung deines Nintendo 3DS-Systems mit deinem Website-Konto ist gescheitert. Möchtest du es erneut versuchen?,Tentativo di interruzione del collegamento tra console Nintendo 3DS e account online fallito. Vuoi riprovare?,Tu intento de deshacer el vínculo entre tu consola Nintendo 3DS y tu cuenta en línea ha fallado. ¿Quieres volver a intentarlo?,Nintendo 3DS sisteminin web sitesi hesabıyla bağlantısını kaldırma girişimi başarısız oldu. Yeniden denemek ister misin?
1252,0x81C3AED7,"#0x0EDDF5FF#POWER:#PREVIOUS# Explosive Retreat hurls you backwards, while simulaneously tossing a stunning grenade at targets in front of you.",#0x0EDDF5FF#POUVOIR#PREVIOUS# Repli explosif : vous permet de réaliser un saut vers l'arrière tout en lançant une grenade incapacitante aux ennemis devant vous.,"#0x0EDDF5FF#KRAFT:#PREVIOUS# ""Explosiver Rückzug"" schleudert dich zurück, während du gleichzeitig eine Betäubungsgranate auf Gegner vor dir wirfst.","#0x0EDDF5FF#POTERE:#PREVIOUS# Ritirata esplosiva ti spinge all'indietro, mentre lanci una granata stordente contro i bersagli davanti a te.",#0x0EDDF5FF#PODER:#PREVIOUS# Retirada explosiva te hace retroceder al tiempo que lanzas una granada de conmoción hacia los objetivos delante de ti.,#0x0EDDF5FF#GÜÇ:#PREVIOUS# Patlayıcı Geri Çekilme seni geriye savururken önündeki hedeflere sersemletici bir el bombası fırlatır.
1253,0x81C82AD1,Explosive Retreat,Repli explosif,Explosiver Rückzug,Ritirata esplosiva,Retirada explosiva,Patlayıcı Geri Çekilme
1254,0x81E7FD1C,"A smelly, intact ear of an imp.",Une oreille de Diablotin intacte qui dégage toutefois une odeur infâme.,"Ein stinkendes, aber unversehrtes Koboldohr.","Un orecchio di folletto, intatto e maleodorante.",Una oreja apestosa e intacta de un diablillo.,"Kötü kokan, sapasağlam bir şeytancık kulağı."
1255,0x81EC7916,Imp Ear,Oreille de Diablotin,Koboldohr,Orecchio di folletto,Oreja de diablillo,Şeytancık Kulağı
1256,0x82165699,Middleware,Middleware,Middleware,Middleware,Middleware,Ara Yazılım
1257,0x823B75D8,"Pay a visit to Ataraxis, Ruinlord of Nexus, in front of Castle Arcanus.","Rendez visite à Ataraxis, le seigneur de Ruin de Nexus, qui se trouve devant le château Arcanus.","Statte Ataraxis, dem Ruinlord von Nexus, vor Schloss Arcanus einen Besuch ab.","Fai visita ad Ataraxis, Signore della rovina di Nexus, davanti a Castel Arcanus.","Visita a Ataraxis, Señor de la Ruina de Nexus, a la entrada del castillo Arcanus.",Arcanus Kalesi’nin önündeki Nexus Yıkım Lordu Ataraxis’i ziyaret et.
1258,0x824B0188,Are you sure you want to rank-up this skill?,Souhaitez-vous vraiment augmenter le niveau de ce talent ?,Möchtest du den Rang dieses Talents wirklich erhöhen?,Sei sicuro di voler migliorare questa abilità?,¿Seguro que quieres subir de rango esta habilidad?,Bu becerinin seviyesini yükseltmek istediğinden emin misin?
1259,0x825116BD,Choose a class for your character. Each class has different strengths and abilities.,Choisissez la classe de votre personnage. Chacune d'entre elles dispose de forces et d'aptitudes différentes.,Bestimme die Klasse deines Charakters. Jede Klasse hat andere Stärken und Fähigkeiten.,Scegli la classe del tuo personaggio. Ogni classe offre punti di forza e capacità specifiche.,Elige una clase para tu personaje. Cada clase tiene diferentes puntos fuertes y capacidades.,Karakterin için bir sınıf seç. Her sınıfın farklı güçlü yönleri ve yetenekleri vardır.
1260,0x825A2D6F,"Welcome to the world of Veil!

The Touch Screen is your dungeon map, showing various points of interest. Buttons on the left give you access to your Inventory, Quest Log, Skill Menu, and Player Trading. Assigned skills are shown on the right. You can tap the skill icons to quickly swap the skill assigned to {{0xE000}}, {{0xE002}}, or {{0xE003}}.","Bienvenue dans le monde de Veil !  
L'écran tactile est votre carte et affiche divers points d'intérêt. Les boutons situés à gauche permettent d'accéder à votre Inventaire, à votre Journal de quêtes, au Menu des talents et au Marché (uniquement en mode multijoueur). Les talents affectés sont disponibles à droite de l'écran. Vous pouvez passer d'un talent à un autre en touchant les icônes des talents assignés à {{0xE000}}, {{0xE002}} et {{0xE003}}.","Willkommen in der Welt von Veil!

Der Touchscreen ist deine Dungeon-Karte, auf der verschiedene interessante Punkte eingezeichnet sind. Mit den Buttons auf der linken Seite kannst du auf dein Inventar, dein Quest-Tagebuch, das Talente-Menü und das Handelsmenü (nur Mehrspieler) zugreifen. Zugewiesene Talente werden rechts angezeigt. Tippe die Talentsymbole an, um das zugewiesene Talent auf {{0xE000}}, {{0xE002}} oder {{0xE003}} zu ändern.","Benvenuto nel mondo del Velo!

Il touch screen mostra la mappa dell'area e i diversi punti d'interesse. Le icone sulla sinistra consentono di accedere a inventario, registro missioni, menu delle abilità e scambi tra giocatori (solo multigiocatore). Le abilità assegnate sono riportate sulla destra. Puoi toccare le icone delle abilità per cambiare rapidamente l'abilità assegnata a {{0xE000}}, {{0xE002}}, o {{0xE003}}.","¡Bienvenido al mundo del Velo!

Esta pantalla táctil es el mapa de la mazmorra, que muestra diversos puntos de interés. Los botones de la izquierda te dan acceso al inventario, diario de misiones, menú de habilidades y comercio (solo en multijugador). Las habilidades asignadas se muestran a la derecha. Puedes tocar los iconos de habilidades para cambiar rápidamente la habilidad asignada a {{0xE000}}, {{0xE002}} o {{0xE003}}.","Veil dünyasına hoş geldin!

Dokunmatik Ekran, ilgi noktalarını gösteren zindan haritandır. Soldaki düğmeler Envanter, Görev Günlüğü, Beceri Menüsü ve Oyuncu Takasına erişim sağlar. Atanmış beceriler sağda görünür. Beceri simgelerine dokunarak {{0xE000}}, {{0xE002}} veya {{0xE003}} tuşuna atanmış beceriyi hızla değiştirebilirsin."
1261,0x82950872,Damage and duration increased further,Dégâts et durée encore accrus,Schaden und Dauer weiter erhöht.,Danno e durata incrementati ulteriormente,Daño y duración aún mayores.,Hasar ve süre daha da arttı
1262,0x82964B10,Act I: The Missing Sorcerer,Acte I : Le Sorcier disparu,Akt I: Der vermisste Zauberer,Atto I: Il mago scomparso,Acto I: El hechicero perdido,I. Perde: Kayıp Büyücü
1263,0x82964B11,Act I: Against the Pirates,Acte I : Face aux pirates,Akt I: Kampf mit den Piraten,Atto I: Contro i pirati,Acto I: Contra los piratas,I. Perde: Korsanlara Karşı
1264,0x82964B12,Act I: The Leviathan Awaits,Acte I : Le Léviathan,Akt I: Der Leviathan wartet,Atto I: Il leviatano,Acto I: El leviatán aguarda,I. Perde: Leviathan Bekliyor
1265,0x82964B13,Act II: Legend of the Forest,Acte II : Dans la forêt,Akt II: Legende des Waldes,Atto II: Nella foresta,Acto II: Leyenda del bosque,II. Perde: Orman Efsanesi
1266,0x82B55C94,Chance to activate and duration increased,Chances d'activation et durée accrues,Aktivierungschance und Dauer erhöht.,"Possibilità di attivare e 
durata incrementate",Probabilidad de activarse y duración aumentados.,Etkinleşme şansı ve süre arttı
1267,0x82ECBFB6,"If you cancel the connection, you will be returned to the main menu. Are you sure you want to do this?","Si vous annulez la connection, vous reviendrez au menu principal. Souhaitez-vous vraiment l'annuler ?","Wenn du die Verbindung abbrichst, kehrst du zum Hauptmenü zurück. Bist du sicher, dass du dies tun möchtest?",Annullando la connessione verrai riportato al menu principale. Sei sicuro di volerlo fare?,"Si cancelas la conexión, regresarás al menú principal. ¿Seguro que quieres continuar?",Bağlantıyı iptal edersen ana menüye dönersin. Bunu yapmak istediğinden emin misin?
1268,0x82F13F97,"#0xC9C85BFF#POWER:#PREVIOUS# Sunder is a mighty attack that rips through an enemy's defenses, temporarily causing that enemy to receive more damage.","#0xC9C85BFF#POUVOIR#PREVIOUS# Scission : attaque destructrice qui anéantit les défenses de l'ennemi, lui infligeant plus de dégâts pendant un certain temps.","#0xC9C85BFF#KRAFT:#PREVIOUS# ""Durchbruch"" ist ein mächtiger Angriff, der die Verteidigung deines Feindes durchschlägt und dem Gegner vorübergehend größeren Schaden zufügt.","#0xC9C85BFF#POTERE:#PREVIOUS# Sfondamento è un attacco potente, capace di perforare le difese di un nemico, rendendolo temporaneamente più vulnerabile ai danni.",#0xC9C85BFF#PODER:#PREVIOUS# Partir es un poderoso ataque que atraviesa las defensas del enemigo y hace que sufra más daño durante un rato.,"#0xC9C85BFF#GÜÇ:#PREVIOUS# Parçalama, düşmanın savunmasını yarıp kısa süreliğine daha fazla hasar almasına neden olan güçlü bir saldırıdır."
1269,0x82F5BB91,Sunder,Scission,Durchbruch,Sfondamento,Partir,Parçalama
1270,0x83221110,Our weekly challenge is…,Le défi de la semaine est…,Unsere wöchentliche Herausforderung ist ...,La sfida settimanale è...,Nuestro desafío semanal es…,Bu haftaki mücadelemiz…
1271,0x834D607A,Review offers you have made on other player's items. Press {{0xE000}} on an offer to view the offer details. Cancel offers completely if you changed your mind.,"Consultez les offres que vous avez formulées sur les objets des autres joueurs. Appuyez sur {{0xE000}} après avoir sélectionné une offre pour en afficher les détails. Si vous changez d'avis, vous pouvez annuler ces offres.","Betrachte die Angebote, die du für die Objekte anderer Spieler abgegeben hast. Drücke über einem Angebot {{0xE000}}, um die Details anzuzeigen. Falls du es dir anders überlegst, kannst du Angebote auch widerrufen.",Esamina le offerte che hai presentato per gli oggetti di un altro giocatore. Premi {{0xE000}} su un'offerta per vederne i dettagli. Le offerte possono essere ritirate in qualsiasi momento.,Repasa las ofertas que ya has hecho por los objetos de otros jugadores. Pulsa {{0xE000}} en una oferta para ver su información. Cancela la oferta completamente si cambias de idea.,Diğer oyuncuların eşyalarına verdiğin teklifleri incele. Ayrıntıları görmek için teklif üzerinde {{0xE000}} tuşuna bas. Fikrini değiştirdiysen teklifi tamamen iptal edebilirsin.
1272,0x83628A53,"#0xFFFFFFFF,0xCFCFCFFF#Desperate Ghost Councilor#PREVIOUS#","#0xFFFFFFFF,0xCFCFCFFF#Conseiller fantôme désespéré#PREVIOUS#","#0xFFFFFFFF,0xCFCFCFFF#Verzweifeltes Geisterratsmitglied#PREVIOUS#","#0xFFFFFFFF,0xCFCFCFFF#Consigliere fantasma disperato#PREVIOUS#","#0xFFFFFFFF,0xCFCFCFFF#Consejero fantasma desesperado#PREVIOUS#","#0xFFFFFFFF,0xCFCFCFFF#Çaresiz Hayalet Meclis Üyesi#PREVIOUS#"
1273,0x8367064D,"#0xFFFFFFFF,0x7D1616FF#Marliel the Entombed#PREVIOUS#","#0xFFFFFFFF,0x7D1616FF#Marliel l'enseveli#PREVIOUS#","#0xFFFFFFFF,0x7D1616FF#Marliel, der Begrabene#PREVIOUS#","#0xFFFFFFFF,0x7D1616FF#Marliel il tumulato#PREVIOUS#","#0xFFFFFFFF,0x7D1616FF#Marliel del sepulcro#PREVIOUS#","#0xFFFFFFFF,0x7D1616FF#Gömülü Marliel#PREVIOUS#"
1274,0x83788776,#0x0EDDF5FF#POWER:#PREVIOUS# Bullet Barrage is a channelled attack that allows you to move and shoot at the same time.,#0x0EDDF5FF#POUVOIR#PREVIOUS# Tirs de barrage : une attaque enchaînée qui vous permet de tirer et de vous déplacer en même temps.,"#0x0EDDF5FF#KRAFT:#PREVIOUS# ""Trommelfeuer"" ist ein kanalisierter Angriff, mit dem du gleichzeitig laufen und schießen kannst.",#0x0EDDF5FF#POTERE:#PREVIOUS# Affondo con proiettili è un attacco concatenato che ti permette di muoverti e sparare allo stesso tempo.,#0x0EDDF5FF#PODER:#PREVIOUS# Descarga de balas es un ataque canalizado que te permite moverte y disparar al mismo tiempo.,"#0x0EDDF5FF#GÜÇ:#PREVIOUS# Mermi Yağmuru, hareket ederken aynı anda ateş etmene imkân veren kesintisiz bir saldırıdır."
1275,0x837D0370,Bullet Barrage,Tirs de barrage,Trommelfeuer,Affondo con proiettili,Descarga de balas,Mermi Yağmuru
1276,0x83BDFBF1,%ud %uh %um,%uj %uh %umin,%u Tage %u Std. %u Min.,%ug %uo %um,%ud %uh %umin,%ud %uh %um
1277,0x83D14AB6,Skill not yet purchased.,Talent non acquis,Talent noch nicht gekauft.,Abilità non ancora acquistata,Habilidad no comprada todavía.,Yetenek henüz satın alınmadı.
1278,0x83F29041,Critical Defense,Défense critique,Krit. Verteidigung,Difesa critica,Defensa crítica,Kritik Savunma
1279,0x8436DD79,Emblem,Emblème,Emblem,Emblema,Emblema,Amblem
1280,0x8449E111,Damage and duration significantly increased,Dégâts et durée grandement accrus,Schaden und Dauer deutlich erhöht.,Danno e durata incrementati notevolmente,Daño y duración muy aumentados.,Hasar ve süre önemli ölçüde arttı
1281,0x846A3533,Chance to activate and duration increased further,Chances d'activation et durée encore accrues,Aktivierungschance und Dauer weiter erhöht.,"Possibilità di attivare e 
durata incrementate ulteriormente",Probabilidad de activarse y duración aún mayores.,Etkinleşme şansı ve süre daha da arttı
1282,0x8470BE4E,"Items have certain requirements that your hero must meet to be able to equip them.

From this menu, you can equip, drop, or quick sell an item for less than you would get at a vendor. To view item buffs, touch the {{0xE019}} button or press {{0xE07C}}. To hide item buffs, touch the {{0xE01A}} button or press {{0xE07B}}.","Pour équiper certains objets, votre personnage doit remplir des conditions précises.

À partir de ce menu, vous pouvez utiliser, abandonner ou vendre directement un objet, mais pour un prix inférieur à ce que vous en aurait donné un marchand. Pour afficher les bonus d'un objet, touchez l'icône {{0xE019}} ou appuyez sur {{0xE07C}}. Pour les masquer, touchez l'icône {{0xE01A}} ou appuyez sur {{0xE07B}}.","Gegenstände haben bestimmte Voraussetzungen, die dein Held erfüllen muss, um sie ausrüsten zu können.

In diesem Menü kannst du Gegenstände ausrüsten, ablegen oder unter Preis schnell verkaufen. Benutze den {{0xE019}}-Button oder drücke {{0xE07C}}, um die Buffs von Objekten zu betrachten. Um sie auszublenden, berühre den {{0xE01A}}-Button oder drücke {{0xE07B}}.","Per poter equipaggiare un oggetto, l'eroe deve prima aver soddisfatto i requisiti indicati nella descrizione.

Da questo menu puoi equipaggiare, lasciare o vendere rapidamente un oggetto, per una cifra inferiore a quella che otterresti da un mercante. Per visualizzare gli effetti di un oggetto, tocca l'icona {{0xE019}} o premi {{0xE07C}}. Per nasconderli, tocca l'icona {{0xE01A}} o premi {{0xE07B}}.","Los objetos tienen ciertos requisitos que debes cumplir para poder equiparte con ellos.

Desde este menú puedes equiparte con un objeto, dejarlo caer o venderlo rápidamente por menos dinero del que obtendrías de un vendedor. Para ver los extras de los objetos, toca el botón {{0xE019}} o pulsa {{0xE07C}}. Para ocultarlos, toca el botón {{0xE01A}} o pulsa {{0xE07B}}.","Eşyaları kuşanabilmek için kahramanının belirli şartları karşılaması gerekir.

Bu menüden bir eşyayı kuşanabilir, atabilir veya satıcıdan alacağından daha ucuza hızlıca satabilirsin. Eşya bonuslarını görmek için {{0xE019}} düğmesine dokun ya da {{0xE07C}} tuşuna bas. Bonusları gizlemek için {{0xE01A}} düğmesine dokun ya da {{0xE07B}} tuşuna bas."
1283,0x84743835,$PLAYER is inviting you to their game.,$PLAYER vous invite à rejoindre sa partie.,$PLAYER lädt dich in sein Spiel ein.,$PLAYER ti sta invitando nella sua partita.,$PLAYER te invita a su partida.,$PLAYER seni oyununa davet ediyor.
