file,index,id,en,fr,de,it,es,tr
dialogues.csv,1526,0xC8A796D5,"He's really suffering. What the Tibur bandits made him do...it's eating away at him. I keep telling him that he had no choice, but he thinks he betrayed us.","Ce que ces brigands l'ont obligé à faire le ronge. Je n'ai de cesse de lui dire qu'il n'avait pas le choix, mais il est convaincu de nous avoir trahis.","Er leidet schrecklich. Wozu die Tibur-Banditen ihn gezwungen haben ... nagt an seinem Gewissen. Ich habe ihm gesagt, dass er keine Wahl hatte, aber er denkt, er hätte uns verraten.","Sta soffrendo molto per colpa di ciò che è stato costretto a fare dai banditi Tibur. Continuo a ripetergli che non aveva altra scelta, ma egli è convinto di averci traditi.","Está sufriendo mucho. Lo que los tiburs bandidos le obligaron a hacer lo atormenta. Le digo que no le dejaron elección, pero piensa que nos ha traicionado.",Gerçekten acı çekiyor. Tibur haydutlarının ona yaptırdıkları... içini yiyip bitiriyor. Başka seçeneği olmadığını söylüyorum ama bize ihanet ettiğini düşünüyor.
dialogues.csv,1527,0xC8C6D9E6,"You're an adventurer, aren't you? In Nexus, it's considered good luck to give a child some of your treasure! ...No? Didn't work, did it? Well, it was worth a try.","Vous êtes mercenaire, c'est ça ? À Nexus, on dit que donner à un enfant quelques-uns de ses trésors porte bonheur ! Non ? Vous ne voulez pas ? Bon, ça valait le coup d'essayer...","Ihr gehört zu diesen Abenteurern, oder? In Nexus bringt es Glück, wenn man einem Kind etwas von seinem Reichtum abgibt. Nein? Hat nicht geklappt, was? Na, einen Versuch war's wert.","Tu sei un avventuriero, giusto? A Nexus è considerato di buon auspicio donare qualche ricchezza a un bambino, sai? No? Non ci hai creduto, eh? Beh, almeno ci ho provato.","Tú corres aventuras, ¿no? ¡En Nexus, se considera buena suerte darle a un niño algo valioso! ¿No? No ha colado, ¿verdad? Bueno, valía la pena intentarlo.","Sen maceracısın, değil mi? Nexus’ta bir çocuğa hazinenden vermenin uğur getirdiğine inanılır! ...Hayır mı? Tutmadı, değil mi? Neyse, denemeye değerdi."
dialogues.csv,1528,0xC8C6D9E7,"Hey, I bet you've got literally too much gold to keep in your pockets! Give it to me, and I'll hide it somewhere safe for you!","Hé, je suis sûr que vous avez tellement amassé d'or que vous n'avez plus de place dans vos poches pour tout mettre ! Donnez-moi ce que vous avez en trop, je connais une super cachette !","Hey, Ihr habt doch sicher mehr Gold als Ihr tragen könnt! Gebt es doch mir. Ich bewahre es an einem sicheren Ort für Euch auf.","Ehi, scommetto che hai le tasche talmente piene d'oro che ti danno fastidio. Dammene un po', te lo nasconderò in un posto sicuro!","Eh, ¡seguro que tienes los bolsillos llenos de oro! ¡Dámelo y te lo esconderé en algún sitio seguro!","Hey, eminim ceplerine sığmayacak kadar çok altının vardır! Bana ver, senin için güvenli bir yere saklarım!"
dialogues.csv,1529,0xC8C6D9E8,You were wearing different equipment last time I saw you... Can I have your old stuff when you're done with it?,Vous ne portiez pas le même équipement la dernière fois... Vous ne pourriez pas me donner les trucs dont vous ne voulez plus ?,"Bei unserer letzten Begegnung hattet Ihr eine andere Ausrüstung. Kann ich Euren alten Krempel haben, wenn Ihr ihn nicht mehr braucht?","L'ultima volta che ti ho visto, indossavi equipaggiamenti diversi... Non è che potresti darmi tutta la roba che non usi più?",La última vez que te vi llevabas un equipo distinto. ¿Me puedes dar lo que ya no uses?,Seni son gördüğümde farklı ekipmanların vardı... Eskilerini artık kullanmayınca bana verir misin?
dialogues.csv,1530,0xC8C6D9E9,Do you think Ataraxis will throw a festival now that he's woken up?,Vous croyez qu'Ataraxis va organiser une grande fête pour son retour parmi nous ?,"Meint Ihr, Ataraxis gibt ein Bankett, jetzt, wo er wieder wach ist?",Credi che Ataraxis organizzerà una festa per celebrare il suo risveglio?,¿Crees que Ataraxis celebrará un festival ahora que ha despertado?,Sence Ataraxis uyandığına göre bir festival düzenler mi?
dialogues.csv,1531,0xC8EF30B0,I don't have time for this.,Je n'ai pas de temps à perdre.,Dafür habe ich keine Zeit.,Non ho tempo da perdere.,No tengo tiempo para esto.,Buna vaktim yok.
dialogues.csv,1532,0xC8FB7374,Argh! ...Oh! You—you're not another monster! Thank the gods for that!,Argh ! Oh... mais vous n'êtes pas un de ces monstres ! Que les dieux soient loués !,Ah! ... Oh! Ihr ... Ihr seid kein Monster! Den Göttern sei Dank!,Argh... oh! Tu... non sei uno di quei mostri! Siano ringraziati gli dei!,¡Aah! ¡Oh! ¡No... no eres uno de esos monstruos! ¡Gracias a los dioses por eso!,Ahh! ...Aa! Sen—sen başka bir canavar değilsin! Tanrılara şükür!
dialogues.csv,1533,0xC954C6B6,"Ataraxis is a sphinx, the wisest of all the monsters in the world. My parents told me so!","Ataraxis est un Sphinx, la race de monstres la plus sage qui existe au monde. Ce sont mes parents qui me l'ont dit !",Ataraxis ist eine Sphinx. Das sind die weisesten Monster der Welt. Das haben mir meine Eltern erzählt.,"Ataraxis è una sfinge, la più saggia fra tutte le creature del mondo. Me l'hanno detto mamma e papà!","Ataraxis es una esfinge, el más sabio de todos los monstruos del mundo. ¡Me lo han dicho mis padres!","Ataraxis bir sfenkstir, dünyadaki bütün canavarların en bilgesidir. Annemle babam öyle söyledi!"
dialogues.csv,1534,0xC954C6B7,"Other Ruinlords rule their cities with fear, or strength. Ataraxis rules with wisdom.",Certains seigneurs de Ruin gèrent leur cité par la force ou par la peur. Ataraxis règne quant à lui avec une grande sagesse.,Andere Ruinlords regieren mit Angst oder Stärke. Ataraxis regiert mit Weisheit.,Altri Signori della rovina governano con la forza o con la paura. Ataraxis usa la saggezza.,Otros Señores de la Ruina gobiernan sus ciudades con miedo o fuerza. Ataraxis gobierna con sabiduría.,Diğer Yıkım Lordları şehirlerini korkuyla ya da güçle yönetir. Ataraxis bilgelikle yönetir.
dialogues.csv,1535,0xC954C6B8,"Ataraxis smiled at me once. When he wakes up, I know he'll remember me.","Ataraxis m'a souri, une fois. Quand il se réveillera, je suis sûr qu'il se souviendra de moi.","Ataraxis hat mich mal angelächelt. Wenn er aufwacht, wird er sich gewiss an mich erinnern.","Una volta Ataraxis mi ha sorriso. Quando si sveglierà, so che si ricorderà di me.","Ataraxis me sonrió una vez. Cuando se despierte, sé que me recordará.",Ataraxis bir keresinde bana gülümsemişti. Uyandığında beni hatırlayacağını biliyorum.
dialogues.csv,1536,0xC954C6B9,Ataraxis is back! I'm going to work up the courage to say hello… I think he'd like that!,Ataraxis est de retour ! Je vais prendre mon courage à deux mains et essayer de lui dire bonjour... Je suis sûr que ça lui fera plaisir !,Ataraxis ist zurück! Ich werde meinen ganzen Mut zusammennehmen und hallo sagen ... das gefällt ihm sicher.,Ataraxis è tornato! Voglio trovare il coraggio di andarlo a salutare... Credo gli farà piacere!,¡Ataraxis ha vuelto! Tengo que reunir coraje para ir a saludarlo... ¡Seguro que eso le gustará!,Ataraxis döndü! Cesaretimi toplayıp ona merhaba diyeceğim… bence hoşuna gider!
dialogues.csv,1537,0xC96180B6,I've not heard of this Shadow Reaper. Tell me all that you know.,Je n'ai jamais entendu parler de ce Faucheur macabre. Que savez-vous de lui ?,Ich habe noch nie von diesem Schattenschnitter gehört. Was wisst Ihr über ihn?,Non ho mai sentito parlare di questo Mietitore dell'ombra. Dimmi tutto quello che sai.,No sabía nada de este Segador Sombrío. Cuéntame todo lo que sepas.,Bu Gölge Biçici’yi hiç duymadım. Bildiğin her şeyi anlat.
dialogues.csv,1538,0xC962C07C,"I understand. I'm simply very anxious to get those books back. All those spells, so close to being lost forever!",Pardonnez-moi. Je suis simplement très impatient de récupérer ces grimoires. Pensez à tous ces sorts qu'on risque de perdre à jamais !,Ich verstehe. Ich will diese Bücher einfach unbedingt wiederhaben. All die Zauber. Sie könnten für immer verloren sein.,Capisco. È solo che sono molto ansioso di riavere quei libri. Tutti quegli incantesimi che rischiano di perdersi per sempre!,Lo entiendo. Es que tengo muchas ganas de recuperar esos libros. ¡Todos esos hechizos están a punto de perderse para siempre!,Anlıyorum. O kitapları geri almak için çok kaygılıyım. Bütün o büyüler sonsuza dek kaybolmaya bu kadar yakın!
dialogues.csv,1539,0xC962C07D,Then I shall say nothing else. Not a word!,Alors je n'en dirai pas plus ! Pas un mot.,Dann sage ich eben nichts mehr. Kein Wort!,Allora non dirò più nulla. Non una sola parola!,Pues no diré nada más. ¡Ni pío!,O hâlde başka hiçbir şey söylemeyeceğim. Tek kelime bile!
dialogues.csv,1540,0xC9BDB9C3,"The ore itself is irrelevant. I was testing a hero's propensity to #0x98B7D4FF#help those in need#PREVIOUS#. Even without a good reason, you are completely willing to put your life in jeopardy to demolish gargantuan rock monsters to gather a relatively commonplace asset. I mean, we're in the mountains. There's ore everywhere.","Ce minerai n'a pas d'importance. Je testais la propension d'un héros à #0x98B7D4FF#aider ceux qui en ont besoin#PREVIOUS#. Sans y avoir un intérêt personnel, vous n'avez pas hésité à affronter ces monstres de pierre dans le seul but de récupérer un minerai très ordinaire. Réfléchissez : dans les montagnes, le minerai se trouve partout.","Das Erz selbst spielt keine Rolle. Ich habe die Bereitschaft von Helden untersucht, #0x98B7D4FF#anderen zu helfen#PREVIOUS#. Selbst ohne einen guten Grund seid Ihr bereit, Euer Leben zu riskieren, um riesige Monster zu zerstören und ein doch recht gewöhnliches Material zu beschaffen. Ich meine, wir sind hier in den Bergen. Erz gibt es hier mehr als genug.","Il minerale di per sé è irrilevante. Stavo solo testando la propensione di un eroe ad #0x98B7D4FF#aiutare la gente in difficoltà#PREVIOUS#. Hai messo a rischio la tua vita senza un motivo valido, per distruggere dei giganteschi mostri di roccia e raccogliere degli oggetti che si trovano un po' ovunque. Voglio dire... siamo sulle montagne, qui è pieno di minerale.","El mineral en sí es irrelevante. Estaba probando la tendencia de un héroe a #0x98B7D4FF#ayudar a los necesitados#PREVIOUS#. Incluso sin una buena razón, no te importa poner tu vida en peligro para demoler enormes monstruos de roca y conseguir algo que se puede obtener fácilmente. O sea, estamos en las montañas, hay mineral por todas partes.","Cevherin kendisi önemsiz. Bir kahramanın #0x98B7D4FF#ihtiyacı olanlara yardım etme#PREVIOUS# eğilimini ölçüyordum. Ortada iyi bir sebep bile yokken, sıradan sayılabilecek bir malzeme toplamak için dev kaya canavarlarını parçalayarak hayatını tehlikeye atmaya tamamen hazırsın. Yani dağlardayız. Her yerde cevher var."
dialogues.csv,1541,0xC9C57417,"The cavern was not only hidden, but #0x98B7D4FF#protected#PREVIOUS# by several spells... You should expect to face resistance when you try and enter, my friend. I trust that will not deter you.","Cette grotte n'était pas seulement cachée, mais aussi #0x98B7D4FF#protégée#PREVIOUS# par divers sorts... Vous devriez donc rencontrer certaines difficultés pour y entrer, mais je sais que vous ne vous laisserez pas abattre si facilement.","Die Höhle ist nicht nur versteckt, sondern wird auch von zahlreichen Zaubern #0x98B7D4FF#geschützt#PREVIOUS#. Rechnet mit Widerstand, wenn Ihr sie betretet. Ich weiß, dass Euch das nicht abhalten wird.","La caverna non solo era nascosta, ma anche #0x98B7D4FF#protetta#PREVIOUS# da diversi incantesimi. Non sarà facile entrare, ma spero che non ti lascerai abbattere dalle difficoltà.","La caverna no solo estaba oculta, también estaba #0x98B7D4FF#protegida#PREVIOUS# por varios hechizos. Cuando intentes entrar, te encontrarás con resistencia. Espero que eso no te detenga.","Mağara yalnızca gizlenmemiş, birkaç büyüyle de #0x98B7D4FF#korunmuş#PREVIOUS#... İçeri girmeye çalışırken dirençle karşılaşmayı beklemelisin, dostum. Bunun seni caydırmayacağına güveniyorum."
dialogues.csv,1542,0xC9CA407C,"The cores, you've found them! Now I can finally power my own golems. What could possibly go wrong? Here is something for your trouble.",Vous avez trouvé des cœurs d'ambre ! Je vais enfin pouvoir animer mes Golems. J'espère vivement que tout va bien se passer... Voici de quoi vous remercier pour vos efforts.,"Die Kerne, Ihr habt sie gefunden! Jetzt kann ich endlich meine eigenen Golems zum Leben erwecken. Was soll jetzt noch schiefgehen? Hier habt Ihr etwas für Eure Mühen.",I nuclei... li hai trovati! Ora posso finalmente alimentare i miei golem. Cosa potrebbe andare storto? Eccoti qualcosa per il disturbo.,"¡Has encontrado los núcleos! Ahora por fin puedo animar mis propios gólems. ¡Seguro que nada sale mal! Toma, una recompensa por tus esfuerzos.",Çekirdekleri buldun! Artık kendi golemlerimi sonunda çalıştırabilirim. Ne ters gidebilir ki? Zahmetin için bunu al.
dialogues.csv,1543,0xC9DA931A,"She's somewhere in this dungeon, with #0x98B7D4FF#the Bandit King#PREVIOUS#. To find her, you'll need to summon the bridge I made for them. Use this #0x98B7D4FF#whistle#PREVIOUS# - it should do the trick.","Elle se trouve quelque part dans ce donjon, auprès du #0x98B7D4FF#Roi brigand#PREVIOUS#. Pour la retrouver, vous devrez faire apparaître le pont que j'ai créé pour eux. Utilisez ce #0x98B7D4FF#sifflet#PREVIOUS#, cela devrait faire l'affaire.","Sie ist irgendwo in diesem Verlies, beim #0x98B7D4FF#Banditenkönig#PREVIOUS#. Um sie zu finden, müsst Ihr die Brücke beschwören, die ich für sie erschaffen habe. Nehmt diese #0x98B7D4FF#Pfeife#PREVIOUS# ... damit müsste es klappen.","Si trova da qualche parte in questo sotterraneo, insieme al #0x98B7D4FF#Re dei banditi#PREVIOUS#. Per trovarla dovrai evocare il ponte che ho creato per loro. Usa questo #0x98B7D4FF#richiamo#PREVIOUS#... dovrebbe funzionare.","Está en alguna parte de esta mazmorra, con #0x98B7D4FF#el Rey Bandido#PREVIOUS#. Para encontrarla, tendrás que invocar el puente que les hice. Usa este #0x98B7D4FF#silbato#PREVIOUS#, debería servir.","O, bu zindanda #0x98B7D4FF#Haydut Kral’la#PREVIOUS# birlikte bir yerde. Onu bulmak için onlar için yaptığım köprüyü çağırmalısın. Şu #0x98B7D4FF#düdüğü#PREVIOUS# kullan—işe yaramalı."
dialogues.csv,1544,0xCA4DA367,"Who can say? It's true that they don't like intruders, but they are all different in personality, just like the living are. I do know that they're loyal to Keltas and their woods. So don't go lighting any fires.","Je ne peux rien vous assurer... Il est vrai qu'ils n'aiment pas les intrus, mais ils ont tous leur propre personnalité, au même titre que les vivants. Ils ont par ailleurs juré fidélité à Keltas et à leur forêt. N'allez donc pas vous mettre en tête d'allumer un feu...","Wer weiß das schon? Ja, die Ratsmitglieder mögen keine Eindringlinge, aber sie haben unterschiedliche Persönlichkeiten, genau wie wir Lebenden. Ich weiß, dass sie Keltas und ihren Wäldern treu ergeben sind. Also macht lieber kein Feuer.","Chi può dirlo? È vero che non amano gli intrusi, ma ciascuno di essi ha una personalità diversa, proprio come gli esseri viventi. So solo che sono fedeli a Keltas e ai suoi boschi, dunque evita di accendere un falò.","¿Quién sabe? Es verdad que no les gustan los intrusos, pero sus integrantes tienen distintas personalidades, igual que los vivos. Sé que son leales a Keltas y a sus bosques. Así que no vayas a encender un fuego.",Kim bilebilir? Davetsiz misafirleri sevmedikleri doğru ama yaşayanlar gibi hepsinin kişiliği farklı. Keltas’a ve ormanlarına sadık olduklarını biliyorum. O yüzden sakın yangın çıkarmaya kalkma.
dialogues.csv,1545,0xCA4DA368,"I have done all I can for him, but his curse requires skills far in advance of mine. Keltas is perhaps our only hope.","J'ai fait tout ce qui était en mon pouvoir pour l'aider, mais la malédiction qui le touche requiert un niveau d'érudition bien supérieur au mien. Keltas est peut-être notre seul espoir.","Ich habe alles für ihn getan, was in meiner Macht steht. Aber meine Fähigkeiten richten gegen den Fluch nichts aus. Keltas ist vielleicht unsere einzige Hoffnung.","Ho fatto tutto ciò che potevo, ma per rimuovere questa maledizione servono abilità ben più potenti delle mie. Keltas potrebbe essere la nostra unica speranza.","He hecho todo lo que he podido por él, pero su maldición exige habilidades más avanzadas que las mías. Puede que Keltas sea nuestra única esperanza.",Onun için yapabileceğim her şeyi yaptım ama laneti benim becerilerimin çok ötesinde. Keltas belki de tek umudumuz.
dialogues.csv,1546,0xCA54C848,"Good-bye, treasure hunter.","Au revoir, chasseur de trésor.","Wiedersehen, Schatzsucher!","Addio, cacciatore di tesori.","Adiós, cazador de tesoros.","Hoşça kal, hazine avcısı."
dialogues.csv,1547,0xCA6B5276,"Oh! Oh dear. I guess I'll take those. She always was careless... but brave, too. Thank you, $Player_Class$. Thank you for everything you've done!","Oh... Par tous les dieux... Je vais les récupérer. Ma mère a toujours été si insouciante... et courageuse aussi. Merci, $Player_Class$. Merci infiniment pour tout ce que vous avez fait !","Oh! Mein Gott. Die nehme besser ich. Sie war immer leichtsinnig, ... aber auch mutig. Danke, $Player_Class$. Danke für alles, was Ihr getan habt.","Oh! Oh no... Dammele, te ne prego. È sempre stata sconsiderata... ma era molto coraggiosa. Ti ringrazio, $Player_Class$. Grazie per quello che hai fatto!","¡No! Oh, cielos. Supongo que me las quedaré. Siempre fue un poco descuidada, aunque también valiente. Gracias, $Player_Class$. ¡Gracias por todo lo que has hecho!","Ah! Aman... Sanırım bunları ben alayım. Her zaman dikkatsizdi... ama cesurdu da. Teşekkür ederim, $Player_Class$. Yaptığın her şey için teşekkürler!"
dialogues.csv,1548,0xCA80E4DF,Good-bye.,Au revoir.,Wiedersehen.,Ci vediamo.,Adiós.,Hoşça kal.
dialogues.csv,1549,0xCA861423,What's wrong?,Qu'est-ce qui ne va pas ?,Was ist los?,Cosa c'è che non va?,¿Qué pasa?,Sorun ne?
dialogues.csv,1550,0xCAACB9E2,01 - The Haunted Woods,DLG_EF01 not localized.,DLG_EF01 not localized.,DLG_EF01 not localized.,DLG_EF01 not localized.,01 - Perili Orman
dialogues.csv,1551,0xCAACB9E3,02 - The Forsaken Grove,DLG_EF02 not localized.,DLG_EF02 not localized.,DLG_EF02 not localized.,DLG_EF02 not localized.,02 - Terk Edilmiş Koruluk
dialogues.csv,1552,0xCAACB9E4,03 - The Beastlands,DLG_EF03 not localized.,DLG_EF03 not localized.,DLG_EF03 not localized.,DLG_EF03 not localized.,03 - Canavar Diyarı
dialogues.csv,1553,0xCAACB9E5,04 - Kingdom's Grave,DLG_EF04 not localized.,DLG_EF04 not localized.,DLG_EF04 not localized.,DLG_EF04 not localized.,04 - Krallık Mezarı
dialogues.csv,1554,0xCAACB9E6,05 - The Tangled Growth,DLG_EF05 not localized.,DLG_EF05 not localized.,DLG_EF05 not localized.,DLG_EF05 not localized.,05 - Dolaşık Çalılık
dialogues.csv,1555,0xCAACB9E7,06 - Nature's Pulse,DLG_EF06 not localized.,DLG_EF06 not localized.,DLG_EF06 not localized.,DLG_EF06 not localized.,06 - Doğanın Nabzı
dialogues.csv,1556,0xCAAD53CB,01 - The Permafrost,DLG_FP01 not localized.,DLG_FP01 not localized.,DLG_FP01 not localized.,DLG_FP01 not localized.,01 - Kalıcı Don
dialogues.csv,1557,0xCAAD53CC,02 - The Rimefell,DLG_FP02 not localized.,DLG_FP02 not localized.,DLG_FP02 not localized.,DLG_FP02 not localized.,02 - Kırağı Tepesi
dialogues.csv,1558,0xCAAD53CD,03 - The Crystal Path,DLG_FP03 not localized.,DLG_FP03 not localized.,DLG_FP03 not localized.,DLG_FP03 not localized.,03 - Kristal Yolu
dialogues.csv,1559,0xCAAD53CE,04 - Predators' Peak,DLG_FP04 not localized.,DLG_FP04 not localized.,DLG_FP04 not localized.,DLG_FP04 not localized.,04 - Yırtıcı Zirvesi
dialogues.csv,1560,0xCAAD53CF,05 - Frosthome,DLG_FP05 not localized.,DLG_FP05 not localized.,DLG_FP05 not localized.,DLG_FP05 not localized.,05 - Ayazyurt
dialogues.csv,1561,0xCAAD53D0,06 - The Frozen North,DLG_FP06 not localized.,DLG_FP06 not localized.,DLG_FP06 not localized.,DLG_FP06 not localized.,06 - Donmuş Kuzey
dialogues.csv,1562,0xCAB15A94,Okay.,D'accord.,Okay.,OK.,Vale.,Tamam.
dialogues.csv,1563,0xCAB269CF,Quit,Quitter,Beenden,Esci,Salir,Çık
dialogues.csv,1564,0xCAB30BD1,01 - Reef of Ruin,DLG_SC01 not localized.,DLG_SC01 not localized.,DLG_SC01 not localized.,DLG_SC01 not localized.,01 - Yıkım Resifi
dialogues.csv,1565,0xCAB30BD2,02 - Spawning Pools,DLG_SC02 not localized.,DLG_SC02 not localized.,DLG_SC02 not localized.,DLG_SC02 not localized.,02 - Üreme Havuzları
dialogues.csv,1566,0xCAB30BD3,03 - Marauders' Hideaway,DLG_SC03 not localized.,DLG_SC03 not localized.,DLG_SC03 not localized.,DLG_SC03 not localized.,03 - Yağmacıların Sığınağı
dialogues.csv,1567,0xCAB30BD4,04 - The Deep,DLG_SC04 not localized.,DLG_SC04 not localized.,DLG_SC04 not localized.,DLG_SC04 not localized.,04 - Derinlik
dialogues.csv,1568,0xCAB30BD5,05 - Shadow's Depths,DLG_SC05 not localized.,DLG_SC05 not localized.,DLG_SC05 not localized.,DLG_SC05 not localized.,05 - Gölge Derinlikleri
dialogues.csv,1569,0xCAB30BD6,06 - Undersprawl,DLG_SC06 not localized.,DLG_SC06 not localized.,DLG_SC06 not localized.,DLG_SC06 not localized.,06 - Derin Dehlizler
dialogues.csv,1570,0xCAB46CAF,01 - The Shattered Labs,DLG_VD01 not localized.,DLG_VD01 not localized.,DLG_VD01 not localized.,DLG_VD01 not localized.,01 - Parçalanmış Laboratuvarlar
dialogues.csv,1571,0xCAB46CB0,02 - Heart of the Void,DLG_VD02 not localized.,DLG_VD02 not localized.,DLG_VD02 not localized.,DLG_VD02 not localized.,02 - Boşluğun Kalbi
dialogues.csv,1572,0xCAB46CB1,03 - Sorcerer's Vault,DLG_VD03 not localized.,DLG_VD03 not localized.,DLG_VD03 not localized.,DLG_VD03 not localized.,03 - Büyücülerin Kasası
dialogues.csv,1573,0xCAB46CB2,04 - The Infinite Cage,DLG_VD04 not localized.,DLG_VD04 not localized.,DLG_VD04 not localized.,DLG_VD04 not localized.,04 - Sonsuz Kafes
dialogues.csv,1574,0xCAB46CB3,05 - The Archmage's Crucible,DLG_VD05 not localized.,DLG_VD05 not localized.,DLG_VD05 not localized.,DLG_VD05 not localized.,05 - Başbüyücünün Potası
dialogues.csv,1575,0xCAB46CB4,06 - Ruin's End,DLG_VD06 not localized.,DLG_VD06 not localized.,DLG_VD06 not localized.,DLG_VD06 not localized.,06 - Yıkımın Sonu
dialogues.csv,1576,0xCB2CA265,Return to Nexus,Retourner à Nexus.,Nach Nexus zurückkehren,Torna a Nexus.,Vuelve a Nexus.,Nexus’a Dön
dialogues.csv,1577,0xCB3D68FF,What can I expect of this council? Are they likely to tear me limb from limb and hang me from their trees?,"À quoi dois-je m'attendre en m'adressant au Conseil ? Je ne vais pas finir le corps dépecé et suspendu aux branches, au moins ?",Was kann ich von diesem Rat erwarten? Wird er mich in Stücke reißen oder mich am nächsten Baum aufknüpfen?,Cosa posso aspettarmi da questo consiglio? Non è che mi faranno a pezzi prima di appendermi a uno dei loro alberi?,¿Qué puedo esperar de ese consejo? ¿Van a intentar desmembrarme y colgarme de los árboles?,Bu konseyden ne bekleyebilirim? Beni parçalayıp uzuvlarımı ağaçlarına asmaları olası mı?
dialogues.csv,1578,0xCB3D6900,So there's a chance I'll die. Is there another way to help Ataraxis?,Je risque donc ma vie en pénétrant dans ces bois. Il n'y a vraiment pas d'autre moyen d'aider Ataraxis ?,"Es kann also sein, dass ich sterbe. Gibt es keine andere Möglichkeit, Ataraxis zu helfen?",Dunque potrei anche morire. Non c'è un altro modo per aiutare Ataraxis?,Así que es peligroso. ¿Hay algún otro modo de ayudar a Ataraxis?,Demek ölme ihtimalim var. Ataraxis’e yardım etmenin başka yolu yok mu?
dialogues.csv,1579,0xCB60FC37,Ataraxis!? I must go to him! You have to get me out of here! #0x98B7D4FF#Find the jailor and take his key#PREVIOUS#! He could be anywhere - even places here in the Hideaway you've already been. Search everywhere!,"Ataraxis ? Je dois absolument me rendre à son chevet ! Vous devez me libérer ! #0x98B7D4FF#Trouvez le geôlier et récupérez la clef !#PREVIOUS# Il peut se trouver n'importe où dans le Repaire, même dans les zones que vous avez déjà visitées... Fouillez le moindre recoin !","Ataraxis?! Ich muss zu ihm! Ihr müsst mich hier rausholen! #0x98B7D4FF#Findet den Kerkermeister und nehmt seinen Schlüssel#PREVIOUS#! Er kann überall sein ... selbst an Orten hier im Versteck, an denen Ihr schon wart. Sucht überall!","Ataraxis?!? Non c'è un momento da perdere! Devi farmi uscire di qui! #0x98B7D4FF#Trova il carceriere e prendi la sua chiave#PREVIOUS#! Potrebbe essere ovunque nel nascondiglio, anche nei posti che hai già visitato. Cerca dappertutto!",¡¿Ataraxis?! ¡Tengo que ir a verlo! ¡Tienes que sacarme de aquí! #0x98B7D4FF#¡Encuentra al carcelero y quítale la llave!#PREVIOUS# Podría estar en cualquier parte. Incluso en sitios del escondite en los que ya has estado. ¡Busca por todas partes!,Ataraxis mi!? Yanına gitmeliyim! Beni buradan çıkarmalısın! #0x98B7D4FF#Gardiyanı bul ve anahtarını al#PREVIOUS#! Her yerde olabilir—Sığınak’ta daha önce geçtiğin yerlerde bile. Her yeri ara!
dialogues.csv,1580,0xCB72359E,Of course I will. She deserves that.,Bien sûr. Elle ne méritait pas moins.,Natürlich. Das hat sie verdient.,"Certo, lo farò. Se lo merita.",Claro que sí. Se lo merece.,Elbette. Bunu hak ediyor.
dialogues.csv,1581,0xCBAE84BC,Does the Shadow Reaper still roam #0x98B7D4FF#Nature's Pulse#PREVIOUS#? Have you defeated him.,Le Faucheur macabre sévit-il toujours dans le #0x98B7D4FF#Berceau des âges#PREVIOUS# ? Avez-vous réussi à le vaincre ?,Streift der Schattenschnitter noch immer durch #0x98B7D4FF#Naturs Puls#PREVIOUS#? Oder habt Ihr ihn besiegt?,Hai sconfitto il Mietitore dell'ombra o vaga ancora per #0x98B7D4FF#Impulso della natura#PREVIOUS#?,¿Acecha aún el Segador Sombrío por #0x98B7D4FF#Pulso de la Naturaleza#PREVIOUS#? ¿Lo has derrotado ya?,Gölge Biçici hâlâ #0x98B7D4FF#Doğanın Nabzı’nda#PREVIOUS# dolaşıyor mu? Onu yenebildin mi?
dialogues.csv,1582,0xCBF58D43,"No, the missing ships are not missing. The pirates have them and we don't know their precise whereabouts.",Les bateaux disparus n'ont pas réellement disparu... C'est juste que les pirates s'en sont emparés et nous ne savons pas où ils se trouvent.,"Die verschwundenen Schiffe sind gar nicht weg. Die Piraten haben sie, und wir wissen nur nicht genau, wo sie sind.","Le navi scomparse non sono in realtà scomparse: le hanno i pirati, solo che non sappiamo dove sono.","No, los barcos desaparecidos no han desaparecido. Los tienen los piratas y no sabemos dónde se encuentran.","Hayır, kayıp gemiler kayıp değil. Korsanların elinde ve tam olarak nerede olduklarını bilmiyoruz."
dialogues.csv,1583,0xCBF58D44,"It's often said that the coastline of Nexus is long. But seeing as it can be measured fractally, all coastlines are long. It just so happens that this one is longer than many.","On entend souvent dire que la côte de Nexus est très étendue. Mais si l'on résonne en termes de relativité, toutes les côtes peuvent être longues. Il se trouve juste que celle de Nexus est plus longue que les autres.","Es heißt immer wieder, Nexus hätte eine lange Küste. Aber so gesehen, sind alle Küstenlinien ziemlich lang. Die von Nexus ist nur ein bisschen länger als die meisten anderen.","Spesso si dice che la costa di Nexus è molto lunga, ma tale affermazione si può applicare a svariate coste. Questa è semplicemente più lunga di molte altre.","A menudo se dice que la costa de Nexus es larga, pero en realidad, todas las costas son largas. Lo que pasa es que esta es más larga que la mayoría.",Nexus kıyı şeridinin uzun olduğu sık söylenir. Ama fraktal olarak ölçülebildiğine göre bütün kıyı şeritleri uzundur. Bununki yalnızca çoğundan daha uzun.
