Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Wmt_Pelmanism_message_bridge_first1_2,537,Wmt_Pelmanism_message_bridge_first1_2,Ik zal de regels nog eens herhalen.,Here's a review of the rules.,Je vous rappelle les règles.,"Lassen Sie mich noch
einmal die Regeln wiederholen.",Facciamo un ripasso delle regole.,Voy a explicarte la mecánica del ejercicio.,Here's a review of the rules.,Je vous rappelle les règles.,Voy a explicarte la mecánica del ejercicio.,Kuralları tekrar hatırlayalım.
Wmt_Pelmanism_message_bridge_first1_3,538,Wmt_Pelmanism_message_bridge_first1_3,"Draai een kaart om en onthoud
het nummer dat erop staat.",Turn over a card and remember the number.,"Retournez les cartes une première
fois et mémorisez les numéros.","Drehen Sie die Karten um und
merken Sie sich die Zahlen.",Gira le carte e memorizza i numeri.,"Levanta una carta y memoriza
el número que tenga.",Turn a card over and remember the number.,"Retournez les cartes une première
fois et mémorisez les numéros.","Levanta una carta y memoriza
el número que tenga.","Bir kart çevirin ve sayıyı aklınızda
tutun."
Wmt_Pelmanism_message_bridge_first1_4,539,Wmt_Pelmanism_message_bridge_first1_4,"Als je nog een kaart omdraait met 
hetzelfde nummer...",If you turn over a card with the same number,"Si vous trouvez deux cartes
qui ont le même numéro...","Wenn Sie 2 Karten mit
den gleichen Zahlen finden,",Se giri due carte con lo stesso numero...,"Si levantas otra carta con el mismo número,","If you turn a card over with the same number,","Si vous trouvez deux cartes
qui ont le même numéro...","Si levantas otra carta con el mismo número,",Aynı sayı olan bir kart çevirirseniz
Wmt_Pelmanism_message_bridge_first1_5,540,Wmt_Pelmanism_message_bridge_first1_5,verdwijnen beide kaarten.,then you clear that pair.,retournez-les pour les faire disparaître.,"decken Sie sie nacheinander
auf. Sie verschwinden dann.",quella coppia scomparirà.,habrás conseguido pareja.,you'll clear that pair of cards.,retournez-les pour les faire disparaître.,habrás conseguido pareja.,sonra o çifti temizlersiniz.
Wmt_Pelmanism_message_bridge_first1_6,541,Wmt_Pelmanism_message_bridge_first1_6,Een verkeerde gok telt als een [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]fout antwoord[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.,"If you guess incorrectly, that's a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]wrong
answer[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.","Si elles ne correspondent pas, cela
comptera comme une [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]erreur[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.","Wenn Sie falsch raten,
gilt das als [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Fehlversuch[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.","Ma se i numeri non saranno uguali,
ti verrà contato un [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]errore[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.","Si no aciertas, se contabilizará como [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]error[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.","If you guess incorrectly, that's a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]wrong
answer[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.","Si elles ne correspondent pas, cela
comptera comme une [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]erreur[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.","Si no aciertas, se contabilizará como [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]error[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.","Yanlış tahmin edersen,
bu [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]yanlış cevap[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ sayılır."
Wmt_Pelmanism_btn_first1_6a,542,Wmt_Pelmanism_btn_first1_6a,Ik begrijp het,Got it,J'ai compris,Alles klar!,Ho capito,¡Ya lo entiendo!,Got it,J'ai compris,¡Ya lo entiendo!,Anladım
Wmt_Pelmanism_btn_first1_6b,543,Wmt_Pelmanism_btn_first1_6b,Ik begrijp het niet,I don't get it,Je n'ai pas bien compris,"Das habe ich noch nicht
verstanden.",Non ho capito,No lo entiendo del todo...,I don't get it,Je n'ai pas bien compris,No lo entiendo del todo...,Anlamadım
Wmt_Pelmanism_message_bridge_first1_7,544,Wmt_Pelmanism_message_bridge_first1_7,"Deze oefening is een variant op
een bekend spel.","I expect you've played something similar to
this before.","C'est juste un jeu de mémoire
avec des cartes.","Vielleicht haben Sie ein ähnliches
Spiel schon einmal gespielt.","Detto in termini più semplici, devi
trovare le coppie di carte.","Seguro que alguna vez has jugado
a algo parecido.","This is a great way to challenge
your concentration.","C'est juste un jeu de mémoire
avec des cartes.","Seguro que alguna vez has jugado
algo parecido.","Muhtemelen daha önce buna benzer
bir şey oynamışsınızdır."
Wmt_Pelmanism_message_bridge_first1_8,545,Wmt_Pelmanism_message_bridge_first1_8,"Je [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]score [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿wordt bepaald door het aantal goede
en foute duo's.","Your [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]score[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ is based on the number of
matching pairs and non-matching pairs.","Votre [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]taux de bonnes réponses [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿est calculé
en fonction de votre nombre d'erreurs.","Die [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Prozentzahl richtiger Antworten [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿wird
durch die Anzahl der Fehlversuche bestimmt.","La [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]percentuale di risposte esatte[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ verrà
determinata dalla quantità di errori commessi.","Tu [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]puntuación[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ reflejará tanto las parejas
que hagas como los errores que cometas.","Your [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]score[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ is based on the number of
matching pairs and nonmatching pairs.","Votre [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]taux de bonnes réponses [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿est calculé
en fonction de votre nombre d'erreurs.","Tu [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]puntuación[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ reflejará tanto las parejas
que hagas como los errores que cometas.","Sizin [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]puanınız[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿, eşleşen çiftlerin ve
eşleşmeyen çiftlerin sayısına göre belirlenir."
Wmt_Pelmanism_message_bridge_first1_9,546,Wmt_Pelmanism_message_bridge_first1_9,"Afhankelijk van je score gaat je niveau
omhoog of omlaag.","Your level can go up or down depending on
your score.","Le niveau de difficulté varie en fonction
de votre taux de bonnes réponses.","Anhand dieser Prozentzahl entscheidet
sich, wie beim Zahlenmerken,","In base a questa percentuale,
il livello di difficoltà si regola","De tu rendimiento depende
que subas o bajes de nivel.","Your level can go up or down depending on
your score.","Le niveau de difficulté varie en fonction
de votre taux de bonnes réponses.","De tu rendimiento depende
que subas o bajes de nivel.","Seviyeniz, puanınıza bağlı olarak
yükselip düşebilir."
Wmt_Pelmanism_message_bridge_first1_10,547,Wmt_Pelmanism_message_bridge_first1_10,"Het niveau verandert op dezelfde manier
als in Duivelse sommen.","In this way, the levels are adjusted just like in
Devilish Calculations.","Le niveau est ajusté de la même manière
que pour le calcul infernal.",die Stufe der nächsten Übung.,"proprio con lo stesso meccanismo di
Calcolo infernale.","A este respecto, los niveles están diseñados
como los del ejercicio Cálculo infernal.","In this way, the difficulty is adjusted
just like in Devilish Calculations.","Le niveau est ajusté de la même manière
que pour le calcul infernal.","A este respecto, los niveles están diseñados
como los del ejercicio Cálculo infernal.","Bu şekilde seviyeler, tıpkı
Şeytani Hesaplamalar'daki gibi ayarlanır."
Wmt_Pelmanism_message_bridge_first1_11,548,Wmt_Pelmanism_message_bridge_first1_11,"Goed, dan gaan we nu verder met de training.",Right then. Let's continue training.,"Bien, continuons.","Also, machen wir weiter.","Bene, continuiamo.",Muy bien. Sigamos con el ejercicio.,"OK then, let's continue training.","Bien, continuons.",Muy bien. Sigamos con el ejercicio.,Peki. Antrenmana devam edelim.
Wmt_Pelmanism_message_bridge_first2_1,549,Wmt_Pelmanism_message_bridge_first2_1,"Het is de tweede dag van je training met
Duivelse duo's en ik heb nog een handige tip.","This is your second day of Devilish Pairs.
I have some advice for you.","C'est votre deuxième jour de cartes
infernales. Une petite remarque...","Jetzt spielen Sie schon den 2. Tag
Paarsuche, daher von mir noch ein Tipp:","Visto che è il tuo secondo giorno di Coppie
infernali, vorrei farti una raccomandazione.","Hoy es tu segundo día con Baraja infernal,
así que me gustaría darte unos consejos.","This is your second day of Devilish Pairs.
I have some advice for you.","C'est votre deuxième jour de cartes
infernales. Une petite remarque...","Hoy es tu segundo día con Baraja infernal,
así que me gustaría darte unos consejos.","Şeytani Çiftler'de ikinci gününüz.
Size birkaç tavsiyem var."
Wmt_Pelmanism_message_bridge_first2_2,550,Wmt_Pelmanism_message_bridge_first2_2,"Je weet het vast al, maar tijdens de oefening
kun je beter geen aantekeningen maken.","I know I may be stating the obvious, but don't
take any notes during this exercise.","Cela va de soi, mais vous ne
devez pas prendre de notes.","Sie wissen das sicher, aber während des
Spiels sollten Sie keine Notizen machen.","Credo sia anche inutile dirtelo, comunque
ti chiedo di non prendere appunti.","Esto puede parecer de Perogrullo,
pero no anotes nada durante el ejercicio.","I may be stating the obvious, but don't
take any notes during this exercise.","Cela va de soi, mais vous ne
devez pas prendre de notes.","Este consejo puede parecer obvio,
pero no anotes nada durante el ejercicio.","Biliyorum çok açık şeyler söylüyor olabilirim
ama bu alıştırma sırasında not almayın."
Wmt_Pelmanism_message_bridge_first2_3,551,Wmt_Pelmanism_message_bridge_first2_3,"Als je de ligging van de kaarten niet kunt
onthouden, heeft de training weinig resultaat.","If you don't remember the positions in your
head, then you won't see any results.","Si vous n'utilisez pas votre
mémoire, l'effet est nul.","Wenn Sie sich die Zahlen aufschreiben statt
zu merken, ist der Trainingserfolg gering.","Se non sfrutti la testa per memorizzare tutto,
non otterrai alcun risultato.","Has de memorizar la ubicación de las cartas,
de lo contrario no verás ningún progreso.","Memorize the positions to challenge
your concentration","Si vous n'utilisez pas votre mémoire,
vous n'obtiendrez pas de résultat.","Has de memorizar la ubicación de las cartas,
de lo contrario no verás ningún progreso.","Konumları aklınızda tutamazsanız
hiçbir sonuç göremezsiniz."
Wmt_Pelmanism_message_bridge_first2_4,552,Wmt_Pelmanism_message_bridge_first2_4,Dan zou je je tijd verspillen.,It's a waste of your time.,Ce ne serait qu'une perte de temps.,"Etwas drastisch ausgedrückt
wäre es Zeitverschwendung.","Diventerebbe una perdita
di tempo e basta.",Sería una auténtica pérdida de tiempo.,and make the most of your training.,Ce ne serait qu'une perte de temps.,Sería una auténtica pérdida de tiempo.,Bu zaman kaybı.
Wmt_Pelmanism_message_bridge_first2_5,553,Wmt_Pelmanism_message_bridge_first2_5,Nog één ding!,One more thing.,Autre chose...,Und noch etwas:,"Inoltre,",Una cosa más.,One more thing.,Autre chose...,Una cosa más.,Bir şey daha.
Wmt_Pelmanism_message_bridge_first2_6,554,Wmt_Pelmanism_message_bridge_first2_6,"Doe er niet te lang over om de ligging van
de kaarten te onthouden.","Don't take too long to memorise the card
positions.","Ne mettez pas trop de temps
à mémoriser les cartes.","Sie sollten sich die Zahlen zwar merken,
lassen Sie sich aber nicht zu viel Zeit.","cerca di non impiegare troppo tempo
per memorizzare le carte","No tardes demasiado en memorizar
la posición de las cartas.","Don't take too long to memorize the card
positions.","Ne mettez pas trop de temps
à mémoriser les cartes.","No tardes demasiado en memorizar
la posición de las cartas.","Kartların konumlarını ezberlemek için
çok oyalanmayın."
Wmt_Pelmanism_message_bridge_first2_7,555,Wmt_Pelmanism_message_bridge_first2_7,Voltooi de oefening in een regelmatig tempo.,Try to do it at a steady pace.,"Touchez-les à un rythme soutenu
et essayez d'être rapide.","Versuchen Sie, die Karten in
möglichst kurzer Zeit aufzudecken.","e di sceglierle mantenendo
un ritmo abbastanza veloce.",Procura hacerlo a un ritmo constante.,Try to do it at a steady pace.,"Touchez-les à un rythme soutenu
et essayez d'être rapide.",Procura hacerlo a un ritmo constante.,Dengeli bir tempoyla yapmaya çalışın.
Wmt_Pelmanism_message_bridge_first2_8,556,Wmt_Pelmanism_message_bridge_first2_8,Laten we verdergaan met Duivelse duo's.,Let's continue Devilish Pairs.,Continuons avec les cartes infernales.,"Weiter geht es mit der
Diabolischen Paarsuche!","Proseguiamo con
Coppie infernali.",Sigamos con el ejercicio Baraja infernal.,Let's continue with Devilish Pairs.,Continuons avec les cartes infernales.,Sigamos con el ejercicio Baraja infernal.,Şeytani Çiftler'e devam edelim.
Wmt_Pelmanism_first,557,Wmt_Pelmanism_first,,,,,,,,,,
Wmt_Pelmanism_first_wrong,558,Wmt_Pelmanism_first_wrong,Fout,Mismatch,Erreur,Fehlversuch,Errore,Error,Mismatch,Erreur,Error,Eşleşme Yok
Wmt_Pelmanism_message_if,559,Wmt_Pelmanism_message_if,,,,,,,,,,
Wmt_Pelmanism_message_if_good_tempo1,560,Wmt_Pelmanism_message_if_good_tempo1,Je draait de kaarten om in een goed tempo.,"You're turning over those cards at a nice
pace.",Vous retournez les cartes à un bon rythme.,"Ihr Tempo beim Umdrehen
ist genau richtig.",Hai tenuto un ottimo ritmo!,Estás levantando las cartas a buen ritmo.,"You're turning over those cards at a nice
pace.",Vous retournez les cartes à un bon rythme.,Estás levantando las cartas a buen ritmo.,"Kartları güzel bir
tempoyla çeviriyorsunuz."
Wmt_Pelmanism_message_if_good_tempo2,561,Wmt_Pelmanism_message_if_good_tempo2,Ga zo door.,Keep that pace up next time too.,Continuez à les retourner le plus vite possible.,Machen Sie weiter so!,Cerca di mantenerlo anche la prossima volta.,La próxima vez procura hacerlo igual.,Keep up that pace next time too.,Continuez à les retourner le plus vite possible.,La próxima vez procura hacerlo igual.,Bir dahaki sefere de bu tempoyu koruyun.
Wmt_Pelmanism_message_if_slow_tempo1,562,Wmt_Pelmanism_message_if_slow_tempo1,"Dat had iets sneller gekund, vind je niet?",That was a little bit slow.,C'était un peu lent.,Das war leider etwas langsam...,Il ritmo era un po' lento...,Lo has hecho demasiado despacio.,That was a little bit slow.,C'était un peu lent.,Lo has hecho demasiado despacio.,Biraz yavaştı.
Wmt_Pelmanism_message_if_slow_tempo2,563,Wmt_Pelmanism_message_if_slow_tempo2,Probeer ze eens iets sneller om te draaien.,Try to turn them over at a faster pace.,Essayez d'augmenter un peu la cadence.,"Versuchen Sie es
einmal etwas schneller.","Cerca di velocizzarlo
un po', d'accordo?","Debes intentar levantar las cartas
más deprisa, a un ritmo mayor.",Try to turn them over at a faster pace.,Essayez d'augmenter un peu la cadence.,"Debes intentar levantar las cartas
más deprisa, a un ritmo mayor.",Biraz daha hızlı çevirmeyi deneyin.
Wmt_Pelmanism_message_if_random1,564,Wmt_Pelmanism_message_if_random1,Hmmm...,I'm wondering...,Dites-moi...,Hmmm...,"Scusa se te lo chiedo, ma...",Estoy pensando una cosa...,I'm wondering...,Dites-moi...,Estoy pensando una cosa...,Merak ediyorum...
Wmt_Pelmanism_message_if_random2,565,Wmt_Pelmanism_message_if_random2,"Ben je de kaarten willekeurig aan
het omdraaien?","You wouldn't happen to be turning
over those cards at random?","est-ce que vous touchez
les cartes au hasard ?","Sie berühren doch nicht etwa
einfach beliebige Karten?","stai toccando lo schermo
con attenzione?",¿No estarás levantando las cartas al tuntún?,"You wouldn't happen to be turning over
those cards at random, would you?","est-ce que vous touchez
les cartes au hasard?","¿No estarás levantando las cartas
sin pensar?","Yoksa kartları rastgele mi
çeviriyorsunuz?"
Wmt_Pelmanism_message_if_random3,566,Wmt_Pelmanism_message_if_random3,Het spijt me als ik dat verkeerd heb gezien.,"If I'm mistaken, then I apologise.","Si je me trompe, je suis désolé.","Ah, verzeihen Sie, wenn ich
damit falsch gelegen habe!","Ah, forse era solo un'impressione sbagliata!
Scusami!","Si no es así, te pido disculpas.","If I'm mistaken, I apologize.","Si je me trompe, je suis désolé.","Si no es así, te pido disculpas.",Yanılıyorsam özür dilerim.
Wmt_Pelmanism_message_timeout,567,Wmt_Pelmanism_message_timeout,,,,,,,,,,
Wmt_Pelmanism_message_timeout1,568,Wmt_Pelmanism_message_timeout1,Je lijkt niet vooruit te komen.,You seem to be at a standstill.,Vous ne faites plus rien.,Nicht aufhören!,Non sai più cosa girare?,Parece que te has atascado un poco.,You seem to be at a standstill.,Vous ne faites plus rien.,Parece que te has parado un poco.,Sanki ilerlemeniz durmuş gibi.
Wmt_Pelmanism_message_timeout2,569,Wmt_Pelmanism_message_timeout2,Je moet nog even door. ,Keep it up!,Continuons.,Machen Sie nur weiter!,"Dai, continua!",¡Vamos!,Keep it up!,Continuons.,¡Vamos!,Böyle devam!
Wmt_Pelmanism_message_timeout3,570,Wmt_Pelmanism_message_timeout3,Je hebt geen tijd om pauze te nemen!,No breaks!,Il ne faut pas vous arrêter.,Nur keine Pause einlegen!,Non sono ammesse pause.,¡Sin pausa!,No breaks!,Il ne faut pas vous arrêter.,¡Sin pausa!,Ara yok!
Wmt_Reading,571,Wmt_Reading,,,,,,,,,,
Wmt_Reading_answer_input,572,Wmt_Reading_answer_input,Schrijf de woorden op.,Write the words here,Écrivez lettre par lettre.,Bitte hier schreiben.,Scrivi in modo chiaro,Escribe letra a letra.,Write the words here.,Écrivez lettre par lettre.,Escribe letra a letra.,Kelimeleri buraya yazın
Wmt_Reading_answer_comment,573,Wmt_Reading_answer_comment,[[U+000E]][[U+0002]][[U+0003]][[U+0000]]①[[U+000F]][[U+0002]][[U+0003]] Schrijf de woorden op. [[U+000E]][[U+0002]][[U+0003]][[U+0000]]②[[U+000F]][[U+0002]][[U+0003]] De volgorde mag afwijken.,[[U+000E]][[U+0002]][[U+0003]][[U+0000]]①[[U+000F]][[U+0002]][[U+0003]] Write the words [[U+000E]][[U+0002]][[U+0003]][[U+0000]]②[[U+000F]][[U+0002]][[U+0003]] The order does not matter,Écrivez tous les mots. L'ordre n'a pas d'importance.,[[U+000E]][[U+0002]][[U+0003]][[U+0000]]①[[U+000F]][[U+0002]][[U+0003]] Worte schreiben [[U+000E]][[U+0002]][[U+0003]][[U+0000]]②[[U+000F]][[U+0002]][[U+0003]] Reihenfolge beliebig,[[U+000E]][[U+0002]][[U+0003]][[U+0000]]①[[U+000F]][[U+0002]][[U+0003]] Scrivi le parole [[U+000E]][[U+0002]][[U+0003]][[U+0000]]②[[U+000F]][[U+0002]][[U+0003]] L'ordine non conta,[[U+000E]][[U+0002]][[U+0003]][[U+0000]]①[[U+000F]][[U+0002]][[U+0003]] Escribe las palabras. [[U+000E]][[U+0002]][[U+0003]][[U+0000]]②[[U+000F]][[U+0002]][[U+0003]] El orden es indiferente.,[[U+000E]][[U+0002]][[U+0003]][[U+0000]]①[[U+000F]][[U+0002]][[U+0003]] Write the words. [[U+000E]][[U+0002]][[U+0003]][[U+0000]]②[[U+000F]][[U+0002]][[U+0003]] The order does not matter.,Écrivez tous les mots. L'ordre n'a pas d'importance.,[[U+000E]][[U+0002]][[U+0003]][[U+0000]]①[[U+000F]][[U+0002]][[U+0003]] Escribe las palabras. [[U+000E]][[U+0002]][[U+0003]][[U+0000]]②[[U+000F]][[U+0002]][[U+0003]] El orden es indiferente.,[[U+000E]][[U+0002]][[U+0003]][[U+0000]]①[[U+000F]][[U+0002]][[U+0003]] Kelimeleri yazın [[U+000E]][[U+0002]][[U+0003]][[U+0000]]②[[U+000F]][[U+0002]][[U+0003]] Sırası önemli değil
Wmt_Reading_result_count,574,Wmt_Reading_result_count,,,,,,,,,,
Wmt_Reading_explain_dist,575,Wmt_Reading_explain_dist,Ca. 20 cm,About 20 cm,Environ 20 cm,Ca. 20 cm,Circa 20 cm,Unos 20 cm,About 8 in.,Environ 20 cm,Unos 20 cm,Yaklaşık 20cm
Wmt_Reading_explain_msg,576,Wmt_Reading_explain_msg,"Houd het systeem tijdens
het voorlezen iets dichterbij.","Hold the console slightly
nearer as you read aloud.","Rapprochez votre console
et lisez à voix haute.","- Nicht zu weit entfernt halten
- Laut lesen","Avvicina il tuo viso alla
console e leggi a voce alta.","Acércate a la consola
y lee en voz alta.","Hold the system slightly
closer as you read aloud.","Rapprochez votre console
et lisez à voix haute.","Acércate a la consola
y lee en voz alta.","Sesli okurken konsolu
biraz daha yakına tutun."
Wmt_Reading_btn_next,577,Wmt_Reading_btn_next,Volgende,Next,Suite,Weiter,Avanti,Seguir,Next,Suite,Seguir,İleri
SPARTA3,578,SPARTA3,,,,,,,,,,
Wmt_Reading_message_intro,579,Wmt_Reading_message_intro,,,,,,,,,,
Wmt_Reading_message_voice_confirm,580,Wmt_Reading_message_voice_confirm,"Bevind je je in een rustige omgeving waar je
vrij bent om te praten?","Are you in a quiet place where you can speak
freely?","Êtes-vous dans un endroit calme où
vous pouvez parler à voix haute ?","Können Sie laut reden,
ohne jemanden zu stören?","Ti trovi in un luogo in cui
puoi parlare a voce alta?","¿Estás en un lugar tranquilo
donde puedas hablar en voz alta?","Are you in a quiet place where
you can speak freely?","Êtes-vous dans un endroit calme où
vous pouvez parler à voix haute?","¿Estás en un lugar tranquilo
donde puedas hablar en voz alta?","Rahatça konuşabileceğiniz
sessiz bir yerde misiniz?"
Wmt_Reading_btn_voice_ok,581,Wmt_Reading_btn_voice_ok,Het is stil,It's quiet,Oui,Kein Problem.,"Sì, posso parlare",Sí,It's quiet,Oui,Sí,Sessiz
Wmt_Reading_btn_voice_noisy,582,Wmt_Reading_btn_voice_noisy,Er is wat geluid,It's a little noisy,C'est un peu bruyant,Etwas laut hier...,C'è un po' di brusio,Hay un poco de ruido,It's a little noisy,C'est un peu bruyant,Hay un poco de ruido,Biraz gürültülü
Wmt_Reading_btn_voice_ng,583,Wmt_Reading_btn_voice_ng,Ik kan je niet goed horen,I can't hear you properly at the moment,Ce n'est pas possible,Ist gerade schlecht...,Ora non posso,No te oigo muy bien,"I can't hear you properly
at the moment",Ce n'est pas possible,No te oigo muy bien,Şu anda sizi düzgün duyamıyorum
Wmt_Reading_message_voice_noisy,584,Wmt_Reading_message_voice_noisy,Lees de tekst iets luider voor.,Try reading the text in a slightly louder voice.,Essayez de lire à voix modérément haute.,Lesen Sie bitte etwas lauter vor.,"Prova a leggere a voce un po'
più alta del solito.","En ese caso intenta hablar
un poco más alto.","Try reading the sentence in a slightly
louder voice.",Essayez de lire à voix modérément haute.,"En ese caso, intenta hablar
un poco más alto.",Metni biraz daha yüksek sesle okumayı deneyin.
Wmt_Reading_message_voice_ng,585,Wmt_Reading_message_voice_ng,Dan doen we deze oefening een andere keer.,Let's leave this exercise till another time then.,"Dans ce cas, nous ferons
cet exercice plus tard.",Dann besser ein andermal...,"Allora, facciamo un'altra volta!",Entonces lo dejamos para otra ocasión.,"Let's leave this exercise until
another time, then.","Dans ce cas, nous ferons
cet exercice plus tard.",Entonces lo dejaremos para otra ocasión.,"O zaman bu alıştırmayı başka bir zamana
bırakalım."
Wmt_Reading_message_intro1,586,Wmt_Reading_message_intro1,Laten we op niveau 2 beginnen.,Let's start on Level 2.,Commençons au niveau 2 !,Beginnen wir auf Stufe 2!,Iniziamo dal livello 2!,Vamos a empezar en el nivel 2.,Let's start on Level 2.,Commençons au niveau 2!,Vamos a empezar en el nivel 2.,2. Seviyeden başlayalım.
Wmt_Reading_message_intro2_1a,587,Wmt_Reading_message_intro2_1a,Wat vind je van Duivels lezen?,How are you getting on with Devilish Reading?,Continuons la lecture infernale.,"Ihnen gefällt das Diabolische
Vorlesen, stimmt's?",Vedo che apprezzi Lettura infernale!,"¿Qué tal se te da el ejercicio
Lectura infernal?",How are you doing at Devilish Reading?,Continuons la lecture infernale.,"¿Qué tal te va en el ejercicio
Lectura infernal?",Şeytani Okuma'da nasıl gidiyor?
Wmt_Reading_message_intro2_1b,588,Wmt_Reading_message_intro2_1b,"Je hebt al een tijdje niet meer met
Duivels lezen getraind.","It's been a while since you trained on
Devilish Reading.","Cela faisait longtemps que vous n'aviez
pas pratiqué la lecture infernale.","Es ist schon etwas her
seit dem letzten Vorlesen.","È da un po' che non ti cimenti in
Lettura infernale!","Hace bastante que no afrontas
el ejercicio Lectura infernal.","It's been a while since you trained on
Devilish Reading.","Cela faisait longtemps que vous n'aviez
pas pratiqué la lecture infernale.","Hace bastante que no afrontas
el ejercicio Lectura infernal.","Şeytani Okuma'yı yapmayalı
bir süre olmuş."
Wmt_Reading_message_ready,589,Wmt_Reading_message_ready,Duivels lezen.,Devilish Reading,Lecture infernale...,Diabolisches Vorlesen...,Lettura infernale...,Lectura infernal...,Devilish Reading,Lecture infernale...,Lectura infernal...,Şeytani Okuma
Wmt_Reading_message_call,590,Wmt_Reading_message_call,,,,,,,,,,
Wmt_Reading_message_call_novoice1,591,Wmt_Reading_message_call_novoice1,Lees de tekst voor.,Please read the text.,Lisez à voix haute.,Bitte lesen Sie vor.,Inizia a leggere!,Lee el texto.,Please read the sentence aloud.,Lisez à voix haute.,Lee el texto.,Lütfen metni okuyun.
Wmt_Reading_message_call_novoice2,592,Wmt_Reading_message_call_novoice2,Je moet iets luider praten.,You're not speaking loudly enough.,Vous ne parlez pas assez fort.,Sie scheinen etwas zu leise zu sprechen...,Leggi a voce un po' troppo bassa...,Tienes que hablar más alto.,You're not speaking loudly enough.,Vous ne parlez pas assez fort.,Tienes que hablar más alto.,Yeterince yüksek sesle konuşmuyorsunuz.
