Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Etc_Knowledge_msg_chapter23_3,439,Etc_Knowledge_msg_chapter23_3,"door je hersenen te ontspannen met tv kijken
of spelletjes spelen!",can improve your overall brain efficiency!,"peut relaxer votre cerveau
et le rendre plus efficace.","Hier bieten sich Fernseher
oder Videospiele an!","Il rendimento del tuo cervello
ne trarrà beneficio.","puede contribuir a mejorar
su eficacia general.",may improve your overall brain efficiency!,"peut relaxer votre cerveau
et le rendre plus efficace.","puede contribuir a mejorar
su eficacia general.",genel beyin verimliliğini artırabilir!
Etc_Award,440,Etc_Award,,,,,,,,,,
Etc_Award_msg_get1,441,Etc_Award_msg_get1,Je hebt een certificaat gekregen!,"Here's a little something for your
efforts.","Vous avez obtenu un nouveau
certificat.",Sie erhalten eine Auszeichnung!,"Congratulazioni!
Ti meriti un nuovo attestato.","Aquí tienes un detalle
para celebrar tu hazaña.","Here's a little something
for your efforts.","Vous avez obtenu un nouveau
certificat.","Aquí tienes un regalo
para celebrar tu hazaña.","Çabaların için küçük bir şey
hazırladık."
Etc_Award_msg_get2,442,Etc_Award_msg_get2,Je hebt een certificaat gekregen!,"Here's a little something for your
efforts.","Vous avez obtenu un nouveau
certificat.",Sie erhalten eine Auszeichnung!,"Congratulazioni!
Ti meriti un nuovo attestato.","Aquí tienes un detalle
por escuchar esto.","Here's a little something
for your efforts.","Vous avez obtenu un nouveau
certificat.","Aquí tienes un regalo
por escuchar esto.","Çabaların için küçük bir şey
hazırladık."
Etc_Award_msg_get3,443,Etc_Award_msg_get3,Je hebt een certificaat gekregen!,"Here's a little something for your
efforts.","Vous avez obtenu un nouveau
certificat.",Sie erhalten eine Auszeichnung!,"Congratulazioni!
Ti meriti un nuovo attestato.","Aquí tienes un detalle
por ver este contenido.","Here's a little something
for your efforts.","Vous avez obtenu un nouveau
certificat.","Aquí tienes un regalo
por ver este contenido.","Çabaların için küçük bir şey
hazırladık."
Etc_Award_msg_get4,444,Etc_Award_msg_get4,,,,,,,,,,
Etc_Award_msg_get5,445,Etc_Award_msg_get5,Je hebt een certificaat gekregen!,"Here's a little something for your
efforts.","Vous avez obtenu un nouveau
certificat.",Sie erhalten eine Auszeichnung!,"Congratulazioni!
Ti meriti un nuovo attestato.","Aquí tienes un detalle
por tus esfuerzos.","Here's a little something
for your efforts.","Vous avez obtenu un nouveau
certificat.","Aquí tienes un regalo
por tus esfuerzos.","Çabaların için küçük bir şey
hazırladık."
Etc_Award_msg_get6,446,Etc_Award_msg_get6,Je hebt een certificaat gekregen!,"Here's a little something for your
efforts.","Vous avez obtenu un nouveau
certificat.",Sie erhalten eine Auszeichnung!,"Congratulazioni!
Ti meriti un nuovo attestato.","Aquí tienes un detalle
por tus esfuerzos.","Here's a little something
for your efforts.","Vous avez obtenu un nouveau
certificat.","Aquí tienes un regalo
por tus esfuerzos.","Çabaların için küçük bir şey
hazırladık."
Etc_Award_msg_get_end,447,Etc_Award_msg_get_end,"Alle certificaten zijn te vinden
onder [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]PRIJZEN [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]in het archief.","All certificates will be proudly
displayed under [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Awards[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] in
Archives.","Les certificats se trouvent dans
la section [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]« certificats » [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]du menu
« archives ».","Urkunden können Sie sich unter
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Auszeichnungen [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]im Archiv
ansehen.","Troverai esposti nell'Archivio
alla sezione [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Attestati
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]tutti quelli che hai conseguito.","Estos títulos se expondrán
con orgullo en [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Diplomas[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]],
dentro del menú Progreso.","All certificates will be proudly
displayed under [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Awards
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]in Archives.","Les certificats se trouvent dans
la section [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Certificats [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]du menu
Archives.","Estos títulos se expondrán
con orgullo en [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Diplomas[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]],
dentro del menú Progreso.","Tüm sertifikalar Arşivler'de
Ödüller bölümünde [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]gururla
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]sergilenecek."
Etc_Award_content1,448,Etc_Award_content1,3 dagen getraind,Training: 3 Days,3 jours de présence,Training: 3 Tage,3 presenze,Entrenamiento: 3 días,Training: 3 Days,3 jours d'entraînement,Entrenamiento: 3 días,Antrenman: 3 Gün
Etc_Award_content2,449,Etc_Award_content2,10 dagen getraind,Training: 10 Days,10 jours de présence,Training: 10 Tage,10 presenze,Entrenamiento: 10 días,Training: 10 Days,10 jours d'entraînement,Entrenamiento: 10 días,Antrenman: 10 Gün
Etc_Award_content3,450,Etc_Award_content3,50 dagen getraind,Training: 50 Days,50 jours de présence,Training: 50 Tage,50 presenze,Entrenamiento: 50 días,Training: 50 Days,50 jours d'entraînement,Entrenamiento: 50 días,Antrenman: 50 Gün
Etc_Award_content4,451,Etc_Award_content4,100 dagen getraind,Training: 100 Days,100 jours de présence,Training: 100 Tage,100 presenze,Entrenamiento: 100 días,Training: 100 Days,100 jours d'entraînement,Entrenamiento: 100 días,Antrenman: 100 Gün
Etc_Award_content5,452,Etc_Award_content5,500 dagen getraind,Training: 500 Days,500 jours de présence,Training: 500 Tage,500 presenze,Entrenamiento: 500 días,Training: 500 Days,500 jours d'entraînement,Entrenamiento: 500 días,Antrenman: 500 Gün
Etc_Award_content6,453,Etc_Award_content6,3 dagen aaneen getraind,Training: 3 Days in a Row,3 jours de présence d'affilée,Training: 3 Tage in Folge,3 presenze consecutive,Entrenamiento: 3 días seguidos,Training: 3 Days in a Row,3 jours d'entraînement d'affilée,Entrenamiento: 3 días seguidos,Antrenman: Üst üste 3 gün
Etc_Award_content7,454,Etc_Award_content7,7 dagen aaneen getraind,Training: 7 Days in a Row,7 jours de présence d'affilée,Training: 7 Tage in Folge,7 presenze consecutive,Entrenamiento: 7 días seguidos,Training: 7 Days in a Row,7 jours d'entraînement d'affilée,Entrenamiento: 7 días seguidos,Antrenman: Üst üste 7 gün
Etc_Award_content8,455,Etc_Award_content8,30 dagen aaneen getraind,Training: 30 Days in a Row,30 jours de présence d'affilée,Training: 30 Tage in Folge,30 presenze consecutive,Entrenamiento: 30 días seguidos,Training: 30 Days in a Row,30 jours d'entraînement d'affilée,Entrenamiento: 30 días seguidos,Antrenman: Üst üste 30 gün
Etc_Award_content9,456,Etc_Award_content9,Eerste Duivelse duel,Devilish Battle: First Time,Duel infernal,Erstes Diabolisches Duell,Prima sfida infernale,Estreno en duelo infernal,Devilish Battle: First Time,Duel infernal,Estreno en duelo infernal,Şeytani Savaş: İlk Kez
Etc_Award_content10,457,Etc_Award_content10,3 Duivelse duels gewonnen,Devilish Battle: 3 Wins,3 victoires en duel,Duell: 3 Siege,Sfida infernale: 3 vittorie,Duelo infernal: 3 victorias,Devilish Battle: 3 Wins,3 victoires en duel,Duelo infernal: 3 victorias,Şeytani Savaş: 3 Galibiyet
Etc_Award_content11,458,Etc_Award_content11,30 Duivelse duels gewonnen,Devilish Battle: 30 Wins,30 victoires en duel,Duell: 30 Siege,Sfida infernale: 30 vittorie,Duelo infernal: 30 victorias,Devilish Battle: 30 Wins,30 victoires en duel,Duelo infernal: 30 victorias,Şeytani Savaş: 30 Galibiyet
Etc_Award_content12,459,Etc_Award_content12,100 Duivelse duels gewonnen,Devilish Battle: 100 Wins,100 victoires en duel,Duell: 100 Siege,Sfida infernale: 100 vittorie,Duelo infernal: 100 victorias,Devilish Battle: 100 Wins,100 victoires en duel,Duelo infernal: 100 victorias,Şeytani Savaş: 100 Galibiyet
Etc_Award_content13,460,Etc_Award_content13,5 Duivelse duels op één dag,"Devilish Battle: 1 Day, 5 People",5 duels le même jour,"Duell: 1 Tag, 5 Gegner",Sfide: 5 in 1 giorno,"Duelo infernal: 1 día, 5 personas","Devilish Battle: 1 Day, 5 People",5 duels le même jour,"Duelo infernal: 1 día, 5 personas","Şeytani Savaş: 1 Gün, 5 Kişi"
Etc_Award_content14,461,Etc_Award_content14,10 Duivelse duels op één dag,"Devilish Battle: 1 Day, 10 People",10 duels le même jour,"Duell: 1 Tag, 10 Gegner",Sfide: 10 in 1 giorno,"Duelo infernal: 1 día, 10 personas","Devilish Battle: 1 Day, 10 People",10 duels le même jour,"Duelo infernal: 1 día, 10 personas","Şeytani Savaş: 1 Gün, 10 Kişi"
Etc_Award_content15,462,Etc_Award_content15,3 minuten Concentratietest,Concentration Challenge: 3 Minutes,3 minutes de concentration,Konzentrationstest: 3 Min.,Sfida alla concentrazione: 3 min,Prueba de concentración: 3 min,Concentration Challenge: 3 Minutes,3 minutes de concentration,Prueba de concentración: 3 min,Odaklanma Mücadelesi: 3 Dakika
Etc_Award_content16,463,Etc_Award_content16,10 minuten Concentratietest,Concentration Challenge: 10 Minutes,10 minutes de concentration,Konzentrationstest: 10 Min.,Sfida alla concentrazione: 10 min,Prueba de concentración: 10 min,Concentration Challenge: 10 Minutes,10 minutes de concentration,Prueba de concentración: 10 min,Odaklanma Mücadelesi: 10 Dakika
Etc_Award_content17,464,Etc_Award_content17,15 minuten Concentratietest,Concentration Challenge: 15 Minutes,15 minutes de concentration,Konzentrationstest: 15 Min.,Sfida alla concentrazione: 15 min,Prueba de concentración: 15 min,Concentration Challenge: 15 Minutes,15 minutes de concentration,Prueba de concentración: 15 min,Odaklanma Mücadelesi: 15 Dakika
Etc_Award_content18,465,Etc_Award_content18,3 dagen aaneen Duivelse sommen,Devilish Calculations: 3 Days in a Row,Calcul infernal 3 jours d'affilée,Zahlenmerken: 3 Tage in Folge,Calcolo infernale: 3 giorni,Cálculo infernal: 3 días seguidos,Devilish Calculations: 3 Days in a Row,Calcul infernal 3 jours d'affilée,Cálculo infernal: 3 días seguidos,Şeytani Hesaplamalar: Üst üste 3 gün
Etc_Award_content19,466,Etc_Award_content19,7 dagen aaneen Duivelse sommen,Devilish Calculations: 7 Days in a Row,Calcul infernal 7 jours d'affilée,Zahlenmerken: 7 Tage in Folge,Calcolo infernale: 7 giorni,Cálculo infernal: 7 días seguidos,Devilish Calculations: 7 Days in a Row,Calcul infernal 7 jours d'affilée,Cálculo infernal: 7 días seguidos,Şeytani Hesaplamalar: Üst üste 7 gün
Etc_Award_content20,467,Etc_Award_content20,3 dagen aaneen Duivelse duo's,Devilish Pairs: 3 Days in a Row,Cartes infernales 3 jours d'affilée,Paarsuche: 3 Tage in Folge,Coppie infernali: 3 giorni,Baraja infernal: 3 días seguidos,Devilish Pairs: 3 Days in a Row,Cartes infernales 3 jours d'affilée,Baraja infernal: 3 días seguidos,Şeytani Çiftler: Üst üste 3 gün
Etc_Award_content21,468,Etc_Award_content21,7 dagen aaneen Duivelse duo's,Devilish Pairs: 7 Days in a Row,Cartes infernales 7 jours d'affilée,Paarsuche: 7 Tage in Folge,Coppie infernali: 7 giorni,Baraja infernal: 7 días seguidos,Devilish Pairs: 7 Days in a Row,Cartes infernales 7 jours d'affilée,Baraja infernal: 7 días seguidos,Şeytani Çiftler: Üst üste 7 gün
Etc_Award_content22,469,Etc_Award_content22,3 dagen aaneen Duivels kat-en-muis,Devilish Mice: 3 Days in a Row,Souris infernales 3 jours d'affilée,Mäusejagd: 3 Tage in Folge,Cercatopi: 3 giorni,Escondite infernal: 3 días seguidos,Devilish Mice: 3 Days in a Row,Souris infernales 3 jours d'affilée,Escondite infernal: 3 días seguidos,Şeytani Fareler: Üst üste 3 gün
Etc_Award_content23,470,Etc_Award_content23,7 dagen aaneen Duivels kat-en-muis,Devilish Mice: 7 Days in a Row,Souris infernales 7 jours d'affilée,Mäusejagd: 7 Tage in Folge,Cercatopi: 7 giorni,Escondite infernal: 7 días seguidos,Devilish Mice: 7 Days in a Row,Souris infernales 7 jours d'affilée,Escondite infernal: 7 días seguidos,Şeytani Fareler: Üst üste 7 gün
Etc_Award_content24,471,Etc_Award_content24,3 dagen aaneen Duivels lezen,Devilish Reading: 3 Days in a Row,Lecture infernale 3 jours d'affilée,Vorlesen: 3 Tage in Folge,Lettura infernale: 3 giorni,Lectura infernal: 3 días seguidos,Devilish Reading: 3 Days in a Row,Lecture infernale 3 jours d'affilée,Lectura infernal: 3 días seguidos,Şeytani Okuma: Üst üste 3 gün
Etc_Award_content25,472,Etc_Award_content25,7 dagen aaneen Duivels lezen,Devilish Reading: 7 Days in a Row,Lecture infernale 7 jours d'affilée,Vorlesen: 7 Tage in Folge,Lettura infernale: 7 giorni,Lectura infernal: 7 días seguidos,Devilish Reading: 7 Days in a Row,Lecture infernale 7 jours d'affilée,Lectura infernal: 7 días seguidos,Şeytani Okuma: Üst üste 7 gün
Etc_Award_content26,473,Etc_Award_content26,3 dagen aaneen Duivelse symbolen,Devilish Shapes: 3 Days in a Row,Symboles infernaux 3 jours d'affilée,Symbolemerken: 3 Tage in Folge,Memosimbolo: 3 giorni,Formas infernales: 3 días seguidos,Devilish Shapes: 3 Days in a Row,Symboles infernaux 3 jours d'affilée,Formas infernales: 3 días seguidos,Şeytani Şekiller: Üst üste 3 gün
Etc_Award_content27,474,Etc_Award_content27,7 dagen aaneen Duivelse symbolen,Devilish Shapes: 7 Days in a Row,Symboles infernaux 7 jours d'affilée,Symbolemerken: 7 Tage in Folge,Memosimbolo: 7 giorni,Formas infernales: 7 días seguidos,Devilish Shapes: 7 Days in a Row,Symboles infernaux 7 jours d'affilée,Formas infernales: 7 días seguidos,Şeytani Şekiller: Üst üste 7 gün
Etc_Award_content28,475,Etc_Award_content28,3 dagen aaneen Duivelse blokken,Devilish Blocks: 3 Days in a Row,Cubes infernaux 3 jours d'affilée,Blöcke: 3 Tage in Folge,Cubi infernali: 3 giorni,Bloques infernales: 3 días seguidos,Devilish Blocks: 3 Days in a Row,Cubes infernaux 3 jours d'affilée,Bloques infernales: 3 días seguidos,Şeytani Bloklar: Üst üste 3 gün
Etc_Award_content29,476,Etc_Award_content29,7 dagen aaneen Duivelse blokken,Devilish Blocks: 7 Days in a Row,Cubes infernaux 7 jours d'affilée,Blöcke: 7 Tage in Folge,Cubi infernali: 7 giorni,Bloques infernales: 7 días seguidos,Devilish Blocks: 7 Days in a Row,Cubes infernaux 7 jours d'affilée,Bloques infernales: 7 días seguidos,Şeytani Bloklar: Üst üste 7 gün
Etc_Award_content30,477,Etc_Award_content30,3 dagen aaneen Duivelse bekers,Devilish Cups: 3 Days in a Row,Gobelets infernaux 3 jours d'affilée,Hütchenspiel: 3 Tage in Folge,Bicchieri infernali: 3 giorni,Vasos infernales: 3 días seguidos,Devilish Cups: 3 Days in a Row,Gobelets infernaux 3 jours d'affilée,Vasos infernales: 3 días seguidos,Şeytani Bardaklar: Üst üste 3 gün
Etc_Award_content31,478,Etc_Award_content31,7 dagen aaneen Duivelse bekers,Devilish Cups: 7 Days in a Row,Gobelets infernaux 7 jours d'affilée,Hütchenspiel: 7 Tage in Folge,Bicchieri infernali: 7 giorni,Vasos infernales: 7 días seguidos,Devilish Cups: 7 Days in a Row,Gobelets infernaux 7 jours d'affilée,Vasos infernales: 7 días seguidos,Şeytani Bardaklar: Üst üste 7 gün
Etc_Award_content32,479,Etc_Award_content32,3 dagen aaneen Duivels luisteren,Devilish Listening: 3 Days in a Row,Calcul infernal dicté 3 jours d'affilée,Rechendiktat: 3 Tage in Folge,Ascoltacalcolo: 3 giorni,Aritmética infernal: 3 días seguidos,Devilish Listening: 3 Days in a Row,Calcul infernal dicté 3 jours d'affilée,Aritmética infernal: 3 días seguidos,Şeytani Dinleme: Üst üste 3 gün
Etc_Award_content33,480,Etc_Award_content33,7 dagen aaneen Duivels luisteren,Devilish Listening: 7 Days in a Row,Calcul infernal dicté 7 jours d'affilée,Rechendiktat: 7 Tage in Folge,Ascoltacalcolo: 7 giorni,Aritmética infernal: 7 días seguidos,Devilish Listening: 7 Days in a Row,Calcul infernal dicté 7 jours d'affilée,Aritmética infernal: 7 días seguidos,Şeytani Dinleme: Üst üste 7 gün
Etc_Award_content34,481,Etc_Award_content34,10 dagen aaneen Duivelse Training,Devilish Training: 10 Days in a Row,10 jours infernaux,Training: 10 Tage in Folge,Allenamento infernale: 10 giorni,Práctica infernal: 10 días seguidos,Devilish Training: 10 Days in a Row,10 jours infernaux,Práctica infernal: 10 días seguidos,Şeytani Antrenman: Üst üste 10 gün
Etc_Award_content35,482,Etc_Award_content35,30 dagen aaneen Duivelse Training,Devilish Training: 30 Days in a Row,30 jours infernaux,Training: 30 Tage in Folge,Allenamento infernale: 30 giorni,Práctica infernal: 30 días seguidos,Devilish Training: 30 Days in a Row,30 jours infernaux,Práctica infernal: 30 días seguidos,Şeytani Antrenman: Üst üste 30 gün
Etc_Award_content36,483,Etc_Award_content36,2 keer Duivelse Training op één dag,Devilish Training: 2 in a Day,2 exercices le même jour,"Training: 1 Tag, 2 Übungen",2 allenamenti in un giorno,"Práctica infernal: 1 día, 2 ejercicios",Devilish Training: 2 in a Day,2 exercices le même jour,"Práctica infernal: 1 día, 2 ejercicios",Şeytani Antrenman: Bir günde 2 kez
Etc_Award_content37,484,Etc_Award_content37,5 keer Duivelse Training op één dag,Devilish Training: 5 in a Day,5 exercices le même jour,"Training: 1 Tag, 5 Übungen",5 allenamenti in un giorno,"Práctica infernal: 1 día, 5 ejercicios",Devilish Training: 5 in a Day,5 exercices le même jour,"Práctica infernal: 1 día, 5 ejercicios",Şeytani Antrenman: Bir günde 5 kez
Etc_Award_content38,485,Etc_Award_content38,Ontmoeting via StreetPass,StreetPass: Get Connected,Rencontre StreetPass,StreetPass: Erste Begegnung,Incontro StreetPass,StreetPass: primer contacto,StreetPass: Get Connected,Rencontre StreetPass,StreetPass: primer contacto,StreetPass: Bağlantı Kur
Etc_Award_content39,486,Etc_Award_content39,Les 7 gevolgd,Brain Seminar Number 7: Attend,7ͤ cours cérébral,Gehirnseminar 7 besucht,7ª lezione,Lección 7 de Seminario,Brain Seminar Number 7: Attend,7ͤ cours cérébral,Lección 7 de Seminario,Beyin Semineri No. 7: Katıl
Etc_Award_content40,487,Etc_Award_content40,Nieuwsbericht 4 bekeken,Brain News Number 4: View,4ͤ journal du cerveau,Gehirn-TV 4 angesehen,Cervello TG nº 4,Programa 4 de Noticias,Brain News Number 3: View,3ͤ journal du cerveau,Programa 3 de Noticias,Beyin Haberleri 4: İzle
Etc_Award_content41,488,Etc_Award_content41,De quiz foutloos gedaan,Brain Quiz: Full Marks,Quiz cérébraux,Gehirnquiz: Alles richtig,Cervello quiz completato,Test: puntuación perfecta,Quiz: Perfect Score,Quiz cérébraux,Prueba: puntuación perfecta,Beyin Sınavı: Tam Puan
Etc_Award_content42,489,Etc_Award_content42,Twee of meer profielen,Profiles: 2 or More Profiles Created,2 profils créés,Profile: 2 oder mehr,2 o più profili,2 perfiles o más,Profiles: 2 or More Profiles Created,2 profils créés,2 perfiles o más,Profiller: 2+ Profil
Etc_Award_content43,490,Etc_Award_content43,Duivelse Training op je verjaardag,Devilish Training: Birthday,Anniversaire infernal,Training: Geburtstag,Compleanno in allenamento,Práctica infernal: cumpleaños,Devilish Training: Birthday,Entraînement infernal : fête,Práctica infernal: cumpleaños,Şeytani Antrenman: Doğum Günü
Etc_Award_content44,491,Etc_Award_content44,De week begonnen met Duivelse Training,Devilish Training: Monday,Lundi infernal,Training: Montag,Lunedì in allenamento,Lunes de Práctica infernal,Devilish Training: Monday,Entraînement infernal : lundi,Lunes de Práctica infernal,Şeytani Antrenman: Pazartesi
Etc_Award_content45,492,Etc_Award_content45,StreetPass-bericht geschreven,StreetPass: Write a Message,Message personnalisé,StreetPass: Eigener Kommentar,Scrittura a mano,StreetPass: mensaje,StreetPass: Write a Message,Message personnalisé,StreetPass: mensaje,StreetPass: Mesaj Yaz
Etc_Award_content46,493,Etc_Award_content46,Eigen stempel ontworpen,Stamp: Design Your Own,Tampon personnalisé,Eigener Stempel,Design timbro,Tu diseño de marcador,Stamp: Design Your Own,Tampon personnalisé,Tu diseño de marcador,Damga: Kendin Tasarla
Etc_Award_content47,494,Etc_Award_content47,3 of meer trainingspartners,Training Partners: 3 or More,3 camarades,Trainingspartner: 3 oder mehr,Amici di allenamento: 3,3 o más compañeros,Training Partners: 3 or More,Au moins 3 camarades,3 o más compañeros,Ortaklar: 3+
Etc_Award_content48,495,Etc_Award_content48,30 of meer trainingspartners,Training Partners: 30 or More,30 camarades,Trainingspartner: 30 oder mehr,Amici di allenamento: 30,30 o más compañeros,Training Partners: 30 or More,Au moins 30 camarades,30 o más compañeros,Ortaklar: 30+
Etc_Award_content49,496,Etc_Award_content49,100 of meer trainingspartners,Training Partners: 100 or More,100 camarades,Trainingspartner: 100 oder mehr,Amici di allenamento: 100,100 o más compañeros,Training Partners: 100 or More,Au moins 100 camarades,100 o más compañeros,Ortaklar: 100+
Etc_Award_content50,497,Etc_Award_content50,4-terug in Duivelse sommen,Devilish Calculations: 4-Back,Calcul infernal - 4 d'écart,Zahlenmerken: 4-Zurück,Calcolo infernale: 4-Indietro,Cálculo infernal: «4 antes»,Devilish Calculations: 4-Back,Calcul infernal - 4 d'écart,"Cálculo infernal: ""4 antes""",Şeytani Hesaplamalar: 4-Geri
Etc_Award_content51,498,Etc_Award_content51,7-terug in Duivelse sommen,Devilish Calculations: 7-Back,Calcul infernal - 7 d'écart,Zahlenmerken: 7-Zurück,Calcolo infernale: 7-Indietro,Cálculo infernal: «7 antes»,Devilish Calculations: 7-Back,Calcul infernal - 7 d'écart,"Cálculo infernal: ""7 antes""",Şeytani Hesaplamalar: 7-Geri
Etc_Award_content52,499,Etc_Award_content52,10-terug in Duivelse sommen,Devilish Calculations: 10-Back,Calcul infernal - 10 d'écart,Zahlenmerken: 10-Zurück,Calcolo infernale: 10-Indietro,Cálculo infernal: «10 antes»,Devilish Calculations: 10-Back,Calcul infernal - 10 d'écart,"Cálculo infernal: ""10 antes""",Şeytani Hesaplamalar: 10-Geri
Etc_Award_content53,500,Etc_Award_content53,15-terug in Duivelse sommen,Devilish Calculations: 15-Back,Calcul infernal - 15 d'écart,Zahlenmerken: 15-Zurück,Calcolo infernale: 15-Indietro,Cálculo infernal: «15 antes»,Devilish Calculations: 15-Back,Calcul infernal - 15 d'écart,"Cálculo infernal: ""15 antes""",Şeytani Hesaplamalar: 15-Geri
Etc_Award_content54,501,Etc_Award_content54,Niveau 7 in Duivelse duo's,Devilish Pairs: Level 7,Cartes infernales - niveau 7,Paarsuche: Stufe 7,Coppie infernali: livello 7,Baraja infernal: nivel 7,Devilish Pairs: Level 7,Cartes infernales - niveau 7,Baraja infernal: nivel 7,Şeytani Çiftler: Seviye 7
Etc_Award_content55,502,Etc_Award_content55,Niveau 13 in Duivelse duo's,Devilish Pairs: Level 13,Cartes infernales - niveau 13,Paarsuche: Stufe 13,Coppie infernali: livello 13,Baraja infernal: nivel 13,Devilish Pairs: Level 13,Cartes infernales - niveau 13,Baraja infernal: nivel 13,Şeytani Çiftler: Seviye 13
Etc_Award_content56,503,Etc_Award_content56,Niveau 4 in Duivels kat-en-muis,Devilish Mice: 4-Mouse,Souris infernales - 4 souris,Mäusejagd: 4 Mäuse,Cercatopi: 4-Cercatopi,Escondite infernal: nivel 4,Devilish Mice: 4-Mouse,Souris infernales - 4 souris,Escondite infernal: nivel 4,Şeytani Fareler: 4-Fare
Etc_Award_content57,504,Etc_Award_content57,Niveau 6 in Duivels kat-en-muis,Devilish Mice: 6-Mouse,Souris infernales - 6 souris,Mäusejagd: 6 Mäuse,Cercatopi: 6-Cercatopi,Escondite infernal: nivel 6,Devilish Mice: 6-Mouse,Souris infernales - 6 souris,Escondite infernal: nivel 6,Şeytani Fareler: 6-Fare
Etc_Award_content58,505,Etc_Award_content58,Niveau 4 in Duivels lezen,Devilish Reading: Level 4,Lecture infernale - niveau 4,Vorlesen: Stufe 4,Lettura infernale: livello 4,Lectura infernal: nivel 4,Devilish Reading: Level 4,Lecture infernale - niveau 4,Lectura infernal: nivel 4,Şeytani Okuma: Seviye 4
Etc_Award_content59,506,Etc_Award_content59,Niveau 5 in Duivels lezen,Devilish Reading: Level 5,Lecture infernale - niveau 5,Vorlesen: Stufe 5,Lettura infernale: livello 5,Lectura infernal: nivel 5,Devilish Reading: Level 5,Lecture infernale - niveau 5,Lectura infernal: nivel 5,Şeytani Okuma: Seviye 5
Etc_Award_content60,507,Etc_Award_content60,4-terug in Duivelse symbolen,Devilish Shapes: 4-Back,Symboles infernaux - 4 d'écart,Symbolemerken: 4-Zurück,Memosimbolo: 4-Indietro,Formas infernales: «4 antes»,Devilish Shapes: 4-Back,Symboles infernaux - 4 d'écart,"Formas infernales: ""4 antes""",Şeytani Şekiller: 4-Geri
Etc_Award_content61,508,Etc_Award_content61,7-terug in Duivelse symbolen,Devilish Shapes: 7-Back,Symboles infernaux - 7 d'écart,Symbolemerken: 7-Zurück,Memosimbolo: 7-Indietro,Formas infernales: «7 antes»,Devilish Shapes: 7-Back,Symboles infernaux - 7 d'écart,"Formas infernales: ""7 antes""",Şeytani Şekiller: 7-Geri
Etc_Award_content62,509,Etc_Award_content62,Niveau 6 in Duivelse blokken,Devilish Blocks: Level 6,Cubes infernaux - niveau 6,Blöcke: Stufe 6,Cubi infernali: livello 6,Bloques infernales: nivel 6,Devilish Blocks: Level 6,Cubes infernaux - niveau 6,Bloques infernales: nivel 6,Şeytani Bloklar: Seviye 6
Etc_Award_content63,510,Etc_Award_content63,Niveau 9 in Duivelse blokken,Devilish Blocks: Level 9,Cubes infernaux - niveau 9,Blöcke: Stufe 9,Cubi infernali: livello 9,Bloques infernales: nivel 9,Devilish Blocks: Level 9,Cubes infernaux - niveau 9,Bloques infernales: nivel 9,Şeytani Bloklar: Seviye 9
Etc_Award_content64,511,Etc_Award_content64,Niveau 5 in Duivelse bekers,Devilish Cups: 5-Cup,Gobelets infernaux - 5 gobelets,Hütchenspiel: 5 Hütchen,Bicchieri infernali: 5 bicchieri,Vasos infernales: «5 vasos»,Devilish Cups: 5-Cup,Gobelets infernaux - 5 gobelets,"Vasos infernales: ""5 vasos""",Şeytani Bardaklar: 5-Kupa
Etc_Award_content65,512,Etc_Award_content65,Niveau 7 in Duivelse bekers,Devilish Cups: 7-Cup,Gobelets infernaux - 7 gobelets,Hütchenspiel: 7 Hütchen,Bicchieri infernali: 7 bicchieri,Vasos infernales: «7 vasos»,Devilish Cups: 7-Cup,Gobelets infernaux - 7 gobelets,"Vasos infernales: ""7 vasos""",Şeytani Bardaklar: 7-Kupa
