Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Lecture01_Mes_12,633,Lecture01_Mes_12,"Ik heb het over informatie die je korte
tijd onthoudt.","But rather information that you hold
in your head for a short time.","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿La capacité du cerveau à [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]garder[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿une
information en mémoire un court instant...[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿","Die [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿Erinnerungen[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿, die nur für [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]kurze Zeit
in unserem Gedächtnis [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿verbleiben,","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Tenere a mente[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿per poco tempo
delle informazioni[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿","Hablo de la información que retenemos
durante un breve espacio de tiempo.","but rather information that you hold
in your head for a short time.","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿La capacité du cerveau à garder [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿une
information en mémoire un court instant...[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿","Hablo de la información que retenemos
durante un breve espacio de tiempo.","Daha çok, kısa süreliğine
aklında tuttuğun bilgi."
Lecture01_Mes_13,634,Lecture01_Mes_13,"De hersenfunctie die informatie voor
een korte tijd opslaat en gebruikt...","The brain function that involves this
short-term use of information",[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿puis à [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]utiliser[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿cette information...[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,"[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿sowie die Gehirnfunktion, die [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]mit
diesen Erinnerungen arbeitet[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿",[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿e la capacità del cervello di [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]usarle[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,"La función cerebral relacionada
con este [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]uso[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ de información a corto plazo,","The brain function that involves this
short-term use of information",[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿puis à utiliser [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿cette information...[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,"La función cerebral relacionada con
este [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]uso[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ de información a corto plazo,","Bilgiyi kısa süreliğine kullanmayı içeren
beyin işlevi"
Lecture01_Mes_14,635,Lecture01_Mes_14,wordt het werkgeheugen genoemd.,is known as working memory.,"c'est ça, la mémoire de travail !","bilden zusammen das
Arbeitsgedächtnis.","è ciò che si definisce ""memoria di lavoro"".",es lo que se denomina «memoria de trabajo».,is known as working memory.,"c'est ça, la mémoire de travail!","es lo que se denomina ""memoria de trabajo"".",çalışma belleği olarak bilinir.
Lecture01_Mes_15,636,Lecture01_Mes_15,"We staan er niet bij stil, maar we gebruiken
allemaal ons werkgeheugen...","Without realising it, every one of
us uses working memory","Sans le savoir, chacun d'entre nous...","Wir alle verwenden das
Arbeitsgedächtnis","Tutti noi, anche senza accorgercene,","Todos usamos la memoria de trabajo
de forma subconsciente,","Without realizing it,","Sans le savoir, chacun d'entre nous...","Todos usamos la memoria de trabajo
en forma subconsciente,","Farkında bile olmadan, hepimiz
çalışma belleğini kullanırız"
Lecture01_Mes_16,637,Lecture01_Mes_16,en wel iedere dag.,in our daily lives.,utilise sa mémoire de travail au quotidien.,unbewusst in unserem Alltag.,"facciamo affidamento sulla memoria
di lavoro nella vita di tutti i giorni!",y lo hacemos en nuestra vida diaria.,"all of us use working memory
in our daily lives.",utilise sa mémoire de travail au quotidien.,y lo hacemos en nuestra vida diaria.,günlük hayatımızda.
Lecture01_Mes_17,638,Lecture01_Mes_17,Ik zal je een paar voorbeelden geven.,Let me give you some examples.,Par exemple...,Hier einige Beispiele.,"Per esempio,","Voy a darte una serie de ejemplos
para que lo entiendas mejor.",Let me give you some examples.,Par exemple...,"Voy a darte una serie de ejemplos
para que lo entiendas mejor.",Birkaç örnek vereyim.
Lecture01_Mes_18,639,Lecture01_Mes_18,Tijdens gesprekken...,During conversation...,lorsque l'on parle avec quelqu'un...,"Wenn Sie mit jemandem
ein Gespräch führen,",quando conversiamo,"Cuando participas en una conversación,","During conversation,",lorsque l'on parle avec quelqu'un...,"Cuando participas en una conversación,",Sohbet sırasında...
Lecture01_Mes_19,640,Lecture01_Mes_19,"luister je naar wat er wordt gezegd
en onthoud je de details.","You listen to what's being said
and hold the details in your head.","on garde en tête les paroles
de son interlocuteur...","werden die Worte, die Sie hören,
in Ihrem Gehirn gespeichert.",teniamo a mente ciò che ci viene detto,"escuchas lo que los demás dicen
y retienes los detalles en la cabeza.","you listen to what's being said
and hold the details in your head.","on garde en tête les paroles
de son interlocuteur...","escuchas lo que los demás dicen
y retienes los detalles en la cabeza.","Söylenenleri dinler
ve ayrıntıları aklında tutarsın."
Lecture01_Mes_20,641,Lecture01_Mes_20,"Hierdoor begrijp je de hele inhoud en kun je
een antwoord bedenken.","This lets you understand the overall meaning
and respond appropriately.","et tout en les comprenant, on pense
à une réponse appropriée.","Und während Ihr Gehirn den Sinn der Worte
entschlüsselt, plant es bereits eine Antwort.",e pensiamo a una risposta coerente.,"Así comprendes el significado general
y eres capaz de dar una respuesta apropiada.","This lets you understand the overall meaning
and respond appropriately.","et tout en les comprenant, on pense
à une réponse appropriée.","Así comprendes el significado general
y eres capaz de dar una respuesta apropiada.","Bu, genel anlamı kavramanı
ve uygun şekilde karşılık vermeni sağlar."
Lecture01_Mes_21,642,Lecture01_Mes_21,Tijdens het koken...,When cooking...,Lorsque l'on fait la cuisine...,"Wenn Sie etwas kochen,","O quando cuciniamo,","Cuando cocinas,","When cooking,",Lorsque l'on fait la cuisine...,"Cuando estás cocinando,",Yemek yaparken...
Lecture01_Mes_22,643,Lecture01_Mes_22,denk je terug aan de details van het recept.,You hold the steps of the recipe in your head.,on garde la recette en tête...,"behalten Sie die Details
des Rezepts im Kopf.",fissiamo nella mente la ricetta,"retienes la información referida
a la receta que estás preparando,",you hold the steps of a recipe in your head,on garde la recette en tête...,"retienes la información referida
a la receta que estás preparando,",Tarifin adımlarını aklında tutarsın.
Lecture01_Mes_23,644,Lecture01_Mes_23,"Je kookt het eten terwijl je de juiste
procedure volgt.","And follow those steps when preparing
your meal.","et on prépare le plat en suivant
les étapes dans l'ordre.","Ihr Gehirn lässt Sie die einzelnen Schritte
in der richtigen Reihenfolge durchführen.","e prepariamo il piatto seguendo la
procedura memorizzata.","y elaboras el plato en cuestión
siguiendo correctamente los pasos.","and follow those steps when preparing
your meal.","et on prépare le plat en suivant
les étapes dans l'ordre.","y elaboras el platillo en cuestión
siguiendo correctamente los pasos.","ve yemeğini hazırlarken
bu adımları uygula."
Lecture01_Mes_24,645,Lecture01_Mes_24,Tijdens het sporten...,When playing sport...,Lorsque l'on fait du sport...,Auch beim Sport,"Anche nello sport,","Cuando practicas deporte,","When playing sports,",Lorsque l'on fait du sport...,"Cuando practicas un deporte,",Spor yaparken...
Lecture01_Mes_25,646,Lecture01_Mes_25,onthoud je hoe de andere spelers bewegen.,You keep track of the players' movements,"on garde en tête les actions
de son coéquipier...","merkt sich Ihr Gehirn die
Bewegungen der anderen Spieler",osserviamo i movimenti degli altri,"retienes la información relativa
a los movimientos de otros jugadores,",you keep track of other players' movements,"On garde en tête les actions
de son coéquipier...","retienes la información relativa
a los movimientos de otros jugadores,",Oyuncuların hareketlerini takip edersin
Lecture01_Mes_26,647,Lecture01_Mes_26,Hierop baseer je je volgende handelingen.,and act accordingly.,et on décide de l'action à mener ensuite.,"und entscheidet so über Ihre
eigene nächste Bewegung.",e decidiamo di conseguenza le nostre mosse.,"lo cual te ayuda a decidir
qué hacer a continuación.",and react accordingly.,et on décide de l'action à mener ensuite.,"lo cual te ayuda a decidir
qué hacer a continuación.",ve ona göre hareket edersin.
Lecture01_Mes_27,648,Lecture01_Mes_27,Mensen met een ontwikkeld werkgeheugen...,People with a well developed working memory,"Les personnes qui ont une
grande mémoire de travail...","Menschen mit einem gut
entwickelten Arbeitsgedächtnis","Chi possiede una memoria di lavoro
ben allenata","La gente que posee una memoria
de trabajo bien desarrollada",People with a well-developed working memory,"Les personnes qui ont une
grande mémoire de travail...","La gente que posee una memoria
de trabajo bien desarrollada",Çalışma belleği iyi gelişmiş kişiler
Lecture01_Mes_28,649,Lecture01_Mes_28,zijn erg goed in deze dingen.,can do all of these things really well.,ont plus de facilité à accomplir ces tâches.,sind geschickter in all diesen Dingen.,"potrebbe riuscire meglio in questo
genere di cose.","es capaz de realizar estas tareas
con excelentes resultados.",can likely do all these things really well.,ont plus de facilité à accomplir ces tâches.,"es capaz de realizar estas tareas
con excelentes resultados.",bunların hepsini çok iyi yapabilir.
Lecture01_Mes_29,650,Lecture01_Mes_29,Botweg gezegd...,To put it bluntly...,"On pourrait même aller jusqu'à dire
que la mémoire de travail...",Kurz gesagt:,"Volendo estremizzare, potremmo
dire che",Por decirlo de otro modo...,"To put it bluntly,","On pourrait même aller jusqu'à dire
que la mémoire de travail...",Por decirlo de otro modo...,Açıkçası...
Lecture01_Mes_30,651,Lecture01_Mes_30,"je werkgeheugen beïnvloedt
hoe slim je bent.","Your working memory influences how clever
you are.",influe sur l'intelligence d'une personne.,"Das Arbeitsgedächtnis
beeinflusst, wie clever Sie sind.","la tua memoria di lavoro incide
sulle tue qualità cerebrali.","La memoria de trabajo determina,
en cierta medida, lo inteligente que uno es.","your working memory influences how clever
you are.",influe sur l'intelligence d'une personne.,"La memoria de trabajo determina,
en cierta medida, lo inteligente que uno es.","Çalışma belleğin, ne kadar zeki
olduğunu etkiler."
Lecture01_Mes_31,652,Lecture01_Mes_31,Zo denk ik erover.,That's my thinking on the subject.,C'est en tout cas ce que je pense.,"So würde ich es jedenfalls
zusammenfassen.",O almeno è quello che penso io!,Esa es al menos mi teoría.,At least that's my thinking on the subject.,C'est en tout cas ce que je pense.,Esa es al menos mi teoría.,Bu konudaki düşüncem bu.
Lecture01_Mes_32,653,Lecture01_Mes_32,"Ik doe onderzoek naar het trainen
van de hersenen...","Naturally, being a brain training researcher","Bien entendu, en tant que spécialiste
de l'entraînement cérébral...","Und da ich Dr. Kawashima,
der diabolische Trainer, bin...","E visto che sono un esperto
dell'Allenamento cerebrale,","Y siendo como soy el experto
en entrenamiento cerebral,","And of course, since I'm an expert
on the brain and all,","Bien entendu, en tant que spécialiste
de l'entraînement cérébral...","Y como soy el experto
en entrenamiento cerebral,","Doğal olarak, bir beyin antrenmanı
araştırmacısı olarak"
Lecture01_Mes_33,654,Lecture01_Mes_33,"dus ik weet nogal veel over
het werkgeheugen.",I'm a bit of an expert on working memory.,"j'ai une très bonne maîtrise
de ma mémoire de travail.","Habe ich natürlich großes
Vertrauen in mein Arbeitsgedächtnis.","nutro molta fiducia nella mia
memoria di lavoro!","digamos que algo sé
sobre la memoria de trabajo.","I have a lot of confidence in
my own working memory.","j'ai une très bonne maîtrise
de ma mémoire de travail.","se puede decir que sé bastante
sobre la memoria de trabajo.",Çalışma belleği konusunda biraz uzmanım.
Lecture01_Mes_34,655,Lecture01_Mes_34,Oei!,Ah!,Euuh...,Ah...,AH!,¡Qué torpe!,Ah!,Euuh...,¡Ah!,Ah!
Lecture01_Btn_0,656,Lecture01_Btn_0,Bekijken,Listen Now,"Je vous
écoute",Zuhören,Voglio sapere!,¡Te escucho!,Listen now,"Je vous
écoute",¡Te escucho!,Şimdi Dinle
Lecture01_Btn_1,657,Lecture01_Btn_1,Later,Next Time,Plus tard,Später,Magari dopo,En otro momento...,Next time,Plus tard,En otro momento...,Sonraki Sefer
Lecture01_Btn_2,658,Lecture01_Btn_2,Volgende,Next,Suite,Weiter,Avanti,Continuar,Next,Suite,Continuar,Sonraki
Lecture01_Btn_3,659,Lecture01_Btn_3,Volgende,Next,Suite,Weiter,Avanti,Continuar,Next,Suite,Continuar,Sonraki
Lecture01_Btn_4,660,Lecture01_Btn_4,Volgende,Next,Suite,Weiter,Avanti,Continuar,Next,Suite,Continuar,Sonraki
Lecture01_Btn_5,661,Lecture01_Btn_5,Volgende,Next,Suite,Weiter,Avanti,Continuar,Next,Suite,Continuar,Sonraki
Lecture01_Btn_6,662,Lecture01_Btn_6,Volgende,Next,Suite,Weiter,Avanti,Continuar,Next,Suite,Continuar,Sonraki
Lecture01_Btn_7,663,Lecture01_Btn_7,Volgende,Next,Suite,Weiter,Avanti,Continuar,Next,Suite,Continuar,Sonraki
Lecture01_Btn_8,664,Lecture01_Btn_8,Ik begrijp het,Got it,J'ai compris,Alles klar.,Capito!,¡Ya lo entiendo!,Got it,J'ai compris,¡Ya lo entiendo!,Anladım
Lecture01_Btn_9,665,Lecture01_Btn_9,Ik begrijp het niet,I don't understand,Je n'ai pas bien compris,"Das habe ich noch nicht
verstanden.",Non ho capito...,No lo entiendo del todo...,I don't understand,Je n'ai pas bien compris,No lo entiendo del todo...,Anlamadım
Lecture01_Btn_10,666,Lecture01_Btn_10,Volgende,Next,Suite,Weiter,Avanti,Continuar,Next,Suite,Continuar,İleri
Lecture01_Btn_11,667,Lecture01_Btn_11,Volgende,Next,Suite,Weiter,Avanti,Continuar,Next,Suite,Continuar,İleri
Lecture01_Btn_0_SP4,668,Lecture01_Btn_0_SP4,Bekijken,Listen Now,"Je vous
écoute.",Zuhören,Voglio sapere!,¡Te escucho!,Listen now,"Je vous
écoute",¡Te escucho!,Şimdi Dinle
Lecture01_Btn_1_SP4,669,Lecture01_Btn_1_SP4,Later,Next Time,Plus tard.,Später,Magari dopo,En otro momento...,Next time,Plus tard,En otro momento...,Bir Dahaki Sefer
Lecture01_Btn_2_SP4,670,Lecture01_Btn_2_SP4,Volgende,Next,Suite,Weiter,Avanti,Continuar.,Next,Suite,Continuar,İleri
Lecture01_Btn_3_SP4,671,Lecture01_Btn_3_SP4,Volgende,Next,Suite,Weiter,Avanti,Continuar.,Next,Suite,Continuar,İleri
Lecture01_Btn_4_SP4,672,Lecture01_Btn_4_SP4,Volgende,Next,Suite,Weiter,Avanti,Continuar.,Next,Suite,Continuar,İleri
Lecture01_Btn_5_SP4,673,Lecture01_Btn_5_SP4,Volgende,Next,Suite,Weiter,Avanti,Continuar.,Next,Suite,Continuar,İleri
Lecture01_Btn_6_SP4,674,Lecture01_Btn_6_SP4,Volgende,Next,Suite,Weiter,Avanti,Continuar.,Next,Suite,Continuar,İleri
Lecture01_Btn_7_SP4,675,Lecture01_Btn_7_SP4,Volgende,Next,Suite,Weiter,Avanti,Continuar.,Next,Suite,Continuar,İleri
Lecture01_Btn_8_SP4,676,Lecture01_Btn_8_SP4,Ik begrijp het,Got it,J'ai compris.,Alles klar.,Capito!,¡Ya lo entiendo!,Got it,J'ai compris.,¡Ya lo entiendo!,Anladım
Lecture01_Btn_9_SP4,677,Lecture01_Btn_9_SP4,Ik begrijp het niet,I don't understand,Je n'ai pas bien compris.,"Das habe ich noch nicht
verstanden.",Non ho capito...,No lo entiendo del todo...,I don't understand,Je n'ai pas bien compris.,No lo entiendo del todo...,Anlamadım
Lecture01_Btn_10_SP4,678,Lecture01_Btn_10_SP4,Volgende,Next,Suite,Weiter,Avanti,Continuar.,Next,Suite,Continuar,İleri
Lecture01_Btn_11_SP4,679,Lecture01_Btn_11_SP4,Volgende,Next,Suite,Weiter,Avanti,Continuar.,Next,Suite,Continuar,İleri
Lecture01_Flip_Illust_Text_0,680,Lecture01_Flip_Illust_Text_0,Ik mag jou wel.,I love you.,Je t'aime.,"Ich mag
○○.",Mi piaci.,Te quiero.,I love ____,Je t'adore.,Me gusta ____.,Seni seviyorum.
Lecture01_Flip_Illust_Text_1,681,Lecture01_Flip_Illust_Text_1,Ik mag jou wel.,I love you.,Je t'aime.,"Ich mag
○○.",Mi piaci.,Te quiero.,I love ____,Je t'adore.,Me gusta ____.,Seni seviyorum.
Lecture01_Flip_Illust_Text_2,682,Lecture01_Flip_Illust_Text_2,Tot ziens!,Bye,"Au
revoir.",Bis bald!,Ciao!,¡Adiós!,Bye,"Au
revoir.",¡Adiós!,Hoşça kal
Lecture01_Flip_Illust_Text_3,683,Lecture01_Flip_Illust_Text_3,Tot ziens!,Bye,"Au
revoir.",Bis bald!,Ciao!,¡Adiós!,Bye,"Au
revoir.",¡Adiós!,Hoşça kal
Lecture01_Flip_Illust_Text_4,684,Lecture01_Flip_Illust_Text_4,Tot morgen!,"[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dSee you
tomorrow.[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d",À demain.,Bis morgen!,A domani!,"[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d¡Hasta
mañana![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dSee you
tomorrow.[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d",À demain.,"[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d¡Hasta
mañana![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dYarın
görüşürüz[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d."
Lecture01_Flip_Illust_Text_5,685,Lecture01_Flip_Illust_Text_5,Tot ziens!,Bye,"Au
revoir.",Bis bald!,Ciao!,¡Adiós!,Bye,"Au
revoir.",¡Adiós!,Hoşça kal
Lecture01_Flip_Illust_Text_6,686,Lecture01_Flip_Illust_Text_6,Je onthoudt informatie.,You hold pieces of information in your mind,Garder en mémoire,Verbleibt im Gedächtnis,Tenere a mente,Retenemos información,You hold pieces of information in your mind,Garder en mémoire,Retenemos información,Aklında bilgi parçalarını tutarsın
Lecture01_Flip_Illust_Text_7,687,Lecture01_Flip_Illust_Text_7,Die informatie gebruik je.,You use those pieces of information,Utiliser l'information,Arbeitet mit den Erinnerungen,Usare,Usamos información,You use those pieces of information,Utiliser l'information,Usamos información,Bu bilgi parçalarını kullanırsın
Lecture01_FlipText_6,688,Lecture01_FlipText_6,Les 1,No. 1,Leçon 1,Lektion 1,1ª lezione,N.º 1,No. 1,Leçon 1,N.º 1,1. Numara
Lecture01_FlipText_7,689,Lecture01_FlipText_7,Wat is het werkgeheugen?,What is Working Memory?,"Qu'est-ce que la
mémoire de travail ?","Was ist das
Arbeitsgedächtnis?","Cosa s'intende per
memoria di lavoro?","¿Qué es la memoria
de trabajo?",What Is Working Memory?,"Qu'est-ce que la
mémoire de travail?","¿Qué es la memoria
de trabajo?",Çalışma Belleği Nedir?
Lecture01_FlipText_8,690,Lecture01_FlipText_8,Dr. Kawashima's,Doctor Kawashima's,Le docteur Kawashima présente :,Dr. Kawashimas,Il Dr. Kawashima presenta:,El Dr. Kawashima presenta:,Doctor Kawashima's,Le docteur Kawashima présente :,El Dr. Kawashima presenta:,Dr. Kawashima'nın
Lecture01_FlipText_9,691,Lecture01_FlipText_9,Lessen,Brain Seminars,Les cours cérébraux,Gehirnseminar,Lezioni,Seminario,Brain Seminars,Les cours cérébraux,Seminario,Beyin Seminerleri
Lecture01_FlipText_10,692,Lecture01_FlipText_10,"Duivelse
Training","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dDevilish
Training[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d","Entraînement
infernal","Diabolisches
Training","Allenamento
infernale","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dPráctica
infernal[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dDevilish
Training[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d","Entraînement
infernal","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dPráctica
infernal[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dŞeytani
Antrenman[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d"
Lecture01_FlipText_10_1,693,Lecture01_FlipText_10_1,Volgens dr. Kawashima:,As conceived by Dr Kawashima,Mis au point par Ryuta Kawashima,Dr. Kawashimas These:,Invenzione del Dr. Kawashima,Notas del doctor,As conceived by Dr. Kawashima,Mis au point par Ryuta Kawashima,Notas del doctor,Dr. Kawashima'nın tasarladığı
Lecture01_FlipText_11,694,Lecture01_FlipText_11,Werk,Working,Working,Arbeits,Memoria,Memoria ,Working,Mémoire,Memoria ,Çalışma
Lecture01_FlipText_12,695,Lecture01_FlipText_12,geheugen, Memory, memory,gedächtnis, di lavoro,de trabajo, Memory, de travail,de trabajo, Bellek
Lecture01_FlipText_13,696,Lecture01_FlipText_13,=,=,=,=,=,=,=,=,=,=
Lecture01_FlipText_14,697,Lecture01_FlipText_14,actief,Action,Mouvement,,movimento,,Action,Mouvement,,Eylem
Lecture01_FlipText_15,698,Lecture01_FlipText_15,geheugen,Memory,Mémoire,Kurzzeitgedächtnis,Memoria breve,Memoria activa,Memory,Mémoire,Memoria activa,Bellek
Lecture01_FlipText_16,699,Lecture01_FlipText_16,Dr. Kawashima's,Doctor Kawashima's,Le docteur Kawashima présente :,Dr. Kawashimas,Il Dr. Kawashima presenta:,El Dr. Kawashima presenta:,Doctor Kawashima's,Le docteur Kawashima présente :,El Dr. Kawashima presenta:,Dr. Kawashima'nın
Lecture01_FlipText_17,700,Lecture01_FlipText_17,Lessen,Brain Seminars,Les cours cérébraux,Gehirnseminar,Lezioni,Seminario,Brain Seminars,Les cours cérébraux,Seminario,Beyin Seminerleri
Lecture01_FlipText_18,701,Lecture01_FlipText_18,Geheugen,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dMemory[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,Info,Info,"Memoria
breve","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dMemoria
activa[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d",Memory,Info,"[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dMemoria
activa[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d",[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dBellek[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d
Lecture01_FlipText_19,702,Lecture01_FlipText_19,Afbeelding,Conceptual Diagram,Schéma,Schaubild,Schema,Diagrama,Conceptual Diagram,Schéma,Diagrama,Kavramsal Şema
Lecture01_Continue_0,703,Lecture01_Continue_0,"Als je je werkgeheugen traint,
kun je enkele van deze
gevolgen ervaren.","If you train your working memory
then you may see some of these
benefits.","Exercer sa mémoire
de travail peut avoir
les effets suivants...","Wie Sie sehen, führt es zu
Veränderungen, wenn Sie Ihr
Arbeitsgedächtnis trainieren.","Esempi di possibili
risultati dati dall'allenamento
della memoria di lavoro","Si ejercitas tu memoria de trabajo,
puedes experimentar algunos de
estos beneficios.","If you train your working
memory, then you may see
some of these benefits.","Exercer sa mémoire
de travail peut avoir
les effets suivants...","Si ejercitas tu memoria de trabajo,
puedes experimentar algunos de
estos beneficios.","Çalışma belleğini çalıştırırsan
şu faydalardan bazılarını
görebilirsin."
Lecture02,704,Lecture02,,,,,,,,,,
Lecture02_Mes_0,705,Lecture02_Mes_0,Het is tijd voor je tweede les!,Time for the 2nd one of my Brain Seminars!,Voici la deuxième leçon des cours cérébraux !,Lektion 2 des Gehirnseminars!,"Eccoci al secondo appuntamento
con le Lezioni!","Ha llegado el momento de ofrecerte
la segunda lección de mi Seminario.",It's time for my second Brain Seminar!,Voici la deuxième leçon des cours cérébraux!,"Ha llegado el momento de ofrecerte
la segunda lección de mi Seminario.",Beyin Seminerlerimin 2.'sine geçme zamanı!
Lecture02_Mes_1,706,Lecture02_Mes_1,"Het werkgeheugen beïnvloedt hoe slim
je bent.","Your working memory influences how clever
you are.","La mémoire de travail influe sur
l'intelligence d'une personne.","Das Arbeitsgedächtnis
beeinflusst, wie clever Sie sind.","La tua memoria di lavoro incide
sulle tue qualità cerebrali,","La memoria de trabajo determina,
en cierta medida, lo inteligente que uno es.","I believe that your working memory influences
how clever you are.","La mémoire de travail influe sur
l'intelligence d'une personne.","La memoria de trabajo determina,
en cierta medida, lo inteligente que uno es.","Çalışma belleğin, ne kadar zeki
olduğunu etkiler."
Lecture02_Mes_2,707,Lecture02_Mes_2,Dit heb ik eerder al kort vermeld.,I mentioned this briefly last time.,C'est ce que je vous ai dit la dernière fois.,"Das hatte ich beim
letzten Mal bereits erwähnt.",la scorsa volta ti ho detto così.,Esto ya lo habíamos comentado.,I mentioned this briefly last time.,C'est ce que je vous ai dit la dernière fois.,Esto ya lo habíamos comentado.,Geçen sefer buna kısaca değinmiştim.
Lecture02_Mes_3,708,Lecture02_Mes_3,Bovendien...,Moreover,Et grâce...,Wenn Sie also,"Inoltre,","De hecho,","Moreover,",Et grâce...,"De hecho,",Üstelik
