file	id	format	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	tr	source_sha1	notes
lessons/LESSON_A_01_Peaches/peaches-en.stb	140	STB1.1	The red and orange colours of the peaches are [f2]intense[]: we say that they have a high [f3]chroma[].	Les couleurs rouge et orange des pêches sont\n[f2]vives[], on dit qu'elle ont une [f3]saturation[] élevée.	Die Rot- und Orangetöne der Pfirsiche\nsind [f2]kräftig[]: Wir bezeichnen das als hohe\n[f3]Farbsättigung[].	Los colores rojo y naranja de los melocotones son [f2]intensos[]: se dice que tienen un [f3]nivel de saturación[] alto.	Il rosso e l'arancione delle pesche sono [f2]intensi[]:\ntecnicamente, possiedono un'elevata\n[f3]saturazione cromatica[].	Het rood en oranje van de perziken zijn [f2]intens[]: we spreken dan van [f3]verzadigde[] kleuren.	O vermelho e o cor de laranja dos pêssegos\nsão [f2]intensos[], por isso dizemos que têm uma\n[f3]saturação cromática[] elevada.	Красный и оранжевый цвета персиков очень\n[f2]насыщенные[] — можно сказать, что они\nобладают высокой [f3]интенсивностью цвета[].	Şeftalilerin kırmızı ve turuncu renkleri [f2]yoğun[]; yani [f3]kromaları[] yüksek.	15095a0cf22f	
lessons/LESSON_A_01_Peaches/peaches-en.stb	141	STB1.1	[f2]Chroma[] is the Greek word for colour. It's used in art to describe the [f2]strength[] of a colour.	La [f2]saturation[] d'une couleur en art décrit\nson [f2]intensité[].	Man kann dazu auch [f2]Chromatizität[] sagen\n(von „chroma“, dem griechischen Wort für\nFarbe). Damit beschreiben wir, wie [f2]kräftig[]\neine Farbe ist.	El término [f2]saturación[] se utiliza en arte para describir la [f2]fuerza[] de un color.	"Il termine ""cromatico"" deriva dal greco [f2]chroma[],\nche significa colore. In arte è usato per\ndescrivere l'[f2]intensità[] di un colore."	[f2]Verzadigde[] kleuren zijn [f2]sterk[] en uitgesproken.	"O termo ""cromático"" provém da palavra grega\n[f2]chroma[], que significa cor. É utilizado em arte\npara descrever a [f2]intensidade[] de uma cor."	[f2]Интенсивность цвета[] — художественный\nтермин, описывающий [f2]насыщенность[] цвета.	[f2]Kroma[], Yunancada renk anlamına gelir. Sanatta bir rengin [f2]gücünü[] anlatmak için kullanılır.	381074d72e91	
lessons/LESSON_A_01_Peaches/peaches-en.stb	142	STB1.1	Black, white and grey all have [f2]low chroma[], because there's almost no colour in them...	Le noir, le blanc et le gris sont tous d'une\n[f2]saturation basse[], car ils ne contiennent\nquasiment pas de pigments de couleur...	Schwarz, Weiß und Grau haben eine [f2]niedrige\nSättigung[], weil sie kaum Farbe enthalten.	El negro, el blanco y el gris tienen una [f2]saturación baja[], puesto que apenas tienen color...	Nero, bianco e grigio hanno una [f2]bassa\nsaturazione cromatica[] perché sono\nquasi del tutto privi di colore...	Zwart, wit en grijs zijn [f2]onverzadigd[] omdat er weinig kleur in zit ...	O preto, o branco e o cinzento têm uma\n[f2]saturação cromática baixa[], porque quase\nnão têm cor...	Черный, белый и серый являются\n[f2]ненасыщенными[], потому что в них\nпочти отсутствует цвет.	Siyah, beyaz ve gri [f2]düşük kromalıdır[]; çünkü içlerinde neredeyse hiç renk yoktur...	4b33c71db752	
lessons/LESSON_A_01_Peaches/peaches-en.stb	143	STB1.1	...while something like Cadmium Red straight from the tube has a very [f2]high chroma[].	... alors qu'un rouge de cadmium directement\nsorti du tube a une [f2]saturation très élevée[].	Farben wie unser Cadmiumrot haben dagegen\neine hohe [f2]Farbsättigung[].	mientras que un color como el rojo de cadmio recién salido del tubo tiene una [f2]saturación alta[].	... al contrario, una tinta come il rosso di cadmio\npresa direttamente dal tubetto possiede\nun'[f2]elevata saturazione cromatica[].	... maar bijvoorbeeld onvermengd cadmiumrood is juist [f2]heel verzadigd[].	...enquanto o vermelho cádmio, acabado de sair\ndo tubo, tem uma [f2]saturação cromática alta[].	А вот кадмий красный в неразведенном\nвиде имеет очень [f2]высокую интенсивность[].	...oysa tüpten çıktığı hâliyle Kadmiyum Kırmızısı gibi bir renk çok [f2]yüksek kromalıdır[].	74330204d00e	
lessons/LESSON_A_01_Peaches/peaches-en.stb	144	STB1.1	Our next colour to add is the [f2]orange[] of the peaches.	La prochaine couleur à ajouter à nos pêches\nest l'[f2]orange[].	Als nächste Farbe wollen wir das [f2]Orange[] der\nPfirsiche malen.	El siguiente color que añadiremos será el [f2]naranja[] de los melocotones.	Il prossimo colore da aggiungere è l'[f2]arancione[]\ndelle pesche.	De volgende kleur die we toevoegen is het [f2]oranje[] van de perziken.	Agora vamos adicionar o [f2]cor de laranja[]\ndos pêssegos.	Теперь мы добавим [f2]оранжевый[] цвет персиков.	Sırada şeftalilerin [f2]turuncusunu[] eklemek var.	6ad97554b239	
lessons/LESSON_A_01_Peaches/peaches-en.stb	145	STB1.1	Mixing [f2]Cadmium Yellow[] with [f2]Cadmium Red[] should give you a lovely [f2]intense[] orange...	En mélangeant du [f2]jaune de cadmium[] avec\ndu [f2]rouge de cadmium[], vous devriez obtenir\nun orange d'une [f2]intensité[] parfaite...	Mische dafür doch [f2]Cadmiumgelb[] mit \n[f2]Cadmiumrot[] - das sollte ein schön [f2]kräftiges[]\nOrange geben.	Si mezclas [f2]amarillo de cadmio[] y [f2]rojo de cadmio[], obtendrás un naranja estupendo e [f2]intenso[]...	Mischiamo il [f2]giallo di cadmio[] con il [f2]rosso\ndi cadmio[] per ottenere uno splendido\narancione [f2]intenso[].	Met [f2]cadmiumgeel[] en [f2]cadmiumrood[] mengen we een prachtige, [f2]intense[] oranje kleur.	A mistura de [f2]amarelo cádmio[] com\n[f2]vermelho cádmio[] deverá resultar num\ncor de laranja [f2]intenso[]...	Смешаем [f2]кадмий желтый[] с [f2]кадмием\nкрасным[], чтобы получить красивый\n[f2]насыщенный[] оранжевый,	[f2]Kadmiyum Sarısı[] ile [f2]Kadmiyum Kırmızısı[] karıştırmak güzel ve [f2]yoğun[] bir turuncu verecektir...	fe4ad1200450	
lessons/LESSON_A_01_Peaches/peaches-en.stb	146	STB1.1	...and making [f2]textured marks[] helps to show the [f2]patterning[] on the skin of the peaches.	... et l'ajout de [f2]marques de texture[] vous aidera à\nmettre en valeur les différents [f2]motifs[] de\nla peau des pêches.	Mit [f2]dickflüssiger Farbe[] kannst du die\n[f2]Oberfläche[] der Pfirsichhaut darstellen.	y si realizas [f2]trazos con textura[], conseguirás recrear el [f2]aspecto característico[] de la piel de los melocotones.	Usiamo questo colore per [f2]tratti strutturati[]\nche suggeriscano la [f2]consistenza[]\ndella buccia delle pesche.	En door mooie [f2]streken met textuur[] te gebruiken, benadrukken we het [f2]patroon[] op de schil van de perziken.	...e utilizar [f2]traços texturizados[] ajudará a\nevidenciar o [f2]padrão[] da pele dos pêssegos.	и нанесем краску [f2]такими мазками[], которые\nпередадут [f2]фактуру[] кожуры персиков.	...[f2]dokulu izler[] kullanmak da şeftali kabuğundaki [f2]renk desenini[] göstermeye yardım eder.	5d32934e8d2f	
lessons/LESSON_A_01_Peaches/peaches-en.stb	147	STB1.1	Stage 4 of 6 - Peach Colour	Phase 4/6 : couleur des pêches	Stufe 4 von 6 - Farbe der Pfirsiche	Fase 4 de 6 - Color de los melocotones	Fase 4 di 6 - Colore delle pesche	Fase 4 van 6: de perziken	Fase 4 de 6: Cor dos Pêssegos	Этап 4 из 6. Цвет персиков	6 Aşamanın 4.sü - Şeftali Rengi	b0cbe4ab9e16	
lessons/LESSON_A_01_Peaches/peaches-en.stb	148	STB1.1	[f1]Stage 4, Step 2[][b1][i1]Add in the [f2]orange[] hue of the peaches using short, [f2]textured marks[].[][b1][i1]It will be easiest to mix the colour from [f2]Cadmium Yellow[] and [f2]Cadmium Red[].[]	[f1]Phase 4, étape 2[][b1][i1]Appliquer la teinte [f2]orange[] des\npêches avec de légères [f2]marques\nde texture[].[][b1][i1]La teinte nécessaire s'obtient\navec un mélange de [f2]jaune de\ncadmium[] et de [f2]rouge de cadmium[].[]	[f1]Stufe 4, Schritt 2[][b1][i1]Male den [f2]Orangeton[] der Pfirsiche\nmit kurzen Strichen und [f2]\nunverdünnter Farbe[].[][b1][i1]Am einfachsten ist es, für diese\nFarbe [f2]Cadmiumgelb[] und\n[f2]Cadmiumrot[] zu mischen.[]	[f1]Fase 4, paso 2[][b1][i1]Incorpora el matiz [f2]naranja[] de los melocotones mediante trazos cortos [f2]y con textura[].[][b1][i1]No te costará nada conseguir el color si mezclas [f2]amarillo de cadmio[] y [f2]rojo de cadmio[].[]	[f1]Fase 4, Passo 2[][b1][i1]Aggiungi la tinta [f2]arancione[] alle\npesche con [f2]tratti brevi[] e corposi.[][b1][i1]Per ottenere il colore con facilità,\nmischia il [f2]giallo di cadmio[]\ne il [f2]rosso di cadmio[].[]	[f1]Fase 4, stap 2[][b1][i1]Voeg met korte, [f2]uitgesproken streken[] de [f2]oranje[] kleur van de perziken toe.[][b1][i1]Door [f2]cadmiumgeel[] en [f2]cadmiumrood[] te mengen krijgen we een mooie kleur.[]	[f1]Fase 4, Passo 2[][b1][i1]Adicione o matiz [f2]cor de laranja[]\ndos pêssegos, utilizando pequenas\n[f2]marcas com textura[].[][b1][i1]Obtenha facilmente a cor adequada\nao misturar [f2]amarelo cádmio[] com\n[f2]vermelho cádmio[].[]	[f1]Этап 4, шаг 2[][b1][i1]Добавь [f2]оранжевый[] оттенок\nперсиков короткими [f2]рельефными\nмазками[].[][b1][i1]Проще всего получить этот цвет\nсмешиванием [f2]кадмия желтого[]\nи [f2]кадмия красного[].[]	[f1]Aşama 4, Adım 2[][b1][i1]Kısa, [f2]dokulu izlerle[] şeftalilerin [f2]turuncu[] tonunu ekle.[][b1][i1]Rengi en kolay [f2]Kadmiyum Sarısı[] ile [f2]Kadmiyum Kırmızısı[] karıştırarak elde edebilirsin.[]	8cac601df968	
lessons/LESSON_A_01_Peaches/peaches-en.stb	149	STB1.1	Great! Now it's time to [f2]blend[] those peachy colours together to get a smooth finish.	Superbe ! Il est maintenant temps d'[f2]harmoniser[]\nles couleurs de nos pêches pour obtenir\nun résultat homogène.	Großartig! Jetzt ist es an der Zeit, die Farben\nder Pfirsiche zu [f2]verblenden[], um weiche\nFarbübergänge zu erhalten.	¡Magnífico! Es el momento de [f2]esfumar[] los colores de los melocotones para conseguir un resultado uniforme.	Molto bene! Ora dovremo [f2]uniformare[] i colori\ndelle pesche per ottenere un risultato armonioso.	Prachtig! Nu gaan we de kleuren van de perziken met elkaar [f2]mengen[] zodat ze een mooi, zacht oppervlak krijgen.	Boa! Agora está na hora de [f2]harmonizar[]\nas cores dos pêssegos para obtermos um\nacabamento uniforme.	Здорово! Теперь [f2]смешаем[] цвета персиков\nпрямо на холсте, чтобы смягчить оттенки.	Harika! Şimdi pürüzsüz bir görünüm için bu şeftali renklerini [f2]birbirine yedirme[] zamanı.	84ccddebe424	
lessons/LESSON_A_01_Peaches/peaches-en.stb	150	STB1.1	This [f2]paint[] we're using has a lot in common with the [f3]oil paint[] used by the old masters!	La [f2]peinture[] sur notre palette est très\nsemblable à la [f3]peinture à l'huile[] que\nles grands maîtres utilisaient !	Diese [f2]Farbe[], die wir hier benutzen, ist der \n[f3]Ölfarbe[] der alten Meister sehr ähnlich!	¡La [f2]pintura[] que usamos tiene mucho en común con la [f3]pintura al óleo[] de los grandes artistas!	La [f2]pittura[] che stiamo utilizzando ha molto in\ncomune con la [f3]pittura a olio[] dei grandi maestri!	De [f2]verf[] die wij gebruiken lijkt veel op de [f3]olieverf[] die door oude meesters werd gebruikt.	A [f2]tinta[] que estamos a utilizar tem muito\nem comum com a [f3]tinta a óleo[] utilizada\npelos antigos mestres!	Наша [f2]краска[] очень похожа на [f3]масляные\nкраски[], которыми пользовались классики\nживописи!	Kullandığımız bu [f2]boyanın[], eski ustaların kullandığı [f3]yağlı boyayla[] birçok ortak yanı var!	8bb546d742f7	
lessons/LESSON_A_01_Peaches/peaches-en.stb	151	STB1.1	It's [f2]blendable[] and [f2]removable[], but unlike oils, we can also [f2]dry it[] in an instant.	Elle est facile à [f2]mélanger[] et à [f2]nettoyer[], mais\ncontrairement à la peinture à l'huile, elle [f2]sèche[]\ntrès rapidement !	Man kann sie [f2]verblenden[] und [f2]abwischen[], aber\nim Gegensatz zu Ölfarben können wir sie sofort\n[f2]trocknen[].	Se [f2]puede esfumar[] y [f2]retirar[], pero a diferencia de la pintura al óleo, se puede [f2]secar[] al instante.	È [f2]amalgamabile[], [f2]cancellabile[] e, diversamente\nda quella a olio, è anche possibile [f2]asciugarla[]\nistantaneamente.	De verf is makkelijk te [f2]mengen[] en weer van het doek te [f2]verwijderen[], maar in tegenstelling tot olieverf kunnen we het ook onmiddellijk laten drogen.	Pode ser [f2]harmonizada[] e [f2]removida[] mas,\nao contrário da tinta a óleo, podemos [f2]secá-la[]\nnum instante.	Ее можно [f2]смешивать[] и [f2]смывать[], но,\nв отличие от масляной, ее можно\nмгновенно [f2]просушить[].	[f2]Birbirine yedirilebilir[] ve [f2]silinebilir[] ama yağlı boyadan farklı olarak bir anda [f2]kurutabiliriz[].	6d7935ed4bc8	
lessons/LESSON_A_01_Peaches/peaches-en.stb	152	STB1.1	Paint is made up of dry, powdered [f3]pigments[] mixed into a [f3]medium[].	La peinture est constituée de [f3]pigments[] réduits\nen poudre, mélangés à un agent [f3]liant[].	Farbe besteht aus trockenen, pulverisierten\n[f3]Pigmenten[], die mit einem [f3]Anwendungsmedium[]\ngemischt werden.	La pintura se fabrica con [f3]pigmentos[] secos en polvo que se combinan en un [f3]medio[].	La pittura è formata da [f3]pigmenti[] asciutti\nin polvere, mischiati con un [f3]legante[].	Verf wordt gemaakt door droge, poedervormige [f3]pigmenten[] te vermengen met een [f3]medium[].	A tinta é feita de [f3]pigmentos[] secos e em pó,\nmisturados com um [f3]ligante[].	Краску изготавливают из сухих порошковых\n[f3]пигментов[] и [f3]связующего средства[].	Boya, kuru ve toz hâlindeki [f3]pigmentlerin[] bir [f3]bağlayıcı ortamla[] karıştırılmasıyla yapılır.	e07a2bde386b	
lessons/LESSON_A_01_Peaches/peaches-en.stb	153	STB1.1	The [f2]medium[] is a solution or binding agent that holds the particles of pigment together.	Le [f2]liant[] est une solution qui sert à agglomérer\nles pigments en donnant de la consistance à\nla peinture.	Das [f2]Anwendungsmedium[] ist eine Flüssigkeit\noder ein Bindemittel, das die Pigmente \nzusammenhält.	El [f2]medio[] es una solución o un aglutinante que mantiene unidas las partículas del pigmento.	Il [f2]legante[] è una soluzione o agente che lega\nle particelle di pigmento le une con le altre.	Het [f2]medium[] is een oplossing of een bindmiddel waarmee de pigmentdeeltjes bij elkaar gehouden worden.	Um [f2]ligante[] é uma solução ou agente aglutinante\nque mantém unidas as partículas dos pigmentos.	Это [f2]средство[] представляет собой раствор\nили связующее вещество, удерживающее\nчастицы пигмента.	[f2]Bağlayıcı ortam[], pigment parçacıklarını bir arada tutan çözelti ya da bağlayıcı maddedir.	dddb28625c87	
lessons/LESSON_A_01_Peaches/peaches-en.stb	154	STB1.1	For oil paints, that binding agent is an [f2]oil[] that gradually dries in air - hence the name!	Pour la peinture à l'huile, cet agent est une\n[f2]huile[] qui sèche lentement à l'air libre...\nd'où son nom !	Bei Ölfarben wird - wie der Name schon sagt -\nals Anwendungsmedium [f2]Öl[] verwendet, das\nlangsam an der Luft trocknet!	En el caso de la pintura al óleo, el aglutinante es un [f2]aceite[] que se seca poco a poco al aire, ¡de ahí su nombre!	Per la pittura a olio tale legante è, per l'appunto,\nun [f2]olio[] che si secca gradualmente a contatto\ncon l'aria!	Voor olieverf is het bindmiddel een [f2]olie[], die door blootstelling aan lucht langzaam opdroogt. Vandaar de naam 'olieverf'!	Para as tintas a óleo, esse agente é um [f2]óleo[] que\nseca gradualmente através do contacto com o ar.\nDaí o nome!	В масляных красках связующим средством\nявляется [f2]масло[], постепенно высыхающее\nна воздухе, поэтому краски называются\nмасляными!	Yağlı boyada bu bağlayıcı, havada yavaş yavaş kuruyan bir [f2]yağdır[]; adı da buradan gelir!	b61ee49bbe86	
lessons/LESSON_A_01_Peaches/peaches-en.stb	155	STB1.1	Oils are a favourite with artists because they [f2]dry slowly[], making them easy to work with.	Beaucoup d'artistes préfèrent la peinture à\nl'huile, car son [f2]séchage lent[] la rend facile\nà travailler.	Ölfarben sind bei Künstlern beliebt, weil sie\n[f2]langsam trocknen[]. Daher lassen sie sich gut\nverarbeiten.	Es la pintura preferida de los artistas, dado que [f2]se seca lentamente[] y hace que resulte más fácil trabajar con ella.	I colori a olio sono molto amati dagli artisti\nperché si [f2]seccano lentamente[], facilitando\ndi molto il lavoro.	Olieverf is heel populair bij kunstenaars, omdat deze verf zo [f2]langzaam opdroogt[] en er daardoor makkelijk mee te werken is.	As tintas a óleo são um dos materiais favoritos\ndos artistas porque [f2]secam lentamente[], o que\nfacilita muito o seu trabalho.	Художники предпочитают масляные краски,\nпотому что они [f2]долго не высыхают[], что\nоблегчает работу.	Yağlı boya [f2]yavaş kuruduğu[] için sanatçıların favorisidir; üzerinde çalışmak kolaydır.	8b380258a76b	
lessons/LESSON_A_01_Peaches/peaches-en.stb	156	STB1.1	If something looks wrong on the canvas, you can move it around or just wipe it off with a rag!	Si un élément de votre toile ne convient pas,\nil suffit alors de le retravailler ou de l'effacer\navec un chiffon !	Wenn etwas auf der Leinwand nicht gut\naussieht, kann man die Farbe einfach an eine\nandere Stelle bewegen oder abwischen!	¡Si no estamos conformes con algún detalle del lienzo, podemos desplazarlo o borrarlo con un trapo!	Se qualche elemento sulla tela non è\nal posto giusto, puoi spostarlo o cancellarlo\ncon lo straccio!	Als iets er op het doek toch niet zo uitziet als je zou willen, kun je het nog aanpassen of gewoon wegvegen met een lap.	Se não estiver satisfeito com algum elemento\nda pintura, pode mudá-lo de sítio ou mesmo\napagá-lo com o pano.	Если что-то на холсте кажется неверным,\nможно слегка сдвинуть краску или просто\nстереть ее ветошью!	Tuvalde bir şey yanlış görünürse yerini değiştirebilir ya da bezle silip kaldırabilirsin!	7b6032eb70dd	
lessons/LESSON_A_01_Peaches/peaches-en.stb	157	STB1.1	The downside is that waiting for a layer of paint to dry can take a lot of time.	En contrepartie, cela peut prendre un\ncertain temps avant qu'une couche de\npeinture ne sèche.	Der Nachteil ist, dass es sehr lange dauern kann,\nbis eine Farbschicht getrocknet ist.	Lo malo es que una capa de pintura puede tardar mucho en secarse.	Lo svantaggio, però, consiste nel fatto di dover\naspettare molto tempo prima che lo strato di\npittura si asciughi.	Aan de andere kant kan het erg lang duren voordat een laag verf droog is.	No entanto, o tempo de espera é uma\ndesvantagem, pois uma camada de tinta\npode levar muito tempo a secar.	Недостаток заключается в том, что\nприходится долго ждать, пока высохнет\nслой краски.	Olumsuz yanı, bir boya katmanının kurumasını beklemenin çok zaman alabilmesidir.	9858bd218b66	
lessons/LESSON_A_01_Peaches/peaches-en.stb	158	STB1.1	That's why [f3]acrylic paint[] has become another great favourite with artists!	C'est pourquoi la [f3]peinture acrylique[] a beaucoup\ngagné en popularité !	Deshalb sind [f3]Acrylfarben[] bei Künstlern\nebenfalls sehr gefragt!	¡Por ese motivo la [f3]pintura acrílica[] ha pasado a ser otra de las favoritas de los artistas!	Ecco perché anche i [f3]colori acrilici[] sono\ndiventati popolari fra gli artisti!	Daarom is ook [f3]acrylverf[] een favoriet van kunstenaars geworden.	Foi por isso que a [f3]tinta acrílica[] também se\ntornou muito popular entre os artistas!	Поэтому еще одной излюбленной краской\nв арсенале художника стала [f3]акриловая[]!	İşte bu yüzden [f3]akrilik boya[] da sanatçıların bir başka büyük favorisi hâline geldi!	8dbcc70d721a	
lessons/LESSON_A_01_Peaches/peaches-en.stb	159	STB1.1	Instead of oil, the pigments are bound by something called [f2]acrylic polymer[] mixed with [f2]water[].	Les pigments ne sont plus liés par de\nl'huile, mais par une émulsion d'[f2]eau[]\net de [f2]résine acrylique[].	Anstelle von Öl werden bei diesen Farben mit\n[f2]Wasser[] vermischte [f2]Acrylate[] als Bindemittel\ngenutzt.	En lugar de aceite, es un [f2]polímero acrílico[] mezclado con [f2]agua[] el que mantiene unidos los pigmentos.	Invece dell'olio, i pigmenti sono legati dal\ncosiddetto [f2]polimero acrilico[] mischiato\ncon [f2]acqua[].	In plaats van olie wordt voor acrylverf [f2]acrylpolymeer[], gemengd met [f2]water[], als bindmiddel gebruikt.	Em vez do óleo, os pigmentos estão ligados\npor um [f2]polímero acrílico[] misturado com [f2]água[].	Вместо масла в такой краске используют \n[f2]полиакрилаты[], смешанные с [f2]водой[].	Pigmentleri yağ yerine [f2]suyla[] karışmış [f2]akrilik polimer[] denen bir madde bağlar.	e2e9c29ab5d7	
lessons/LESSON_A_01_Peaches/peaches-en.stb	160	STB1.1	It can be [f2]diluted[] with extra water, but it dries fast, and then becomes [f2]water resistant[]. Magic!	Elle peut être [f2]diluée[] davantage, mais elle sèche\nrapidement et devient alors [f2]résistante à l'eau[].\nDe la vraie magie !	Sie können mit Wasser [f2]verdünnt[] werden,\ntrocknen schnell und sind im trockenen\nZustand [f2]wasserfest[]. Pure Magie!	Si se añade agua, se puede [f2]diluir[], pero como se seca rápido, llega un momento en el que se vuelve [f2]resistente al agua[]. ¡Parece cosa de magia!	Sebbene si possa [f2]diluire[] con l'acqua, si asciuga\nsubito e diventa [f2]impermeabile[]. Magico, vero?	Acrylverf kan met extra water worden [f2]verdund[] en droogt snel op, waarna het [f2]waterbestendig[] wordt. Net magie!	Pode ser [f2]diluído[] com um pouco mais\nde água, mas seca depressa e depois\ntorna-se [f2]impermeável[]. Parece magia!	Акриловую краску можно [f2]разводить[]\nводой, но она быстро высыхает, после\nчего становится [f2]водоотталкивающей[].\nНастоящая магия!	Fazladan suyla [f2]sulandırılabilir[] ama hızla kurur ve sonra [f2]suya dayanıklı[] hâle gelir. Sihir gibi!	6f549d5286b5	
lessons/LESSON_A_01_Peaches/peaches-en.stb	161	STB1.1	Let's get a [f2]clean brush[] now and push paint around to get a nice [f2]blend[] of colour on the peaches.	Prenons à présent un [f2]pinceau propre[] et\njouons avec les couleurs de la pêche pour\nles [f2]harmoniser[] doucement.	Lass uns jetzt einen [f2]sauberen Pinsel[] nehmen\nund damit Farbe verwischen, um einen\nschönen [f2]Farbverlauf[] auf den Pfirsichen\nzu bekommen.	Vamos a por un [f2]pincel limpio[] para dar unos retoques a la pintura aquí y allá y conseguir un estupendo [f2]esfumado[] de color en los melocotones.	Prendiamo un [f2]pennello pulito[] e passiamolo\nsulla pittura per [f2]sfumare[] i colori della pesca.	Laten we nu de verf wat uitsmeren met een [f2]schoon penseel[], zodat de kleuren van de perziken zich iets met elkaar [f2]vermengen[].	Agora vamos pegar num [f2]pincel limpo[] e utilizá-lo\npara espalhar a tinta, de forma a conseguirmos\numa boa [f2]harmonização[] das cores nos pêssegos.	Возьмем [f2]чистую кисть[] и аккуратно\n[f2]смешаем[] краски на персиках, чтобы\nполучить нужный цвет.	Şimdi [f2]temiz bir fırça[] alıp şeftalilerde hoş bir renk [f2]geçişi[] elde etmek için boyayı hafifçe hareket ettirelim.	388a6f9c58be	
lessons/LESSON_A_01_Peaches/peaches-en.stb	162	STB1.1	Gently does it. We don't want to blend too far out or lose the texture we've painted!	Allons-y doucement ! Il ne faudrait pas perdre\nnotre texture ou trop mélanger nos couleurs.	Sei dabei vorsichtig. Wir wollen nicht zu viel\nverblenden, sonst verlieren wir die strukturierte\nOberfläche, die wir gemalt haben!	Así servirá. ¡Tampoco queremos esfumar demasiado ni perder la textura que hemos creado!	Eseguiamo l'operazione con delicatezza. Evitiamo\ndi sfumare in modo eccessivo, per non\nperdere la trama che abbiamo dipinto!	Wees voorzichtig in deze stap, want we willen de kleuren niet te veel mengen. Ook willen we de textuur die we hebben geschilderd, niet verliezen.	Execute este passo com calma. Se harmonizar\ndemasiado, correrá o risco de perder a textura\nque já criámos!	Будь аккуратнее. Мы не хотим смешать\nкраску на слишком больших участках\nили нарушить созданную текстуру!	Nazik ol. Fazla yedirip boyadığımız dokuyu kaybetmek istemiyoruz!	ba7bd1e16235	
lessons/LESSON_A_01_Peaches/peaches-en.stb	163	STB1.1	Stage 4 of 6 - Peach Colour	Phase 4/6 : couleur des pêches	Stufe 4 von 6 - Farbe der Pfirsiche	Fase 4 de 6 - Color de los melocotones	Fase 4 di 6 - Colore delle pesche	Fase 4 van 6: de perziken	Fase 4 de 6: Cor dos Pêssegos	Этап 4 из 6. Цвет персиков	6 Aşamanın 4.sü - Şeftali Rengi	b0cbe4ab9e16	
lessons/LESSON_A_01_Peaches/peaches-en.stb	164	STB1.1	[f1]Stage 4, Step 3[][b1][i1]Use a clean brush to [f2]blend[] the colour on the [f2]peaches[] a little.[]	[f1]Phase 4, étape 3[][b1][i1]Utiliser un pinceau propre pour\n[f2]harmoniser[] doucement les\n[f2]couleurs[] des pêches.[]	[f1]Stufe 4, Schritt 3[][b1][i1][f2]Verblende[] mit einem sauberen\nPinsel die Farben der [f2]Pfirsiche[]\nein wenig.[]	[f1]Fase 4, paso 3[][b1][i1]Usa un pincel limpio para [f2]esfumar[] un poco el color de los [f2]melocotones[].[]	[f1]Fase 4, Passo 3[][b1][i1]Usa un pennello pulito per\n[f2]sfumare[] leggermente\ni colori delle [f2]pesche[].[]	[f1]Fase 4, stap 3[][b1][i1]Gebruik een schoon penseel om de kleuren op de [f2]perziken[] voorzichtig te [f2]mengen[].[]	[f1]Fase 4, Passo 3[][b1][i1]Utilize um pincel limpo para\n[f2]harmonizar[] um pouco a cor\ndos [f2]pêssegos[].[]	[f1]Этап 4, шаг 3[][b1][i1]Немного [f2]смешай[] краски\nна [f2]персиках[] чистой кистью.[]	[f1]Aşama 4, Adım 3[][b1][i1]Temiz bir fırçayla [f2]şeftalilerdeki[] renkleri biraz [f2]birbirine yedir[].[]	a0153f002346	
lessons/LESSON_A_01_Peaches/peaches-en.stb	165	STB1.1	Great! We've now painted our peaches!	Bien ! Nous avons fini de peindre nos pêches !	Großartig! Damit sind wir mit unseren\nPfirsichen fertig!	¡Genial! ¡Ya tenemos los melocotones!	Ottimo! Abbiamo dipinto le nostre pesche!	Goed werk! We hebben nu onze perziken geschilderd.	Excelente! Os nossos pêssegos estão pintados!	Превосходно! Мы изобразили персики!	Harika! Şeftalilerimizi artık boyadık!	9bfc1174c75b	
lessons/LESSON_A_01_Peaches/peaches-en.stb	166	STB1.1	Stage 5 of 6 - Glazing	Phase 5/6 : glacis	Stufe 5 von 6 - Lasuren	Fase 5 de 6 - Veladuras	Fase 5 di 6 - Velature	Fase 5 van 6: glaceren	Fase 5 de 6: Acetinar	Этап 5 из 6. Лессировка	6 Aşamanın 5.si - Glase	19aa87007155	
lessons/LESSON_A_01_Peaches/peaches-en.stb	167	STB1.1	In [f2]Stage Five[] we're going to add some [f2]softness[] using [f2]glazes[].	Dans la [f2]phase 5[], nous allons ajouter un peu de\n[f2]douceur[] à notre tableau en utilisant des [f2]glacis[].	In [f2]Stufe fünf[] werden wir das Bild mit [f2]Lasuren[]\netwas [f2]weicher[] gestalten.	En la [f2]quinta fase[], trataremos de [f2]suavizar[] nuestra obra por medio de [f2]veladuras[].	Nella [f2]Fase 5[] aggiungeremo [f2]morbidezza[] usando\nle [f2]velature[].	In [f2]fase vijf[] gaan we [f2]zachtheid[] toevoegen door te [f2]glaceren[].	Na [f2]quinta fase[] vamos adicionar alguma\n[f2]suavidade[] ao quadro, utilizando [f2]acetinados[].	На [f2]пятом этапе[] мы [f2]смягчим[] изображение\nс помощью [f2]лессировки[].	[f2]Beşinci Aşamada[] [f2]glase katmanlarıyla[] biraz [f2]yumuşaklık[] ekleyeceğiz.	f02474c518c1	
