file,index,label,English,German,Spanish,French,Italian,Turkish,official_max_lines,official_max_px,turkish_lines,turkish_max_px,fit_ratio,fit_status,control_status,translation_status,translator_note
event.msbt,202,ET_Obj_Gim_03_01,"⟦TAG:0004:0003:00CD⟧When you ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧jump⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ on an ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧expansion
switch⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300033005F0030003200⟧","⟦TAG:0004:0003:00CD⟧⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Rundumschalter⟦TAG:0000:0003:FAFFE6FF⟧ ⟦TAG:0000:0001:FFFF⟧werden
durch ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧Draufhüpfen ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧aktiviert!⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300033005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Al ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧saltar ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧sobre un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧expandeblox⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300033005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Lorsque vous ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧sautez⟦TAG:0000:0003:FAFFE6FF⟧ ⟦TAG:0000:0001:FFFF⟧sur un
⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧extenseur⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧...⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300033005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Quando ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧salti⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ su un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧espandiblocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300033005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Bir ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧genişletme düğmesinin⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
üstüne ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧zıpladığında⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300033005F0030003200⟧",2,465,2,351,0.755,OK,OK,MANUAL,
event.msbt,203,ET_Obj_Gim_03_02,"⟦TAG:0004:0003:00CD⟧it ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pulls out⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ every ⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧block⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧of the same
colour in all four directions.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Dann ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧fahren ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧gleichfarbige ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Blöcke ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
komplett in alle Richtungen ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧aus⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧!⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧desplegarás ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧los ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloques ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧de su
color en las cuatro direcciones.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧cela ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tire⟦TAG:0000:0003:FAFFE6FF⟧ ⟦TAG:0000:0001:FFFF⟧tous les ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧blocs ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧de sa couleur
dans toutes les directions.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tiri fuori⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ tutti i ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧blocchi⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ del suo stesso
colore nelle quattro direzioni.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Aynı renkteki tüm ⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧blokları⟦TAG:0000:0001:FFFF⟧⟦TAG:0000:0003:FAFFE6FF⟧
dört yönde birden ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧dışarı çeker⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧.⟦TAG:0004:0000:⟧",2,500,2,420,0.840,OK,OK,MANUAL,control inventory repaired
event.msbt,204,ET_Obj_Gim_04_01,"⟦TAG:0004:0003:00CD⟧When you ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧jump⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ into a ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧manhole⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300034005F0030003200⟧","⟦TAG:0004:0003:00CD⟧In ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Einstiege ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧brauchst du bloß
⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧hineinzuhüpfen⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧, um sie zu benutzen!⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300034005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Cuando entres por un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧condublox⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300034005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Lorsque vous ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧sautez⟦TAG:0000:0003:FAFFE6FF⟧ ⟦TAG:0000:0001:FFFF⟧dans un ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧puits⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
ou dans une⟦TAG:0000:0001:0200⟧ ⟦TAG:0000:0003:4FBBF1FF⟧trappe à échelle⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧...⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300034005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Quando ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧salti⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧in una ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧botola⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300034005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Bir ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧geçidin⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ içine
⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧zıpladığında⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧,⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300034005F0030003200⟧",2,490,2,216,0.441,OK,OK,MANUAL,
event.msbt,205,ET_Obj_Gim_04_02,"⟦TAG:0004:0003:00CD⟧it will transport you to the other
⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧manhole⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧of the same colour.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Schwupp! Schon gelangst du zum
anderen ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Einstieg ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧derselben Farbe!⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧saldrás acto seguido por el otro
⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧condublox ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧del mismo color.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧vous êtes transportée jusqu'à
l'⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧échelle⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧de la même couleur.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧questa ti trasporta all'altra ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧botola⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
dello stesso colore.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧seni aynı renkteki diğer
⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧geçide⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧taşır.⟦TAG:0004:0000:⟧",2,481,2,325,0.676,OK,OK,MANUAL,
event.msbt,206,ET_Obj_Gim_05_01,"⟦TAG:0004:0003:00CD⟧To make one appear, ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧pull out⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧ a
marked ⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧block⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧from the marked side.⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300035005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Dazu musst du aber erst den ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧Block⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
mit dem Symbol drauf ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧rausziehen⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧.⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300035005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Para poder usarlos, debes ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tirar ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧del
⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧bloque ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧por donde lleve la marca.⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300035005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Pour les révéler, ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧tirez⟦TAG:0000:0003:FAFFE6FF⟧ ⟦TAG:0000:0001:FFFF⟧les ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:4FBBF1FF⟧blocs ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧du
côté du symbole correspondant.⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300035005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Per farne apparire una, ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧tira fuori⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧un ⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧blocco⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧contrassegnato.⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300035005F0030003200⟧","⟦TAG:0004:0003:00CD⟧Ortaya çıkarmak için işaretli bir
⟦TAG:0000:0003:4FBBF1FF⟧⟦TAG:0000:0001:0200⟧bloğu⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧işaretli taraftan ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧dışarı çek⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧.⟦TAG:0004:0000:⟧⟦TAG:0004:0001:2000450054005F004F0062006A005F00470069006D005F00300035005F0030003200⟧",2,486,2,459,0.944,OK,OK,MANUAL,
event.msbt,207,ET_Obj_Gim_05_02,"⟦TAG:0004:0003:00CD⟧Keep a cool head and think things
through, and I'm sure you'll do fine.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Sonst gelangst du überhaupt
nicht dran. Nicht vergessen, ja?⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Si no te precipitas y piensas con
calma, seguro que te sale todo bien.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Application et perspicacité sont les
maîtres mots dans la Jolie Galerie !⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Rifletti bene senza perdere la calma
e non avrai alcun problema.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Sakin kalıp düşünürsen
başaracağına eminim.⟦TAG:0004:0000:⟧",2,495,2,312,0.630,OK,OK,MANUAL,
event.msbt,208,ET_Obj_Gim_06_01,"⟦TAG:0003:0000:100056004F0043005F00520033005F003400⟧⟦TAG:0004:0003:00CD⟧Right, then. Good luck!⟦TAG:0004:0000:⟧",⟦TAG:0003:0000:100056004F0043005F00520033005F003400⟧⟦TAG:0004:0003:00CD⟧Frohes Knobeln noch! Ciao!⟦TAG:0004:0000:⟧,"⟦TAG:0003:0000:100056004F0043005F00520033005F003400⟧⟦TAG:0004:0003:00CD⟧Bueno, pues eso es todo.
¡Mucha suerte!⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003400⟧⟦TAG:0004:0003:00CD⟧Profitez bien de l'essence créatrice
qui émane de ce Fullblox !⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003400⟧⟦TAG:0004:0003:00CD⟧Bene! Allora, buona fortuna!⟦TAG:0004:0000:⟧",⟦TAG:0003:0000:100056004F0043005F00520033005F003400⟧⟦TAG:0004:0003:00CD⟧Pekâlâ. Bol şans!⟦TAG:0004:0000:⟧,2,479,1,229,0.478,OK,OK,MANUAL,
event.msbt,209,ET_Obj23_First_01,"⟦TAG:0003:0000:100056004F0043005F00520033005F003200⟧⟦TAG:0004:0003:00CD⟧Hello again! My goodness, you've
been hard at work, I see!⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003200⟧⟦TAG:0004:0003:00CD⟧Hallihallo! Wie geht's, wie steht's,
wie schiebt sich's so?⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003200⟧⟦TAG:0004:0003:00CD⟧¡Hola otra vez! Caray, ¡se nota
que trabajas duro de verdad!⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003200⟧⟦TAG:0004:0003:00CD⟧L'ardeur dont vous faites preuve ne
cesse de m'impressionner !⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003200⟧⟦TAG:0004:0003:00CD⟧Chi si rivede! Caspita, vedo che
non hai perso tempo!⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003200⟧⟦TAG:0004:0003:00CD⟧Yine merhaba! Görüyorum ki
sıkı çalışmışsın!⟦TAG:0004:0000:⟧",2,482,2,385,0.799,OK,OK,MANUAL,
event.msbt,210,ET_Obj23_First_02,"⟦TAG:0004:0003:00CD⟧Now, in this Fullblox,⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Dieses Fullblox hält eine ganz
besondere Finesse für dich parat!⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Pues verás, en este Fullblox...⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Permettez-moi de vous donner un
dernier conseil pour ce Fullblox.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧In questo Fullblox,⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Şimdi, bu Fullblox’ta⟦TAG:0004:0000:⟧",2,454,1,274,0.604,OK,OK,MANUAL,
event.msbt,211,ET_Obj23_First_03,"⟦TAG:0004:0003:00CD⟧you'll need to use ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧diagonal jumps⟦TAG:0000:0001:FFFF⟧ ⟦TAG:0000:0003:FAFFE6FF⟧to
reach places both above and in front⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Nämlich ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧schräge Sprünge⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧!
Nicht seitlich, nicht vorwärts.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧tendrás que ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧saltar en diagonal⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
hacia delante...⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧Sautez en biais ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧pour atteindre un
rebord plus élevé et plus en avant...⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧dovrai usare i ⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧salti diagonali⟦TAG:0000:0001:FFFF⟧
⟦TAG:0000:0003:FAFFE6FF⟧per raggiungere punti elevati⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:00CD⟧Yukarıdaki ön ve arka noktalara
⟦TAG:0000:0003:FF883AFF⟧⟦TAG:0000:0001:0200⟧çapraz zıplayarak⟦TAG:0000:0001:FFFF⟧⟦TAG:0000:0003:FAFFE6FF⟧ ulaşmalısın.⟦TAG:0004:0000:⟧",2,500,2,450,0.900,OK,OK,MANUAL,manual fit edit
event.msbt,212,ET_Obj23_First_04,⟦TAG:0004:0003:00CD⟧and above and behind you.⟦TAG:0004:0000:⟧,"⟦TAG:0004:0003:00CD⟧⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FF883AFF⟧Springe ⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧also auch mal auf erhöhte
Punkte, die diagonal von dir liegen!⟦TAG:0004:0000:⟧",⟦TAG:0004:0003:00CD⟧y también en diagonal hacia atrás.⟦TAG:0004:0000:⟧,"⟦TAG:0004:0003:00CD⟧ou, à l'inverse, plus élevé et plus en
arrière.⟦TAG:0004:0000:⟧",⟦TAG:0004:0003:00CD⟧sia davanti che dietro di te.⟦TAG:0004:0000:⟧,"⟦TAG:0004:0003:00CD⟧Önünde ve arkandaki yüksek
noktalara böyle ulaşırsın.⟦TAG:0004:0000:⟧",2,483,2,394,0.816,OK,OK,MANUAL,
event.msbt,213,ET_Obj23_First_05,"⟦TAG:0003:0000:100056004F0043005F00520033005F003500⟧⟦TAG:0004:0003:00CD⟧Now, remember what you've learned
and take your time. I believe in you!⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003500⟧⟦TAG:0004:0003:00CD⟧Nicht vergessen, ja?
Und viel Spaß beim Hüpfen!⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003500⟧⟦TAG:0004:0003:00CD⟧¡Ánimo, yo creo en ti! Pon en
práctica todo lo aprendido, ¿vale?⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003500⟧⟦TAG:0004:0003:00CD⟧N'oubliez rien de vos leçons et vous
réussirez dans les règles de l'art !⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003500⟧⟦TAG:0004:0003:00CD⟧Bene, ricordati ciò che hai imparato
e non avere fretta. Ce la puoi fare!⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520033005F003500⟧⟦TAG:0004:0003:00CD⟧Öğrendiklerini hatırla, acele
etme. Sana güveniyorum!⟦TAG:0004:0000:⟧",2,490,2,392,0.800,OK,OK,MANUAL,
event.msbt,214,ET_Fam01_First_01,⟦TAG:0003:0000:100056004F0043005F00520035005F003100⟧⟦TAG:0004:0003:02CD⟧W-welcome to ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FCEF30FF⟧NES Expo⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧...⟦TAG:0004:0000:⟧,"⟦TAG:0003:0000:100056004F0043005F00520035005F003100⟧⟦TAG:0004:0003:02CD⟧Hallo und Wi-Wi-Willkommen
zur ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FCEF30FF⟧NES-Expo⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧!⟦TAG:0004:0000:⟧","⟦TAG:0003:0000:100056004F0043005F00520035005F003100⟧⟦TAG:0004:0003:02CD⟧Oh, esto...
¡Bienvenido a la ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FCEF30FF⟧Expo NES⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧!⟦TAG:0004:0000:⟧",⟦TAG:0003:0000:100056004F0043005F00520035005F003100⟧⟦TAG:0004:0003:02CD⟧Euh... Bienvenue dans l'⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FCEF30FF⟧Expo Rétro⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧.⟦TAG:0004:0000:⟧,⟦TAG:0003:0000:100056004F0043005F00520035005F003100⟧⟦TAG:0004:0003:02CD⟧Q-Questo è il ⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FCEF30FF⟧Mondo NES⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧...⟦TAG:0004:0000:⟧,"⟦TAG:0003:0000:100056004F0043005F00520035005F003100⟧⟦TAG:0004:0003:02CD⟧N-⟦TAG:0000:0001:0200⟧⟦TAG:0000:0003:FCEF30FF⟧NES Fuarı’na⟦TAG:0000:0003:FAFFE6FF⟧⟦TAG:0000:0001:FFFF⟧
h-hoş geldin...⟦TAG:0004:0000:⟧",2,470,2,211,0.449,OK,OK,MANUAL,control inventory repaired
event.msbt,215,ET_Fam01_First_02,"⟦TAG:0004:0003:02CD⟧Umm... So...this attraction features
Fullblox based on NES characters.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:02CD⟧Hier dreht sich alles um das gute
alte Nintendo Entertainment System!⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:02CD⟧Los Fullblox de esta atracción están
basados en personajes de NES.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:02CD⟧Ici, les Fullblox sont, euh... basés
sur des personnages de la NES. ⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:02CD⟧È un'attrazione che include Fullblox
ispirati a personaggi del NES.⟦TAG:0004:0000:⟧","⟦TAG:0004:0003:02CD⟧Ee... Bu etkinlikte NES karakterlerini
temel alan Fullblox’lar var.⟦TAG:0004:0000:⟧",2,515,2,509,0.988,REVIEW,OK,MANUAL,
