file	id	en	fr	de	it	es	old_tr	new_tr	reason_codes	reason
strings.csv	0xE1D91D4C	Void-wrought Pauldrons	Espauliers forgés dans le Néant	Nichts-Schulterplatten	Paraspalle del Vuoto	Cubrehombros de Vacío	Boşluk Dövmesi Omuzluğu	Boşluk Dövmesi Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D4D	Ruin-War Pauldrons	Espauliers de la guerre de Ruin	Untergangskrieg-Schulterplatten	Paraspalle della guerra rovinosa	Cubrehombros de Guerra de la Ruina	Yıkım Savaşı Omuzluğu	Yıkım Savaşı Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D4E	Krakenlord Pauldrons	Espauliers de seigneur Kraken	Krakenlord-Schulterplatten	Paraspalle del signore dei kraken	Cubrehombros de señor krakeniano	Kraken Lordu Omuzluğu	Kraken Lordu Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D64	Requiem-Isle Pauldrons	Espauliers de l'île de Requiem	Requieminsel-Schulterplatten	Paraspalle dell'isola di Requiem	Cubrehombros de Requiem	Ağıt Adası Omuzluğu	Ağıt Adası Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D65	Ashthrone Pauldrons	Espauliers de Cendreval	Aschenthron-Schulterplatten	Paraspalle di Ashthrone	Cubrehombros de Tronoceniza	Ashthrone Omuzluğu	Ashthrone Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D66	Fencer's Pauldrons	Espauliers d'escrimeur	Schulterplatten des Fechters	Paraspalle dello schermitore	Cubrehombros de espadachín	Kılıç Ustası Omuzluğu	Kılıç Ustası Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D67	Deephome-Iron Pauldrons	Espauliers en fer d'Hypogée	Tiefenheimeisen-Schulterplatten	Paraspalle di ferro di Deephome	Cubrehombros de hierro de Refugio Profundo	Derinyurt Demiri Omuzluğu	Derinyurt Demiri Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D68	Primal-Shell Pauldrons	Espauliers en carapace d'Archéen	Urpanzer-Schulterplatten	Paraspalle di primeve	Cubrehombros de concha primaria	Kadim Kabuk Omuzluğu	Kadim Kabuk Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D69	Warden Pauldrons	Espauliers de Gardien	Hüter-Schulterplatten	Paraspalle del custode	Cubrehombros de custodio	Muhafız Omuzluğu	Muhafız Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D6A	Skyknight Pauldrons	Espauliers de chevalier céleste	Himmelsritter-Schulterplatten	Paraspalle del cielo notturno	Cubrehombros de caballero celeste	Gök Şövalyesi Omuzluğu	Gök Şövalyesi Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D6B	Nocturne Pauldrons	Espauliers de Nocturne	Nokturne Schulterplatten	Paraspalle di Nocturne	Cubrehombros de Nocturna	Noktürn Omuzluğu	Noktürn Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D6C	Void-touched Pauldrons	Espauliers imbus du Néant	Nichts-beseelte Schulterplatten	Paraspalle del tocco del Vuoto	Cubrehombros de tocado por Vacío	Boşluk Dokunuşlu Omuzluk	Boşluk Dokunuşlu Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D6D	Ashthrone Pauldrons	Espauliers de Cendreval	Aschenthron-Schulterplatten	Paraspalle di Ashthrone	Cubrehombros de Tronoceniza	Ashthrone Omuzluğu	Ashthrone Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D83	Spellcraft Pauldrons	Espauliers d'envoûtement	Zauberwerk-Schulterplatten	Paraspalle dell'arte incantatoria	Cubrehombros hechizado	Büyücülük Omuzluğu	Büyücülük Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xE1D91D84	Veilstorm Pauldrons	Espauliers des tempêtes de Veil	Veilsturm-Schulterplatten	Paraspalle della tempesta del Velo	Cubrehombros velotormenta	Veil Fırtınası Omuzluğu	Veil Fırtınası Omuz Zırhı	armor_distinction	FR Espauliers, DE Schulterplatten, IT Paraspalle, ES Cubrehombros Pauldrons’u ayrı omuz zırhı türü olarak tutuyor; Spaulders/Omuzluk ile karışmaması için “Omuz Zırhı”.
strings.csv	0xF545760B	Trinket	Bracelet	Anhänger	Ornamento	Baratija	Tılsım	Takı	term_consistency	FR Bracelet, DE Anhänger, IT Ornamento, ES Baratija bütün Trinket satırlarında aynı aileyi kullanıyor; Türkçede de Takı olarak birleştirildi ve Charm/Tılsım’dan ayrıldı.
weapons.csv	0xC8329877	Leviathan-Scale Cincture	Ceinture d'écailles de Léviathan	Leviathanschuppen-Zingulum	Cintura di scaglie di leviatano	Ceñidor de escama de leviatán	Leviathan Pulu Kemeri	Leviathan Pulu Kuşağı	term_consistency	DE Zingulum ve ES Ceñidor Cincture türünü normal Belt/Gürtel/Cinturón’dan ayırıyor; Türkçe Kuşak olarak tutarlılaştırıldı.
dialogues.csv	0xAB2FAE98	The Dregs? That doesn't sound…pleasant.	La Tourbe ? Ça n'a pas l'air très... accueillant.	Im Ghetto? Das klingt nicht sehr ... nett.	I Bassifondi? Non promette bene.	¿Los Desechos? No suena muy bien.	Dregs mi? Kulağa hiç... hoş gelmiyor.	Varoşlar mi? Kulağa hiç... hoş gelmiyor.	place_consistency	FR Tourbe, DE Ghetto, IT Bassifondi, ES Desechos ve mevcut Türkçe bölge başlığı “Varoşlar”; İngilizce kalan örnekler aynı ada çekildi.
dialogues.csv	0xBB348B84	I'm heading out on my own sometime soon, but you might find this morsel of knowledge useful - a lot of the adventurers have been using the #0x98B7D4FF#vendors#PREVIOUS# in #0x98B7D4FF#the Dregs#PREVIOUS#, in the southwest part of the city.	Je vais bientôt partir de mon côté, mais je peux vous donner une petite information qui pourra vous être utile : de nombreux aventuriers ont été vus en train de faire affaire avec les #0x98B7D4FF#marchands#PREVIOUS# de la #0x98B7D4FF#Tourbe#PREVIOUS#, au sud-ouest de la ville.	Ich werde in Kürze selbst aufbrechen, aber das hier könnte Euch interessieren - viele der anderen Abenteurer waren bei den #0x98B7D4FF#Händlern#PREVIOUS# im #0x98B7D4FF#Ghetto#PREVIOUS# im Südwesten der Stadt.	Presto entrerò in azione, ma ora voglio darti un consiglio che ti tornerà utile: molti avventurieri si rivolgono ai #0x98B7D4FF#mercanti#PREVIOUS# nei #0x98B7D4FF#Bassifondi#PREVIOUS#, nell'area sud-occidentale della città.	Pronto voy a salir de aventuras, pero te daré un consejo útil: muchos aventureros acuden a los #0x98B7D4FF#vendedores#PREVIOUS# en #0x98B7D4FF#los Desechos#PREVIOUS#, en la parte suroeste de la ciudad.	Yakında ben de tek başıma yola çıkacağım ama şu bilgi işine yarayabilir: Maceracıların çoğu şehrin güneybatısındaki #0x98B7D4FF#Dregs#PREVIOUS# bölgesinde bulunan #0x98B7D4FF#satıcıları#PREVIOUS# kullanıyor.	Yakında ben de tek başıma yola çıkacağım ama şu bilgi işine yarayabilir: Maceracıların çoğu şehrin güneybatısındaki #0x98B7D4FF#Varoşlar#PREVIOUS# bölgesinde bulunan #0x98B7D4FF#satıcıları#PREVIOUS# kullanıyor.	place_consistency	FR Tourbe, DE Ghetto, IT Bassifondi, ES Desechos ve mevcut Türkçe bölge başlığı “Varoşlar”; İngilizce kalan örnekler aynı ada çekildi.
dialogues.csv	0xCAB46CB4	06 - Ruin's End	DLG_VD06 not localized.	DLG_VD06 not localized.	DLG_VD06 not localized.	DLG_VD06 not localized.	06 - Ruin’s End	06 - Yıkımın Sonu	place_consistency	FR L’Oméga, DE Ruins Ende, IT Fine della rovina, ES Fin de la Ruina ve diğer Türkçe UI satırları aynı yer adını yerelleştiriyor: Yıkımın Sonu.
names.csv	0x18AF1603	Celdria the Ensnared	Celdria l'envoûtée	Celdria, die Gefangene	Celdria l'irretita	Celdria la enredada	Tuzağa Düşen Celdria	Tuzağa Düşmüş Celdria	duplicate_consistency	FR/DE/IT/ES names ve renk-kodlu strings satırının aynı karakter unvanı olduğunu doğruluyor; Türkçe iki sürüm tekleştirildi.
names.csv	0x579BBEE9	Silverback Wendigo	Yéti à dos argenté	Silberrücken-Yeti	Yeti dal dorso argenteo	Yeti de espalda plateada	Gümüşsırt Wendigo	Gümüşsırt Yeti	multilang_consensus	FR Yéti, DE Yeti, IT Yeti ve ES Yeti dört dilde ortak biçimde yaratığı Yeti olarak tanımlıyor; İngilizce Wendigo yerine ortak oyun karşılığı kullanıldı.
names.csv	0xEDFB820C	Captain Joneson's cask of Darkwater Stout	Tonneau de bière brune du capitaine Joneson	Kapitän Jonesons Fass mit Schwarzwasser-Starkbier	Barilotto di birra scura del capitano Joneson	Cerveza aguanegra del capitán Joneson	Kaptan Joneson'ın Darkwater Stout fıçısı	Kaptan Joneson'ın Karasu Koyu Bira Fıçısı	multilang_consensus	FR bière brune, DE Schwarzwasser-Starkbier, IT birra scura, ES cerveza aguanegra içecek adını anlamca çeviriyor; İngilizce Darkwater Stout bırakılmadı.
quests.csv	0x5D063495	Confront Adrian within Ruin's End and retrieve the crystal.	Affrontez Adrian dans l'Oméga et récupérez le cristal.	Stelle dich Adrian in Ruins Ende und nimm den Kristall an dich.	Affronta Adrian nella Fine della rovina e recupera il cristallo.	Enfréntate a Adrian en Fin de la Ruina y recupera el cristal.	Ruin's End'de Adrian'la yüzleş ve kristali geri al.	Yıkımın Sonu'nda Adrian'la yüzleş ve kristali geri al.	place_consistency	FR L’Oméga, DE Ruins Ende, IT Fine della rovina, ES Fin de la Ruina ve diğer Türkçe UI satırları aynı yer adını yerelleştiriyor: Yıkımın Sonu.
quests.csv	0xF3C5E406	Wind from a Devil.	Vent d'un Diable	Wind eines Teufels	Vento da un diavolo	Viento de un diablo	Devil'dan Rüzgâr	İblis'ten Rüzgâr	term_consistency	FR Diable, DE Teufel, IT diavolo, ES diablo; diğer Devil düşmanlarının Türkçedeki yerleşik karşılığı “İblis” ile eşitlendi.
strings.csv	0x01436339	#0xFFFFFFFF,0x7D1616FF#Blade Devil#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Diable des lames#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Klingenteufel#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Diavolo affilato#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Diablo cuchilla#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Bıçak Şeytanı#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Bıçak İblisi#PREVIOUS#	term_consistency	FR/DE/IT/ES aynı Blade Devil adını names tablosuyla birebir eşliyor; Türkçede names satırındaki “Bıçak İblisi” standardına çekildi.
strings.csv	0x10244982	"Your Nintendo 3DS system has been successfully linked to your website account.

You have been awarded 2000 Valor for linking to your website account for the first time! You can spend Valor at the Valor Relic vendor in the Dregs district of Nexus."	"Votre console Nintendo 3DS est à présent associée à votre compte en ligne.

Vous avez reçu 2000 points de Vaillance pour vous être associé(e) à votre compte en ligne pour la première fois ! Vous pouvez dépenser ces points de Vaillance auprès du marchand de Reliques de Vaillance, dans le quartier de la Tourbe."	"Dein Nintendo 3DS-System wurde mit deinem Website-Konto verknüpft.

Du hast 2000 Tapferkeit erhalten, weil du dich zum ersten Mal mit deinem Website-Konto verknüpft hast! Du kannst deine Tapferkeit beim Tapferkeitsreliquien-Händler im Ghetto von Nexus investieren."	"Ora la tua console Nintendo 3DS è collegata al tuo account online.

Sei stato premiato con 2.000 unità di Valore per aver eseguito il primo collegamento all'account online! Puoi utilizzare il Valore presso il venditore di reliquie del Valore, nei Bassifondi di Nexus."	"Tu consola Nintendo 3DS se ha vinculado con éxito a tu cuenta en línea.

¡Se te han otorgado 2000 de Valor por vincular tu consola a tu cuenta en línea por primera vez! Puedes gastar el Valor en el vendedor de reliquias de Valor, en el distrito de los Desechos en Nexus."	"Nintendo 3DS sistemin internet hesabınla başarıyla bağlandı.

İnternet hesabını ilk kez bağladığın için 2000 Yiğitlik kazandın! Yiğitliği Nexus’un Dregs bölgesindeki Yiğitlik Yadigârı satıcısında harcayabilirsin."	"Nintendo 3DS sistemin internet hesabınla başarıyla bağlandı.

İnternet hesabını ilk kez bağladığın için 2000 Yiğitlik kazandın! Yiğitliği Nexus’un Varoşlar bölgesindeki Yiğitlik Yadigârı satıcısında harcayabilirsin."	place_consistency	FR Tourbe, DE Ghetto, IT Bassifondi, ES Desechos ve mevcut Türkçe bölge başlığı “Varoşlar”; İngilizce kalan örnekler aynı ada çekildi.
strings.csv	0x33577188	Wolven Battle Data	Résultats du combat contre les Loups	Wolfkampf-Daten	Dati della battaglia con i lupi	Datos de batalla	Wolven Savaş Verileri	Kurt Savaş Verileri	multilang_consensus	FR Loups, DE Wolfkampf ve IT lupi “Wolven”ın kurtlara ait anlamını açıkça veriyor; ham İngilizce sıfat kaldırıldı.
strings.csv	0xE0FE9552	Paladin's Gauntlets	Manicles du paladin	Stulpen des Paladins	Guanti d'arme del paladino	Guanteletes de paladín	Paladin Zırhlı Eldiveni	Paladin Zırhlı Eldivenleri	duplicate_consistency	FR Manicles, DE Stulpen, IT Guanti d’arme, ES Guanteletes aynı zırhlı eldiven türünü doğruluyor; iki Türkçe varyant tekleştirildi.
strings.csv	0xE550B612	TRINKET	BRACELET	ANHÄNGER	ORNAMENTI	BARATIJAS	AKSESUAR	TAKI	term_consistency	FR BRACELET, DE ANHÄNGER, IT ORNAMENTI, ES BARATIJAS; aynı Trinket ailesi Türkçede TAKI olarak standardize edildi.
strings.csv	0xFFB034F4	#0xFFFFFFFF,0x7D1616FF#Crystal Guardian#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Gardien du cristal#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Kristallwächter#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Guardiano di cristallo#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Guardián de cristal#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Kristal Koruyucu#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Kristal Koruyucusu#PREVIOUS#	multilang_nuance	FR Gardien du cristal ve IT Guardiano del cristallo “kristalin koruyucusu” tamlamasını açıkça destekliyor; names satırı ile eşitlendi.
weapons.csv	0x9E2AE2F8	Paladin's Gauntlets	Manicles du paladin	Stulpen des Paladins	Guanti d'arme del paladino	Guanteletes de paladín	Paladin Zırh Eldivenleri	Paladin Zırhlı Eldivenleri	duplicate_consistency	FR Manicles, DE Stulpen, IT Guanti d’arme, ES Guanteletes aynı zırhlı eldiven türünü doğruluyor; iki Türkçe varyant tekleştirildi.
dialogues.csv	0xAB2FAE98	The Dregs? That doesn't sound…pleasant.	La Tourbe ? Ça n'a pas l'air très... accueillant.	Im Ghetto? Das klingt nicht sehr ... nett.	I Bassifondi? Non promette bene.	¿Los Desechos? No suena muy bien.	Varoşlar mi? Kulağa hiç... hoş gelmiyor.	Varoşlar mı? Kulağa hiç... hoş gelmiyor.	multilang_polish	FR Tourbe, DE Ghetto, IT Bassifondi, ES Desechos ile yer adı “Varoşlar”; Türkçe soru edatı ünlü uyumuna göre düzeltildi.
dialogues.csv	0xBB348B84	I'm heading out on my own sometime soon, but you might find this morsel of knowledge useful - a lot of the adventurers have been using the #0x98B7D4FF#vendors#PREVIOUS# in #0x98B7D4FF#the Dregs#PREVIOUS#, in the southwest part of the city.	Je vais bientôt partir de mon côté, mais je peux vous donner une petite information qui pourra vous être utile : de nombreux aventuriers ont été vus en train de faire affaire avec les #0x98B7D4FF#marchands#PREVIOUS# de la #0x98B7D4FF#Tourbe#PREVIOUS#, au sud-ouest de la ville.	Ich werde in Kürze selbst aufbrechen, aber das hier könnte Euch interessieren - viele der anderen Abenteurer waren bei den #0x98B7D4FF#Händlern#PREVIOUS# im #0x98B7D4FF#Ghetto#PREVIOUS# im Südwesten der Stadt.	Presto entrerò in azione, ma ora voglio darti un consiglio che ti tornerà utile: molti avventurieri si rivolgono ai #0x98B7D4FF#mercanti#PREVIOUS# nei #0x98B7D4FF#Bassifondi#PREVIOUS#, nell'area sud-occidentale della città.	Pronto voy a salir de aventuras, pero te daré un consejo útil: muchos aventureros acuden a los #0x98B7D4FF#vendedores#PREVIOUS# en #0x98B7D4FF#los Desechos#PREVIOUS#, en la parte suroeste de la ciudad.	Yakında ben de tek başıma yola çıkacağım ama şu bilgi işine yarayabilir: Maceracıların çoğu şehrin güneybatısındaki #0x98B7D4FF#Varoşlar#PREVIOUS# bölgesinde bulunan #0x98B7D4FF#satıcıları#PREVIOUS# kullanıyor.	Yakında ben de tek başıma yola çıkacağım ama şu bilgi işine yarayabilir: Maceracıların çoğu şehrin güneybatısındaki #0x98B7D4FF#Varoşlar#PREVIOUS#'da bulunan #0x98B7D4FF#satıcıları#PREVIOUS# kullanıyor.	multilang_polish	Dört yardımcı dil burayı aynı şehir bölgesi olarak veriyor; Varoşlar terminolojisi korunup Türkçe cümle doğal ve daha kısa kuruldu.
quests.csv	0x1A0167F1	#0xCDC673FF#Heirloom secured!#PREVIOUS#	#0xCDC673FF#Héritage en sécurité !#PREVIOUS#	#0xCDC673FF#Erbstück gesichert!#PREVIOUS#	#0xCDC673FF#Cimelio recuperato!#PREVIOUS#	#0xCDC673FF#¡Anillo obtenido!#PREVIOUS#	#0xCDC673FF#Yadigâr güvenceye alındı!#PREVIOUS#	#0xCDC673FF#Aile yadigârı güvenceye alındı!#PREVIOUS#	multilang_polish	FR Héritage, DE Erbstück, IT Cimelio ve ES bağlamı Heirloom görev nesnesini doğruluyor; terim Aile Yadigârı ile eşitlendi.
strings.csv	0x10244982	"Your Nintendo 3DS system has been successfully linked to your website account.

You have been awarded 2000 Valor for linking to your website account for the first time! You can spend Valor at the Valor Relic vendor in the Dregs district of Nexus."	"Votre console Nintendo 3DS est à présent associée à votre compte en ligne.

Vous avez reçu 2000 points de Vaillance pour vous être associé(e) à votre compte en ligne pour la première fois ! Vous pouvez dépenser ces points de Vaillance auprès du marchand de Reliques de Vaillance, dans le quartier de la Tourbe."	"Dein Nintendo 3DS-System wurde mit deinem Website-Konto verknüpft.

Du hast 2000 Tapferkeit erhalten, weil du dich zum ersten Mal mit deinem Website-Konto verknüpft hast! Du kannst deine Tapferkeit beim Tapferkeitsreliquien-Händler im Ghetto von Nexus investieren."	"Ora la tua console Nintendo 3DS è collegata al tuo account online.

Sei stato premiato con 2.000 unità di Valore per aver eseguito il primo collegamento all'account online! Puoi utilizzare il Valore presso il venditore di reliquie del Valore, nei Bassifondi di Nexus."	"Tu consola Nintendo 3DS se ha vinculado con éxito a tu cuenta en línea.

¡Se te han otorgado 2000 de Valor por vincular tu consola a tu cuenta en línea por primera vez! Puedes gastar el Valor en el vendedor de reliquias de Valor, en el distrito de los Desechos en Nexus."	"Nintendo 3DS sistemin internet hesabınla başarıyla bağlandı.

İnternet hesabını ilk kez bağladığın için 2000 Yiğitlik kazandın! Yiğitliği Nexus’un Varoşlar bölgesindeki Yiğitlik Yadigârı satıcısında harcayabilirsin."	"Nintendo 3DS sistemin internet hesabınla başarıyla bağlandı.

İnternet hesabını ilk kez bağladığın için 2000 Yiğitlik kazandın! Yiğitliği Nexus’un Varoşlarındaki Yiğitlik Yadigârı satıcısında harcayabilirsin."	multilang_polish	FR/DE/IT/ES Dregs’i yerelleştiriyor; mevcut “Varoşlar” terimiyle cümle doğallaştırıldı ve gereksiz “bölgesi” kaldırıldı.
strings.csv	0x683F801D	Heirloom	Héritage	Erbstück	Cimelio	Recuerdo	Yadigâr	Aile Yadigârı	multilang_polish	FR Héritage, DE Erbstück, IT Cimelio, ES Recuerdo “Heirloom”un aileden kalan yadigâr olduğunu gösteriyor; Relic/Yadigâr’dan “Aile Yadigârı” ile ayrıldı.
strings.csv	0x6BA9315B	Relic	Relique	Relikt	Reliquia	Reliquia	Emanet	Yadigâr	multilang_polish	FR Relique, DE Relikt, IT/ES Reliquia oyun içindeki Valor Relic/Yiğitlik Yadigârı terminolojisiyle aynı “Relic” ailesini doğruluyor; Yadigâr korundu.
weapons.csv	0x05684D42	#0xAA35B5FF#{{0x25CF}}#PREVIOUS# Heirloom Moccasins	Souliers de famille #0xAA35B5FF#{{0x25CF}}#PREVIOUS#	#0xAA35B5FF#{{0x25CF}}#PREVIOUS# Geerbte Moccasins	Mocassini del cimelio #0xAA35B5FF#{{0x25CF}}#PREVIOUS#	Mocasines de reliquia #0xAA35B5FF#{{0x25CF}}#PREVIOUS#	#0xAA35B5FF#{{0x25CF}}#PREVIOUS# Yadigâr Mokasenler	#0xAA35B5FF#{{0x25CF}}#PREVIOUS# Aile Yadigârı Mokasenler	multilang_polish	FR souliers de famille, DE geerbte, IT cimelio, ES reliquia; Heirloom ekipman adı Aile Yadigârı terimiyle eşitlendi.
quests.csv	0x1A0167F1	#0xCDC673FF#Heirloom secured!#PREVIOUS#	#0xCDC673FF#Héritage en sécurité !#PREVIOUS#	#0xCDC673FF#Erbstück gesichert!#PREVIOUS#	#0xCDC673FF#Cimelio recuperato!#PREVIOUS#	#0xCDC673FF#¡Anillo obtenido!#PREVIOUS#	#0xCDC673FF#Aile yadigârı güvenceye alındı!#PREVIOUS#	#0xCDC673FF#Aile mirası güvenceye alındı!#PREVIOUS#	multilang_length_polish	FR/DE/IT/ES Heirloom görev nesnesini doğruluyor; “Aile mirası” daha doğal ve kısa.
strings.csv	0x36B2B011	Online - Worldwide	En ligne - Mondial	Online - Weltweit	Online - Globale	En línea: mundial	Çevrimiçi - Dünya Geneli	Çevrimiçi - Küresel	multilang_length_polish	FR Mondial, DE Weltweit, IT Globale, ES mundial; “Küresel” aynı anlamı daha kısa vererek UI taşma riskini azaltıyor.
strings.csv	0x683F801D	Heirloom	Héritage	Erbstück	Cimelio	Recuerdo	Aile Yadigârı	Aile Mirası	multilang_length_polish	FR Héritage, DE Erbstück, IT Cimelio, ES Recuerdo; Heirloom için “Aile Mirası” hem Relic/Yadigâr’dan ayrılıyor hem daha kısa/doğal.
weapons.csv	0x05684D42	#0xAA35B5FF#{{0x25CF}}#PREVIOUS# Heirloom Moccasins	Souliers de famille #0xAA35B5FF#{{0x25CF}}#PREVIOUS#	#0xAA35B5FF#{{0x25CF}}#PREVIOUS# Geerbte Moccasins	Mocassini del cimelio #0xAA35B5FF#{{0x25CF}}#PREVIOUS#	Mocasines de reliquia #0xAA35B5FF#{{0x25CF}}#PREVIOUS#	#0xAA35B5FF#{{0x25CF}}#PREVIOUS# Aile Yadigârı Mokasenler	#0xAA35B5FF#{{0x25CF}}#PREVIOUS# Aile Mirası Mokasenler	multilang_length_polish	FR famille, DE geerbte, IT cimelio, ES reliquia bağlamıyla Heirloom terimi “Aile Mirası” olarak tutarlı ve daha kısa kullanıldı.
weapons.csv	0x237DFEF1	Shrikeclaw	Badelaire	Kreischklaue	Artigliante	Garraganchuda	Örümcekkuşu Pençesi	Çığlıkpençe	multilang_length_polish	FR Badelaire, DE Kreischklaue, IT Artigliante, ES Garraganchuda kısa fantastik silah adı kullanıyor; literal kuş adı yerine kompakt “Çığlıkpençe”.
weapons.csv	0xE3879A80	Partisan	Pertuisane	Partisane	Partigiana	Partisana	Partizan Mızrağı	Partizan	multilang_length_polish	FR Pertuisane, DE Partisane, IT Partigiana, ES Partisana silah türünü kısa bir özel terim olarak koruyor; Türkçede de “Partizan” ile UI uzunluğu korunuyor.
strings.csv	0x6320F640	Charm	Porte-bonheur	Glücksbringer	Ciondolo	Fetiche	Tılsım	Uğurluk	accessory_distinction	FR Porte-bonheur, DE Glücksbringer, IT Ciondolo, ES Fetiche; Talisman/Tılsım’dan ayrı charm türü “Uğurluk”.
strings.csv	0x668AA77E	Bauble	Colifichet	Spielerei	Pendaglio	Adorno	Süs	Süs Eşyası	accessory_distinction	FR Colifichet, DE Spielerei, IT Pendaglio, ES Adorno; Ornament/Süs’ten ayrı küçük süs eşyası türü korunuyor.
strings.csv	0xAA69690C	Pauldrons	Espauliers	Schulterplatten	Paraspalle	Cubrehombros	Omuz Zırhı	Omuz Plakası	armor_distinction	DE Schulterplatten doğrudan “omuz plakaları”; FR Espauliers, IT Paraspalle, ES Cubrehombros da Pauldrons’u generic Shoulder Armor/Omuz Zırhı ve Spaulders/Omuzluk’tan ayrı tutuyor.
strings.csv	0xAAA47263	Torus	Tore	Torus	Torus	Anillo	Halka	Torus	accessory_distinction	FR Tore, DE Torus, IT Torus ve ES Anillo; Loop/Halka’dan ayrı geometrik halka türü için Türkçede de teknik “Torus” terimi kullanıldı.
strings.csv	0xDAE1D22A	Cincture	Sangle	Zingulum	Cinturone	Ceñidor	Kuşak	Bel Bağı	accessory_distinction	FR Sangle, DE Zingulum, IT Cinturone, ES Ceñidor; Sash/Kuşak ve Belt/Kemer’den ayrı cincture türü “Bel Bağı” olarak korundu.
strings.csv	0xDE4B8368	Girdle	Ceinturon	Korsett	Bardamento	Faja	Kemer	Bel Korsesi	accessory_distinction	FR Ceinturon, DE Korsett, IT Bardamento, ES Faja; normal Belt/Kemer’den ayrı bel ekipmanı olduğu için “Bel Korsesi”.
