"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Triangle","Parçalara Ayır","Breaking Up","Breaking Up","Déformeur","Déformeur","Scherbenecke","Forme misteriose","Paneles misteriosos","Paneles misteriosos","へんしんパネル"
"Trump","Joker Surat","Joker Face","Joker Face","Le bluffeur","Le bluffeur","Pokerface","Bluffi?","Cara póker","Cara de póker","ヤングメントランプ"
"UFOCatcher","Pençe","The Claw","The Claw","La pince","La pince","Greifer","L'artiglio","Échale el gancho","Échale el gancho","しゃぎぃとれ～る"
"WakeUp","Uykucu Kafa","Sleepy Head","Sleepy Head","Comme un loir","Comme un loir","Schock-Wecker","Buon giorno!","¡Buenos días!","¡Buenos días!","めざまし"
"WarioLand3","Wario Land 3","Wario Land 3","Wario Land 3","Wario Land 3","Wario Land 3","Wario Land 3","Wario Land 3","Wario Land 3","Wario Land 3","ワリオランド<MSBT:0000:0000:02000600B930EA30FC30>3 <MSBT:0000:0000:06000600753057304E30>不思議なオルゴール"
"WarmEgg","Üstünü Kapat","Cover Up","Cover Up","Nid douillet","Nid douillet","Wärmesuchend","Al calduccio","Incuba como puedas","Incuba como puedas","しれん"
"Watage","Dilek Tut","Make a Wish","Make a Wish","Graine de pissenlit","Graine de pissenlit","Wünsche werden wahr","Esprimi un desiderio","Pide un deseo","Pide un deseo","わたげ"
"Watermelon","Yeme Yarışı","Eating Contest","Eating Contest","Concours de glouton","Concours de glouton","Megamampf","Sfida mangereccia","Zampabollos","Glotón","くいしんぼう"
"Wave","Dalga","The Wave","The Wave","La Ola","La Ola","La Ola!","L'onda","La ola","La ola","ウェーブ"
"WeightLifting","Kaldır ve Bağır","Lift & Shout","Lift & Shout","Haltérophilie","Haltérophilie","Und hepp!","Oooh issa","Pesa arriba","Pesa arriba","じゅうりょうあげ"
"Welcome","Marslıya Yol Ver","Make Way for Martian","Make Way for Martian","Accueil de martien","Accueil de martien","Besuch vom Mars","Marziano ti aspettiamo","Bienvenida a la Tierra","Bienvenida a la Tierra","ようこそちきゅうへ"
"WiiMenu","Wii Menüsü","Wii Menu","Wii Menu","Dans le menu Wii","Dans le menu Wii","Wii-Menü","Menu Wii","Menú de Wii","Menú de Wii","<MSBT:0000:0000:06000600A630A330FC30>Wiiメニュー"
"Wind","Yine Engellendin!","Foiled Again!","Foiled Again!","Botte d'escrime","Botte d'escrime","En garde!","Fioretto matto!","Florituras","Florituras","しなるカタナ"
"WindCar","Esintiyi Yakala","Hit the Gust","Hit the Gust","Non polluant","Non polluant","Windauto","Forza polmonare","El cochecito leré","Cochecito de viento","ふうりょくカー"
"Window","Kalabalık Masaüstü","Crowded Desktop","Crowded Desktop","Bureau encombré","Bureau encombré","Übervoller Bildschirm","Finestre","Escritorio agobiante","Escritorio agobiante","ウインドウ"
"Worm","Kıvranan Solucan","Worm Squirm","Worm Squirm","Mon ver à moi","Mon ver à moi","Gewürm","Vermi assetati","Líder gusano","Líder gusano","ミミズ"
"WreckingCrew","Wrecking Crew","Wrecking Crew","Wrecking Crew","Wrecking Crew","Wrecking Crew","Abbruchkommando","Wrecking Crew","Wrecking Crew","Wrecking Crew","レッキングクルー"
"Yoshi","Yoshi's Island","Yoshi's Island","Yoshi's Island","Yoshi's Island","Yoshi's Island","Yoshi's Island","Yoshi's Island","Yoshi's Island","Yoshi's Island","ヨッシーアイランド"
"Zelda","The Legend of Zelda","The Legend of Zelda","The Legend of Zelda","The Legend of Zelda","The Legend of Zelda","The Legend of Zelda","The Legend of Zelda","The Legend of Zelda","The Legend of Zelda","ゼルダの<MSBT:0000:0000:04000800673093305B306430>伝説"
"Zip","A'dan Z'ye!","XYZ!","XYZ!","Fermeture éclair","Fermeture éclair","Reißverschlussverfahren","Tira su la lampo!","Cierra el quiosco","Cierra el cierre","ファスナー"
