file	id	category	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	previous_tr	reviewed_tr	reason
lessons/LESSON_A_02_White_Haired_Man/profile-en.stb	165	form-volume	...and then [f2]darkened[] parts of our sketch with [f2]hatching[] to give the face more form.	... puis [f2]assombri[] certaines parties du visage\nà l'aide de [f2]hachures[], pour lui donner plus\nde volume.	Anschließend haben wir Teile der Skizze durch\n[f2]Schraffur[] etwas [f2]dunkler[] gestaltet. Gleichzeitig\nverlieh das unserem Gesicht mehr Form.	Y luego [f2]oscurecimos[] ciertas partes de nuestro boceto añadiendo un [f2]tramado[] para darle más forma a la cara.	... e abbiamo [f2]scurito[] parti del nostro\ndisegno usando il [f2]tratteggio[], per dare maggiore\nforma al volto.	Vervolgens hebben we bepaalde gedeeltes van onze tekening [f2]donkerder[] gemaakt met [f2]arcering[]. Hierdoor hebben we het gezicht meer vorm gegeven.	...para depois [f2]escurecermos[] partes do desenho\ncom [f2]hachura[], fazendo com que a cara ganhasse\nmais forma.	И [f2]затемнили[] некоторые участки эскиза\n[f2]штриховкой[] для подчеркивания формы лица.	...sonra yüze daha fazla hacim vermek için eskizin bazı kısımlarını [f2]tarama[] ile [f2]koyulaştırdık[].	...sonra yüze daha fazla form kazandırmak için eskizin bazı kısımlarını [f2]tarama[] ile [f2]koyulaştırdık[].	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_02_White_Haired_Man/profile-en.stb	168	form-volume	We've covered [f2]constructing the head[], [f2]proportions[], and the [f2]use of contrast[] to accentuate form.	Nous avons appris à [f2]agencer[] les différents\néléments de la tête, conserver les [f2]proportions[],\net à [f2]jouer avec le contraste[] pour accentuer\nle volume d'un objet.	Wir haben uns mit dem [f2]Aufbau des Kopfes[],\n[f2]Proportionen[] und dem [f2]Nutzen von Schatten[]\nzur Betonung von Form beschäftigt.	Hemos hablado sobre [f2]cómo construir la cabeza[], sobre las [f2]proporciones[] y sobre el [f2]uso del contraste[] para enfatizar la forma.	Abbiamo affrontato vari argomenti: dalla\n[f2]costruzione della testa[] alle [f2]proporzioni[],\nfino all'[f2]uso del contrasto[] per accentuare\nle forme.	We hebben de volgende technieken behandeld: de [f2]constructie van het hoofd[], het bepalen van [f2]de juiste proporties[] en het [f2]gebruik van contrast[] om vorm te benadrukken.	Discutimos a [f2]construção da cabeça[], as [f2]proporções[]\ne a [f2]utilização do contraste[] para realçar a forma.	Мы изучили [f2]способы построения головы[]\nи [f2]пропорции[], научились [f2]использовать\nконтраст[], чтобы подчеркнуть форму.	[f2]Başı yapılandırmayı[], [f2]oranları[] ve hacmi vurgulamak için [f2]kontrast kullanımını[] ele aldık.	[f2]Başı yapılandırmayı[], [f2]oranları[] ve formu vurgulamak için [f2]kontrast kullanımını[] ele aldık.	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_03_Archway/perspective-en.stb	131	technical-style	It lets us clearly see the [f2]tonal contrast[] inside the archway.	Cela nous permet de distinguer clairement\nle [f2]contraste de ton[] sous les voûtes.	Wir erkennen deutlich die [f2]unterschiedlichen\nHelligkeitswerte[] innerhalb des Bogengangs.	Gracias a él, podemos ver con claridad el [f2]contraste tonal[] que hay en el pasaje.	Esso ci permette di individuare chiaramente\nil [f2]contrasto tonale[] all'interno del passaggio\nad archi.	Het [f2]tooncontrast[] in de passage is duidelijk zichtbaar.	Podemos ver claramente o [f2]contraste de tons[]\ndentro da arcada.	Оно позволило бы нам увидеть\n[f2]тональный контраст[] в проходе.	Böylece kemerli geçidin içindeki [f2]ton kontrastını[] çok daha net görebiliriz.	Böylece kemerli geçidin içindeki [f2]tonal kontrastı[] çok daha net görebiliriz.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_03_Archway/perspective-en.stb	196	form-volume	With our line drawing in place, we cleaned up and [f2]added tone[] to create form.	Notre dessin au trait en place, nous avons effacé\nles traits inutiles et [f2]ajouté des nuances[] pour\nlui donner du volume.	Als unsere Linien fertig gezeichnet waren,\nhaben wir die Zeichnung gesäubert und\ndurch [f2]Schattierungen[] Objekte dreidimensional\ndargestellt.	Una vez dibujadas las líneas, limpiamos y [f2]añadimos tono[] para crear forma.	Dopo aver inserito tutte le linee necessarie,\nabbiamo ripulito il disegno [f2]aggiungendo tono[]\nper dare volume.	Toen onze belangrijkste lijnen op papier stonden, hebben we de tekening opgeschoond en [f2]toon[] toegevoegd om de afbeelding vorm te geven.	Com as linhas já desenhadas, limpámos e\n[f2]adicionámos tom[] para criar a forma.	На этом работа с линиями была закончена.\nМы немного подчистили рисунок и для\nпридания объема [f2]добавили тон[].	Çizgisel yapı hazır olunca gereksiz çizgileri temizleyip hacim oluşturmak için [f2]ton ekledik[].	Çizgisel yapı hazır olunca gereksiz çizgileri temizleyip form oluşturmak için [f2]ton ekledik[].	Form/hacim ayrımı ve formu izleyen tarama dili teknik bağlama göre düzeltildi.
lessons/LESSON_A_04_Forest/forest-en.stb	5	technical-style	[f3]Cerulean Blue[] - A cobalt-derived pigment, prized for painting skies due to its purity.	[f3]Bleu céruléen[] : ou bleu « céleste », pigment\nà base de cobalt très apprécié pour peindre\nles cieux en raison de sa pureté.	[f3]Coelinblau[] - Aus Kobalt gewonnenes Pigment,\ndas wegen seiner Reinheit für das Malen des\nHimmels geschätzt wird.	[f3]Azul cerúleo[]: pigmento derivado del cobalto. Muy preciado para pintar los colores del cielo debido a su pureza.	[f3]Blu ceruleo[]: un pigmento derivato dal cobalto.\nData la sua purezza, è spesso utilizzato per\ndipingere il cielo.	[f3]Ceruleumblauw[]: pigment dat is afgeleid van kobalt. Is vanwege zijn puurheid populair voor het schilderen van luchten.	[f3]Azul Cerúleo[]: Um pigmento derivado do cobalto, valorizado na pintura de céus devido à sua elevada pureza.	[f3]Церулеум синий[] — кобальтовый пигмент,\nкоторый идеально подходит для\nизображения неба благодаря чистоте цвета.	[f3]Serulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	[f3]Cerulean Mavisi[] - Kobalttan elde edilen, saflığı sayesinde gökyüzü resimlerinde çok değer verilen bir pigment.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	7	technical-style	[f3]Sap Green[] - Originally made from buckthorn berries. Modern versions are a blend of other paints.	[f3]Vert de nerprun[] : produit à l'origine à partir\nde baies de nerprun, les versions modernes\nsont des mélanges de divers pigments.	[f3]Saftgrün[] - Wurde ursprünglich aus dem Saft\nder Kreuzdornbeere hergestellt, heute aber \ndurch das Mischen anderer Farben. 	[f3]Verde savia[]: originariamente se obtenía a partir de las bayas del espino cerval. Hoy en día se consigue mezclando otras pinturas.	[f3]Verde vescica[]: in origine veniva prodotto dalle\nbacche di spincervino. Le versioni moderne\nsono una mescolanza di altri colori.	[f3]Sapgroen[]: werd oorspronkelijk gemaakt van wegedoornbessen. Wordt tegenwoordig gemaakt van verschillende andere pigmenten.	[f3]Verde Seiva[]: Originalmente obtido a partir\ndas bagas do espinheiro marítimo, as versões\natuais são uma combinação de outras tintas.	[f3]Травяная зеленая[] — краска, изначально\nполучаемая из ягод крушины. Сейчас ее\nпроизводят, смешивая другие краски.	[f3]Özsu Yeşili[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	[f3]Sap Green[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	9	technical-style	[f3]Burnt Umber[] - An 'earth colour' made from heating iron-rich clay, originally from Umbria in Italy.	[f3]Terre d'ombre brûlée[] : terre colorante produite\npar calcination d'une argile riche en fer qui\nprovenait à l'origine d'Ombrie, en Italie.	[f3]Gebrannte Umbra[] - Eine „Erdfarbe“,\ndie durch das Erhitzen von eisenhaltigem\nLehm gewonnen wird. 	"[f3]Sombra tostada[]: ""color de tierra"" obtenido tras cocer arcilla rica en hierro, originaria de la región de Umbría, en Italia."	"[f3]Terra d'ombra bruciata[]: un ""colore di terra""\nottenuto riscaldando argilla ricca di ferro.\nOriginario dell'Umbria."	[f3]Gebrande omber[]: een 'aardekleur' die wordt gemaakt van verhitte, ijzerrijke klei. Komt oorspronkelijk uit het Italiaanse Umbrië.	[f3]Umbro Queimado[]: Uma cor térrea conseguida\natravés do aquecimento de argila rica em ferro\nproveniente da região de Úmbria, na Itália.	[f3]Умбра жженая[] — природная краска,\nназванная в честь итальянской Умбрии.\nЕе получают из железистой глины.	[f3]Yanık Umber[] - Demir bakımından zengin kilin ısıtılmasıyla elde edilen bir 'toprak rengi'; adını İtalya'daki Umbria bölgesinden alır.	[f3]Yanık Ombra[] - Demir bakımından zengin kilin ısıtılmasıyla elde edilen bir 'toprak rengi'; adını İtalya'daki Umbria bölgesinden alır.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	21	technical-style	We already have a suitable paint colour for this: it's called [f2]Burnt Umber[].	Nous avons déjà la couleur parfaite pour cela :\nla [f2]terre d'ombre brûlée[].	Auf unserer Palette haben wir dafür auch schon\ndie passende Farbe: [f2]Gebrannte Umbra[].	Para ello, ya tenemos el color adecuado, se llama [f2]sombra tostada[].	Abbiamo già il colore adatto: si chiama\n[f2]terra d'ombra bruciata[].	We hebben hiervoor al een prima kleur, namelijk [f2]gebrande omber[].	Já temos um pigmento perfeito para isto,\nchamado [f2]umbro queimado[].	Для нее уже есть подходящая краска:\n[f2]умбра жженая[].	Buna uygun hazır bir boya rengimiz var: [f2]Yanık Umbra[].	Buna uygun hazır bir boya rengimiz var: [f2]Yanık Ombra[].	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	24	technical-style	[f1]Stage 1, Step 1[][b1][i1]Block in a [f2]ground colour[] for the [f2]rocky areas[] using Burnt Umber paint.[]	[f1]Phase 1, étape 1[][b1][i1]Peindre en aplat une [f2]couleur\nde fond[] pour les [f2]zones rocheuses[]\nde notre paysage, en utilisant la\ncouleur terre d'ombre brûlée.[]	[f1]Stufe 1, Schritt 1[][b1][i1]Trage eine [f2]Grundfarbe[] für die\n[f2]felsigen Bereiche[] auf. Verwende\ndafür Gebrannte Umbra.[]	[f1]Fase 1, paso 1[][b1][i1]Mancha un [f2]color base[] para las [f2]zonas rocosas[] usando pintura de color sombra tostada.[]	[f1]Fase 1, Passo 1[][b1][i1]Aggiungi un [f2]colore di fondo[] per le\n[f2]aree rocciose[] servendoti della\nterra d'ombra bruciata.[]	[f1]Fase 1, stap 1[][b1][i1]Schilder met gebrande omber een [f2]grondkleur[] voor de [f2]rotsen[].[]	[f1]Fase 1, Passo 1[][b1][i1]Empaste a [f2]cor base[] das [f2]áreas\nrochosas[] com o pigmento de\numbro queimado.[]	[f1]Этап 1, шаг 1[][b1][i1]Используй в качестве [f2]цвета фона[]\nумбру жженую и закрась ею\n[f2]каменистые участки[].[]	[f1]Aşama 1, Adım 1[][b1][i1]Yanık Umbra kullanarak [f2]zemin rengini[] [f2]kayalık bölgelere[] kabaca yerleştir.[]	[f1]Aşama 1, Adım 1[][b1][i1]Yanık Ombra kullanarak [f2]zemin rengini[] [f2]kayalık bölgelere[] kabaca yerleştir.[]	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	37	wash-lavi	[f1]Stage 2, Step 1[][b1][i1]Add a [f2]wash of blue[] in the [f2]foreground[] as a base hue for the [f2]water[].[]	[f1]Phase 2, étape 1[][b1][i1]Appliquer un [f2]lavis bleu[] au [f2]premier\nplan[], qui constituera la teinte de base\nde l'[f2]eau[].[]	[f1]Stufe 2, Schritt 1[][b1][i1]Füge im [f2]Vordergrund[] ein\n[f2]verdünntes Dunkelblau[] als\nGrundlage für das [f2]Wasser[] hinzu.[]	[f1]Fase 2, paso 1[][b1][i1]Añade una [f2]aguada de azul[] al [f2]primer plano[] como matiz base para el [f2]agua[].[]	[f1]Fase 2, Passo 1[][b1][i1]Aggiungi una [f2]velatura blu[]\nal [f2]primo piano[] per definire\nil colore di base dell'[f2]acqua[].[]	[f1]Fase 2, stap 1[][b1][i1]Voeg op de [f2]voorgrond[] een [f2]donkerblauwe wassing[] toe die als basiskleur voor het [f2]water[] dient.[]	[f1]Fase 2, Passo 1[][b1][i1]Adicione uma [f2]aguada azul[] ao\n[f2]primeiro plano[] como matiz base\nda [f2]água[].[]	[f1]Этап 2, шаг 1[][b1][i1]Добавь [f2]прозрачный темно-\nсиний[] цвет на [f2]передний\nплан[], чтобы обозначить [f2]воду[].[]	[f1]Aşama 2, Adım 1[][b1][i1][f2]Suyun[] temel rengi olarak [f2]ön plana[] ince bir [f2]mavi sulandırılmış boya katmanı[] uygula.[]	[f1]Aşama 2, Adım 1[][b1][i1][f2]Suyun[] temel rengi olarak [f2]ön plana[] ince bir [f2]mavi lavi[] uygula.[]	Wash/lavi terminolojisi teknik bağlama göre standardize edildi.
lessons/LESSON_A_04_Forest/forest-en.stb	46	wash-lavi	[f1]Stage 2, Step 2[][b1][i1]Add a wash of [f2]dark blue[] for the shadowed areas of [f2]water[].[][b1][i1]Keep your brushstrokes [f2]loose[], focusing on [f2]tones[] rather than detail.[]	[f1]Phase 2, étape 2[][b1][i1]Ajouter un lavis [f2]bleu foncé[] sur les\nzones sombres de l'[f2]eau[].[][b1][i1]Donner des coups de pinceau\n[f2]fluides et détendus[], les [f2]nuances[]\nimportent plus que les détails.[]	[f1]Stufe 2, Schritt 2[][b1][i1]Füge ein verdünntes [f2]Dunkelblau[]\nfür die schattigen Bereiche des\n[f2]Wassers[] hinzu.[][b1][i1]Verwende [f2]lockere[] Pinselstriche\nund konzentriere dich dabei eher\nauf die [f2]Töne[] als auf die Details.[]	[f1]Fase 2, paso 2[][b1][i1]Añade una aguada de [f2]azul oscuro[] para las zonas sombreadas donde hay [f2]agua[].[][b1][i1]Realiza pinceladas [f2]sueltas[] centrándote más en los [f2]tonos[] que en los detalles.[]	[f1]Fase 2, Passo 2[][b1][i1]Aggiungi una velatura di [f2]blu scuro[]\nper le zone d'ombra dell'[f2]acqua[].[][b1][i1]Usa pennellate [f2]sciolte[],\nconcentrandoti più sui\n[f2]toni[] che sui dettagli.[]	[f1]Fase 2, stap 2[][b1][i1]Voeg een [f2]donkerblauwe[] wassing toe voor de schaduwgedeeltes op het [f2]water[].[][b1][i1]Gebruik [f2]losse[] penseelstreken en focus meer op [f2]tonen[] dan op details.[]	[f1]Fase 2, Passo 2[][b1][i1]Adicione uma aguada [f2]azul-escura[]\nàs áreas de sombra da [f2]água[].[][b1][i1]Faça pinceladas [f2]soltas[],\nconcentrando-se mais nos [f2]tons[]\ne menos nos pormenores.[]	[f1]Этап 2, шаг 2[][b1][i1]Добавь прозрачную [f2]темно-\nсинюю[] краску на участки\nтеней на [f2]воде[].[][b1][i1]Делай [f2]размашистые[] мазки,\nсосредоточься на [f2]тонах[], а\nне на мелких деталях.[]	[f1]Aşama 2, Adım 2[][b1][i1][f2]Suyun[] gölgeli bölgelerine [f2]koyu mavi[] bir sulandırılmış boya katmanı uygula.[][b1][i1]Ayrıntı yerine [f2]tonlara[] odaklanarak fırça darbelerini [f2]serbest[] tut.[]	[f1]Aşama 2, Adım 2[][b1][i1][f2]Suyun[] gölgeli bölgelerine [f2]koyu mavi[] bir lavi uygula.[][b1][i1]Ayrıntı yerine [f2]tonlara[] odaklanarak fırça darbelerini [f2]serbest[] tut.[]	Wash/lavi terminolojisi teknik bağlama göre standardize edildi.
lessons/LESSON_A_04_Forest/forest-en.stb	54	technical-style	[f2]Tonal contrast[] occurs where areas of [f2]light and dark[] sit next to each other...	On parle de [f2]contraste de ton[] lorsque des zones\n[f2]claires et obscures[] sont juxtaposées...	[f2]Helligkeitskontrast[] entsteht an Stellen, an denen\n[f2]hell und dunkel[] nebeneinanderliegen.	Se produce [f2]contraste tonal[] cuando en una zona conviven [f2]luz y oscuridad[]...	Il [f2]contrasto tonale[] si verifica quando le zone\n[f2]chiare e scure[] si affiancano...	[f2]Tooncontrast[] ontstaat waar [f2]lichte en donkere[] vlakken zich naast elkaar bevinden ...	O [f2]contraste tonal[] ocorre quando áreas de\n[f2]luz e sombra[] se encontram próximas...	[f2]Тональный контраст[] появляется там,\nгде соприкасаются [f2]свет и тень[].	[f2]Ton kontrastı[], [f2]açık ve koyu[] bölgelerin yan yana gelmesiyle oluşur...	[f2]Tonal kontrast[], [f2]açık ve koyu[] bölgelerin yan yana gelmesiyle oluşur...	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	58	technical-style	We can do this by adding [f2]colour[] and [f2]tonal contrast[] to the foreground to bring it forwards...	Nous pouvons donc ajouter un [f2]contraste de ton[]\net de [f2]couleur[] au premier plan...	Dies erreichen wir durch das Hinzufügen von\n[f2]Farb-[] und [f2]Helligkeitskontrasten[] im Vordergrund.	Para dar la sensación de que el primer plano emerge del cuadro, la clave está en añadirle [f2]color[] y [f2]contraste tonal[]...	Possiamo riuscirci aggiungendo [f2]colore[]\ne [f2]contrasto tonale[] al primo piano\nper farlo risaltare...	Dit doen we door [f2]kleur-[] en [f2]tooncontrast[] aan de voorgrond toe te voegen, zodat deze naar voren komt.	Podemos conseguir que o primeiro plano\nsobressaia adicionando [f2]cor[] e [f2]contraste tonal[]...	Чтобы добиться желаемого и подчеркнуть\nпередний план, нужно добавить [f2]цвет[]\nи усилить [f2]тональный контраст[].	Bunun için ön plana [f2]renk[] ve [f2]ton kontrastı[] ekleyerek onu öne çıkarabiliriz...	Bunun için ön plana [f2]renk[] ve [f2]tonal kontrast[] ekleyerek onu öne çıkarabiliriz...	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	84	technical-style	Atmospheric areas often [f2]lack sharp detail[] or tonal contrast, giving a misty effect.	Ces zones ont souvent [f2]très peu de détails[] et\nsont pauvres en contraste de ton, ce qui crée\nun effet de brouillard.	In atmosphärischen Bereichen sehen wir oft\n[f2]keine scharfen Details[] oder hohen\nHelligkeitskontraste, was uns einen Eindruck\nvon Nebel vermittelt.	Las zonas atmosféricas suelen [f2]carecer de detalles definidos[] y de contraste tonal, con lo que transmiten una sensación borrosa.	Spesso le zone atmosferiche [f2]non hanno\ndettagli ben definiti[] o contrasto tonale,\nquindi restituiscono un effetto nebbioso.	Als het landschap heiig is, zijn er vaak [f2]minder scherpe details[] en minder tooncontrast te zien, waardoor er een mistig effect ontstaat.	Muitas vezes, as áreas atmosféricas têm falta\nde [f2]pormenores definidos[] ou contraste tonal,\ncriando um efeito enevoado.	Удаленные области зачастую [f2]лишены\nчетких деталей[] и тонального контраста,\nиз-за чего возникает эффект дымки.	Atmosferik bölgelerde çoğu zaman [f2]keskin ayrıntı[] ya da güçlü ton kontrastı bulunmaz; bu da sisli bir etki verir.	Atmosferik bölgelerde çoğu zaman [f2]keskin ayrıntı[] ya da güçlü tonal kontrast bulunmaz; bu da sisli bir etki verir.	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	122	technical-style	We can also [f2]trick the mind[] into seeing lighter and darker colours by use of [f2]tonal contrast[].	Grâce au [f2]contraste de tons[], il est également\npossible de [f2]donner l'impression[] que des\ncouleurs plus ou moins claires ont été utilisées.	Der [f2]Helligkeitskontrast[] gibt uns zudem die\nMöglichkeit, die [f2]Wahrnehmung des\nBetrachters dazu zu veranlassen[], hellere\noder dunklere Farben zu sehen.	Es posible [f2]engañar a la mente[] haciéndole ver colores más oscuros o más claros utilizando el [f2]contraste tonal[].	Possiamo anche [f2]ingannare la mente[], facendole\ncredere di vedere colori più chiari o più scuri\ntramite l'uso del [f2]contrasto tonale[].	We kunnen onze ogen ook [f2]voor de gek houden[]. Door [f2]tooncontrast[] te gebruiken, lijken sommige kleuren lichter of donkerder dan ze daadwerkelijk zijn.	Também podemos [f2]enganar a mente[] para que\nveja cores mais claras ou mais escuras, utilizando\no [f2]contraste tonal[].	Кроме того, мы можем создать [f2]оптическую\nиллюзию[] с помощью [f2]тонального контраста[],\nблагодаря которому цвета могут казаться\nсветлее или темнее.	[f2]Ton kontrastı[] kullanarak zihnin renkleri olduğundan daha açık ya da koyu görmesini de [f2]sağlayabiliriz[].	[f2]Tonal kontrast[] kullanarak zihnin renkleri olduğundan daha açık ya da koyu görmesini de [f2]sağlayabiliriz[].	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	132	technical-style	[f1]Stage 4, Step 3[][b1][i1]Add in a [f2]warmer orange-green[] for the [f2]mossy areas[].[][b1][i1]Don't lighten it too much, as it will look lighter through [f2]tonal contrast[] with the rocks.[]	[f1]Phase 4, étape 3[][b1][i1]Appliquer un [f2]vert avec des\nnuances chaudes d'orange[] sur\nles zones où se trouve la [f2]mousse[].[][b1][i1]Ne pas trop l'éclaircir, cet effet\nsera rendu par le [f2]contraste de ton[]\navec les rochers.[]	[f1]Stufe 4, Schritt 3[][b1][i1]Füge den [f2]Bereichen mit Moos[] ein\n[f2]warmes Orangegrün[] hinzu.[][b1][i1]Trage es nicht zu hell auf, da es\ndurch den [f2]Helligkeitskontrast[] zu\nden Felsen ohnehin schon heller\nerscheint.[]	[f1]Fase 4, paso 3[][b1][i1]Añade un [f2]verde anaranjado más cálido[] para las [f2]zonas de musgo[].[][b1][i1]No lo aclares demasiado; el [f2]contraste tonal[] que se produce con las rocas hará que se vea más claro.[]	[f1]Fase 4, Passo 3[][b1][i1]Aggiungi un [f2]arancione verde più\ncaldo[] per il [f2]muschio[].[][b1][i1]Non serve schiarire troppo le aree:\notterremo questo risultato grazie al\n[f2]contrasto tonale[] con le rocce.[]	[f1]Fase 4, stap 3[][b1][i1]Voeg een [f2]warmere, oranjegroene kleur[] toe voor de [f2]mossige oppervlakken[].[][b1][i1]Maak deze kleur niet te licht, want door het [f2]tooncontrast[] met de donkere rotsen zal de kleur lichter lijken dan hij is.[]	[f1]Fase 4, Passo 3[][b1][i1]Adicione um [f2]laranja-verde mais\nquente[] para as [f2]áreas com musgo[].[][b1][i1]Não exagere ao clarear; esse efeito\nserá intensificado através do\n[f2]contraste tonal[] com as rochas.[]	[f1]Этап 4, шаг 3[][b1][i1]Добавь [f2]более теплый\nоранжево-зеленый[] на [f2]участки\nс мхом[].[][b1][i1]Не высветляй слишком сильно —\nцвет и так будет казаться светлее\nблагодаря [f2]тональному контрасту[]\nс камнями.[]	[f1]Aşama 4, Adım 3[][b1][i1][f2]Yosunlu bölgelere[] daha sıcak, [f2]turuncumsu bir yeşil[] ekle.[][b1][i1]Fazla açma; kayalarla arasındaki [f2]ton kontrastı[] zaten onu daha açık gösterecek.[]	[f1]Aşama 4, Adım 3[][b1][i1][f2]Yosunlu bölgelere[] daha sıcak, [f2]turuncumsu bir yeşil[] ekle.[][b1][i1]Fazla açma; kayalarla arasındaki [f2]tonal kontrast[] zaten onu daha açık gösterecek.[]	Teknik sanat dili ve bağlam tutarlılığı gözden geçirildi.
lessons/LESSON_A_04_Forest/forest-en.stb	178	wash-lavi	Let's start the water with a liberal [f2]blue-grey wash[] where it rushes downwards.	Commençons par appliquer généreusement\nun [f2]lavis bleu-gris[] sur notre chute d'eau.	Lass uns für das Wasser an den Stellen,\nan denen es herabschießt, ein großzügig\nverdünntes [f2]Blaugrau[] verwenden.	Vamos a empezar el agua con una generosa [f2]aguada de color gris azulado[] por la caída.	Applichiamo una [f2]velatura blu grigia[] nel punto\ndove l'acqua scorre verso il basso.	Laten we beginnen met een royale, [f2]blauwgrijze wassing[] voor het neerstortende water.	Passemos então à água, utilizando quantidades\ngenerosas de uma [f2]aguada de cinzento-azulado[]\npara a água que flui da cascata.	Начнем изображение воды с нанесения\n[f2]прозрачной сине-серой краски[] на те\nучастки, где вода обрушивается вниз.	Aşağı doğru hızla aktığı yerlere bolca [f2]mavi-gri sulandırılmış boya katmanı[] sürerek sudan başlayalım.	Aşağı doğru hızla aktığı yerlere bolca [f2]mavi-gri lavi[] sürerek sudan başlayalım.	Wash/lavi terminolojisi teknik bağlama göre standardize edildi.
lessons/LESSON_A_04_Forest/forest-en.stb	179	wash-lavi	We can use this wash to [f2]define the rocks[] in the foreground...	Nous pouvons également utiliser ce lavis pour\n[f2]définir les rochers[] au premier plan...	Diese verdünnte Farbe hilft uns zudem beim\n[f2]Definieren der Felsen[] im Vordergrund.	Esta aguada puede servirnos para [f2]definir las rocas[] del primer plano...	Possiamo usare questa velatura per [f2]definire\nle rocce[] in primo piano...	Met deze wassing kunnen we de [f2]rotsen[] op de voorgrond meer [f2]benadrukken[] ...	Também podemos utilizar esta aguada para\n[f2]definir as rochas[] do primeiro plano...	Эта разведенная краска может сгодиться\nи для того, чтобы [f2]подчеркнуть камни[] на\nпереднем плане.	Bu sulandırılmış boya katmanını ön plandaki [f2]kayaları belirginleştirmek[] için de kullanabiliriz...	Bu laviyi ön plandaki [f2]kayaları belirginleştirmek[] için de kullanabiliriz...	Wash/lavi terminolojisi teknik bağlama göre standardize edildi.
lessons/LESSON_A_04_Forest/forest-en.stb	183	wash-lavi	[f1]Stage 6, Step 1[][b1][i1]Add a liberal wash of [f2]blue-grey[] to the waterfall.[][b1][i1]Use this step to define the [f2]rocks in the foreground[], but without getting too detailed.[]	[f1]Phase 6, étape 1[][b1][i1]Appliquer un généreux lavis\n[f2]bleu-gris[] sur la cascade.[][b1][i1]Définir les [f2]rochers du premier\nplan[] avec ce même lavis, mais\nsans les détailler.[]	[f1]Stufe 6, Schritt 1[][b1][i1]Füge dem Wasserfall ein großzügig\nverdünntes [f2]Blaugrau[] hinzu.[][b1][i1]Definiere in diesem Schritt die\n[f2]Felsen im Vordergrund[],\nvermeide dabei aber zu\ngroßen Detailreichtum.[]	[f1]Fase 6, paso 1[][b1][i1]Añade una generosa aguada de [f2]gris azulado[] a la cascada.[][b1][i1]Aprovecha este momento para definir las [f2]rocas del primer plano[], pero sin entrar en detalles.[]	[f1]Fase 6, Passo 1[][b1][i1]Aggiungi una velatura libera di [f2]blu\ngrigio[] alla cascata.[][b1][i1]Usa questo passo per definire\nle [f2]rocce in primo piano[], ma\nsenza esagerare con i dettagli.[]	[f1]Fase 6, stap 1[][b1][i1]Voeg een royale, [f2]blauwgrijze[] wassing aan de waterval toe.[][b1][i1]In deze stap kun je ook de [f2]rotsen op de voorgrond[] beter benadrukken, maar maak ze niet te gedetailleerd.[]	[f1]Fase 6, Passo 1[][b1][i1]Aplique uma aguada generosa\nde [f2]cinzento-azulado[] à cascata.[][b1][i1]Aproveite este passo para definir\nas [f2]rochas do primeiro plano[], sem\ntrabalhar demasiado os pormenores.[]	[f1]Этап 6, шаг 1[][b1][i1]Добавь прозрачную [f2]сине-\nсерую краску[] на водопад.[][b1][i1]Обозначь на этом шаге также \n[f2]камни на переднем плане[],\nно не углубляйся в детали.[]	[f1]Aşama 6, Adım 1[][b1][i1]Şelaleye bol miktarda [f2]mavi-gri[] sulandırılmış boya katmanı uygula.[][b1][i1]Bu adımda [f2]ön plandaki kayaları[] belirginleştir ama fazla ayrıntıya girme.[]	[f1]Aşama 6, Adım 1[][b1][i1]Şelaleye bol miktarda [f2]mavi-gri[] lavi uygula.[][b1][i1]Bu adımda [f2]ön plandaki kayaları[] belirginleştir ama fazla ayrıntıya girme.[]	Wash/lavi terminolojisi teknik bağlama göre standardize edildi.
