file	id	format	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	tr_before	tr_after	reason
Mini_lessons/LESSON_A_07_M1_Castle_Ruins/castlegarden-en.stb	45	STB1.1	Hello again! Have you been enjoying yourself? Drawing expressively can be so [f2][v]liberating[][]!	Ah, re-bonjour ! Alors, cet exercice vous a plu ?\nRéaliser un dessin très expressif peut vraiment\npermettre de se [f2][v]défouler[][] !	Schön, dich wiederzusehen! Hattest du Spaß\nbei dieser Lektion? Expressives Zeichnen kann\nso [f2][v]befreiend[][] sein!	¡Hola otra vez! ¿Te lo has pasado bien? ¡Dibujar con expresividad es de lo más [f2][v]liberador[][]!	Piacere di rivederti! Allora, è stato divertente?\nDisegnare in maniera espressiva può essere\ncosì [f2][v]liberatorio[][]!	En? Vond je het leuk? Expressief tekenen kan zo [f2][v]bevrijdend[][] werken!	Olá novamente! Então, divertiu-se? Desenhar\nexpressivamente pode ser muito [f2][v]libertador[][]!	Снова здравствуй! Тебе понравилось?\nСоздание выразительного рисунка может\nбыть очень [f2]приятным[] времяпрепровождением!	Yine merhaba! Eğleniyor musunuz? Dışavurumcu çizim yapmak ne kadar [f2][v]özgürleştirici[][] olabiliyor!	Yine merhaba! Eğleniyor musun? Dışavurumcu çizim yapmak ne kadar [f2][v]özgürleştirici[][] olabiliyor!	voice/style
Mini_lessons/LESSON_A_07_M1_Castle_Ruins/castlegarden-en.stb	46	STB1.1	I hope you were pleased with your interpretation of the castle.	J'espère que votre interprétation des ruines\ndu château vous satisfait.	Ich hoffe, dir gefällt deine Interpretation der\nBurgruine.	Espero que estés conforme con tu interpretación del castillo.	Spero che il modo in cui hai deciso di\ninterpretare il castello ti abbia soddisfatto.	Ik hoop dat je tevreden bent met jouw interpretatie van het kasteel.	Espero que tenha ficado contente com\na sua interpretação do castelo.	Надеюсь, тебе нравится созданный\nтобой образ замка!	Umarım kaleye getirdiğiniz yorumdan memnun kalmışsınızdır.	Umarım kaleye getirdiğin yorumdan memnun kalmışsındır.	voice/style
Mini_lessons/LESSON_A_07_M1_Castle_Ruins/castlegarden-en.stb	48	STB1.1	Why not take some [f2]photos[] to draw from, and [f2]exaggerate[] the shapes and colour?	Pourquoi ne pas essayer aussi de prendre\ndes [f2]photos[] à partir desquelles dessiner en\n[f2]exagérant[] les formes et les couleurs ?	Warum nimmst du nicht einige [f2]Fotos[] als\nVorlage und [f2]überhöhst[] die Formen und\nFarben etwas?	Te sugiero que hagas [f2]fotos[] que te sirvan de modelo, para probar a [f2]exagerar[] las formas y colores.	Perché non scattare delle [f2]foto[] da usare come\nsoggetto e [f2]accentuare[] le forme e i colori del\nnostro disegno?	Waarom probeer je niet eens wat [f2]foto's[] te nemen om na te tekenen? Het kan heel leuk zijn om de vormen en kleuren dan een beetje te [f2]overdrijven[]!	Que tal tirar algumas [f2]fotos[] para usar como\nreferência e experimentar [f2]exagerar[] as suas\nformas e cores?	Возьми какие-нибудь [f2]фотографии[]\nи попробуй [f2]кардинально изменить[]\nцвет и форму объектов.	Neden çizmek üzere birkaç [f2]fotoğraf[] çekip şekilleri ve renkleri [f2]abartmayı[] denemiyorsunuz?	Neden çizmek üzere birkaç [f2]fotoğraf[] çekip şekilleri ve renkleri [f2]abartmayı[] denemiyorsun?	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	1	STB1.1	[b1][i1]Start off your painting by [f2]blocking in[] some [f2]base colours[].[][b1][i1][f2]Dark tones[] will help the bright colours shine later on.[]	[b1][i1]Commencer par [f2]peindre les aplats[]\nde [f2]couleurs de base[] du tableau.[][b1][i1][f2]Des teintes foncées[] vont contribuer\nà donner plus d'éclat aux couleurs\nvives qui s'ajouteront ensuite.[]	[b1][i1]Beginne dein Gemälde mit dem\n[f2]Auftragen[] einiger [f2]Grundfarben[].[][b1][i1][f2]Dunkle Töne[] werden die später\nverwendeten hellen Farben zum\nLeuchten bringen.[]	[b1][i1]Para empezar, [f2]mancha[] el lienzo con algunos [f2]colores base[].[][b1][i1]Si usas [f2]tonos oscuros[], harás que los colores brillantes resalten más adelante.[]	[b1][i1]Inizia il dipinto [f2]applicando[] alcuni\n[f2]colori di base[].[][b1][i1]I [f2]toni scuri[] serviranno a far risaltare\ni colori brillanti in seguito.[]	[b1][i1]Begin met het [f2]aanbrengen[] van wat [f2]basiskleuren[].[][b1][i1]Als je nu [f2]donkere tonen[] gebruikt, lijken de lichtere kleuren die je later toevoegt, extra helder![]	[b1][i1]Comece por [f2]empastar[] algumas\n[f2]cores base[].[][b1][i1]Os [f2]tons escuros[] irão ajudar a realçar\nas cores brilhantes, mais à frente.[]	[b1][i1]Начни картину с [f2]закрашивания[]\nнекоторых участков [f2]основными\nцветами[].[][b1][i1][f2]Темные тона[] помогут позднее\nусилить яркость светлых красок.[]	[b1][i1]Resme birkaç [f2]temel rengi[] [f2]kabaca yerleştirerek[] başlayın.[][b1][i1][f2]Koyu tonlar[], parlak renklerin daha sonra ışıldamasına yardımcı olur.[]	[b1][i1]Resme birkaç [f2]temel rengi[] [f2]kabaca yerleştirerek[] başla.[][b1][i1][f2]Koyu tonlar[], parlak renklerin daha sonra ışıldamasına yardımcı olur.[]	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	3	STB1.1	[b1][i1]Add some [f2]clouds[] to the sky and take your time [f2]blending[] them in.[][b1][i1]Try for a [f2]smooth gradient[] between the colours.[]	[b1][i1]Ajouter quelques [f2]nuages[] dans\nle ciel, puis prendre le temps\nd'[f2]harmoniser[] les transitions.[][b1][i1]Chercher à obtenir des [f2]dégradés\nprogressifs[] entre les couleurs.[]	[b1][i1]Male einige [f2]Wolken[] an den\nHimmel und nimm dir Zeit,\nsie zu [f2]verblenden[].[][b1][i1]Versuche, [f2]weiche Farbverläufe[] zu\nschaffen.[]	[b1][i1]Pinta alguna que otra [f2]nube[] en el cielo y tómate tu tiempo para [f2]esfumarlas[].[][b1][i1]Trata de conseguir un [f2]gradiente suave[] entre los colores.[]	[b1][i1]Aggiungi delle [f2]nuvole[] nel cielo\ne [f2]sfumale[] con calma e attenzione.[][b1][i1]Cerca di applicare una [f2]gradazione\nuniforme[] tra i colori.[]	[b1][i1]Schilder de [f2]wolken[] in de lucht en [f2]meng[] ze op het doek.[][b1][i1]Neem je tijd en zorg voor een [f2]zacht[] kleurverloop.[]	[b1][i1]Adicione algumas [f2]nuvens[] ao céu\ne leve o seu tempo a [f2]harmonizá-las[].[][b1][i1]Tente obter uma [f2]gradação suave[]\nentre as cores.[]	[b1][i1]Проработай [f2]облака[] на небе\nи удели внимание [f2]смешиванию[]\nкрасок на холсте.[][b1][i1]Постарайся добиться [f2]мягкого\nперехода[] между цветами.[]	[b1][i1]Gökyüzüne birkaç [f2]bulut[] ekleyin ve bunları dikkatlice [f2]yedirin[].[][b1][i1]Renkler arasında [f2]yumuşak bir geçiş[] oluşturmaya çalışın.[]	[b1][i1]Gökyüzüne birkaç [f2]bulut[] ekle ve bunları dikkatlice [f2]yedir[].[][b1][i1]Renkler arasında [f2]yumuşak bir geçiş[] oluşturmaya çalış.[]	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	5	STB1.1	[b1][i1]Sketch in the [f2]main outlines[] before blocking in the silhouette.[][b1][i1]Don't worry about small internal details yet.[]	[b1][i1]Esquisser les [f2]principaux contours[]\navant de peindre en aplat les\nsilhouettes du décor.[][b1][i1]Ne pas encore se préoccuper \ndes petits détails à l'intérieur.[]	[b1][i1]Skizziere die [f2]wichtigsten Umrisse[]\nund fülle die Silhouetten\nanschließend mit Farbe.[][b1][i1]An dieser Stelle musst du dich\nnoch nicht um die kleinen Details\nin den Gebäuden kümmern.[]	[b1][i1]Bosqueja los [f2]contornos principales[] antes de manchar la silueta.[][b1][i1]Despreocúpate por el momento de los pequeños detalles.[]	[b1][i1]Abbozza i [f2]contorni principali[]\nprima di dipingere le sagome.[][b1][i1]Per il momento non preoccuparti\ndei dettagli interni più piccoli.[]	[b1][i1]Schets de [f2]belangrijkste omtrekken[] van de gebouwen voordat je ze invult.[][b1][i1]Besteed nog geen aandacht aan details.[]	[b1][i1]Esboce os [f2]contornos principais[]\nantes de empastar a silhueta.[][b1][i1]Por enquanto, não se preocupe com\nos pequenos pormenores interiores.[]	[b1][i1]Набросай [f2]основные контуры[],\nпрежде чем закрашивать\nочертания объектов.[][b1][i1]Не стоит волноваться о мелких\nдеталях на этом этапе.[]	[b1][i1]Silueti doldurmadan önce [f2]ana konturları[] eskizleyin.[][b1][i1]Şimdilik küçük iç ayrıntılarla uğraşmayın.[]	[b1][i1]Silueti doldurmadan önce [f2]ana konturları[] eskizle.[][b1][i1]Şimdilik küçük iç ayrıntılarla uğraşma.[]	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	7	STB1.1	[b1][i1]Add in the [f2]mid tones[] using diluted paint.[][b1][i1]Try to [f2]keep them dark[] to set off your lights later.[]	[b1][i1]Ajouter les [f2]tons moyens[] avec une\npeinture diluée.[][b1][i1]Essayer de leur [f2]garder une nuance\nfoncée[] afin de faire ressortir les\nlumières par la suite.[]	[b1][i1]Füge die [f2]mittleren Töne[] mit\nverdünnter Farbe hinzu.[][b1][i1]Versuche, sie [f2]dunkel zu halten[],\ndamit sie nachher einen Kontrast\nzu den Lichtern bilden.[]	[b1][i1]Incorpora los [f2]tonos medios[] con pintura diluida.[][b1][i1]Procura que [f2]sean oscuros[] para que luego hagan resaltar las luces.[]	[b1][i1]Applica le [f2]tonalità intermedie[]\nusando dei colori diluiti.[][b1][i1]Cerca di [f2]mantenerle scure[] per\nfar risaltare le luci in un secondo\nmomento.[]	[b1][i1]Voeg met verdunde verf de [f2]middentonen[] toe.[][b1][i1]Houd de middentonen [f2]donker[], zodat ze later contrasteren met je lichte kleuren.[]	[b1][i1]Adicione os [f2]tons médios[] utilizando\ntinta diluída.[][b1][i1]Tente fazer com que se [f2]mantenham\nescuros[] para que realcem as luzes,\nmais à frente.[]	[b1][i1]Добавь [f2]средние тона[]\nразведенной краской.[][b1][i1]Пусть они будут [f2]темными[],\nчтобы подчеркнуть свет\nв дальнейшем.[]	[b1][i1]Sulandırılmış boyayla [f2]orta tonları[] ekleyin.[][b1][i1]Sonradan ışıkları öne çıkarmak için tonları [f2]koyu tutmaya[] çalışın.[]	[b1][i1]Sulandırılmış boyayla [f2]orta tonları[] ekle.[][b1][i1]Sonradan ışıkları öne çıkarmak için tonları [f2]koyu tutmaya[] çalış.[]	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	9	STB1.1	[b1][i1]Use diluted lighter paint for the [f2]soft glows[] on the buildings.[][b1][i1]Don't forget the lit planes of the [f2]foreground bridge[].[][b1][i1][f2]Blending[] helps to soften the colours.[]	[b1][i1]Utiliser une peinture plus claire\ndiluée pour les [f2]douces lueurs[] sur\nles bâtiments.[][b1][i1]Penser aux surfaces éclairées sur\nle [f2]pont au premier plan[].[][b1][i1][f2]Harmoniser[] les couleurs contribue\nà leur donner un aspect plus doux.[]	[b1][i1]Male mit verdünnter Farbe ein\n[f2]weiches Leuchten[] auf die\nGebäude.[][b1][i1]Vergiss nicht die hellen Flächen\nauf der [f2]Brücke im Vordergrund[].[][b1][i1]Durch [f2]Verblenden[] werden die\nFarben weicher.[]	[b1][i1]Usa pintura diluida más clara para los [f2]destellos suaves[] de los edificios.[][b1][i1]Acuérdate de los planos iluminados del [f2]puente, que está en primer plano[].[][b1][i1]Si [f2]esfumas[], suavizarás los colores.[]	[b1][i1]Utilizza del colore diluito per la\n[f2]tenue luminosità[] degli edifici.[][b1][i1]Non dimenticare le superfici\nilluminate del [f2]ponte in primo piano[].[][b1][i1][f2]Sfumare[] è un ottimo modo per\nuniformare i colori.[]	[b1][i1]Voeg met verdunde, lichtere verf de [f2]zachte gloed[] op de gebouwen toe.[][b1][i1]Vergeet de belichte oppervlakken van de [f2]brug op de voorgrond[] niet.[][b1][i1]Door de kleuren op het doek te [f2]mengen[], kun je ze zachter maken.[]	[b1][i1]Utilize tinta diluída, mais clara, para\nos [f2]brilhos suaves[] dos edifícios.[][b1][i1]Não se esqueça dos planos\niluminados da [f2]ponte que aparece\nem primeiro plano[].[][b1][i1][f2]Harmonizar[] ajuda a suavizar as cores.[]	[b1][i1]Используй разведенную\nсветлую краску для [f2]мягких\nотсветов[] на зданиях.[][b1][i1]Не забудь про освещенные\nучастки [f2]моста на переднем\nплане[].[][b1][i1][f2]Смешивай[] краски на холсте,\nчтобы смягчить цвета.[]	[b1][i1]Binalardaki [f2]yumuşak ışımalar[] için sulandırılmış açık renk boya kullanın.[][b1][i1][f2]Ön plandaki köprünün[] ışık alan yüzeylerini unutmayın.[][b1][i1]Renkleri yumuşatmak için [f2]yedirme[] yapın.[]	[b1][i1]Binalardaki [f2]yumuşak ışımalar[] için sulandırılmış açık renk boya kullan.[][b1][i1][f2]Ön plandaki köprünün[] ışık alan yüzeylerini unutma.[][b1][i1]Renkleri yumuşatmak için [f2]yedirme[] yap.[]	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	11	STB1.1	[b1][i1]Paint the [f2]reflected lights[] on the water.[][b1][i1]Try to use the full [f2]variety of colour[] you used on the buildings.[][b1][i1]Mix in some [f2]highlights[] for the brightest lights.[]	[b1][i1]Peindre les [f2]reflets des lumières[]\ndans l'eau.[][b1][i1]Essayer d'utiliser toute la [f2]gamme\nde couleurs[] qui a servi auparavant\npour les bâtiments.[][b1][i1]Introduire des [f2]effets de lumière[]\npour les reflets les plus brillants.[]	[b1][i1]Male die [f2]reflektierten Lichter[]\nauf dem Wasser.[][b1][i1]Versuche, hier die ganze [f2]Vielfalt\nvon Farben[], die du für die\nGebäude verwendet hast,\nzu nutzen.[][b1][i1]Füge einige [f2]Glanzlichter[] für die\nhellsten Lichter hinzu.[]	[b1][i1]Pinta las [f2]luces reflejadas[] en el agua.[][b1][i1]Procura utilizar toda la [f2]variedad de color[] que empleaste en los edificios.[][b1][i1]Añade [f2]zonas iluminadas[] para recrear las luces más brillantes.[]	[b1][i1]Dipingi il [f2]riflesso delle luci[]\nsull'acqua.[][b1][i1]Cerca di sfruttare l'intera [f2]varietà\ndi colori[] che hai usato per gli\nedifici.[][b1][i1]Aggiungi delle [f2]lumeggiature[] per\nle luci più intense.[]	[b1][i1]Schilder de [f2]weerspiegelingen[] op het water.[][b1][i1]Gebruik hiervoor [f2]alle kleuren[] die je ook voor de gebouwen hebt gebruikt.[][b1][i1]Schilder [f2]highlights[] voor de reflecties van de meest felle lichten.[]	[b1][i1]Pinte as [f2]luzes refletidas[] na água.[][b1][i1]Recorra à [f2]gama de cores[] completa\nque utilizou nos edifícios.[][b1][i1]Misture alguns [f2]brilhos[] para as luzes\nmais intensas.[]	[b1][i1]Изобрази [f2]отражение огней[]\nна воде.[][b1][i1]Постарайся применить\nвсе [f2]разнообразие цветов[],\nиспользованных на зданиях.[][b1][i1]Смешай [f2]светлые точки[] \nв центре самых ярких огней.[]	[b1][i1]Sudaki [f2]ışık yansımalarını[] boyayın.[][b1][i1]Binalarda kullandığınız tüm [f2]renk çeşitliliğinden[] yararlanmaya çalışın.[][b1][i1]En parlak ışıklar için biraz [f2]ışıklı bölge[] rengi karıştırın.[]	[b1][i1]Sudaki [f2]ışık yansımalarını[] boya.[][b1][i1]Binalarda kullandığın tüm [f2]renk çeşitliliğinden[] yararlanmaya çalış.[][b1][i1]En parlak ışıklar için biraz [f2]ışıklı bölge[] rengi karıştır.[]	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	13	STB1.1	[b1][i1]Add in the [f2]brightest lights[] to your painting.[][b1][i1]You can also add [f2]dark accents[] where you want some extra details.[]	[b1][i1]Ajouter à la peinture les [f2]lumières\nles plus vives[].[][b1][i1]Des [f2]touches foncées[] peuvent aussi\naccentuer les détails par endroits.[]	[b1][i1]Füge die [f2]hellsten Lichter[] auf\ndeinem Gemälde hinzu.[][b1][i1]Zum Malen von zusätzlichen\nDetails kannst du noch einige\n[f2]dunkle Akzente[] setzen.[]	[b1][i1]Pinta las [f2]luces más brillantes[] de la escena.[][b1][i1]También puedes añadir [f2]acentos oscuros[] donde quieras resaltar más detalles.[]	[b1][i1]Aggiungi le [f2]luci più intense[]\nal dipinto.[][b1][i1]Puoi anche applicare dei [f2]particolari\npiù scuri[] nei punti in cui vuoi\nottenere un ulteriore contrasto.[]	[b1][i1]Voeg de [f2]helderste lichten[] aan je schilderij toe.[][b1][i1]Met [f2]donkere accenten[] kun je nog extra details toevoegen.[]	[b1][i1]Adicione as [f2]luzes mais intensas[]\nao seu quadro.[][b1][i1]Também pode adicionar\n[f2]pormenores escuros[] aos pontos\nque queira tornar mais detalhados.[]	[b1][i1]Изобрази [f2]самые яркие огни[]\nна картине.[][b1][i1]Добавь также [f2]темные акценты[]\nтам, где считаешь нужным\nусилить детализацию.[]	[b1][i1]Resminize [f2]en parlak ışıkları[] ekleyin.[][b1][i1]Ek ayrıntı istediğiniz yerlere [f2]koyu vurgular[] da koyabilirsiniz.[]	[b1][i1]Resmine [f2]en parlak ışıkları[] ekle.[][b1][i1]Ek ayrıntı istediğin yerlere [f2]koyu vurgular[] da koyabilirsin.[]	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	22	STB1.1	[f3]Sap Green[] - Originally made from buckthorn berries. Modern versions are a blend of other paints.	[f3]Vert de nerprun[] : produit à l'origine à partir\nde baies de nerprun, les versions modernes\nsont des mélanges de divers pigments.	[f3]Saftgrün[] - Wurde ursprünglich aus dem Saft\nder Kreuzdornbeere hergestellt, heute aber \ndurch das Mischen anderer Farben. 	[f3]Verde savia[]: originariamente se obtenía a partir de las bayas del espino cerval. Hoy en día se consigue mezclando otras pinturas.	[f3]Verde vescica[]: in origine veniva prodotto dalle\nbacche di spincervino. Le versioni moderne\nsono una mescolanza di altri colori.	[f3]Sapgroen[]: werd oorspronkelijk gemaakt van wegedoornbessen. Wordt tegenwoordig gemaakt van verschillende andere pigmenten.	[f3]Verde Seiva[]: Originalmente obtido a partir\ndas bagas do espinheiro marítimo, as versões\natuais são uma combinação de outras tintas.	[f3]Травяная зеленая[] — краска, изначально\nполучаемая из ягод крушины. Сейчас ее\nпроизводят, смешивая другие краски.	[f3]Sap Green[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	[f3]Özsu Yeşili[] - Başlangıçta cehri meyvelerinden yapılırdı. Günümüzdeki çeşitleri başka boyaların karışımıdır.	terminology
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	25	STB1.1	Ah! I'm so glad you've joined us for one final [f2]mini lesson[]!	Ah ! Je suis si content de vous voir vous joindre\nà nous pour ce tout dernier [f2]exercice[] !	Ich freue mich sehr, dass du auch an unserer\nletzten [f2]Mini-Lektion[] teilnimmst!	¡Anda! ¡Cómo me alegro de que vengas a la última [f2]clase extra[]!	Oh, ciao! Sono proprio felice di vederti qui\nper la nostra ultima [f2]mini lezione[]!	Hallo! Ik ben blij dat je er bent voor deze laatste [f2]korte les[]!	Fico mesmo feliz que esteja aqui connosco\npara o [f2]exercício[] final!	О, я так рад, что тебе удалось\nприсоединиться к нам на этом\nпоследнем [f2]коротком занятии[]!	Ah! Son bir [f2]mini ders[] için bize katılmanıza çok sevindim!	Ah! Son bir [f2]mini ders[] için bize katılmana çok sevindim!	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	26	STB1.1	The night is still young, so how about we look at another [f2]illuminated[] night-time [f2]cityscape[]?	La nuit vient tout juste de tomber. C'est parfait\npour peindre à nouveau un [f2]paysage urbain[],\nbercé par les [f2]illuminations[] nocturnes.	Es ist noch nicht allzu spät. Wie wäre es also\nmit einer weiteren [f2]beleuchteten[] [f2]\nStadtansicht[] bei Nacht?	La noche es joven, así que espero que te apetezca otro [f2]paisaje urbano[] nocturno e [f2]iluminado[].	La notte è ancora giovane, quindi che ne dici\ndi dare un'occhiata a un'altra [f2]veduta[] notturna\n[f2]illuminata[]?	De nacht is nog jong, dus zullen we een kijkje nemen naar nog een [f2]verlicht[] nachtelijk [f2]stadsgezicht[]?	A noite ainda é uma criança, portanto\no que acha da ideia de revisitarmos uma\n[f2]paisagem urbana[] com [f2]iluminação noturna[]?	Ночь еще молода! Как ты считаешь,\nможет быть нам заняться еще одним\n[f2]освещенным[] [f2]городским пейзажем[]?	Gece daha genç; bir başka [f2]ışıklandırılmış[] gece [f2]şehir manzarasına[] ne dersiniz?	Gece daha genç; bir başka [f2]ışıklandırılmış[] gece [f2]şehir manzarasına[] ne dersin?	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	48	STB1.1	I hope you enjoy your painting. Good luck, and I'll see you in a little while!	J'espère que vous prendrez plaisir à peindre\nce tableau. Bonne chance, et à tout à l'heure !	Ich hoffe, du hast Spaß beim Malen. Viel Glück\nund bis bald!	Que te lo pases pipa con tu cuadro. Buena suerte, ¡y hasta dentro de un ratito!	Spero che ti divertirai a dipingere questo\nsoggetto. Ci vediamo più tardi e... in bocca\nal lupo!	Veel plezier met schilderen! Tot straks!	Espero que se divirta a pintar.\nBoa sorte e vemo-nos daqui a pouco!	Надеюсь, тебе понравится работать над\nэтим пейзажем. Удачи! До скорой встречи!	Umarım resminizi yaparken keyif alırsınız. Bol şans; birazdan görüşürüz!	Umarım resmini yaparken keyif alırsın. Bol şans; birazdan görüşürüz!	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	49	STB1.1	Ah, you've finished? [f2]Well done[] indeed!	Eh bien, avez-vous terminé ?\nOh, c'est vraiment [f2]très beau[] !	Ah, du bist fertig? Wirklich [f2]sehr gut[] gemacht!	¿Qué, ya has acabado? ¡Lo has hecho [f2]a las mil maravillas[]!	Ah, hai finito?\nMolto bene, davvero un [f2]ottimo lavoro[]!	Is je schilderij klaar? [f2]Petje af[], hoor!	Ah, já terminou? [f2]Muito bem[]!	А, уже готово? [f2]Блестящая[] работа!	Ah, bitirdiniz mi? Gerçekten [f2]tebrikler[]!	Ah, bitirdin mi? Gerçekten [f2]tebrikler[]!	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	50	STB1.1	That means you've now finished the [f2]last[] of the Advanced Course mini lessons!	Vous rendez-vous compte ? Cela veut dire que\nvous avez terminé le [f2]dernier[] des exercices du\ncours avancé !	Damit hast du jetzt die [f2]letzte[] Mini-Lektion im\nFortgeschrittenenkurs abgeschlossen!	¡Y esto quiere decir que has terminado la [f2]última[] clase extra del curso avanzado!	Questo significa che hai concluso l'[f2]ultima[]\nmini lezione del Corso avanzato!	Dat betekent dat je de [f2]laatste[] korte les van de gevorderdencursus hebt voltooid!	Isso significa que concluiu o [f2]exercício final[]\ndo Curso Avançado!	И вот теперь позади [f2]последнее[] короткое\nзанятие углубленного курса!	Bu, İleri Düzey Kurs mini derslerinin [f2]sonuncusunu[] da tamamladığınız anlamına geliyor!	Bu, İleri Düzey Kurs mini derslerinin [f2]sonuncusunu[] da tamamladığın anlamına geliyor!	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	51	STB1.1	What's more, it means you can go on to draw all manner of things in [f2]Free Paint[]...	Ce qui signifie que vous allez pouvoir utiliser\nl'ensemble des [f2]techniques et procédés[] que nous\navons abordés tout au long de ce cours...	Im Modus [f2]Freies Zeichnen[] kannst du jetzt \nzeichnen, was auch immer du willst.	Es más, quiere decir que puedes seguir experimentando con el arte en [f2]pintura libre[]...	Ma non solo. Ora puoi realizzare qualsiasi cosa\nti passi per la mente nella [f2]Modalità libera[]...	Bovendien kun je nu naar hartenlust schilderen en tekenen in [f2]Vrij schilderen[] ...	E não só! Significa também que pode\ncomeçar a desenhar qualquer coisa\nque lhe apeteça no modo [f2]Pintura Livre[]...	Ты можешь теперь заняться\nизображением любых объектов\nв [f2]свободном режиме[],	Üstelik artık [f2]Serbest Çizim[]'de aklınıza gelen her şeyi çizebilir veya resmedebilirsiniz...	Üstelik artık [f2]Serbest Çizim[]'de aklına gelen her şeyi çizebilir veya resmedebilirsin...	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	53	STB1.1	If you want to brush up on any of the teachings from the lessons, do go back and refresh yourself.	Si vous souhaitez réviser l'un ou l'autre des\napprentissages d'une leçon, n'hésitez pas à\nla refaire pour vous rafraîchir la mémoire.	Falls du Details aus einer der Lektionen\nauffrischen willst, kannst du sie dir ja einfach\nnoch einmal ansehen.	Si quieres echar un vistazo a alguna de las lecciones, vuelve atrás para refrescar la memoria.	Se vuoi rinfrescarti la memoria su alcuni dei\nmiei insegnamenti, seleziona pure la lezione\nche ti interessa.	Als je de vaardigheden wilt bijspijkeren die in de vorige lessen zijn behandeld, kun je altijd nog teruggaan om je geheugen op te frissen.	Se quiser treinar um pouco mais as técnicas\nque aprendeu nas aulas, pode sempre voltar\natrás e repeti-las para refrescar a memória!	Если хочешь повторить какую-то тему,\nпросто запусти занятие снова.	Derslerdeki herhangi bir konuyu tazelemek isterseniz geri dönüp yeniden gözden geçirmekten çekinmeyin.	Derslerdeki herhangi bir konuyu tazelemek istersen geri dönüp yeniden gözden geçirmekten çekinme.	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	54	STB1.1	I think you'll be pleased with your results if you do. Remember that [f2]practice makes perfect[]!	Je suis sûr que, si vous vous entraînez ainsi,\nle résultat vous plaira. Car n'oubliez pas que\n[f2]c'est en forgeant que l'on devient forgeron[] !	Ich denke, du wirst mit deinen Ergebnissen\nzufrieden sein. Denk immer daran: [f2]Übung\nmacht den Meister[]!	Estoy convencido de que no te arrepentirás. ¡Recuerda que [f2]la perfección se consigue con la práctica[]!	Sono sicuro che apprezzerai i risultati ottenuti.\nE ricorda: la [f2]pratica[] rende [f2]perfetti[]!	Ik denk dat je blij verrast zult zijn met wat je hebt geleerd! En vergeet niet: [f2]oefening baart kunst[]!	Penso que ficará satisfeito com o resultado, se o\nfizer. Lembre-se que [f2]a prática leva à perfeição[]!	Думаю, тебе понравится результат. Помни,\nчто [f2]навык мастера ставит[]!	Bunu yaptığınızda sonuçlarınızın daha da iyi olacağına inanıyorum. [f2]Pratik mükemmelleştirir[]!	Bunu yaptığında sonuçlarının daha da iyi olacağına inanıyorum. [f2]Pratik mükemmelleştirir[]!	voice/style
Mini_lessons/LESSON_A_08_M1_Richmond/citylandscape-en.stb	55	STB1.1	Goodbye - and enjoy your future painting!	Au revoir, et amusez-vous bien en créant\nvos futures œuvres !	Alles Gute - und viel Spaß bei deinen\nkünftigen Kunstwerken!	Adiós, ¡y a seguir disfrutando de la pintura!	Arrivederci e buon divertimento con le tue\nprossime opere!	Vaarwel, en veel plezier met schilderen!	Adeus e divirta-se a pintar as suas futuras obras!	Я прощаюсь с тобой и желаю успехов\nв живописи!	Hoşça kalın; gelecekteki resimlerinizin keyfini çıkarın!	Hoşça kalın; gelecekteki resimlerinin keyfini çıkar!	voice/style
