File,EntryIndex,Label,SourceLabel,XScale,YScale,SecondarySourceLabel,EU_English,EU_French,EU_German,EU_Spanish,EU_Italian,EU_Dutch,EU_Portuguese,EU_Russian,Turkish
minigame/mgFsh.bmsm,1091,fsh_aim_info_0004,mgFsh_gray,nil,nil,nil,"Get a perfect strike when the float
goes under. The longer you take,
the weaker the line will become!","Ferrez à l'instant parfait en agissant
dès que le flotteur est immergé.
Si vous tardez, la prise se sauvera.","Für einen perfekten Fang musst du reagieren,
sobald der Schwimmer in die Tiefe gezogen
wird. Wartest du, kann dein Fang entkommen.","Para que no se escape ningún pez,
intenta tirar en cuanto piquen.
¡Unos cuantos al día, y lo lograrás!","Ferra nel momento esatto in cui
il galleggiante va sott'acqua. Se
aspetti il pesce potrebbe scappare!","Haal de lijn op het perfecte moment in,
zodra de dobber ondergaat. Als je
te lang wacht, kan de vis ontkomen!","É preciso puxar o peixe no momento
certo, assim que a boia submerge. Se
esperar demasiado, o peixe pode fugir!","Выполняй подсечку, как только
поплавок уйдет под воду. Чем дольше
ждешь, тем труднее выудить добычу.",
minigame/mgFsh.bmsm,1092,fsh_aim_info_0005,mgFsh_gray,nil,nil,nil,"If you want to catch a lot of
fish, don't mix your bait. Even
if you get loads of it!","Si vous voulez faire beaucoup de
prises, ne combinez pas vos appâts,
même si vous en avez plein !","Willst du viele Exemplare fangen, dann
solltest du keine Köder herstellen.
Selbst wenn du in Ködern schwimmst!","Si te importa más la cantidad
de capturas que el tamaño,
¡no combines cebo!","Se vuoi catturare molte prede,
non ti conviene combinare le
esche, anche se ne hai molte!","Als je vooral véél vissen wilt vangen,
moet je je aas niet mengen. Zelfs
niet als je er een heleboel van hebt!","Se quiser apanhar muitos
exemplares, não misture o isco
mesmo que tenha bastante!","Если хочешь поймать побольше
особей, не смешивай наживку,
даже если ее у тебя много.",
minigame/mgFsh.bmsm,1093,fsh_aim_info_0006,mgFsh_gray,nil,nil,nil,"If you want to see your total
catch, you can look at your
daily trip results or your log.","Vous pouvez voir le nombre total
de prises dans votre journal ou
dans les résultats d'une excursion.","Wie viele Exemplare du gefangen hast, kannst
du im Angeltagebuch oder auf dem Ergebnis-
bildschirm nach einem Ausflug nachlesen.","Para saber cuántas capturas llevas,
observa los resultados del día
o consulta tu expediente.","Se vuoi vedere quante prede
hai catturato, guarda i risultati
del viaggio nel tuo diario.","Je kunt kijken hoeveel vissen je in totaal
hebt gevangen in het resultatenscherm
na een tocht, of in je vislogboek.","Para saber quantos pescou,
consulte os resultados diários
ou o seu diário de pesca.","Чтобы увидеть весь свой улов,
посмотри результаты тура или
загляни в журнал.",
minigame/mgFsh.bmsm,1094,fsh_aim_info_0007,mgFsh_gray,nil,nil,nil,"Have you experienced a feeding
frenzy? It's the perfect chance
to hook loads of fish!","Les frénésies, vous connaissez ?
C'est l'occasion unique de faire
un tas de prises !","Warst du schon mal bei einer Massen-
fütterung dabei? Das ist die perfekte
Chance, Unmengen an Fang zu landen!","¿Has visto ya lo que pasa durante un
frenesí? ¡Es la oportunidad perfecta
de hacer montones de capturas!","Sai cos'è la frenesia alimentare?
È l'occasione perfetta per
acciuffare un sacco di pesci!","Heb je een schranspartij gezien? Dat
is de perfecte mogelijkheid om een
hele hoop vis te vangen!","Já alguma vez viu um frenesi?
É a altura ideal para pescar
imensos exemplares de uma vez!","Тебе уже довелось испытать рыбную
лихорадку? Отличный шанс получить
богатый улов!",
minigame/mgFsh.bmsm,1095,fsh_aim_info_0008,mgFsh_gray,nil,nil,nil,"The more anglers there are, the
more fish you can catch during
a feeding frenzy!","Plus il y a de pêcheurs, plus
vous pourrez faire de prises
lors d'une frénésie.","Je mehr Angler dich auf einem Ausflug
begleiten, desto mehr Exemplare kannst
du während der Massenfütterung fangen.","Cuantos más pescadores
te acompañen, más capturas
conseguirás durante un frenesí.","Più pescatori ci sono,
più pesci si potranno pescare
durante la frenesia alimentare!","Hoe meer hengelaars er mee zijn op je
tocht, hoe meer vissen je kunt vangen
tijdens een schranspartij.","Quanto maior for o número de
pescadores, mais exemplares
poderá pescar durante um frenesi!","Чем больше рыболовов, тем
больше особей можно выудить
во время рыбной лихорадки!",
minigame/mgFsh.bmsm,1096,fsh_aim_info_0009,mgFsh_gray,nil,nil,nil,"If you can't meet anglers easily
via StreetPass, you can always
invite some with  Play Coins!","Si vous rencontrez peu de pêcheurs
via StreetPass, vous pouvez en
inviter avec des  pièces de jeu !","Begegnest du nicht genügend Anglern
über StreetPass, kannst du welche
mit  Spielmünzen anheuern!","Si no encuentras pescadores
por StreetPass, invita a algunos
usando monedas de juego.","Se non riesci a incontrare altri
pescatori tramite StreetPass,
usa le monete di gioco !","Als je niet zoveel hengelaars
tegenkomt via StreetPass, kun je
ze uitnodigen met  speelmunten!","Se não encontrar muitos pescadores
pelo StreetPass, pode recrutar alguns
com  Moedas de Jogo!","Если встреч через StreetPass
мало, можешь нанять рыболовов
за  игровые монетки.",
minigame/mgFsh.bmsm,1097,fsh_aim_info_0010,mgFsh_gray,nil,nil,nil,"Take a look at the rankings now
and again to see how you are
doing compared to other anglers!","Vérifiez de temps en temps votre
classement par rapport à celui
des autres pêcheurs !","Schau in die Ranglisten, um zu sehen,
wie gut dein Angelkönnen im Vergleich
zu anderen Anglern ist!","Mirando las tablas de clasificación
en tu expediente, podrás comparar tus
resultados con los de otros pescadores.","Dai un'occhiata alle classifiche
di tanto in tanto per confrontarti
con gli altri pescatori!","Bekijk zo nu en dan de ranglijsten
eens om te zien in hoe je het ervanaf
brengt vergeleken met andere hengelaars!","Dê uma olhadela nas classificações
para saber como está a correr!","Регулярно проверяя рейтинг, ты
узнаешь, каких успехов тебе удалось
достичь по сравнению с другими.",
minigame/mgFsh.bmsm,1098,fsh_aim_info_0011,mgFsh_gray,nil,nil,nil,"What's so good about fishing?
I'd say it has to be the fish.","Ce que je préfère dans la pêche ?
C'est l'effet de surprise... On ne sait
jamais ce qu'on va remonter !","Was das Tollste am Angeln ist?
Na, eins mit der Natur zu sein!","¡Disfruta del sol, el mar y el aire puro
mientras sigues incrementando
los números!","Una delle cose più belle
della pesca è non sapere
quale sarà la prossima preda.","Wat er zo leuk is aan vissen? Voor mij
zijn het voornamelijk de vissen!","O melhor de ir à pesca?
Diria que são os peixes.","Чем хороша рыбалка? Думаю,
хорошим уловом.",
minigame/mgFsh.bmsm,1099,fsh_aim_info_0012,mgFsh_gray,nil,nil,nil,"The trick to catching tons of fish?
Just trying your best and never
giving up!","Le truc pour attraper plein de
poissons ? Ne jamais abandonner,
tout simplement !","Das Geheimnis, um tonnenweise Fisch
an Land zu ziehen? Nie aufgeben
und immer dein Bestes geben!","Muchos pescadores llegan a estas
islas, pero pocos llegan tan lejos...
¡El truco es no darse por vencido!","Come fare a catturare molti
pesci? Basta mettercela
tutta e non arrendersi mai!","Hoe je een heleboel vissen vangt?
Gewoon door je best te doen
en niet op te geven!","Sabe qual é o truque para apanhar
muitos peixes? É dar o seu melhor
e nunca desistir!","В чем секрет крупных уловов?
Всегда старайся изо всех сил
и никогда не отчаивайся!",
minigame/mgFsh.bmsm,1100,fsh_aim_info_0013,mgFsh_gray,nil,nil,nil,"Catch another 100 fish!
You can get a reward for every
100 fish you catch!","Je vous ai dit que pour motiver
ses membres, le club offre une
récompense toutes les 100 prises ?","Packst du es, weitere 100 Exemplare zu
fangen? Ab jetzt bekommst du für 100
zusätzliche Exemplare eine Belohnung!","¡Suma cien capturas más!
Recibirás una nueva recompensa
cada vez que lo consigas.","Cattura altre 100 prede!
Riceverai una ricompensa
ogni 100 prede che catturerai!","Vang nog eens 100 vissen! Je krijgt
een beloning voor iedere 100 vissen
die je vangt!","Pesque mais 100 exemplares!
Pode receber uma recompensa por
cada 100 exemplares pescados!","Поймай еще 100 особей.
За каждые 100 дается награда.",
minigame/mgFsh.bmsm,1101,fsh_aim_info_0100,mgFsh_gray,nil,nil,nil,"Catch five different fish.
Any will do!","Ramenez des prises de
cinq espèces différentes.
Peu importe lesquelles.","Fange 5 verschiedene Arten.
Lass dir die Belohnung nicht
entgehen!","Realiza cinco capturas
de especies diferentes.","Cattura cinque prede differenti.
Vanno bene tutte!","Vang vijf verschillende vissen.
Het maakt niet uit welke!","Apanhe cinco exemplares
de espécies diferentes.
Não interessa quais!",Поймай 5 любых видов.,
minigame/mgFsh.bmsm,1102,fsh_aim_info_0101,mgFsh_gray,nil,nil,nil,"Any fish you haven't encountered
at a fishing spot is shown as an
outline in the species list.","Les espèces que vous n'avez encore
jamais pêchées apparaissent en ombre
chinoise dans la liste des espèces locales.","Einheimische Arten, die du noch
nicht gefangen hast, sind in der
Liste ausgegraut.","Las especies que no has capturado aún
se indican con una silueta en la lista de
especies autóctonas. ¡A por ellas!","I pesci che non hai ancora
incontrato appariranno in
ombra nella lista.","Als je een bepaald soort vis nog niet
hebt gevangen, wordt daar in de lijst van
soorten alleen de omtrek van weergegeven.","As espécies nunca pescadas
surgem como sombras na
lista de espécies.","Виды, которые не удалось
поймать в туре, отображаются
в списке как тень.",
minigame/mgFsh.bmsm,1103,fsh_aim_info_0102,mgFsh_gray,nil,nil,nil,"Even though we normally talk
about fish, junk like logs and
tin cans count too!","Les éléments comme le bois
flotté ou les détritus sont aussi
répertoriés comme des espèces.","Trödel wie Treibholz und Co
zählt hier übrigens auch dazu.","Quien dice ""especies"", dice también
troncos y botas. ¡La morralla cuenta!
¡No dirás que no te lo ponemos fácil!","Di solito nominiamo solo i pesci,
ma ricorda che anche ""prede""
come rami o lattine contano!","Al hebben we het normaal gesproken
altijd over vissen, afval zoals takken
en blikjes telt gewoon mee!","Apesar de falarmos de peixes e
de exemplares, também conta
se apanhar troncos e lixo!","Уловом считается не только рыба,
но и все ненужное, например
коряги и консервные банки.",
minigame/mgFsh.bmsm,1104,fsh_aim_info_0103,mgFsh_gray,nil,nil,nil,"Catching different species of fish
gets more difficult as you progress!","Plus vous progresserez, plus
il sera difficile de trouver de
nouvelles espèces !","Verschiedene Exemplare zu fangen
wird mit der Zeit immer schwieriger
und schwieriger!","Encontrar especies nuevas se vuelve
más difícil cuando ya llevas muchas.
¡Es señal de que vas progresando!","Proseguendo nel gioco diventa
sempre più difficile catturare
pesci di diverse specie.","Het wordt gaandeweg steeds
lastiger om nieuwe vissoorten
te vangen!","À medida que progride,
é cada vez mais difícil
pescar espécies diferentes!","Чем дольше ты рыбачишь,
тем труднее становится
ловить различные виды.",
minigame/mgFsh.bmsm,1105,fsh_aim_info_0104,mgFsh_gray,nil,nil,nil,"Legendary monsters will
show up as a question mark
in the species list.","Les créatures légendaires sont
représentées par un « ? »
dans la liste des espèces.","Phantomfische und sagenumwobene
Kreaturen sind in der Liste der heimischen
Arten mit „?“ gekennzeichnet.","En la lista de especies, las criaturas
legendarias aparecen señaladas
con un signo de interrogación.","Nella lista delle specie,
i mostri leggendari appaiono
con un punto di domanda.","Legendarische monsters worden
in de soortenlijst getoond
als een vraagteken.","Os monstros lendários surgem
como um ponto de interrogação
na lista de espécies.","Легендарные чудища отмечаются
в списке видов знаком вопроса.",
minigame/mgFsh.bmsm,1106,fsh_aim_info_0105,mgFsh_gray,nil,nil,nil,"You can check your guide to
see how many fish you caught
so far!","Saviez-vous que vous pouvez consulter
la liste des espèces que vous avez
capturées dans votre registre ?","Im Fangbuch kannst du nachlesen,
wie viele Exemplare du bereits
gefangen hast.","Gracias a la guía de especies
es muy fácil llevar la cuenta
de las que ya has capturado.","Dai un'occhiata all'enciclopedia
per vedere quanti pesci hai
catturato finora!","Je kunt in de visgids bekijken hoeveel
vissen je tot nu toe hebt gevangen.","Pode consultar o seu guia
para ver quantos exemplares
já pescou!","Чтобы узнать, сколько особей
и какие виды тебе уже удалось
поймать, загляни в каталог.",
minigame/mgFsh.bmsm,1107,fsh_aim_info_0106,mgFsh_gray,nil,nil,nil,"If low turnout makes catching
big fish difficult, use  Play
Coins to invite more anglers!","Si vous avez du mal à attraper de grosses
prises, invitez des pêcheurs à vous aider
en utilisant vos  pièces de jeu.","Mit wenigen Anglern lassen sich Brummer
nur schwer an Land ziehen. Du kannst mit
 Spielmünzen Aushilfsangler anheuern!","¿Necesitas ayuda para las grandes
capturas? Usa monedas de juego
para invitar a más pescadores.","È difficile pescare grandi prede
in pochi. Invita altri pescatori
usando monete di gioco !","Met weinig hengelaars is het lastig om
grote vissen te vangen. Je kunt er meer 
uitnodigen met  speelmunten!","Se não tiver pescadores suficientes
para pescar exemplares grandes,
recrute alguns com  Moedas de Jogo!","Если рыболовов мало, трудно выудить
крупную особь. Поэтому нанимай
рыболовов за  игровые монетки.",
minigame/mgFsh.bmsm,1108,fsh_aim_info_0107,mgFsh_gray,nil,nil,nil,"If a big fish keeps giving you
the slip, try improving your rod
to the max!","Si une grosse bestiole vous échappe
constamment, songez à améliorer
votre canne à pêche au max !","Wenn sich ein Exemplar partout nicht
fangen lassen will, versuch doch mal,
deine Angelrute maximal aufzuwerten.","Si alguna especie de gran tamaño
se te resiste, ¡tendrás que mejorar
la caña todo lo que puedas!","Se un grosso pesce continua
a sfuggirti, prova a migliorare
al massimo la tua canna!","Wanneer een grote vis maar blijft
ontsnappen, probeer dan je
hengel maximaal te verbeteren.","Se um exemplar grande estiver
sempre a fugir, experimente
melhorar a sua cana ao máximo!","Если крупная особь постоянно
сходит с крючка, попробуй
максимально улучшить удочку.",
minigame/mgFsh.bmsm,1109,fsh_aim_info_0108,mgFsh_gray,nil,nil,nil,"How about using  Play Coins
to take a trip to a distant island?
You might catch a new species!","Pourquoi ne pas utiliser des  pièces
de jeu pour ouvrir des excursions dans
des îles lointaines aux espèces rares ?","Mit  Spielmünzen kannst du zu weit
entfernten Inseln reisen. Dort landest du
vielleicht ein neues Exemplar!","¿Has pensado en usar monedas
de juego para viajar más lejos?
¡Igual pescas especies distintas!","Che ne dici di usare delle
monete di gioco  per
andare in un'isola lontana?","Wissel eens  speelmunten in
voor een tocht naar een ver eiland.
Misschien vang je wel een nieuwe soort!","E que tal usar  Moedas de Jogo
para fazer uma pescaria num local
remoto? Pode capturar espécies novas!","Используй  игровые монетки
для туров на удаленные острова,
чтобы поймать там новые виды.",
minigame/mgFsh.bmsm,1110,fsh_aim_info_0109,mgFsh_gray,nil,nil,nil,"A good rod is important, but the
more anglers helping, the better
when tackling big fish!","Pour capturer une grosse prise, il faut
une excellente canne à pêche, mais
aussi autant d'assistance que possible !","Eine gute Angel ist zwar die halbe Miete,
doch viel wichtiger ist die Hilfe von Anglern,
wenn es um das Landen von Brummern geht.","Es importante usar una buena caña,
pero con los peces grandes te hará
falta reunir a muchos pescadores.","Una buona canna da pesca
aiuta, ma per pescare grandi
prede è meglio essere in tanti!","Een goede hengel is belangrijk voor
het vangen van grote vissen, maar
hoeveel hulp je hebt, is nog belangrijker!","Com mais pescadores é mais
fácil pescar um exemplar grande,
mesmo que já tenha uma boa cana!","Хорошая удочка, конечно, важна.
Но чем больше рыболовов помогают
выводить добычу, тем лучше.",
minigame/mgFsh.bmsm,1111,fsh_aim_info_0110,mgFsh_gray,nil,nil,nil,"Checked out your rivals in the
rankings recently? It might give
you some motivation!","Consultez le classement par nombre
d'espèces de temps en temps, ça
vous motivera !","Hast du schon einmal in die Rangliste
geschaut? Ein bisschen Wettbewerb
kann ganz schön motivierend wirken!","¿Consultas las tablas de clasificación del
expediente para ver cómo van tus rivales?
¡Seguro que eso te motiva a superarte!","Ogni tanto dai un'occhiata ai tuoi
rivali in classifica! Magari trovi
il mordente per superarli.","Heb je onlangs nog gekeken hoe je
rivalen ervoor staan in de ranglijsten?
Misschien krijg je dan nieuwe motivatie!","Já viu as capturas de outros
pescadores? Tentar bater os recordes
deles pode ser um bom incentivo!","Проверяй рейтинг, и узнаешь, чего
добились другие рыболовы. Появится
новый повод съездить на рыбалку.",
minigame/mgFsh.bmsm,1112,fsh_aim_info_0111,mgFsh_gray,nil,nil,nil,"Had you noticed the rarer the fish,
the fewer foods it likes to eat?","Avez-vous remarqué que plus une
espèce est rare, moins elle aime
d'appâts différents ?","Vielleicht weißt du das schon, aber:
Je seltener das Exemplar, an umso
weniger Ködern beißt es an...","¿Te has fijado? Cuanto más escasa
es una especie, más particulares son
también sus hábitos alimenticios...","Forse lo avrai già notato,
ma più un pesce è raro
e meno esche gli piacciono.","Is het je opgevallen dat hoe
zeldzamer een vis is, hoe
minder aas hij lust?","Talvez já tenha reparado nisto,
mas, quanto mais raro o peixe,
menos tipos de isco o atraem.","Чем реже вид, тем меньше типов
наживки можно использовать
для приманки.",
minigame/mgFsh.bmsm,1113,fsh_aim_info_0112,mgFsh_gray,nil,nil,nil,"It's becoming increasingly more
difficult to catch new species of
fish, but don't give up!","Plus vous progressez, plus il est
difficile de pêcher de nouvelles
espèces. Mais n'abandonnez pas !","Ganz schön haarig, neue Arten
zu fangen, findest du nicht auch?
Jetzt bloß nicht locker lassen!","Cada vez es más difícil capturar
un ejemplar de una especie nueva,
pero no debes rendirte.","È sempre più difficile pescare
nuove specie di pesci, ma non ti
arrendere e continua a provare!","Het wordt steeds lastiger om nog
een nieuwe vissoort te vangen,
maar geef niet op!","À medida que progride, torna-se
cada vez mais difícil encontrar
novas espécies, mas não desista!","Обнаруживать и ловить новые виды
становится все труднее. Но не
отчаивайся и не сдавайся!",
minigame/mgFsh.bmsm,1114,fsh_aim_info_0113,mgFsh_gray,nil,nil,nil,"Mysterious fish are hardly
ever seen so nobody knows
what they like to eat...","Il existe des poissons mystère
dont personne ne sait rien, pas
même ce qu'ils mangent...","Phantomfische sind so selten, dass
keiner weiß, was ihr Lieblingsköder ist...","Las especies misteriosas se ven
en muy contadas ocasiones, así
que nadie sabe qué comen...","I pesci misteriosi non vengono
visti quasi mai e nessuno sa
cosa amano mangiare...","Geheimzinnige vissen zijn zo zeldzaam,
dat niemand weet wat ze eten.","Os peixes misteriosos quase nunca são
avistados e ninguém sabe bem do que
se alimentam...","Призрачные виды не только поймать,
но даже увидеть трудно. И никто
не знает, на какую наживку они клюют.",
minigame/mgFsh.bmsm,1115,fsh_aim_info_0114,mgFsh_gray,nil,nil,nil,"If you hear a mysterious fish's
been sighted, you should head
to its location right away!","Les poissons mystère sont des
animaux très farouches. Rendez-vous
vite là où on dit les avoir aperçus !","Wenn du hörst, dass ein Phantomfisch
gesichtet wurde, solltest du sofort zum
Ort der Sichtung aufbrechen.","Si oyes que alguien ha avistado
una especie misteriosa,
¡ponte en rumbo hacia el lugar!","Appena senti che qualcuno ha
visto un pesce misterioso, parti
per quell'isola se lo vuoi pescare!","Als je hoort dat er ergens een
geheimzinnige vis is gespot,
moet je er snel naartoe gaan!","Se lhe disserem que um peixe
misterioso foi avistado, faça uma
pescaria nesse local assim que puder!","Если узнаешь, что где-то был замечен
призрачный вид, отправляйся туда
незамедлительно.",
minigame/mgFsh.bmsm,1116,fsh_aim_info_0115,mgFsh_gray,nil,nil,nil,"Mysterious fish are so tough, it's
better to battle one already
weakened by another angler.","Les poissons mystère sont très coriaces.
Ils seront plus faciles à capturer
s'ils ont été affaiblis auparavant.","Phantomfische sind richtig zähe Burschen.
Wag dich nur an einen ran, der schon von
einem anderen Angler gedrillt wurde.","Si algunas especies siguen siendo
un misterio, es porque han sabido
resistir la captura. ¡Hay que cansarlas!","Questi pesci misteriosi sono
tosti. Meglio affrontarne uno già
stancato da un altro pescatore.","Geheimzinnige vissen zijn zo sterk, dat het
beter is om ze aan de haak te slaan als ze
al zijn verzwakt door een andere hengelaar.","Os peixes misteriosos são muito
fortes. É melhor capturá-los depois
de terem sido enfraquecidos.","Призрачные виды очень сильны.
Выудить их можно, только когда
их изнурили другие рыболовы.",
minigame/mgFsh.bmsm,1117,fsh_aim_info_0116,mgFsh_gray,nil,nil,nil,"The key to catching every species
is to believe in yourself
and never give up!","Si vous croyez en vous et que vous
n'abandonnez pas, vous finirez par
pêcher toutes les espèces !","Glaub an dich, dann wirst du ganz
bestimmt einmal alle Exemplare des
StreetPass-Archipels gefangen haben.","Capturar todas las especies del
archipiélago es toda una proeza.
¡Casi nadie llega tan lejos!","Il segreto per catturare un
esemplare di ogni specie è
avere fiducia in sé stessi!","Als je maar in jezelf gelooft en
niet opgeeft, lukt het wel om
alle soorten te vangen!","O segredo para capturar todas as
espécies é nunca desistir!","Если ты веришь в себя
и не собираешься сдаваться,
ты выудишь каждый вид!",
minigame/mgFsh.bmsm,1118,fsh_aim_info_0200,mgFsh_gray,nil,nil,nil,"Catch 10 big fish with the help of
other anglers. The more muscle
you have, the easier it is!","Effectuez 10 prises avec l'aide
d'autres pêcheurs. Plus il y a de
biscotos, plus on est costaud !","Ziehe 10 große Exemplare mithilfe
deiner Anglerkollegen an Land.
Gemeinsam seid ihr stark!","Para los ejemplares grandes,
necesitarás que te echen una mano.
¡Cuanta más gente, más fácil será!","Cattura 10 grossi pesci con
l'aiuto di altri pescatori.
L'unione fa la forza!","Vang tien grote vissen met de hulp
van andere hengelaars! Vele handen
maken licht werk!","Pesque dez exemplares com a ajuda
de outros pescadores. Quanto
mais ajuda tiver, mais fácil será!","Выуди 10 экземпляров вместе
с другими рыболовами. Чем
больше помощников, тем лучше.",
minigame/mgFsh.bmsm,1119,fsh_aim_info_0201,mgFsh_gray,nil,nil,nil,"It doesn't matter what species you
catch as long as you had help!","Peu importe quelles espèces vous
capturez, tant que c'est avec l'aide
d'autres pêcheurs !","Übrigens ist es egal, welche Art
du an Land ziehst. Hauptsache,
du hast dir helfen lassen!","No importa que se repitan especies,
lo importante es acumular ejemplares
con la ayuda de otros pescadores.","Non importa quale preda peschi,
l'importante è che la catturi
con l'aiuto di altri pescatori.","Om dit doel te halen maakt het niet
uit wat je vangt, zolang je maar hulp
hebt gehad bij het vangen!","A espécie não é importante!
O importante é que tenha
ajuda de outros pescadores.","Виды не имеют значения.
Главное — выудить добычу
сообща.",
minigame/mgFsh.bmsm,1120,fsh_aim_info_0202,mgFsh_gray,nil,nil,nil,"Did you know you can see how
many times you had help from anglers
in the fishing log's progress report?","Saviez-vous que vous pouvez consulter
le nombre de prises assistées dans
la section Progression de votre journal ?","Im Angeltagebuch kannst du
nachlesen, wie viele Angler
dir schon geholfen haben.","En el informe de progreso de
tu expediente puedes ver cuántas
capturas con ayuda has realizado.","Guarda quante volte hai ricevuto
l'aiuto di altri pescatori nei
progressi giocatore del diario!","Trouwens, je kunt kijken hoeveel
hengelaars je al hebben geholpen
onder VOORTGANG in je vislogboek.","Sabia que pode consultar o diário
de pesca para saber quantas vezes
já teve ajuda de outros pescadores?","Чтобы узнать, сколько раз другие
помогали тебе выудить добычу,
проверь статистику в журнале.",
minigame/mgFsh.bmsm,1121,fsh_aim_info_0203,mgFsh_gray,nil,nil,nil,"Recover a treasure chest from
the deep. They get caught on
your line a lot around here.","Remontez un coffre à trésor.
Ceux-ci se prennent parfois
dans la ligne.","Versuche, eine Schatztruhe an Land
zu ziehen. Die verheddern sich hier
recht häufig in deiner Leine.","Rescata de las profundidades
un cofre del tesoro. A veces
se enredan en el sedal...","Recupera un forziere che si
trova sott'acqua. I forzieri si
impigliano spesso nelle lenze.","Vis een schatkist op uit de diepte!
Er raakt er regelmatig een verstrikt in
je lijn.","Tente recuperar um cofre do
tesouro das profundezas. Às
vezes, prendem-se na linha.","Доставай сундуки со дна. Они
часто попадаются на удочку.",
minigame/mgFsh.bmsm,1122,fsh_aim_info_0204,mgFsh_gray,nil,nil,nil,"The tales say that treasure chests
are only hauled up after catching
the same species again...","Il paraît qu'on ne remonte jamais
de coffre à trésor en même temps
qu'une nouvelle espèce.","Truhen bleiben nur an der Leine hängen, wenn
du das Exemplar, das du gerade an Land ziehst,
schon einmal gefangen hast. Total seltsam...","Si vuelves a pescar la misma especie,
a veces viene con un tesoro... ¡en
forma de caña! ¡Qué piratas más raros!","Sembra che i forzieri appaiano
solo se catturi un esemplare di
una specie che hai già pescato.","Volgens zeemanslegendes vis je een
schatkist alleen op wanneer je een
soort al eens hebt gevangen...","De acordo com as lendas, os cofres do
tesouro só surgem depois de capturar
a mesma espécie uma segunda vez.","Говорят, сундук можно выудить,
если поймаешь какой-либо вид
еще раз.",
minigame/mgFsh.bmsm,1123,fsh_aim_info_0205,mgFsh_gray,nil,nil,nil,"The old tales say the rarer the
fish, the rarer the bounty!","On dit que plus la prise est rare,
plus le contenu du coffre l'est aussi !","Die Seebären sagen immer, je seltener
der Fang, desto seltener die Beute!","Dicen que, cuanto más raro es el pez,
más lo es el tesoro. Aunque para raros,
los piratas que metían ahí sus cañas.","Secondo le leggende,
più raro è il pesce,
più raro sarà il tesoro!","Het verhaal gaat ook dat de
beloning in de schatkist zeldzamer
is, als de vis dat ook is.","Quanto mais raro o peixe, mais raro
o cofre!","Чем реже пойманный вид, тем
ценнее содержимое сундука.
Так говорят.",
minigame/mgFsh.bmsm,1124,fsh_aim_info_0206,mgFsh_gray,nil,nil,nil,"Improving your rods is essential!
You can only do it three times
when you first get them, however!","Améliorer les cannes, c'est essentiel !
Mais la première fois, vous n'aurez
droit qu'à trois améliorations !","Werte eine Angelrute im Clubhaus
bis zu 3 Mal auf. Du wirst sehen, 
die Mühe lohnt sich!","Mejorar las cañas es esencial. ¡Será
un dinero bien invertido! Aunque al
principio solo se puede tres veces.","Migliorare le canne da pesca è
importante! Ricorda che all'inizio
le puoi migliorare solo tre volte!","Het is essentieel om je hengels te
verbeteren! Bij een normale hengel
kan dat drie keer.","É muito importante melhorar as canas!
No entanto, inicialmente, só as pode
melhorar três vezes.","Улучшать удочки просто необходимо!
Но каждую новую удочку можно
улучшить только три раза.",
minigame/mgFsh.bmsm,1125,fsh_aim_info_0207,mgFsh_gray,nil,nil,nil,"Combine two similar rods to be
able to improve the new rod one
more time! Then do it again!","Fusionnez deux cannes similaires
pour avoir droit à une amélioration
supplémentaire sur la nouvelle !","Kombiniere zwei gleichnamige Angeln,
damit du die so neu geschaffene Angel
noch weiter aufwerten kannst.","Combina dos cañas del mismo
tipo para mejorar una vez más
la caña resultante. ¡Y repite!","Combinando due canne simili,
otterrai una canna che può
essere ancora migliorata!","Als je twee hengels van dezelfde
soort combineert, kun je de nieuwe
hengel verder verbeteren!","Combine duas canas semelhantes para
poder melhorar a cana resultante mais
uma vez! Depois, faça-o novamente!","Объединив две одинаковые удочки,
ты сможешь улучшить полученную
удочку большее количество раз.",
minigame/mgFsh.bmsm,1126,fsh_aim_info_0208,mgFsh_gray,nil,nil,nil,"If you combine two similar rods,
the resulting rod gets half of
their performance improvements.","Lorsque vous fusionnez deux cannes,
la nouvelle reçoit la moitié des
améliorations des cannes originales.","Kombinierst du 2 gleichnamige Angeln
miteinander, wird nur die Hälfte der
Verbesserungen der Attribute übertragen.","Si combinas dos cañas similares,
la caña resultante solo tendrá
la mitad de sus mejoras.","Quando combini due canne,
la canna che otterrai avrà
metà dei loro miglioramenti.","Door twee dezelfde hengels te
combineren geef je de nieuwe hengel
de helft van hun verbeteringen mee.","Se combinar duas canas semelhantes,
a cana resultante recebe metade das
melhorias das canas originais.","При объединении одинаковых удочек
новая удочка перенимает половину
улучшений объединяемых удочек.",
minigame/mgFsh.bmsm,1127,fsh_aim_info_0209,mgFsh_gray,nil,nil,nil,"Combine two rods and see what
new rod you get!","Fusionnez deux de vos cannes à
pêche pour en créer une nouvelle !
Surprise !","Im Clubhaus kannst du neue Angeln
herstellen, indem du zwei Angeln
miteinander kombinierst. Probier's aus!","Aprovecha las instalaciones del
club para fabricar una caña nueva
combinando elementos de otras dos.","Crea una canna da pesca
combinando due canne tra
loro e vedi cosa ti esce!","Combineer twee hengels en kijk wat
voor nieuwe hengel je krijgt!","Crie a sua própria cana no
clube a partir de duas canas
que possua.","Объедини две разные удочки,
и получится совершенно новая.",
