AltDosya,Etiket,EU_du,EU_en,EU_fr,EU_ge,EU_it,EU_sp,TR
b_panyo,BMDat_I_0006,<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Ooo... oef...<0E:0002:0001:><0E:0000:0004:>Mijn buik...<0E:0002:0001:>,<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Oh... Ohhhh...<0E:0002:0001:><0E:0000:0004:>I got heartburn...<0E:0002:0001:>,<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Oh... Ohhhh...<0E:0002:0001:><0E:0000:0004:>J'ai mal au ventre...<0E:0002:0001:>,"<0E:0009:0000:0600><0E:0001:0004:>Uh... Argh...<0E:0002:0001:><0E:0000:0004:>Denkt nicht, ich
käme nicht wieder!<0E:0002:0001:>",<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Oh... Ohhhh...<0E:0002:0001:><0E:0000:0004:>Che mal di cuore...<0E:0002:0001:>,<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Oooh... Oooh...<0E:0002:0001:><0E:0000:0004:>Me está dando un ardor...<0E:0002:0001:>,<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Ah... Ahhh...<0E:0002:0001:><0E:0000:0004:>Mideme ateş düştü...<0E:0002:0001:>
b_panyo,BMDat_I_0007,"<0E:0009:0000:0600>Ik weet niet waarom,
maar van deze twee...<0E:0002:0001:><0E:0000:0004:>...gaat mijn maagzuur
branden!<0E:0002:0001:>","<0E:0009:0000:0600>For some reason, fighting
these guys...<0E:0002:0001:><0E:0000:0004:>makes my gut flare up
something fierce...<0E:0002:0001:>","<0E:0009:0000:0600>Je ne sais pourquoi, mais
combattre ces types...<0E:0002:0001:><0E:0000:0004:>Fait s'embraser mon ventre.<0E:0002:0001:>","<0E:0009:0000:0600>Grrr. Wenn ich diese
Bärte nur SEHE...<0E:0002:0001:><0E:0000:0004:>Dann kommt es mir ganz
heiß aus dem Magen!<0E:0002:0001:>","<0E:0009:0000:0600>Non so perché, ma ogni volta
che affronto questi due...<0E:0002:0001:><0E:0000:0004:>Mi si scatena un'ira
davvero furibonda...<0E:0002:0001:>","<0E:0009:0000:0600>No sé por qué... pero cuando
me enfrento a estos tipos...<0E:0002:0001:><0E:0000:0004:>me sube una bola
desde el estómago...<0E:0002:0001:>","<0E:0009:0000:0600>Nedense bu adamlarla
dövüşünce...<0E:0002:0001:><0E:0000:0004:>içim fena halde
alevleniyor...<0E:0002:0001:>"
b_panyo,BMDat_I_0008,"<0E:0009:0000:0600>Zo, pittig!<0E:0002:0001:>",<0E:0009:0000:0600>Whoa! That was spicy!<0E:0002:0001:>,<0E:0009:0000:0600>Waouh ! C'est épicé !<0E:0002:0001:>,<0E:0009:0000:0600>He? Was war das?<0E:0002:0001:>,<0E:0009:0000:0600>Wow! Mica male!!!<0E:0002:0001:>,<0E:0009:0000:0600>¿Umm? Ha salido algo...<0E:0002:0001:>,<0E:0009:0000:0600>Vay! Bu acıydı!<0E:0002:0001:>
b_panyo,BMDat_I_0009,"<0E:0009:0000:0600>Hoe durven jullie aan
de baas te komen!<0E:0002:0001:>","<0E:0009:0000:0600>How dare you guys try
to mess with Boss!<0E:0002:0001:>","<0E:0009:0000:0600>Comment osez-vous vous
en prendre à mon chef ?<0E:0002:0001:>","<0E:0009:0000:0600>Was macht ihr mit
meinem Chef?!?<0E:0002:0001:>","<0E:0009:0000:0600>Come osate prendervela
con il capo?!<0E:0002:0001:>","<0E:0009:0000:0600>¿Qué le hacéis al
señor Panyo?<0E:0002:0001:>","<0E:0009:0000:0600>Patron'a bulaşmaya nasıl
cesaret edersiniz!<0E:0002:0001:>"
b_panyo,BMDat_I_0009_dead,<0E:0009:0000:0600>Baas! Neeeee!<0E:0002:0001:>,<0E:0009:0000:0600>Boss!! Nooooooo!!!<0E:0002:0001:>,<0E:0009:0000:0600>Chef !!! NOOOON !!!<0E:0002:0001:>,<0E:0009:0000:0600>Chef! NEEEEIIIN!<0E:0002:0001:>,<0E:0009:0000:0600>Capo! Nooooooo!!!<0E:0002:0001:>,<0E:0009:0000:0600>¡Jefe! ¡¡¡Nooooooo!!!<0E:0002:0001:>,<0E:0009:0000:0600>Patron!! Hayııııır!!!<0E:0002:0001:>
b_panyo,BMDat_I_000F,"<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Hé, baas!<0E:0002:0001:><0E:0000:0004:>Deze twee zijn sterker
dan ik dacht!<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Hey, Boss!<0E:0002:0001:><0E:0000:0004:>These two guys are tougher
than I thought!<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Chef !<0E:0002:0001:><0E:0000:0004:>Ces deux-là sont meilleurs
que moi !<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Chef!<0E:0002:0001:><0E:0000:0004:>Die beiden sind doch
ziemlich kräftig...<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Ehi, capo!<0E:0002:0001:><0E:0000:0004:>Questi due, alla fine,
sono più forti di me!<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>¡Señor Panyo!<0E:0002:0001:><0E:0000:0004:>Estos dos tipos son
demasiado buenos...<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Hey, Patron!<0E:0002:0001:><0E:0000:0004:>Bu ikisi düşündüğümden
daha dişli çıktı!<0E:0002:0001:>"
b_panyo,BMDat_I_001D_dead,"<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Ah, Groentje!<0E:0002:0001:>",<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Ah! Rookie!<0E:0002:0001:>,<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Ah ! La bleusaille !<0E:0002:0001:>,<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>He! Azubi!<0E:0002:0001:>,<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Ah! Dilettante!<0E:0002:0001:>,<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>¡Eh! ¡Secuaz!<0E:0002:0001:>,<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Ah! Çaylak!<0E:0002:0001:>
b_panyo,BMDat_I_0010,"<0E:0009:0000:0600>Dan hebben we geen keus,
weet je wel? Tijd voor...<0E:0002:0001:>","<0E:0009:0000:0600>I guess we got no choice, see?
Use THAT technique!!!<0E:0002:0001:>","<0E:0009:0000:0600>Il n'y a pas le choix !
Utilise CETTE technique !!!<0E:0002:0001:>","<0E:0009:0000:0600>Es muss wohl sein! Jetzt
kommt die Spezialtechnik!<0E:0002:0001:>","<0E:0009:0000:0600>Non abbiamo altra scelta!
Bisogna usare QUELLA tecnica!<0E:0002:0001:>","<0E:0009:0000:0600>Vaya... pues tendrás
que utilizar aquella técnica...<0E:0002:0001:>","<0E:0009:0000:0600>Başka çaremiz yok galiba, tamam mı?
ŞU tekniği kullan!!!<0E:0002:0001:>"
b_panyo,BMDat_I_0011,"<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Zagen jullie dat?<0E:0002:0001:><0E:0000:0004:>Puf! Oef! Dat was
ónze duoaanval!<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>D-Did you see that?!?<0E:0002:0001:><0E:0000:0004:>Hack! Koff! Th-That was our...
Bros. Attack!<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Vous-vous avez vu ça ?!?<0E:0002:0001:><0E:0000:0004:>C'est notre...
Attaque frères !<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Puuuh... Na?<0E:0002:0001:><0E:0000:0004:>Unsere Paar-Attacke ist
auch nicht schlecht, was?<0E:0002:0001:>","<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>Avete visto?!?<0E:0002:0001:><0E:0000:0004:>Quello è il nostro...
Attacco Fratello!<0E:0002:0001:>",<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>¿Habéis visto eso?<0E:0002:0001:><0E:0000:0004:>Este es nuestro ataque tándem.<0E:0002:0001:>,"<0E:0009:0000:0600><0E:0001:0004:><0E:0001:0001:>G-Gördün mü?!?<0E:0002:0001:><0E:0000:0004:>Öhö! Köh! B-Bu bizim...
Kardeş Saldırımızdı!<0E:0002:0001:>"
b_gerane,BMDat_I_000A,"<0E:0009:0000:0600><0E:0005:0000:>Het is rood en vrolijk.
Een aardblij!<0E:0002:0000:3C00>",<0E:0009:0000:0600><0E:0005:0000:>Who hears hoarse horses?<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Qui sont ces serpents ?<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Lang schwang der Klang am Hang entlang....<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Qual è il mare su cui si cammina?<0E:0002:0000:3C00>,"<0E:0009:0000:0600><0E:0005:0000:>Oro parece, plata no es.<0E:0002:0000:3C00>",<0E:0009:0000:0600><0E:0005:0000:>Atlar neden hep neşeli? Çünkü kiş-neşiyorlar!<0E:0002:0000:3C00>
b_gerane,BMDat_I_000B,"<0E:0009:0000:0600><0E:0005:0000:>Het is geel en hangt achter een auto.
Een banaanhangwagen!<0E:0002:0000:3C00>",<0E:0009:0000:0600><0E:0005:0000:>Funny pigs are real hams!<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Aujourd'hui on rase gratis !<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Der Mondschein schien schon schön...<0E:0002:0000:3C00>,"<0E:0009:0000:0600><0E:0005:0000:>Ovvio, il Mar Ciapiede!<0E:0002:0000:3C00>","<0E:0009:0000:0600><0E:0005:0000:>Es puma, pero no es animal.<0E:0002:0000:3C00>",<0E:0009:0000:0600><0E:0005:0000:>Komik domuzun adı ne? Şaka-bon!<0E:0002:0000:3C00>
b_gerane,BMDat_I_000C,"<0E:0009:0000:0600><0E:0005:0000:>Het is groen en glijdt van een berg af.
Een skiwi!<0E:0002:0000:3C00>",<0E:0009:0000:0600><0E:0005:0000:>Do bats like baseball?<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>À quelle heure passe le bus ?<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Zwei Ziegen zogen zum Zoo...<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Perché i pesci hanno le spine?<0E:0002:0000:3C00>,"<0E:0009:0000:0600><0E:0005:0000:>Abracadabra, pata de cabra.<0E:0002:0000:3C00>",<0E:0009:0000:0600><0E:0005:0000:>Yarasalar beyzbolu sever mi? Sopaya alışıklar ya!<0E:0002:0000:3C00>
b_gerane,BMDat_I_000D,"<0E:0009:0000:0600><0E:0005:0000:>Het is rood en kan beter.
Een tomatig!<0E:0002:0000:3C00>",<0E:0009:0000:0600><0E:0005:0000:>What do sheep count to sleep?<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Quand est-ce qu'on mange ?<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Testtexte texten Testtexter....<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Perché nell'acqua c'è corrente!<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>¿Viste cómo se viste?<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Koyunlar uyumak için insan mı sayar?<0E:0002:0000:3C00>
b_gerane,BMDat_I_000E,"<0E:0009:0000:0600><0E:0005:0000:>Het is oranje en onzeker.
Een misschienaasappel!<0E:0002:0000:3C00>",<0E:0009:0000:0600><0E:0005:0000:>Do drawers wear drawers?<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Les bateaux ont-ils des jambes ?<0E:0002:0000:3C00>,<0E:0009:0000:0600><0E:0005:0000:>Esel essen Nesseln nicht. Nesseln essen Esel nicht.<0E:0002:0000:3C00>,"<0E:0009:0000:0600><0E:0005:0000:>Ah, quante risate!<0E:0002:0000:3C00>",<0E:0009:0000:0600><0E:0005:0000:>Mi mamá me mima mucho.<0E:0002:0000:3C00>,"<0E:0009:0000:0600><0E:0005:0000:>Çekmeceler don giyer mi, yoksa donları mı çeker?<0E:0002:0000:3C00>"
b_kusuji,BMDat_I_0021,"<0E:0009:0000:0600>Ah, ik ben mij!
Voor de eerste keer.<0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0005:0001:><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ah! I am m-me!
This is first time.<0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0005:0001:><0E:0000:0003:373737FF><0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ah ! Je suis moi, moi !
Pour la première fois.<0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0005:0001:><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ich... Ich... So was mir
ja noch nie...<0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0005:0001:><0E:0000:0003:373737FF><0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ah! Io sono... io! Questa
è la mia prima volta.<0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0005:0001:><0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Aaah... Yo soy... yo.
Es la primera vez.<0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0005:0001:><0E:0000:0003:373737FF><0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ah! Ben... ben benim!
Bu ilk defa.<0E:0000:0003:FF4343FF><0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0000:0003:FF4343FF><0E:0005:0001:><0E:0000:0003:373737FF><0E:0002:0001:><0E:0000:0003:373737FF>"
b_kusuji,BMDat_I_0022,"<0E:0009:0000:0600>Ik wil <0E:0000:0003:FF4343FF>vuur<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!
Meer <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF>vuur<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Me <0E:0000:0003:FF4343FF>Fire<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!
More <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF>Fire<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Du <0E:0000:0003:FF4343FF>feu<0E:0000:0003:373737FF><0E:0000:0003:373737FF> !
Plus de <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF>feu<0E:0000:0003:373737FF><0E:0000:0003:373737FF> !<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Geben <0E:0000:0003:FF4343FF>Feuer!<0E:0000:0003:373737FF><0E:0000:0003:373737FF>
Mehr <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF>Feuer!<0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Io <0E:0000:0003:FF4343FF>Fuoco<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!
Più <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF>Fuoco<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>¡<0E:0000:0003:FF4343FF>Fuego<0E:0000:0003:373737FF><0E:0000:0003:373737FF> a mí!
¡Más <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF>fuego<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Bana <0E:0000:0003:FF4343FF>Ateş<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!
Daha çok <0E:0000:0003:373737FF><0E:0000:0003:FF4343FF>Ateş<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>"
b_kusuji,BMDat_I_0023,"<0E:0009:0000:0600>Ik word groot en
sterk van <0E:0000:0003:FF4343FF>vuur<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Revive bright red me
with <0E:0000:0003:FF4343FF>Fire<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Le réveil brûlant des
<0E:0000:0003:FF4343FF>flammes<0E:0000:0003:373737FF><0E:0000:0003:373737FF> !<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ich rot! Nur
<0E:0000:0003:FF4343FF>Feuer<0E:0000:0003:373737FF><0E:0000:0003:373737FF> geben Kraft!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Ravviva rosso intenso
me con <0E:0000:0003:FF4343FF>Fuoco<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>¡Revive a este ser rojo
con tu <0E:0000:0003:FF4343FF>fuego<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Kıpkırmızı beni
<0E:0000:0003:FF4343FF>Ateş<0E:0000:0003:373737FF><0E:0000:0003:373737FF> ile dirilt!<0E:0002:0001:><0E:0000:0003:373737FF>"
b_kusuji,BMDat_I_0024,"<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Bliksem<0E:0000:0003:373737FF><0E:0000:0003:373737FF> is eng.
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Bliksem <0E:0000:0003:373737FF><0E:0000:0003:373737FF>doet pijn.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Thunder<0E:0000:0003:373737FF><0E:0000:0003:373737FF> scary!
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Thunder <0E:0000:0003:373737FF><0E:0000:0003:373737FF>hurts!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Tonnerre<0E:0000:0003:373737FF><0E:0000:0003:373737FF> de peur !
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Tonnerre<0E:0000:0003:373737FF><0E:0000:0003:373737FF> de douleur !<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Donner!<0E:0000:0003:373737FF><0E:0000:0003:373737FF> Angst!
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Donner<0E:0000:0003:373737FF><0E:0000:0003:373737FF> tut weh!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Tuono<0E:0000:0003:373737FF><0E:0000:0003:373737FF> paura!
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Tuono<0E:0000:0003:373737FF><0E:0000:0003:373737FF> fa male!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Me dan miedo los <0E:0000:0003:2C64FFFF>rayos<0E:0000:0003:373737FF><0E:0000:0003:373737FF>.
Los <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>rayos<0E:0000:0003:373737FF><0E:0000:0003:373737FF> hacen daño.<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Yıldırım<0E:0000:0003:373737FF><0E:0000:0003:373737FF> korkunç!
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Yıldırım <0E:0000:0003:373737FF><0E:0000:0003:373737FF>acıtır!<0E:0002:0001:><0E:0000:0003:373737FF>"
b_kusuji,BMDat_I_0025,"<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Denk eraan!<0E:0002:0001:><0E:0000:0004:>Als de <0E:0000:0003:2C64FFFF>bliksem<0E:0000:0003:373737FF><0E:0000:0003:373737FF> mij raakt,
loop ik <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>meer schade <0E:0000:0003:373737FF><0E:0000:0003:373737FF>op.<0E:0002:0001:><0E:0000:0004:><0E:0001:0004:><0E:0001:0001:><0E:0000:0001:0700>Schokkend!<0E:0002:0001:><0E:0000:0001:FFFF><0E:0000:0003:373737FF>","<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Remember!<0E:0002:0001:><0E:0000:0004:>If <0E:0000:0003:2C64FFFF>Thunder<0E:0000:0003:373737FF><0E:0000:0003:373737FF> hurt me, I take
<0E:0000:0003:2C64FFFF>more damage<0E:0000:0003:373737FF> from <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Thunder<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0004:><0E:0001:0004:><0E:0001:0001:><0E:0000:0001:0700>It shocks me!<0E:0002:0001:><0E:0000:0001:FFFF><0E:0000:0003:373737FF>","<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Souvenez-vous !<0E:0002:0001:><0E:0000:0004:><0E:0001:0001:>Si le <0E:0000:0003:2C64FFFF>Tonnerre<0E:0000:0003:373737FF><0E:0000:0003:373737FF> me touche,
<0E:0001:0001:>je subis <0E:0000:0003:2C64FFFF>encore plus de dégâts<0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0004:><0E:0001:0004:><0E:0001:0001:><0E:0000:0001:0700>C'est un choc !<0E:0002:0001:><0E:0000:0001:FFFF><0E:0000:0003:373737FF>","<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Gut merken!<0E:0002:0001:><0E:0000:0004:><0E:0001:0001:>Wenn G-Kicher <0E:0000:0003:2C64FFFF>Donner<0E:0000:0003:373737FF><0E:0000:0003:373737FF> nicht
<0E:0001:0001:>vertragen, dann <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Donner<0E:0000:0003:373737FF><0E:0000:0003:373737FF>
<0E:0001:0001:>machen <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Riesen<0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>schaden<0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0004:><0E:0001:0004:><0E:0001:0001:><0E:0000:0001:0700>Uuuh-Oooh!<0E:0002:0001:><0E:0000:0001:FFFF><0E:0000:0003:373737FF>","<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Ricorda!<0E:0002:0001:><0E:0000:0004:><0E:0001:0001:>Se il <0E:0000:0003:2C64FFFF>Tuono<0E:0000:0003:373737FF> mi fa male,
<0E:0001:0001:>prendo <0E:0000:0003:2C64FFFF>ancora più<0E:0000:0003:373737FF>
<0E:0001:0001:><0E:0000:0003:2C64FFFF>danno <0E:0000:0003:373737FF>da <0E:0000:0003:2C64FFFF>Tuono<0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0004:><0E:0001:0004:><0E:0001:0001:><0E:0000:0001:0700>Sono scosso!<0E:0002:0001:><0E:0000:0001:FFFF>","<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>¡Aprende!<0E:0002:0001:><0E:0000:0004:><0E:0001:0001:>Si me golpea el <0E:0000:0003:2C64FFFF>rayo<0E:0000:0003:373737FF><0E:0000:0003:373737FF>,
<0E:0001:0001:>me hará <0E:0000:0003:2C64FFFF>más daño<0E:0000:0003:373737FF>.<0E:0002:0001:><0E:0000:0004:><0E:0001:0004:><0E:0001:0001:><0E:0000:0001:0700>¡Da un mal rollo...!<0E:0002:0001:><0E:0000:0001:FFFF><0E:0000:0003:373737FF>","<0E:0009:0000:0900><0E:0001:0004:><0E:0001:0001:>Unutma!<0E:0002:0001:><0E:0000:0004:><0E:0000:0003:2C64FFFF>Yıldırım<0E:0000:0003:373737FF><0E:0000:0003:373737FF> beni acıtırsa,
<0E:0000:0003:2C64FFFF>Yıldırım<0E:0000:0003:373737FF> saldırılarından <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>daha çok hasar<0E:0000:0003:373737FF><0E:0000:0003:373737FF> alırım!<0E:0002:0001:><0E:0000:0004:><0E:0001:0004:><0E:0001:0001:><0E:0000:0001:0700>Çarpıyor beni!<0E:0002:0001:><0E:0000:0001:FFFF><0E:0000:0003:373737FF>"
b_kusuji,BMDat_I_0026,"<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Bliksem<0E:0000:0003:373737FF><0E:0000:0003:373737FF> mij!
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Bliksem<0E:0000:0003:373737FF><0E:0000:0003:373737FF> me nou!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Thunder<0E:0000:0003:373737FF><0E:0000:0003:373737FF> me!
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Thunder<0E:0000:0003:373737FF><0E:0000:0003:373737FF> me now!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Foudroie<0E:0000:0003:373737FF><0E:0000:0003:373737FF>-moi !
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Foudroie<0E:0000:0003:373737FF><0E:0000:0003:373737FF>-moi maintenant !<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Mir geben <0E:0000:0003:2C64FFFF>Donner!<0E:0000:0003:373737FF><0E:0000:0003:373737FF>
Ganz schnell <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Donner!<0E:0000:0003:373737FF><0E:0000:0003:373737FF><0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600><0E:0000:0003:2C64FFFF>Tuono<0E:0000:0003:373737FF><0E:0000:0003:373737FF> a me!
<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Tuono<0E:0000:0003:373737FF><0E:0000:0003:373737FF> a me ora!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>¡<0E:0000:0003:2C64FFFF>Rayos<0E:0000:0003:373737FF><0E:0000:0003:373737FF> a mí!
¡Venga! ¡<0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Rayos<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>","<0E:0009:0000:0600>Bana <0E:0000:0003:2C64FFFF>Yıldırım<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!
Şimdi <0E:0000:0003:373737FF><0E:0000:0003:2C64FFFF>Yıldırım<0E:0000:0003:373737FF><0E:0000:0003:373737FF>!<0E:0002:0001:><0E:0000:0003:373737FF>"
